FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-17,-23,5,-14,22,28,35,35,37,-22,11,56,54,-18,-16,-1,-14,41,47,49,63,56,-592
-17,-24,2,-16,18,23,32,30,35,-26,10,60,56,-25,-21,-4,-22,43,49,49,67,58,-568
-14,-21,1,-13,16,21,30,26,31,-25,12,62,52,-27,-21,-6,-23,42,49,43,65,53,-550
-6,-15,2,-4,14,19,28,21,26,-18,17,59,44,-23,-16,-6,-17,38,48,35,58,44,-541
3,-6,4,8,13,19,26,16,20,-6,22,53,34,-13,-7,-4,-4,34,45,27,48,32,-543
12,3,7,21,11,18,24,12,14,9,28,43,24,3,5,0,14,29,40,21,37,20,-558
20,12,10,33,8,17,22,7,9,25,32,31,16,20,19,4,33,25,36,19,26,11,-581
25,20,12,42,4,16,20,3,5,39,36,20,11,35,31,8,48,22,31,19,18,5,-598
29,25,14,48,1,15,18,0,3,49,39,11,8,44,39,9,58,19,27,21,11,2,-597
30,28,14,50,-2,15,16,-1,0,54,41,6,5,45,42,8,61,15,22,18,5,-1,-574
31,28,13,49,-2,16,15,-1,-3,53,43,3,2,40,39,5,59,11,17,12,-1,-6,-539
30,28,11,45,0,18,14,1,-5,49,44,3,-1,31,33,1,52,6,12,2,-7,-10,-501
28,25,9,38,4,21,14,5,-5,42,42,3,-4,20,24,-4,43,2,6,-8,-13,-14,-469
23,21,7,28,8,22,14,8,-6,34,37,3,-8,10,16,-8,33,-2,0,-17,-17,-18,-450
18,17,4,18,11,20,14,11,-6,25,30,0,-12,2,9,-12,24,-5,-6,-23,-22,-22,-444
11,11,2,9,13,18,16,12,-5,17,21,-4,-15,-2,4,-14,18,-8,-11,-24,-24,-24,-446
6,6,1,3,15,15,20,14,-2,12,13,-8,-15,-4,1,-15,15,-9,-14,-21,-24,-22,-449
1,1,0,-1,16,14,24,15,3,8,7,-10,-12,-5,-2,-13,13,-9,-14,-16,-21,-18,-444
-3,-3,-1,-2,16,14,29,17,9,4,2,-10,-8,-6,-5,-11,10,-7,-12,-11,-17,-13,-433
-5,-5,-2,-3,15,15,32,19,14,1,-2,-8,-2,-8,-6,-8,8,-4,-9,-6,-12,-8,-412
-4,-4,-2,-1,14,17,32,20,18,-2,-3,-6,3,-9,-6,-5,5,1,-4,-3,-6,-2,-380
-1,-2,-1,1,12,19,27,20,18,-4,-4,-3,6,-10,-5,-2,2,7,0,-1,1,3,-335
3,1,0,4,9,19,19,17,14,-5,-4,-1,6,-9,-4,1,0,13,5,1,8,5,-282
7,3,3,7,5,18,10,12,8,-6,-6,-1,3,-8,-3,3,0,19,10,2,13,5,-232
8,2,4,10,-1,14,0,3,-1,-7,-9,-3,-3,-7,-4,5,0,23,13,4,15,3,-192
7,-3,3,10,-8,7,-9,-8,-11,-9,-14,-8,-10,-7,-8,5,0,25,14,4,15,-1,-166
2,-10,-1,6,-16,-4,-18,-21,-21,-13,-21,-13,-18,-8,-12,4,-1,24,14,3,13,-7,-150
-4,-17,-8,-1,-26,-18,-26,-34,-30,-18,-28,-18,-24,-12,-17,2,-4,22,11,0,10,-11,-135
-11,-23,-16,-10,-36,-33,-35,-45,-38,-24,-35,-19,-30,-15,-20,-1,-7,19,9,-4,5,-15,-114
-14,-25,-25,-18,-46,-46,-46,-54,-45,-28,-39,-18,-34,-18,-21,-5,-9,14,7,-9,1,-19,-83
-14,-23,-32,-22,-55,-54,-56,-59,-51,-29,-39,-15,-38,-19,-19,-7,-7,8,6,-17,-4,-21,-45
-9,-16,-35,-21,-60,-55,-63,-61,-55,-24,-35,-11,-41,-16,-13,-8,-2,2,6,-25,-10,-24,-2
-1,-7,-33,-13,-62,-50,-66,-60,-58,-15,-28,-8,-44,-10,-6,-8,7,-4,6,-32,-15,-27,42
9,3,-28,-2,-60,-42,-65,-56,-59,-2,-18,-6,-47,-1,3,-6,16,-9,6,-38,-20,-30,86
18,13,-20,11,-55,-31,-60,-51,-58,12,-9,-6,-48,9,11,-3,26,-13,5,-42,-24,-33,123
25,20,-12,22,-47,-21,-51,-44,-54,23,0,-6,-46,17,18,0,34,-14,3,-43,-26,-33,145
29,25,-5,29,-37,-12,-39,-35,-46,31,6,-5,-41,24,22,2,38,-14,3,-38,-25,-29,139
30,26,0,31,-26,-4,-25,-23,-34,34,11,-2,-30,27,24,4,40,-12,4,-28,-19,-21,96
28,25,4,29,-14,3,-10,-8,-19,31,14,4,-16,26,24,4,37,-8,7,-16,-10,-8,15
26,22,7,23,-2,10,8,9,-1,24,15,11,2,22,20,2,31,-3,10,-1,1,8,-89
23,18,10,16,10,16,26,24,19,14,14,19,20,15,15,-1,22,2,14,13,12,25,-191
21,13,13,8,20,19,41,37,36,3,8,24,35,7,8,-5,11,5,15,24,21,38,-276
18,9,13,0,26,18,51,42,46,-9,-2,23,42,0,2,-10,0,7,12,28,24,45,-336
15,5,10,-9,27,13,54,42,48,-19,-15,17,41,-5,-3,-14,-11,6,6,25,22,44,-371
10,0,5,-17,23,6,49,35,42,-29,-29,6,33,-8,-7,-18,-20,3,-2,17,14,35,-386
3,-6,-3,-24,18,-1,41,26,31,-37,-42,-8,20,-12,-10,-21,-29,-1,-10,7,4,22,-395
-4,-12,-11,-31,12,-7,32,16,18,-46,-52,-20,5,-17,-14,-25,-39,-4,-17,-3,-6,7,-405
-12,-18,-18,-37,7,-12,24,7,7,-54,-60,-31,-7,-24,-20,-29,-50,-6,-23,-9,-15,-4,-416
-18,-24,-23,-41,3,-17,18,-2,-2,-61,-65,-38,-14,-33,-26,-33,-61,-6,-28,-11,-20,-12,-422
-22,-28,-25,-44,0,-22,12,-9,-8,-65,-67,-44,-19,-40,-31,-35,-71,-5,-32,-9,-23,-15,-424
-23,-30,-25,-45,-4,-27,5,-16,-15,-65,-67,-48,-21,-44,-33,-35,-75,-4,-35,-5,-24,-17,-427
-22,-29,-25,-44,-9,-32,-5,-23,-23,-61,-64,-50,-24,-43,-32,-33,-74,-2,-36,-3,-24,-19,-428
-20,-25,-24,-40,-16,-36,-18,-30,-34,-52,-57,-50,-30,-38,-28,-29,-67,-2,-36,-5,-26,-22,-422
-14,-19,-21,-34,-22,-36,-31,-37,-45,-40,-48,-47,-38,-31,-21,-25,-55,-3,-34,-11,-29,-29,-404
-5,-9,-17,-26,-27,-35,-41,-43,-56,-27,-38,-42,-47,-22,-12,-22,-42,-7,-30,-19,-32,-37,-354
4,1,-13,-19,-31,-33,-49,-48,-64,-17,-28,-37,-55,-15,-4,-21,-31,-11,-27,-27,-35,-43,-236
10,6,-12,-15,-34,-33,-53,-53,-69,-12,-22,-34,-60,-11,-1,-24,-24,-16,-25,-32,-37,-48,1
9,6,-15,-17,-39,-37,-56,-57,-71,-11,-20,-33,-61,-10,-1,-28,-20,-20,-24,-32,-38,-48,396
1,-1,-23,-23,-49,-45,-62,-63,-73,-16,-23,-35,-60,-13,-6,-33,-21,-24,-25,-31,-38,-47,963
-14,-15,-36,-34,-64,-57,-72,-71,-75,-26,-30,-42,-61,-18,-16,-39,-25,-28,-29,-31,-39,-46,1656
-32,-31,-51,-47,-81,-70,-87,-81,-79,-38,-40,-50,-62,-25,-28,-45,-32,-33,-36,-34,-42,-46,2342
-45,-42,-60,-58,-95,-80,-100,-87,-80,-49,-49,-57,-63,-28,-36,-48,-38,-38,-44,-39,-46,-48,2816
-47,-45,-59,-61,-99,-83,-106,-88,-78,-53,-55,-60,-61,-26,-36,-47,-42,-40,-49,-43,-48,-47,2890
-38,-38,-48,-56,-90,-78,-100,-81,-69,-51,-55,-57,-54,-19,-29,-43,-41,-40,-49,-42,-46,-42,2485
-22,-24,-30,-44,-70,-66,-80,-67,-54,-43,-48,-48,-42,-10,-17,-36,-36,-35,-44,-33,-39,-31,1676
-5,-9,-9,-28,-44,-49,-52,-48,-36,-31,-37,-35,-27,-1,-5,-27,-29,-26,-34,-18,-28,-17,681
8,3,7,-12,-19,-32,-23,-29,-19,-22,-25,-23,-14,5,4,-21,-22,-16,-22,-1,-17,-3,-227
13,8,14,-3,0,-18,0,-15,-8,-18,-16,-13,-4,4,7,-18,-19,-8,-12,13,-8,8,-833
10,6,12,-3,8,-9,12,-6,-2,-21,-11,-7,1,-2,2,-18,-21,-3,-6,20,-2,13,-1066
0,-2,2,-10,10,-6,16,-2,-1,-30,-12,-4,3,-10,-8,-19,-27,0,-3,22,1,15,-1008
-12,-12,-11,-21,7,-5,14,0,0,-40,-15,-2,5,-18,-18,-20,-34,1,-1,21,4,15,-815
-22,-22,-23,-32,3,-5,11,3,2,-50,-21,0,8,-24,-26,-20,-40,2,0,19,7,17,-627
-31,-30,-33,-42,-1,-5,8,6,6,-59,-28,2,12,-30,-32,-20,-45,4,1,18,11,20,-511
-36,-36,-39,-49,-4,-6,8,10,11,-66,-35,3,16,-35,-37,-18,-50,6,1,17,15,24,-463
-39,-40,-42,-52,-5,-7,9,14,14,-70,-40,4,18,-38,-40,-17,-53,8,1,16,18,26,-451
-39,-41,-43,-51,-6,-9,10,15,14,-70,-43,3,18,-38,-39,-14,-52,11,2,16,21,26,-444
-35,-39,-42,-48,-6,-12,9,13,11,-68,-43,1,15,-36,-37,-11,-49,14,4,17,23,24,-428
-30,-34,-43,-44,-8,-16,5,6,4,-62,-41,-1,11,-30,-32,-6,-42,17,6,20,25,22,-403
-25,-29,-45,-39,-11,-22,-1,-3,-4,-55,-37,-3,7,-22,-27,-2,-31,21,9,24,26,20,-378
-21,-24,-47,-35,-16,-28,-8,-13,-12,-47,-33,-4,6,-12,-20,1,-19,23,11,30,29,20,-357
-17,-19,-49,-31,-21,-33,-14,-22,-16,-39,-30,-3,9,-4,-14,4,-7,25,12,37,31,24,-338
-14,-15,-49,-28,-26,-35,-18,-27,-16,-33,-27,0,14,4,-8,5,2,24,12,42,33,28,-318
-11,-11,-44,-23,-28,-35,-19,-26,-12,-27,-26,5,19,9,-3,5,8,22,12,43,35,33,-295
-6,-7,-35,-17,-25,-30,-16,-21,-6,-22,-23,10,23,13,3,6,12,20,12,41,35,36,-271
0,-1,-21,-9,-18,-23,-11,-12,2,-16,-19,16,26,17,8,7,14,17,12,37,34,36,-245
8,5,-7,0,-8,-15,-6,-3,9,-10,-14,18,26,19,13,7,15,15,12,30,30,34,-211
15,11,7,8,3,-6,0,6,14,-5,-8,18,23,20,16,7,14,13,10,22,24,29,-168
21,16,19,15,14,1,5,13,17,0,-3,16,19,21,19,7,14,10,7,14,17,23,-116
27,21,28,21,26,9,11,20,19,6,3,15,15,22,21,6,15,7,5,8,10,19,-61
30,25,35,26,36,16,16,25,21,12,9,13,12,23,23,4,17,3,3,4,5,16,-8
32,27,39,29,43,21,21,28,22,18,14,12,9,23,23,1,19,-2,2,2,1,14,39
31,26,40,29,47,24,23,30,22,22,17,10,7,21,23,-3,19,-7,0,-1,-3,12,77
28,23,37,27,47,25,22,28,20,23,18,7,4,17,20,-9,18,-13,-2,-3,-7,9,110
22,17,31,21,41,22,18,25,16,21,16,2,-1,10,16,-14,14,-17,-4,-5,-11,5,142
15,9,23,14,33,16,13,20,11,15,12,-4,-6,2,10,-19,7,-20,-6,-9,-14,0,177
8,2,14,7,24,12,7,15,6,9,8,-8,-11,-5,4,-21,0,-22,-7,-14,-15,-5,218
3,-4,7,1,14,9,2,11,2,5,7,-10,-15,-9,0,-21,-5,-20,-4,-17,-13,-8,266
-1,-7,0,-2,5,9,-3,8,-1,3,8,-8,-17,-11,-3,-18,-7,-15,1,-18,-9,-9,322
-5,-10,-5,-4,-5,9,-8,5,-5,3,11,-6,-18,-10,-5,-14,-6,-9,7,-18,-3,-10,382
-9,-12,-12,-6,-14,9,-16,-1,-10,5,13,-4,-19,-7,-6,-10,-4,-3,11,-17,2,-10,445
-11,-14,-17,-6,-23,8,-26,-6,-16,8,15,-2,-20,-4,-6,-7,1,1,15,-15,7,-9,514
-11,-14,-21,-5,-29,6,-34,-12,-21,12,17,-1,-21,0,-5,-4,7,4,17,-11,11,-8,583
-10,-13,-23,-3,-32,4,-39,-15,-24,16,18,0,-20,3,-2,-2,14,7,18,-5,15,-6,644
-8,-12,-24,0,-32,2,-41,-17,-24,20,20,0,-17,4,2,-1,19,8,18,2,17,-4,691
-7,-13,-23,2,-31,-1,-38,-17,-22,21,21,-1,-15,2,4,-1,21,9,16,8,17,-2,726
-9,-16,-24,1,-31,-5,-35,-18,-20,19,19,-3,-15,-2,4,-2,18,7,12,10,13,-3,754
-13,-21,-26,-4,-32,-11,-33,-20,-19,11,14,-6,-17,-9,0,-5,11,4,6,7,7,-7,777
-20,-28,-29,-12,-35,-18,-32,-22,-20,2,7,-8,-20,-15,-6,-9,2,0,0,1,0,-12,794
-26,-33,-32,-19,-37,-24,-31,-24,-21,-7,0,-8,-24,-19,-13,-11,-6,-5,-5,-4,-4,-16,801
-28,-35,-32,-25,-38,-27,-30,-24,-22,-14,-4,-5,-27,-19,-18,-12,-9,-7,-7,-8,-5,-17,796
-29,-34,-29,-28,-36,-29,-28,-24,-21,-19,-8,1,-26,-17,-21,-11,-9,-6,-7,-7,-3,-15,780
-27,-32,-26,-30,-33,-31,-27,-23,-20,-21,-10,5,-24,-14,-22,-11,-6,-3,-6,-2,1,-12,754
-25,-30,-21,-29,-29,-32,-27,-22,-19,-22,-13,7,-21,-11,-20,-11,-4,0,-5,4,5,-8,717
-22,-28,-16,-27,-24,-33,-26,-21,-19,-22,-17,5,-18,-10,-16,-12,-2,2,-6,7,5,-6,666
-18,-26,-10,-23,-19,-33,-27,-21,-18,-21,-21,-1,-17,-11,-12,-14,-3,1,-8,7,2,-6,600
-14,-23,-3,-17,-13,-31,-26,-19,-18,-20,-25,-7,-18,-12,-7,-17,-5,-2,-11,3,-4,-8,516
-7,-19,5,-10,-5,-26,-23,-16,-16,-18,-26,-11,-20,-12,-3,-19,-7,-5,-13,-3,-9,-11,415
0,-14,13,-2,3,-18,-18,-11,-13,-16,-25,-13,-21,-10,1,-19,-10,-9,-13,-11,-14,-14,300
7,-9,20,6,12,-8,-14,-5,-10,-14,-21,-11,-21,-7,2,-19,-12,-13,-11,-18,-16,-16,180
12,-5,25,11,19,4,-10,2,-7,-11,-15,-6,-20,-3,4,-18,-13,-15,-6,-22,-14,-16,64
15,-1,28,15,25,15,-8,7,-3,-7,-7,1,-17,1,6,-16,-12,-15,0,-22,-10,-12,-46
16,2,28,18,28,24,-7,12,-1,-3,2,8,-13,4,9,-14,-9,-14,6,-20,-4,-7,-148
15,3,25,18,27,30,-9,13,0,2,9,12,-8,6,12,-13,-5,-12,9,-15,0,-1,-240
12,2,20,17,22,32,-11,13,0,5,15,14,-5,5,14,-11,-1,-9,10,-8,4,4,-325
8,0,14,14,16,32,-13,11,0,7,19,11,-2,4,16,-10,3,-5,8,0,5,7,-406
3,-3,7,12,9,29,-15,8,-1,9,20,7,-2,3,15,-8,7,-3,4,5,5,7,-488
-1,-7,2,10,4,24,-14,4,-2,9,20,0,-3,4,13,-6,10,-2,1,6,3,5,-565
-4,-11,-1,8,1,18,-12,1,-3,9,19,-5,-5,5,10,-4,12,-2,-1,6,1,2,-626
-5,-13,0,8,2,13,-9,0,-3,8,17,-9,-6,7,7,-1,14,-2,0,6,1,0,-671
-6,-14,2,8,6,9,-4,0,-1,7,14,-11,-5,8,5,3,15,0,1,6,2,0,-704
-8,-15,4,7,10,5,0,0,0,4,10,-13,-3,8,3,6,14,2,1,9,3,1,-728
-11,-18,4,4,12,1,3,-1,1,1,4,-17,-1,6,-1,9,12,4,-1,11,2,1,-746
-14,-20,2,0,13,-5,2,-4,0,-3,-3,-21,0,2,-7,9,8,5,-4,14,-1,1,-761
-17,-23,-2,-3,11,-10,-1,-8,-2,-6,-9,-25,-1,-4,-12,7,3,3,-10,13,-6,-1,-771
-20,-25,-5,-5,8,-15,-5,-11,-6,-7,-12,-28,-5,-8,-15,4,1,0,-14,10,-13,-6,-768
-20,-25,-7,-4,7,-16,-7,-14,-9,-5,-12,-27,-10,-8,-14,1,1,-4,-17,4,-19,-12,-750
-18,-23,-6,1,7,-14,-8,-13,-10,-1,-7,-23,-14,-6,-9,1,5,-7,-17,-3,-22,-17,-722
-15,-21,-2,7,9,-8,-7,-9,-9,6,0,-14,-16,-1,-2,2,13,-9,-13,-8,-22,-20,-695
-11,-17,3,13,13,0,-5,-3,-6,13,9,-2,-16,5,6,6,21,-8,-6,-12,-18,-20,-674
-6,-12,8,19,17,9,-3,3,-2,19,17,11,-15,11,12,11,29,-6,3,-14,-11,-18,-663
-2,-7,13,22,20,15,-2,9,1,24,22,24,-11,13,16,14,34,-2,12,-15,-3,-14,-661
2,-1,17,23,23,20,-3,13,4,27,26,35,-6,14,18,16,36,2,19,-13,6,-9,-666
6,5,19,23,26,22,-3,17,8,29,27,43,-1,13,19,15,35,6,24,-10,14,-3,-672
9,10,21,22,29,22,-3,19,12,29,26,45,5,11,18,13,33,8,27,-5,21,3,-674
12,13,21,21,31,23,-1,22,17,29,23,43,11,10,18,11,31,9,28,1,25,8,-668
14,15,22,22,34,24,3,27,23,29,22,39,17,9,19,10,29,10,28,7,27,14,-656
18,17,25,24,37,28,9,33,30,29,22,34,22,9,20,10,30,12,27,13,29,19,-638
23,21,30,29,42,34,17,39,36,32,25,31,26,11,23,11,30,13,28,18,30,23,-613
28,24,36,34,45,41,24,43,40,34,29,29,28,14,25,13,31,14,28,22,30,25,-587
30,25,39,37,45,46,28,44,40,37,34,28,27,17,25,13,30,14,28,23,28,24,-564
27,22,38,37,42,47,28,40,36,37,36,26,23,19,24,11,28,12,25,22,24,20,-544
18,15,31,32,34,42,24,32,29,34,34,22,18,19,19,9,25,8,19,20,18,15,-522
4,2,20,24,23,33,18,21,20,29,28,14,12,17,13,5,21,5,12,17,11,9,-496
-13,-13,7,14,12,22,11,10,12,22,21,4,8,13,5,2,17,2,4,14,5,4,-474
-28,-27,-4,5,3,12,5,0,7,15,12,-7,4,8,-2,0,13,1,-3,12,-1,0,-458
-37,-37,-11,-1,-3,3,0,-8,3,9,3,-17,1,2,-7,-1,9,1,-9,9,-6,-3,-449
-41,-40,-13,-3,-4,-2,-2,-12,2,5,-2,-25,-2,-1,-10,0,8,-1,-13,5,-12,-6,-443
-39,-39,-11,-2,-2,-3,-2,-13,2,5,-3,-29,-4,-3,-10,1,8,-3,-14,1,-18,-8,-437
-34,-34,-8,3,2,-1,1,-9,5,9,0,-28,-5,-2,-8,4,12,-4,-12,-2,-21,-10,-429
-28,-27,-4,7,7,4,6,-2,8,13,6,-23,-4,0,-4,8,16,-6,-8,-5,-22,-10,-419
-24,-22,-2,10,11,9,10,6,12,16,12,-14,-1,1,-1,11,19,-6,-3,-7,-20,-8,-409
-24,-21,-2,9,12,12,13,13,16,15,16,-5,2,0,-2,13,18,-4,2,-8,-15,-6,-407
-27,-25,-5,4,11,13,14,18,19,10,17,4,6,-5,-8,13,12,-2,5,-8,-8,-2,-416
-33,-32,-9,-3,9,14,13,22,20,2,15,13,10,-13,-16,12,4,1,8,-8,-1,2,-427
-39,-39,-12,-9,7,15,12,25,22,-5,13,22,14,-20,-25,10,-4,5,11,-5,9,7,-424
-42,-44,-14,-11,6,19,13,29,25,-10,13,32,21,-25,-31,9,-7,11,16,1,20,16,-395
-43,-47,-13,-11,7,23,16,34,30,-11,16,43,29,-26,-34,9,-6,20,24,11,33,26,-343
-42,-46,-13,-9,9,28,20,40,35,-10,22,56,38,-24,-32,11,0,28,33,22,45,36,-280
-39,-44,-12,-6,11,32,23,44,41,-7,28,68,45,-21,-28,14,8,35,43,31,56,43,-218
-36,-40,-12,-3,12,34,26,47,44,-3,33,78,48,-17,-23,17,16,39,51,34,63,47,-169
-34,-38,-13,-2,12,33,26,47,44,0,35,82,48,-15,-19,19,20,39,56,32,65,45,-137
-33,-36,-15,-3,10,31,23,44,40,2,35,82,45,-14,-17,19,20,36,58,26,62,41,-118
-31,-35,-18,-4,7,26,19,39,35,2,31,76,41,-15,-16,17,16,32,55,19,58,35,-106
-30,-33,-20,-6,4,21,14,33,29,1,24,66,37,-16,-17,13,10,29,48,14,51,30,-91
-30,-32,-20,-9,2,12,10,25,24,-3,14,52,35,-17,-20,7,2,26,37,12,43,26,-68
-31,-31,-20,-13,1,3,7,17,19,-8,1,36,33,-19,-24,0,-6,24,23,13,35,23,-36
-30,-30,-18,-16,1,-6,6,10,15,-13,-11,20,30,-19,-26,-7,-11,22,9,14,25,21,5
-28,-29,-16,-16,1,-13,5,3,11,-15,-20,5,26,-19,-26,-13,-13,20,-4,15,15,17,51
-24,-26,-14,-14,0,-17,3,-6,4,-15,-24,-9,18,-18,-24,-16,-12,17,-15,13,3,10,94
-18,-23,-13,-8,-3,-17,-2,-14,-5,-12,-24,-20,9,-16,-20,-17,-8,13,-22,9,-8,0,124
-12,-18,-13,1,-7,-15,-8,-21,-13,-6,-20,-28,-1,-13,-15,-16,-2,9,-24,4,-17,-9,131
-5,-11,-12,11,-11,-10,-12,-24,-19,1,-13,-32,-9,-8,-9,-13,4,6,-23,-1,-24,-16,105
1,-5,-10,18,-12,-5,-14,-25,-20,9,-6,-34,-13,-3,-4,-9,10,3,-18,-5,-28,-20,47
5,1,-7,23,-11,0,-12,-21,-16,14,-1,-32,-12,3,0,-4,14,2,-13,-8,-27,-19,-33
8,5,-3,25,-7,4,-6,-13,-7,18,3,-26,-5,10,4,1,17,3,-6,-8,-23,-14,-122
8,7,1,25,-2,7,2,-3,5,20,6,-18,5,14,7,6,19,6,2,-5,-15,-4,-211
6,6,4,23,4,10,10,6,16,19,7,-9,15,16,10,10,19,10,9,-2,-6,5,-294
3,3,7,22,10,11,17,14,26,18,8,1,25,14,10,12,18,15,16,2,4,14,-362
1,-1,10,22,14,14,23,21,33,18,12,11,33,10,9,13,16,20,23,5,15,22,-413
-1,-5,13,23,18,19,28,27,39,19,18,22,39,5,6,13,14,25,30,9,25,29,-449
0,-6,17,25,22,27,32,33,44,22,27,33,44,0,3,13,15,31,37,14,35,35,-474
2,-5,20,28,27,37,36,41,49,28,39,45,49,-1,1,14,19,36,45,21,45,42,-483
4,-3,23,31,31,47,40,48,53,34,50,57,56,1,1,16,27,42,52,29,55,49,-478
5,-1,23,31,34,54,41,53,56,39,59,68,62,3,2,19,34,47,58,37,62,56,-467
2,-4,21,26,34,56,39,56,56,38,61,76,67,4,0,20,38,49,62,43,67,61,-462
-7,-12,14,16,31,52,35,54,56,31,56,79,72,-1,-5,18,35,50,61,48,69,65,-464
-21,-25,3,0,26,42,32,51,55,17,44,79,76,-11,-14,12,25,48,56,53,68,68,-465
-37,-40,-9,-18,20,30,31,47,55,-1,28,75,79,-25,-26,4,11,46,47,58,65,71,-456
-52,-55,-19,-34,15,17,32,43,56,-20,12,70,82,-40,-38,-5,-6,45,37,64,62,72,-429
-62,-65,-27,-46,13,7,36,41,58,-35,-1,64,84,-52,-50,-13,-21,45,28,70,58,74,-368
-67,-71,-32,-53,11,-1,39,38,57,-46,-11,56,82,-61,-60,-19,-35,45,19,72,53,72,-245
