FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
11,19,26,27,20,12,9,30,23,-3,-28,-4,18,75,25,42,10,18,14,35,12,8,-185
3,17,21,29,20,8,6,22,23,-2,-31,-10,11,75,21,36,3,9,15,23,4,4,-213
-3,13,13,26,18,4,3,13,24,-1,-31,-13,1,70,15,33,-3,-2,14,9,-3,1,-254
-6,12,5,21,17,0,1,5,27,0,-27,-12,-6,61,11,34,-6,-12,14,-3,-7,3,-305
-3,13,2,16,18,-2,3,1,32,2,-21,-6,-9,55,13,38,-6,-16,14,-8,-4,9,-354
4,17,4,12,19,-2,6,0,35,6,-13,3,-6,53,18,43,-6,-16,13,-6,5,18,-377
9,21,9,10,20,-4,9,0,32,11,-6,9,-2,52,23,45,-7,-15,9,-3,14,25,-334
9,21,13,5,16,-9,7,-3,23,12,-3,8,0,51,24,42,-12,-16,-2,-1,15,28,-180
4,16,12,-3,8,-19,-1,-9,9,8,-6,0,0,48,18,34,-18,-18,-18,-2,9,24,121
-5,7,7,-14,-4,-30,-15,-19,-6,0,-14,-12,-2,44,7,20,-25,-21,-35,-7,-4,14,550
-14,-1,0,-27,-15,-40,-34,-31,-20,-10,-22,-23,-8,36,-6,5,-29,-25,-50,-17,-19,-2,1021
-20,-7,-7,-37,-22,-45,-51,-39,-30,-18,-29,-28,-14,28,-16,-8,-30,-29,-58,-27,-31,-16,1414
-22,-8,-9,-44,-24,-43,-60,-39,-34,-23,-32,-26,-15,25,-19,-13,-27,-31,-58,-33,-39,-24,1620
-19,-4,-8,-43,-21,-33,-54,-32,-33,-22,-31,-18,-10,29,-14,-9,-20,-31,-52,-35,-40,-25,1581
-16,3,-5,-38,-14,-18,-38,-19,-25,-17,-26,-8,-2,36,-3,1,-11,-29,-43,-32,-36,-19,1306
-15,11,-1,-30,-6,-4,-17,-2,-14,-12,-19,1,8,44,8,15,-1,-25,-32,-23,-30,-10,879
-16,16,1,-24,-1,6,2,12,-1,-11,-13,6,16,49,14,26,6,-19,-21,-9,-24,-1,424
-21,15,0,-22,-1,9,17,20,10,-14,-9,5,21,48,12,29,9,-12,-14,7,-18,6,46
-24,9,-4,-22,-5,6,25,23,20,-19,-7,3,24,42,5,27,7,-4,-8,24,-12,12,-208
-24,3,-8,-21,-8,3,31,24,28,-21,-5,2,28,35,-4,25,4,4,0,40,-2,20,-341
-18,-1,-11,-17,-9,2,36,26,37,-20,-1,4,34,31,-8,29,3,13,10,55,10,29,-387
-12,-2,-11,-10,-6,4,40,31,45,-17,3,7,41,30,-6,38,2,22,21,64,24,38,-384
-9,-2,-9,0,1,8,43,37,52,-15,5,7,47,30,-2,48,0,29,32,69,36,44,-365
-14,-3,-7,8,11,9,43,42,56,-15,4,5,49,28,1,54,-5,31,40,67,45,46,-353
-24,-8,-8,12,21,6,41,43,57,-19,0,2,47,23,0,55,-14,26,43,60,48,45,-357
-34,-15,-10,10,28,2,40,41,56,-24,-3,-1,42,16,-4,51,-24,17,38,50,49,42,-375
-39,-22,-12,5,31,-1,42,37,56,-25,-4,-3,39,10,-10,45,-33,8,30,39,49,40,-397
-38,-28,-15,-2,30,-4,45,29,55,-24,-3,-2,36,6,-15,40,-39,1,19,29,47,39,-412
-34,-32,-18,-10,24,-7,47,19,50,-24,-2,0,30,3,-20,38,-42,-5,5,20,42,37,-413
-33,-37,-21,-20,14,-11,44,6,39,-27,-4,-2,22,0,-27,33,-46,-10,-9,13,34,33,-400
-35,-42,-25,-29,2,-18,37,-8,25,-31,-9,-6,12,-3,-34,24,-50,-13,-23,8,23,27,-378
-39,-47,-31,-38,-10,-24,28,-19,11,-33,-17,-11,4,-5,-40,13,-52,-15,-33,4,13,23,-355
-42,-49,-36,-44,-20,-28,21,-25,2,-31,-23,-14,3,-5,-42,6,-51,-15,-38,2,5,23,-343
-41,-47,-38,-44,-27,-24,18,-23,0,-24,-23,-11,10,-1,-39,2,-46,-10,-36,4,1,25,-345
-35,-39,-37,-38,-29,-14,19,-15,5,-13,-19,-3,22,5,-30,3,-36,0,-30,9,2,28,-352
-27,-31,-34,-29,-27,-1,19,-5,11,-4,-12,9,32,10,-22,4,-25,10,-23,15,4,29,-354
-24,-27,-31,-21,-26,11,14,1,13,-1,-9,19,36,10,-18,4,-20,16,-19,17,3,25,-345
-26,-26,-27,-14,-24,20,7,4,12,-2,-7,25,33,7,-19,1,-20,16,-20,16,0,19,-332
-28,-25,-22,-8,-18,30,-1,7,11,-3,-3,29,28,7,-20,1,-19,15,-19,16,-1,14,-320
-25,-21,-16,0,-7,40,-5,13,14,-1,4,32,25,11,-17,6,-14,15,-13,19,2,13,-311
-18,-14,-11,6,8,49,-7,23,20,4,12,33,26,19,-9,17,-4,18,-3,25,9,15,-304
-9,-5,-7,12,24,55,-6,33,28,10,20,32,30,28,0,33,8,25,11,33,19,20,-299
-1,3,-6,14,35,57,-5,40,35,12,23,31,33,36,8,49,19,32,26,43,30,24,-294
1,5,-9,12,39,52,-6,41,40,11,20,29,33,39,10,60,25,36,37,51,39,26,-287
-2,3,-14,7,36,41,-8,36,42,7,13,25,29,36,7,66,25,37,45,54,45,28,-274
-6,-1,-16,3,33,30,-6,32,43,4,8,22,26,31,3,71,22,36,50,56,51,34,-260
-8,-3,-14,2,34,23,2,31,47,3,8,22,28,26,1,76,17,38,55,62,57,43,-246
-7,-3,-10,2,39,19,12,33,52,5,12,25,34,20,1,77,14,41,60,68,64,54,-234
-5,-3,-8,1,45,17,23,37,55,5,16,29,42,15,2,78,12,45,63,73,69,65,-222
-4,-4,-8,-1,47,17,32,39,55,1,18,33,49,12,2,80,10,48,64,74,70,74,-212
-8,-7,-11,-6,43,15,36,37,52,-5,17,35,52,11,-2,78,5,46,61,68,66,76,-207
-17,-14,-15,-15,35,10,35,31,46,-14,12,35,51,11,-10,72,-2,40,54,57,57,73,-208
-29,-23,-19,-24,28,6,31,27,39,-22,7,33,45,12,-20,63,-10,31,44,42,47,65,-215
-39,-31,-19,-31,26,3,28,26,32,-27,4,31,39,13,-29,54,-17,22,32,30,38,59,-223
-44,-36,-13,-34,30,2,23,27,26,-30,3,28,34,12,-34,46,-24,15,19,23,32,54,-226
-43,-38,-6,-33,36,5,19,29,23,-30,3,27,31,11,-36,41,-28,13,7,22,30,52,-219
-37,-36,3,-29,39,11,17,31,22,-28,4,29,33,14,-33,42,-28,16,-1,24,33,54,-202
-27,-29,12,-23,37,19,17,32,24,-22,7,34,39,20,-26,52,-19,22,-6,28,37,59,-179
-17,-18,20,-15,30,26,18,32,27,-13,11,40,45,30,-16,66,-5,28,-5,31,41,62,-154
-8,-6,27,-7,23,34,18,34,33,-1,17,47,50,40,-5,78,13,35,1,34,43,60,-133
-2,7,31,1,21,41,19,37,39,12,24,53,54,47,5,86,31,42,11,36,44,54,-117
1,16,35,10,21,47,18,42,42,22,30,55,55,48,13,91,45,47,21,38,42,44,-105
-1,20,35,20,22,48,14,45,40,26,30,51,48,41,16,91,49,48,27,35,37,30,-95
-7,17,29,27,20,44,7,43,31,22,25,40,36,29,14,87,43,42,25,27,30,13,-89
-15,9,19,29,15,35,-2,36,18,12,15,26,19,15,8,81,30,30,19,14,23,-2,-83
-20,2,8,28,9,27,-11,28,6,1,6,15,3,4,3,76,17,14,13,0,17,-11,-71
-21,-1,-1,28,8,22,-17,24,0,-3,3,10,-8,0,2,74,9,3,12,-11,14,-12,-46
-17,0,-7,29,10,22,-17,21,2,1,7,11,-12,3,5,73,6,-1,17,-15,17,-7,-9
-11,2,-10,30,14,24,-15,19,8,10,14,15,-10,9,10,73,8,1,25,-13,21,3,36
-6,3,-12,31,17,27,-12,15,15,22,21,18,-7,15,14,73,12,7,31,-8,24,15,80
-2,2,-15,30,15,25,-10,7,19,30,24,15,-6,17,14,70,14,11,31,-4,23,22,118
-2,-3,-20,25,9,16,-8,-7,17,30,21,6,-8,13,9,63,11,9,24,-4,19,24,143
-5,-9,-26,15,1,2,-6,-21,13,23,13,-5,-13,7,1,52,3,2,13,-7,13,22,153
-10,-14,-31,3,-3,-14,-4,-31,8,12,4,-13,-18,1,-7,42,-7,-6,4,-11,10,19,156
-16,-15,-33,-8,-1,-27,0,-33,6,3,-4,-13,-19,-3,-12,35,-16,-11,0,-13,9,17,165
-24,-14,-31,-18,5,-33,5,-27,7,-3,-10,-7,-16,-5,-14,34,-22,-12,-1,-13,11,16,184
-33,-15,-29,-26,8,-36,7,-20,7,-6,-15,0,-11,-8,-16,36,-25,-10,-2,-13,12,14,207
-42,-19,-28,-33,4,-38,5,-15,3,-7,-20,3,-6,-14,-19,35,-27,-10,-5,-16,6,10,225
-46,-24,-27,-37,-6,-39,-1,-15,-5,-10,-25,2,-3,-21,-23,32,-27,-12,-11,-21,-4,2,237
-45,-29,-24,-39,-17,-39,-7,-18,-13,-14,-28,-3,0,-27,-27,29,-26,-13,-17,-25,-14,-4,240
-40,-32,-20,-39,-24,-37,-11,-21,-19,-19,-30,-10,4,-29,-29,25,-23,-12,-22,-24,-21,-8,232
-36,-34,-18,-39,-25,-36,-15,-21,-20,-24,-31,-16,9,-31,-32,20,-17,-7,-24,-18,-26,-8,211
-35,-33,-17,-40,-21,-32,-16,-17,-16,-29,-30,-20,13,-33,-35,16,-11,1,-24,-8,-28,-5,181
-37,-30,-18,-41,-14,-27,-17,-9,-9,-32,-27,-22,17,-36,-37,15,-3,9,-24,3,-27,-1,144
-43,-27,-21,-42,-7,-22,-17,-1,-1,-35,-24,-23,21,-42,-38,14,4,15,-24,11,-24,0,102
-52,-26,-25,-44,-3,-20,-18,6,5,-39,-24,-24,22,-50,-40,13,7,17,-23,13,-20,-2,51
-58,-27,-27,-46,-1,-21,-20,9,7,-42,-27,-23,19,-54,-42,14,7,15,-21,10,-14,-6,-7
-59,-31,-27,-46,0,-22,-20,10,7,-46,-31,-20,16,-55,-43,19,4,12,-17,6,-5,-8,-65
-56,-35,-25,-47,2,-23,-16,11,7,-48,-35,-17,14,-51,-43,26,-1,9,-10,4,5,-6,-123
-51,-38,-22,-49,6,-24,-10,14,10,-47,-40,-12,14,-47,-43,33,-6,10,-3,4,13,2,-184
-45,-40,-18,-48,11,-23,0,18,17,-44,-42,-8,15,-43,-41,40,-10,13,2,5,18,14,-247
-39,-40,-14,-45,14,-20,11,20,24,-41,-42,-6,15,-44,-39,43,-15,14,2,6,19,25,-305
-35,-40,-9,-40,16,-21,19,20,31,-40,-42,-10,12,-49,-38,41,-22,11,-4,6,18,31,-353
-34,-41,-5,-34,15,-25,23,15,32,-41,-42,-17,7,-56,-39,34,-29,4,-15,4,16,32,-389
-36,-43,0,-29,12,-31,24,8,29,-44,-43,-25,1,-61,-40,25,-35,-3,-25,1,14,29,-414
-37,-44,4,-26,6,-38,24,-1,20,-46,-42,-32,-3,-62,-41,17,-38,-11,-33,-1,12,23,-433
-39,-44,4,-28,-1,-44,21,-13,7,-48,-41,-37,-7,-59,-41,11,-39,-19,-37,-5,7,14,-448
-40,-43,-2,-36,-9,-50,13,-27,-8,-48,-40,-41,-12,-55,-39,5,-37,-26,-39,-12,1,2,-461
-40,-40,-9,-44,-16,-53,3,-40,-22,-46,-39,-43,-19,-51,-36,2,-33,-33,-39,-20,-8,-11,-468
-37,-35,-14,-48,-22,-52,-7,-49,-33,-42,-36,-42,-27,-48,-31,2,-29,-39,-38,-28,-16,-24,-473
-30,-28,-15,-45,-25,-48,-15,-54,-41,-36,-32,-40,-34,-45,-25,5,-24,-44,-37,-32,-23,-36,-476
-21,-20,-10,-39,-26,-42,-19,-54,-43,-30,-24,-36,-36,-43,-18,9,-19,-43,-35,-33,-26,-41,-476
-12,-10,0,-31,-22,-33,-16,-46,-39,-23,-13,-28,-31,-38,-10,13,-10,-36,-31,-27,-28,-40,-472
-3,1,14,-21,-16,-21,-6,-32,-28,-16,0,-16,-17,-32,0,18,2,-21,-25,-16,-28,-31,-470
5,10,27,-11,-8,-8,6,-15,-15,-9,11,-5,0,-24,9,22,14,-3,-17,-3,-27,-21,-470
10,16,33,-4,-2,2,16,-2,-4,-5,16,5,14,-20,14,21,23,13,-11,6,-27,-14,-470
11,16,33,2,1,6,21,7,4,-3,13,10,21,-21,14,16,27,22,-10,11,-26,-11,-472
9,13,27,7,0,6,22,11,8,-2,6,10,20,-26,9,8,24,22,-14,12,-25,-10,-476
6,9,18,14,-4,6,19,10,8,-1,-2,6,13,-31,4,2,18,14,-21,11,-21,-10,-480
5,7,8,20,-8,7,15,8,10,4,-7,3,4,-34,3,-1,14,3,-25,11,-13,-8,-482
7,11,3,27,-8,14,14,8,18,13,-6,5,0,-30,8,5,18,-2,-22,13,0,0,-482
12,20,4,35,-3,26,15,16,33,28,4,14,4,-20,21,17,29,2,-10,18,17,14,-483
20,32,11,45,7,41,19,28,51,46,19,27,16,-7,37,34,43,12,10,23,36,31,-481
27,43,19,52,19,53,23,39,68,62,34,39,33,3,49,47,57,25,31,25,51,47,-474
30,47,26,52,30,56,26,48,79,72,44,47,48,7,54,54,64,34,47,23,59,58,-464
28,45,29,46,36,51,28,52,81,73,48,48,57,3,52,53,64,35,55,17,59,62,-452
23,38,27,34,37,41,30,51,74,67,48,43,56,-7,45,46,58,27,54,11,54,59,-437
18,27,21,20,36,30,31,44,60,56,42,32,47,-19,35,33,47,14,45,5,44,50,-421
13,16,13,6,29,18,29,32,43,41,32,20,29,-31,24,17,33,-1,32,-1,32,38,-409
10,6,6,-5,21,8,24,18,25,26,22,9,10,-41,15,1,20,-14,17,-6,19,27,-398
7,-1,1,-14,13,0,15,3,10,15,14,0,-6,-46,7,-12,9,-23,5,-9,8,19,-379
4,-6,-2,-19,7,-7,2,-9,-2,9,7,-4,-13,-47,0,-22,2,-28,-4,-12,-2,13,-351
0,-9,-5,-22,-1,-14,-12,-19,-13,7,1,-5,-14,-47,-5,-28,-1,-29,-10,-14,-12,9,-327
-3,-10,-7,-23,-9,-19,-24,-24,-22,6,-4,-4,-11,-46,-8,-30,0,-26,-13,-13,-19,5,-316
-4,-8,-8,-21,-14,-20,-31,-25,-30,8,-5,-3,-6,-44,-9,-27,1,-19,-15,-9,-23,-1,-313
-3,-5,-8,-16,-18,-19,-31,-24,-36,10,-4,-4,-2,-42,-8,-24,1,-8,-16,-4,-27,-7,-310
-3,-2,-6,-9,-21,-17,-27,-25,-41,9,-3,-8,-1,-43,-7,-23,-2,1,-18,1,-30,-15,-300
-4,2,-1,-3,-23,-15,-23,-25,-42,6,-4,-13,-1,-44,-6,-24,-6,7,-20,6,-34,-23,-284
-3,7,7,5,-20,-11,-17,-21,-38,4,-3,-18,0,-45,-2,-23,-6,8,-21,12,-33,-26,-259
1,15,16,15,-14,-2,-10,-10,-27,4,0,-19,6,-43,5,-17,0,7,-17,20,-28,-24,-234
9,25,25,26,-5,9,-3,6,-12,8,4,-17,16,-39,17,-7,12,4,-8,29,-17,-17,-221
19,37,33,38,4,21,3,25,3,14,9,-11,27,-33,32,5,27,3,4,38,-2,-7,-224
29,48,39,50,12,32,8,41,17,23,14,-4,37,-26,46,19,41,5,16,45,14,5,-233
40,58,42,61,16,41,13,50,27,33,20,4,45,-18,58,32,51,11,29,47,30,15,-240
47,63,42,69,17,46,17,53,35,43,27,12,48,-10,66,40,58,19,40,45,44,23,-243
51,63,38,72,13,47,20,50,39,52,33,16,46,-6,68,44,62,23,49,39,50,28,-247
48,59,29,69,4,43,20,45,38,57,36,15,37,-5,64,43,61,23,53,30,49,30,-250
42,51,17,62,-6,37,16,36,32,59,36,11,22,-7,56,41,57,18,54,19,43,27,-252
35,44,5,54,-14,28,11,27,22,57,35,7,7,-10,50,39,51,11,54,9,35,22,-249
28,38,-5,48,-18,17,5,18,10,53,32,3,-5,-14,46,40,44,3,52,1,27,15,-237
22,33,-11,42,-20,4,-1,7,-1,46,27,2,-15,-16,43,42,36,-4,48,-7,21,8,-219
20,31,-12,37,-20,-7,-4,-3,-10,40,24,3,-19,-16,43,43,29,-8,42,-14,19,1,-202
21,31,-8,32,-19,-13,-3,-11,-11,35,24,6,-20,-12,43,41,24,-5,34,-19,19,-3,-194
20,32,-4,25,-17,-15,0,-16,-8,32,24,9,-19,-7,41,34,21,1,25,-21,20,-5,-198
14,30,-2,15,-18,-14,0,-19,-3,30,25,10,-19,-5,36,22,19,8,15,-21,19,-6,-214
5,25,-2,3,-19,-11,-3,-21,-1,27,25,8,-19,-8,28,10,15,13,3,-19,16,-4,-235
-2,18,-5,-7,-20,-6,-6,-24,-1,23,24,6,-17,-13,20,1,11,17,-8,-15,12,-1,-252
-7,11,-8,-12,-19,0,-6,-26,-3,18,23,5,-11,-17,14,-3,7,19,-15,-10,9,3,-257
-8,6,-9,-12,-18,5,-2,-25,-6,16,24,8,-4,-19,11,-2,7,18,-18,-7,7,7,-254
-7,4,-7,-8,-16,10,6,-19,-8,15,25,14,5,-20,10,0,8,16,-18,-4,5,9,-247
-7,3,-5,-4,-14,15,13,-9,-10,15,24,21,11,-23,8,-1,8,14,-16,-2,4,7,-234
-8,2,-4,-2,-11,17,15,3,-11,17,21,27,14,-28,5,-5,6,13,-13,-1,3,0,-218
-11,0,-3,-2,-8,17,12,14,-10,18,15,31,14,-35,0,-10,3,12,-10,3,2,-7,-205
-11,-3,-1,-3,-5,19,8,24,-6,19,11,33,13,-40,-2,-10,3,12,-6,10,3,-12,-194
-7,-4,1,-2,-1,23,5,30,1,21,11,33,13,-42,-2,-4,7,15,-1,21,6,-12,-183
-2,-4,4,0,3,29,3,33,9,23,14,32,12,-39,0,6,15,19,7,32,11,-9,-175
-2,-4,5,2,7,33,5,34,16,25,17,30,11,-35,1,15,24,23,17,39,17,-2,-176
-9,-6,3,1,12,34,8,34,19,25,19,25,8,-32,0,21,31,24,27,42,22,5,-187
-20,-10,-1,-2,18,32,12,33,22,25,19,19,7,-34,-4,23,33,22,37,43,26,14,-205
-29,-12,-5,-3,26,28,17,32,25,25,16,13,8,-38,-7,21,30,20,44,44,31,22,-224
-32,-15,-7,-3,35,26,25,31,31,24,13,9,13,-43,-10,15,22,18,46,43,34,28,-241
-28,-18,-8,-1,39,24,34,30,36,20,13,6,19,-49,-12,8,12,13,44,39,35,33,-251
-21,-20,-8,2,39,24,41,28,39,15,15,3,24,-55,-14,0,1,7,37,32,32,36,-249
-15,-23,-8,5,36,23,44,24,37,12,19,0,25,-61,-16,-9,-8,0,28,20,26,35,-235
-13,-24,-10,5,29,20,41,17,29,9,23,-3,19,-66,-17,-17,-13,-7,18,7,17,30,-217
-15,-24,-11,3,20,15,32,8,15,7,24,-7,8,-68,-17,-22,-14,-12,9,-6,5,21,-204
-20,-21,-10,-1,12,7,19,-4,-1,7,22,-11,-4,-70,-16,-23,-11,-15,2,-15,-7,11,-199
-24,-16,-6,-4,6,-2,7,-16,-13,8,20,-13,-15,-69,-13,-24,-7,-17,-3,-21,-18,-1,-200
-26,-12,-2,-7,0,-11,-2,-27,-22,8,16,-14,-23,-68,-12,-24,-4,-19,-7,-25,-27,-12,-203
-27,-10,1,-11,-5,-19,-7,-36,-28,5,13,-16,-28,-69,-15,-27,-5,-20,-12,-28,-35,-21,-205
-28,-12,0,-15,-10,-27,-6,-40,-31,0,10,-20,-27,-72,-20,-34,-10,-22,-19,-29,-41,-25,-204
-26,-14,-1,-17,-9,-30,3,-36,-28,-4,8,-22,-19,-73,-23,-40,-14,-23,-24,-24,-39,-22,-198
-19,-13,1,-14,-4,-27,17,-24,-17,-4,8,-21,-3,-69,-22,-42,-15,-20,-24,-13,-29,-12,-190
-9,-10,5,-8,4,-20,31,-5,-4,-2,7,-16,15,-62,-18,-39,-12,-12,-21,2,-17,2,-185
-2,-7,10,-3,13,-11,40,16,7,-2,4,-9,31,-55,-14,-32,-8,-4,-15,17,-6,14,-179
3,-6,15,1,20,-2,42,31,15,-3,0,-3,40,-49,-10,-21,-1,3,-8,28,3,21,-168
5,-5,19,5,27,8,38,40,19,-3,-1,3,41,-45,-6,-8,8,10,0,36,9,22,-152
6,-4,22,11,32,16,32,43,20,-2,2,8,33,-43,-1,5,18,17,8,41,13,18,-136
3,-3,21,15,35,19,26,41,18,-1,5,9,21,-41,3,15,26,19,13,46,15,11,-127
-2,-5,18,16,34,17,22,36,16,1,5,6,9,-40,6,20,28,17,16,47,16,3,-130
-12,-9,10,13,31,10,19,29,15,0,-1,-3,0,-39,5,20,22,12,15,45,17,-3,-143
-28,-14,0,5,24,1,16,20,13,-4,-14,-16,-5,-41,0,14,10,6,11,39,14,-5,-161
-45,-21,-13,-8,15,-11,12,8,9,-12,-31,-32,-7,-47,-10,3,-7,0,4,30,8,-5,-178
-56,-29,-23,-21,8,-22,8,-5,3,-25,-47,-47,-8,-54,-22,-10,-24,-6,-5,19,1,-4,-188
-56,-34,-28,-28,5,-28,6,-15,-1,-35,-55,-54,-8,-60,-32,-20,-35,-9,-11,11,-2,-2,-191
-43,-34,-24,-27,7,-27,8,-19,-1,-39,-53,-51,-7,-62,-35,-25,-38,-10,-10,8,1,2,-188
-21,-31,-13,-16,12,-23,15,-14,3,-34,-42,-39,-6,-58,-32,-24,-35,-11,-3,7,9,8,-187
2,-29,-1,-3,17,-16,22,-6,9,-25,-29,-23,-6,-50,-27,-21,-30,-15,6,7,17,13,-188
15,-30,4,7,18,-12,28,2,13,-17,-20,-11,-7,-44,-26,-21,-28,-19,10,3,19,14,-191
16,-34,1,10,17,-12,28,5,12,-14,-19,-5,-10,-42,-29,-25,-30,-21,8,-5,15,10,-195
6,-40,-10,3,12,-17,20,1,5,-19,-27,-6,-17,-46,-36,-34,-35,-22,-2,-17,4,1,-198
-8,-47,-24,-11,5,-24,7,-7,-9,-29,-39,-12,-28,-53,-46,-45,-39,-21,-16,-32,-13,-12,-195
-18,-51,-36,-26,0,-30,-8,-17,-23,-40,-48,-18,-38,-57,-54,-52,-40,-18,-29,-44,-28,-25,-183
-23,-51,-39,-34,-2,-30,-20,-22,-31,-42,-50,-19,-44,-55,-54,-53,-34,-9,-33,-50,-37,-32,-165
-22,-46,-33,-33,-1,-24,-25,-23,-32,-35,-43,-14,-42,-48,-48,-47,-23,1,-28,-48,-38,-31,-148
-20,-38,-21,-23,2,-12,-25,-18,-27,-23,-31,-5,-34,-38,-37,-38,-10,11,-18,-39,-34,-24,-137
-19,-28,-8,-8,7,1,-19,-11,-18,-11,-16,5,-20,-27,-27,-27,0,19,-9,-25,-28,-16,-136
-20,-19,1,6,11,11,-13,-4,-9,-2,-6,12,-5,-20,-18,-17,6,24,-2,-11,-23,-10,-148
-22,-12,3,15,12,15,-10,1,-5,3,-3,11,5,-17,-14,-11,9,23,1,-2,-23,-8,-167
-23,-7,-2,18,9,13,-10,3,-3,5,-4,6,7,-16,-13,-8,10,18,-1,2,-24,-9,-181
-19,-2,-9,19,6,9,-11,6,-3,9,-5,1,7,-15,-9,-6,13,12,-2,3,-21,-10,-182
-14,0,-14,21,4,5,-12,10,-2,15,-7,-3,4,-13,-5,-4,17,7,-1,3,-16,-10,-172
-10,1,-17,22,2,1,-14,15,0,22,-10,-6,0,-15,0,-2,20,2,3,3,-7,-8,-157
-7,3,-17,26,3,2,-15,19,3,28,-11,-5,-1,-16,6,2,23,0,13,6,4,-2,-137
-2,7,-13,32,5,6,-13,25,8,35,-10,2,1,-15,13,9,28,1,27,12,19,9,-114
4,13,-8,37,8,13,-9,30,13,41,-7,9,5,-12,20,14,31,3,42,17,32,20,-93
9,18,-6,37,9,16,-6,30,13,44,-3,14,6,-9,25,16,32,2,51,18,40,28,-79
13,22,-7,34,8,15,-3,27,8,45,1,15,4,-7,28,12,29,0,53,15,44,33,-74
14,23,-9,27,7,9,-1,20,-2,44,5,12,3,-6,30,5,22,-4,45,10,42,34,-81
12,19,-12,19,4,-1,0,12,-13,40,4,5,1,-9,30,-6,10,-6,30,2,34,32,-99
8,10,-16,9,0,-15,-2,2,-24,31,-2,-4,-3,-15,26,-18,-5,-8,11,-6,21,26,-123
5,1,-20,2,-6,-26,-4,-7,-32,21,-11,-8,-5,-23,19,-28,-17,-7,-6,-13,7,21,-145
4,-5,-20,-2,-10,-32,-5,-13,-32,12,-17,-7,-3,-28,12,-34,-23,-4,-15,-16,-1,18,-155
5,-8,-17,-5,-13,-30,-4,-13,-25,6,-20,-2,2,-30,5,-36,-22,1,-16,-17,-4,16,-152
6,-8,-12,-7,-15,-22,-3,-11,-16,0,-19,4,8,-30,-1,-37,-16,2,-14,-17,-2,13,-142
4,-10,-7,-12,-18,-11,-2,-8,-12,-5,-17,8,13,-30,-7,-38,-9,1,-10,-16,1,9,-132
-1,-12,-5,-17,-19,0,-3,-5,-11,-9,-15,10,18,-28,-13,-39,-3,0,-6,-14,4,6,-123
-9,-15,-4,-22,-18,9,-3,-1,-11,-13,-12,10,22,-27,-18,-40,0,4,-3,-9,7,4,-118
-17,-17,-6,-25,-18,13,-2,1,-12,-16,-9,9,22,-27,-20,-39,2,11,0,-3,7,2,-114
-23,-18,-6,-24,-17,13,-1,3,-12,-18,-6,7,20,-29,-20,-36,2,20,2,3,6,0,-112
-24,-16,-3,-20,-13,9,1,6,-9,-18,-2,3,16,-31,-18,-32,3,26,4,9,4,-4,-111
-20,-12,4,-15,-4,4,3,9,-3,-17,1,-3,12,-33,-14,-26,5,27,6,11,0,-10,-108
