FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
19,-5,-26,-17,-5,-42,-9,-56,-71,10,-25,-17,-58,-9,7,-14,-37,-20,-36,-44,-6,-24,374
7,-17,-37,-35,-22,-45,-36,-70,-87,-5,-30,-20,-76,-22,-6,-34,-47,-33,-53,-63,-28,-36,394
-10,-32,-49,-53,-44,-50,-65,-85,-103,-20,-36,-25,-99,-35,-21,-60,-63,-47,-74,-84,-57,-51,399
-25,-43,-56,-65,-66,-53,-85,-95,-116,-29,-40,-31,-115,-44,-33,-82,-76,-58,-93,-100,-82,-67,399
-32,-46,-55,-71,-81,-52,-90,-99,-123,-30,-41,-34,-117,-45,-40,-94,-80,-61,-101,-105,-95,-80,403
-33,-42,-49,-72,-86,-46,-83,-95,-125,-27,-41,-33,-106,-38,-41,-92,-74,-55,-97,-99,-93,-85,420
-28,-30,-40,-64,-82,-33,-73,-85,-122,-22,-39,-27,-88,-25,-38,-79,-61,-39,-82,-84,-79,-83,453
-17,-13,-30,-47,-69,-14,-66,-72,-114,-17,-33,-16,-67,-11,-28,-59,-43,-17,-60,-65,-58,-76,497
-4,7,-18,-25,-50,9,-63,-57,-101,-13,-25,-6,-46,3,-15,-39,-23,6,-36,-44,-38,-66,539
12,25,-5,1,-27,32,-59,-38,-81,-8,-15,3,-27,12,1,-20,-3,26,-13,-28,-19,-51,572
27,40,9,27,-4,53,-51,-13,-55,-1,-5,11,-12,17,18,-2,15,39,7,-14,-2,-34,597
41,50,24,48,15,68,-39,14,-29,7,2,16,1,18,30,15,30,43,22,0,13,-19,618
49,55,32,58,29,73,-27,37,-9,12,5,16,10,14,36,31,40,39,33,12,25,-8,641
50,53,31,55,37,68,-21,51,2,14,1,10,9,7,35,42,42,29,40,19,30,-3,671
41,45,20,47,38,55,-23,53,4,12,-8,2,-3,-2,31,46,31,16,41,20,28,-2,710
28,33,5,36,33,37,-34,45,-3,7,-20,-8,-24,-11,28,41,11,0,36,15,20,-7,755
14,20,-10,22,25,15,-46,31,-15,1,-32,-18,-44,-17,25,28,-10,-15,26,4,6,-14,798
7,9,-18,9,17,-6,-50,15,-24,-5,-42,-26,-59,-20,23,12,-26,-26,14,-11,-7,-19,838
8,4,-16,-3,9,-26,-41,2,-26,-9,-48,-29,-67,-20,22,1,-32,-30,3,-25,-14,-18,868
13,2,-9,-13,1,-44,-25,-8,-26,-16,-50,-27,-66,-19,20,-4,-30,-34,-4,-34,-14,-15,887
16,0,-5,-24,-8,-62,-7,-22,-27,-26,-49,-26,-61,-20,13,-9,-26,-41,-12,-40,-11,-12,891
13,-6,-10,-39,-17,-78,4,-38,-31,-38,-48,-27,-56,-23,2,-16,-26,-51,-22,-44,-8,-13,879
1,-15,-21,-54,-26,-88,4,-54,-37,-51,-47,-29,-54,-29,-10,-26,-32,-60,-34,-46,-8,-18,843
-18,-26,-36,-69,-36,-91,-7,-68,-45,-61,-43,-31,-52,-35,-20,-39,-42,-65,-46,-44,-11,-27,781
-37,-34,-49,-82,-47,-85,-24,-79,-53,-65,-37,-32,-49,-39,-29,-52,-48,-64,-57,-38,-17,-37,694
-49,-37,-58,-90,-55,-73,-40,-87,-57,-64,-30,-28,-43,-40,-35,-62,-49,-55,-65,-31,-20,-45,587
-53,-34,-60,-89,-64,-62,-52,-89,-55,-61,-23,-21,-39,-39,-39,-69,-45,-39,-68,-25,-21,-53,464
-54,-29,-56,-81,-74,-54,-57,-86,-51,-59,-19,-13,-36,-39,-43,-72,-41,-24,-66,-21,-23,-61,330
-51,-25,-47,-68,-80,-50,-55,-79,-46,-59,-18,-8,-34,-41,-47,-73,-41,-16,-62,-16,-27,-65,197
-48,-25,-37,-52,-79,-43,-46,-66,-39,-63,-19,-6,-32,-44,-51,-71,-45,-11,-59,-8,-32,-62,72
-47,-28,-28,-37,-72,-32,-32,-52,-30,-69,-20,-6,-30,-47,-54,-65,-49,-5,-55,2,-36,-54,-43
-49,-33,-18,-25,-59,-16,-18,-36,-19,-73,-16,-8,-22,-47,-55,-53,-47,2,-47,13,-35,-40,-150
-51,-37,-8,-14,-42,6,-3,-21,-3,-71,-6,-8,-8,-40,-52,-36,-37,13,-34,24,-24,-23,-245
-51,-41,0,-5,-22,29,12,-8,16,-64,6,-4,9,-31,-46,-15,-23,24,-18,33,-5,-5,-325
-55,-47,1,-1,-6,42,21,3,34,-56,11,-4,22,-28,-44,3,-14,32,-5,35,13,4,-388
-64,-60,-5,-5,1,41,20,10,46,-52,8,-11,26,-34,-49,14,-16,29,3,30,21,4,-433
-77,-76,-14,-17,3,29,15,14,52,-53,-2,-21,20,-49,-61,18,-27,19,4,24,19,0,-459
-89,-92,-24,-30,5,15,11,13,54,-59,-14,-30,8,-67,-75,15,-46,4,-5,19,15,-3,-474
-99,-106,-36,-42,6,0,11,5,52,-66,-23,-38,-6,-84,-89,6,-66,-10,-20,14,10,-4,-482
-106,-117,-46,-51,8,-15,16,-8,48,-71,-27,-45,-17,-97,-100,-7,-82,-21,-34,6,6,-1,-491
-108,-123,-51,-56,14,-27,30,-19,44,-65,-23,-48,-19,-103,-105,-19,-88,-25,-44,-2,4,6,-502
-107,-125,-51,-55,21,-32,51,-25,41,-48,-13,-45,-12,-103,-105,-27,-87,-24,-47,-8,3,18,-513
-103,-124,-49,-53,28,-36,72,-27,35,-28,-1,-41,1,-100,-102,-32,-82,-19,-47,-12,-1,28,-516
-100,-122,-48,-54,32,-42,81,-28,27,-12,6,-38,10,-98,-102,-36,-77,-16,-46,-14,-12,32,-506
-100,-121,-46,-60,26,-49,75,-30,17,-5,11,-34,8,-97,-105,-38,-73,-21,-46,-18,-27,28,-484
-100,-117,-43,-64,13,-54,59,-33,6,-5,15,-31,-1,-93,-106,-39,-69,-31,-48,-20,-38,19,-461
-96,-110,-40,-63,-4,-55,40,-37,-3,-9,20,-29,-10,-86,-102,-40,-63,-41,-51,-21,-43,10,-447
-89,-100,-36,-61,-19,-54,23,-37,-13,-12,20,-30,-13,-77,-96,-40,-52,-47,-51,-21,-45,4,-442
-82,-91,-31,-58,-30,-50,9,-34,-24,-10,17,-33,-9,-69,-89,-43,-39,-47,-48,-20,-48,0,-446
-75,-80,-25,-55,-35,-44,1,-28,-36,-6,10,-32,0,-62,-83,-46,-25,-41,-46,-16,-53,0,-453
-66,-70,-22,-53,-35,-36,-6,-22,-46,-5,1,-28,12,-57,-79,-53,-16,-30,-47,-10,-58,-2,-457
-59,-59,-21,-53,-31,-29,-14,-18,-52,-9,-10,-19,19,-54,-77,-61,-12,-21,-51,-4,-64,-8,-451
-53,-48,-17,-52,-27,-23,-24,-12,-49,-17,-16,-5,21,-50,-74,-66,-14,-15,-53,-1,-64,-17,-433
-47,-36,-9,-45,-22,-14,-30,1,-34,-22,-14,12,22,-40,-65,-62,-17,-12,-47,6,-56,-23,-408
-39,-22,4,-31,-14,0,-27,20,-11,-22,-5,27,27,-25,-51,-50,-18,-8,-33,18,-39,-23,-379
-30,-9,16,-14,-4,13,-20,43,12,-15,8,36,35,-7,-34,-36,-18,-2,-13,35,-21,-18,-352
-25,-1,24,3,6,23,-10,64,26,-5,19,36,38,7,-19,-22,-18,2,7,53,-8,-11,-331
-25,1,24,15,11,25,-1,75,30,2,25,29,35,12,-8,-13,-19,3,20,66,-2,-2,-319
-30,0,17,24,12,22,6,75,29,5,28,18,28,9,1,-8,-19,2,25,73,2,7,-320
-31,2,8,32,16,19,14,68,32,7,31,11,23,3,10,-5,-17,3,30,74,13,16,-328
-25,6,3,38,26,20,21,61,41,12,36,12,22,1,19,1,-8,6,39,69,32,26,-334
-13,14,1,41,38,24,26,58,55,20,44,17,26,5,30,10,4,8,51,60,54,36,-328
4,22,3,43,49,29,28,55,69,30,50,24,33,16,40,21,16,6,63,50,72,45,-311
21,28,4,42,53,33,27,51,75,43,53,28,36,29,48,28,25,-1,69,36,78,50,-288
29,28,2,37,47,29,22,39,64,51,49,27,30,36,49,26,27,-16,61,15,67,48,-266
24,21,-4,26,29,16,14,17,41,49,40,17,17,32,43,17,21,-35,41,-9,41,40,-248
12,12,-8,13,10,-2,8,-10,16,40,31,3,6,21,33,5,12,-51,18,-28,16,28,-234
3,5,-8,0,-4,-16,5,-36,-4,28,26,-11,-1,7,21,-5,5,-57,0,-37,0,13,-224
-2,3,-4,-12,-11,-24,5,-54,-17,17,24,-22,-3,-4,10,-15,1,-55,-9,-35,-8,-4,-212
3,6,5,-18,-13,-25,7,-60,-23,8,26,-25,2,-8,2,-21,1,-46,-13,-25,-10,-16,-195
17,14,18,-11,-11,-16,16,-50,-19,8,31,-15,15,-2,4,-21,7,-29,-13,-9,-8,-17,-173
36,27,32,7,-7,0,28,-30,-10,15,37,6,30,9,12,-19,15,-9,-12,9,-3,-10,-152
53,40,42,32,-5,20,39,-7,1,26,44,31,40,20,23,-16,21,12,-11,21,1,1,-135
64,53,48,56,-3,38,47,14,11,33,51,56,46,30,34,-12,23,28,-9,26,6,13,-117
73,64,50,72,1,54,53,30,21,36,56,73,50,40,43,-5,21,41,-4,29,15,23,-94
79,72,49,79,6,66,55,40,32,35,55,78,53,46,47,0,16,49,4,34,25,28,-71
81,75,44,75,10,71,51,46,42,30,47,74,54,48,46,3,11,51,13,39,33,28,-50
77,73,38,65,11,70,40,50,50,23,31,65,55,46,43,3,9,49,20,44,36,28,-33
68,66,31,53,11,64,26,56,56,16,15,55,57,42,38,3,11,46,25,50,33,28,-17
55,58,23,42,10,55,12,61,61,11,2,45,60,36,31,4,16,42,28,55,27,29,-3
37,49,12,34,10,44,0,65,64,9,-7,36,61,26,26,6,21,37,34,53,21,29,8
21,41,-1,27,12,36,-7,66,64,6,-11,25,56,13,22,8,22,29,41,42,18,27,19
11,34,-15,21,16,33,-5,64,63,3,-11,15,46,1,21,13,18,17,44,29,18,26,33
10,29,-25,18,22,35,7,61,65,3,-5,8,37,-4,23,21,12,5,45,21,22,30,49
13,26,-32,15,28,39,20,59,68,7,2,6,29,-7,27,29,3,-4,42,17,25,37,62
13,19,-39,6,33,37,23,54,68,8,3,5,18,-10,27,31,-9,-13,35,14,20,45,68
8,8,-45,-10,34,24,16,44,61,3,0,1,6,-13,20,26,-21,-19,22,11,8,50,70
1,-4,-50,-26,31,3,6,28,48,-7,-5,-6,-4,-13,12,15,-32,-22,5,4,-4,51,70
-4,-13,-54,-38,27,-20,-2,8,30,-19,-10,-16,-15,-12,5,3,-41,-24,-13,-6,-8,47,68
-6,-16,-55,-47,21,-40,-7,-12,10,-29,-13,-26,-25,-9,1,-11,-45,-31,-28,-20,-2,39,68
-2,-15,-51,-50,12,-51,-4,-27,-7,-34,-10,-31,-31,-4,-1,-20,-42,-39,-40,-30,12,32,75
5,-10,-41,-46,2,-51,4,-32,-14,-29,0,-29,-30,4,0,-25,-33,-45,-46,-30,26,32,89
9,-5,-29,-42,-9,-43,10,-29,-15,-16,11,-21,-22,10,-1,-26,-24,-42,-46,-24,29,40,102
7,-3,-17,-41,-20,-35,10,-22,-12,-4,17,-13,-11,10,-5,-27,-14,-31,-43,-16,20,50,106
0,-3,-6,-42,-28,-28,8,-16,-9,3,19,-5,2,8,-9,-27,-4,-13,-39,-6,3,57,101
-7,-4,5,-41,-33,-24,9,-14,-5,3,18,1,18,8,-9,-23,5,7,-36,4,-12,56,96
-11,-3,10,-39,-34,-21,10,-13,-3,-3,15,6,33,9,-6,-17,12,20,-33,13,-21,42,102
-11,0,12,-36,-29,-20,10,-10,1,-12,12,10,49,11,0,-9,19,21,-23,25,-20,19,120
-6,6,13,-29,-19,-16,8,-1,7,-17,11,17,65,15,10,0,27,17,-6,42,-12,-2,148
1,13,15,-16,-7,-7,6,14,14,-18,13,26,77,21,21,11,33,13,14,60,1,-12,178
9,19,20,2,6,6,4,31,20,-17,13,31,81,28,28,22,33,14,32,75,13,-9,194
17,28,27,23,21,20,7,49,25,-13,12,33,76,35,35,30,32,18,45,82,26,4,189
24,38,36,42,36,32,17,64,32,-5,10,33,68,42,41,36,33,24,53,80,38,20,167
32,48,42,58,49,39,33,76,42,5,9,30,60,47,48,40,33,28,53,70,47,33,143
37,54,40,66,57,40,47,84,55,15,9,23,53,45,53,43,31,26,50,55,51,38,128
38,53,30,66,61,33,57,86,70,23,11,15,47,37,55,45,27,19,46,37,49,35,125
33,46,15,58,60,20,60,80,80,28,14,7,39,24,55,48,21,9,41,19,41,30,133
22,33,1,46,51,5,56,64,80,27,16,0,25,10,49,51,11,-2,33,2,30,26,145
8,17,-10,34,38,-9,50,41,69,22,15,-10,6,-2,39,50,-2,-13,23,-14,18,23,154
-5,2,-15,22,26,-18,45,16,55,17,10,-19,-14,-9,26,41,-15,-24,11,-29,8,18,157
-11,-8,-13,10,18,-21,43,-7,41,14,5,-23,-29,-10,14,26,-22,-29,0,-42,3,14,153
-7,-11,-4,1,19,-15,45,-22,33,15,4,-20,-33,-5,10,12,-22,-24,-8,-46,4,12,146
6,-7,12,-1,28,-1,52,-26,32,19,10,-7,-23,4,15,7,-18,-9,-9,-38,10,11,143
23,1,30,0,42,15,59,-24,36,22,19,12,-7,14,26,10,-9,11,-6,-22,19,14,148
32,8,44,0,49,25,60,-23,33,20,27,30,7,22,35,14,-2,28,-4,-10,22,18,160
29,7,48,-4,40,26,51,-25,14,11,29,39,10,23,33,12,1,33,-10,-8,13,18,178
17,-1,41,-9,16,18,34,-30,-16,-2,23,35,1,18,21,1,-3,23,-22,-18,-6,12,195
3,-10,23,-13,-14,8,15,-36,-46,-13,12,23,-12,9,3,-18,-12,5,-36,-34,-26,0,203
-6,-15,2,-15,-39,4,-3,-40,-66,-17,2,11,-22,3,-12,-37,-19,-11,-46,-47,-39,-14,200
-4,-13,-11,-11,-47,9,-17,-37,-70,-12,-3,9,-24,2,-19,-45,-18,-15,-45,-44,-39,-24,188
9,-1,-9,3,-34,26,-22,-23,-53,2,-1,18,-14,12,-14,-36,-9,-6,-32,-22,-23,-25,172
26,16,5,22,-9,51,-20,-2,-23,22,6,34,2,28,1,-11,7,15,-11,11,0,-15,156
39,33,22,37,15,72,-16,22,8,39,13,49,16,41,16,15,26,38,10,38,17,0,143
42,42,34,45,29,79,-18,43,30,45,16,54,21,47,25,33,40,53,24,52,20,15,136
38,42,36,44,30,70,-22,58,41,41,13,45,20,46,27,40,44,57,33,49,12,24,137
32,36,28,38,21,49,-28,65,45,30,6,26,15,39,28,37,37,50,36,36,-1,22,145
26,27,11,27,10,23,-35,60,44,18,-2,5,8,27,28,27,21,36,34,20,-15,11,165
21,18,-9,15,0,1,-41,49,38,6,-9,-12,-1,14,25,14,3,19,29,7,-25,-2,195
16,9,-26,6,-7,-9,-42,33,31,-1,-12,-23,-11,2,21,4,-13,0,21,3,-28,-13,228
12,3,-38,0,-13,-5,-34,19,21,-2,-11,-27,-20,-9,16,0,-22,-16,12,2,-24,-20,256
8,0,-43,-4,-14,10,-20,8,12,2,-6,-24,-24,-18,11,-1,-23,-28,6,3,-16,-19,276
10,2,-38,-3,-6,29,-5,5,7,10,3,-11,-18,-18,12,4,-16,-33,10,3,-1,-7,291
20,11,-22,4,12,45,11,12,10,22,18,7,3,-6,22,16,-1,-29,25,6,19,15,304
35,22,2,14,32,55,27,25,18,33,34,24,32,11,35,30,15,-17,46,11,40,40,322
48,30,24,24,48,56,39,34,25,40,46,38,58,25,45,41,26,-3,61,15,52,60,348
56,33,38,29,55,46,45,36,28,38,52,46,73,30,48,42,31,10,65,15,52,72,383
56,30,43,28,48,28,43,30,25,27,52,47,72,27,41,31,31,15,55,10,41,70,416
49,22,39,21,31,9,34,19,15,10,46,40,57,18,29,12,27,11,36,1,27,56,436
43,16,33,11,12,-8,19,4,2,-3,36,32,39,8,17,-9,22,3,14,-9,12,37,435
39,13,27,-1,-2,-18,2,-9,-9,-9,24,28,25,5,11,-25,18,-4,-2,-14,2,20,411
36,14,22,-12,-11,-22,-14,-18,-15,-11,11,25,18,7,10,-34,19,-8,-10,-13,-5,9,370
30,14,17,-20,-22,-21,-26,-28,-18,-14,-1,21,17,11,10,-35,21,-8,-14,-3,-13,-1,314
19,12,11,-19,-35,-14,-28,-37,-15,-19,-9,17,21,13,10,-29,23,-3,-15,14,-19,-10,247
9,11,7,-9,-44,0,-21,-42,-6,-21,-9,14,27,17,13,-17,27,9,-15,35,-20,-17,177
1,15,10,9,-47,15,-10,-37,9,-18,-1,15,35,18,19,-3,34,19,-12,53,-13,-20,120
0,22,19,31,-42,28,2,-20,24,-10,12,18,44,19,27,10,41,27,-7,67,1,-19,82
8,32,32,52,-28,41,17,4,36,6,23,21,56,21,37,22,49,34,0,76,20,-9,63
20,44,41,66,-6,54,33,30,47,28,28,25,66,25,47,32,55,42,9,80,43,8,57
30,52,42,69,17,63,44,50,53,45,27,27,71,29,53,38,58,45,18,77,61,21,60
31,52,33,62,31,63,49,60,55,49,24,21,66,28,56,43,54,39,23,69,68,24,66
27,48,19,55,36,58,51,62,55,45,23,13,57,28,57,49,46,28,26,62,70,20,67
22,44,6,52,37,54,51,61,57,41,31,11,46,28,58,56,37,17,31,56,72,15,62
19,41,-1,55,37,48,50,60,60,42,44,16,34,26,57,59,27,6,40,48,74,16,60
17,37,-2,64,35,39,47,59,61,47,57,26,22,21,53,57,17,-3,49,38,74,24,67
18,31,0,75,33,32,45,53,57,55,65,37,11,15,45,49,7,-8,54,29,73,41,78
19,24,1,82,32,28,42,40,49,63,65,46,3,9,37,38,-2,-7,54,22,69,61,87
19,15,0,78,30,24,34,23,38,65,58,48,-3,2,27,24,-9,-3,48,19,60,74,88
15,4,-2,63,23,19,22,4,25,59,47,43,-8,-4,18,10,-12,-2,37,17,43,74,77
11,-6,-3,39,14,14,9,-11,12,46,36,34,-11,-8,9,0,-11,-1,25,16,25,62,60
9,-14,-1,15,5,13,1,-18,4,32,27,30,-10,-7,2,-7,-6,4,16,14,12,46,38
6,-20,1,-8,-2,15,-1,-17,0,20,21,30,-6,-2,-5,-13,1,13,13,7,6,29,18
-1,-26,0,-25,-9,16,-3,-13,-3,12,16,33,-1,1,-16,-21,5,22,11,-6,-2,15,15
-12,-32,-4,-36,-18,14,-8,-10,-11,5,14,34,3,-2,-29,-30,3,26,8,-22,-13,2,71
-23,-36,-11,-40,-29,13,-16,-11,-21,2,15,34,8,-7,-41,-36,0,29,5,-33,-25,-9,235
-30,-34,-18,-37,-40,15,-30,-13,-31,3,20,33,14,-12,-46,-36,3,31,4,-36,-34,-19,519
-31,-25,-21,-29,-48,23,-46,-16,-38,6,27,32,16,-13,-42,-28,16,32,5,-31,-39,-27,883
-26,-9,-15,-16,-51,37,-58,-18,-41,11,35,29,13,-5,-27,-11,39,31,10,-20,-35,-33,1243
-11,13,1,4,-46,55,-63,-13,-37,21,44,25,7,15,-1,15,71,32,19,-5,-21,-33,1493
10,40,23,29,-30,72,-61,-1,-26,37,52,23,3,43,31,43,106,37,32,9,-1,-27,1522
33,65,46,55,-9,83,-57,16,-13,55,57,22,-1,70,61,67,133,42,46,19,15,-17,1262
51,83,64,79,13,84,-52,36,-1,72,60,22,-4,89,84,83,142,45,60,23,21,-5,750
65,92,75,99,33,77,-42,55,10,86,63,22,-2,97,99,91,133,46,71,25,22,9,118
73,94,75,110,50,65,-25,69,21,94,64,22,4,93,104,92,112,47,76,25,23,20,-479
73,89,67,111,64,51,-2,75,29,92,61,20,7,80,101,86,86,45,74,26,26,29,-911
66,79,57,101,72,38,26,75,33,82,56,12,6,65,93,78,63,38,68,27,31,36,-1098
56,66,46,83,73,28,49,68,31,69,49,0,1,52,83,70,43,29,58,27,37,38,-1033
42,49,34,61,65,17,57,51,25,57,38,-8,-10,38,69,60,27,19,44,18,38,32,-786
24,29,20,38,49,6,46,28,16,45,27,-8,-24,24,52,48,11,8,32,-2,30,19,-473
7,9,7,16,28,-4,26,5,8,36,23,-3,-38,11,35,37,-1,-3,24,-25,18,5,-205
-7,-7,-1,0,10,-9,10,-13,2,32,32,5,-45,4,22,29,-7,-12,20,-43,11,-5,-36
-15,-17,-4,-9,-2,-9,2,-24,-2,29,47,12,-41,5,11,20,-8,-17,18,-51,11,-9,38
