FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-61,-40,-32,-48,-19,-37,-5,-18,-5,-52,-54,-39,-31,-34,-42,12,-44,-11,-11,-6,4,-10,-39
-53,-42,-33,-47,-14,-42,-1,-26,-6,-46,-48,-41,-37,-31,-41,5,-52,-18,-17,-15,4,-9,-41
-46,-46,-36,-49,-12,-47,-2,-35,-10,-44,-46,-43,-42,-31,-42,-2,-60,-32,-25,-24,0,-9,-45
-40,-50,-40,-53,-12,-52,-8,-41,-16,-46,-48,-43,-47,-34,-44,-8,-65,-47,-33,-32,-6,-7,-48
-38,-51,-41,-56,-14,-56,-14,-45,-22,-49,-51,-40,-50,-37,-44,-10,-65,-57,-37,-38,-12,-5,-47
-38,-49,-38,-56,-17,-58,-18,-45,-29,-52,-53,-34,-49,-39,-43,-12,-61,-58,-39,-43,-17,-2,-46
-40,-43,-32,-52,-20,-56,-19,-44,-34,-51,-51,-26,-47,-40,-42,-13,-55,-52,-40,-44,-21,-1,-49
-39,-36,-24,-46,-22,-47,-17,-40,-35,-45,-42,-14,-43,-39,-39,-14,-50,-41,-39,-40,-23,-3,-56
-35,-28,-13,-37,-21,-34,-14,-33,-33,-33,-29,-1,-37,-34,-36,-14,-44,-28,-37,-31,-21,-6,-65
-29,-22,-4,-30,-20,-20,-13,-23,-31,-21,-15,12,-29,-28,-34,-14,-40,-16,-31,-22,-17,-7,-73
-25,-18,-1,-25,-18,-8,-16,-13,-28,-11,-5,24,-19,-22,-33,-14,-35,-7,-21,-14,-13,-4,-77
-21,-14,0,-20,-15,2,-20,-4,-21,-3,1,36,-7,-17,-32,-11,-29,2,-8,-7,-8,4,-78
-16,-9,1,-14,-11,11,-20,6,-10,3,8,46,8,-10,-28,-6,-19,11,7,-2,-1,16,-76
-13,-4,4,-7,-7,16,-18,16,2,9,13,54,22,-3,-22,1,-9,19,23,2,6,31,-72
-11,1,6,0,-2,18,-15,24,14,13,17,59,33,3,-15,8,-1,21,36,4,13,44,-69
-10,6,7,5,2,19,-12,32,21,18,19,62,39,9,-8,15,3,21,44,7,18,51,-65
-8,9,7,10,5,21,-10,40,23,25,21,63,42,12,0,23,5,21,47,11,24,51,-58
-7,11,3,11,8,24,-12,45,20,32,20,59,40,12,6,30,6,21,47,13,28,46,-49
-4,13,-1,12,12,27,-15,45,14,40,19,51,34,9,11,38,9,20,46,13,31,36,-41
2,16,0,13,18,30,-16,43,10,51,22,42,27,7,16,46,16,18,48,10,32,26,-38
9,21,4,16,27,32,-14,41,10,63,27,33,22,8,22,54,26,16,51,5,31,19,-38
15,24,11,18,33,32,-10,38,12,74,31,27,19,10,25,58,36,12,55,-3,27,14,-39
19,25,16,19,36,28,-5,34,17,84,33,22,19,13,25,58,41,6,57,-12,23,13,-44
22,24,20,18,36,21,1,30,24,92,32,20,21,14,25,55,40,1,58,-18,24,15,-52
25,22,21,14,32,13,6,26,28,96,29,19,25,12,22,48,33,-1,53,-20,27,20,-59
24,17,18,7,23,6,6,19,28,96,23,16,25,6,16,38,21,-1,42,-19,31,23,-57
19,8,11,-4,9,-4,2,8,20,92,17,10,19,-4,7,29,6,-2,27,-18,30,22,-45
9,-3,2,-17,-8,-17,-3,-5,7,84,12,1,6,-13,-6,21,-9,-5,11,-20,24,17,-28
-4,-14,-9,-31,-24,-29,-11,-18,-10,73,7,-7,-8,-19,-18,14,-19,-7,-3,-24,11,9,-15
-18,-23,-18,-43,-37,-36,-20,-29,-25,63,3,-11,-20,-20,-28,10,-21,-6,-11,-27,-5,0,-15
-28,-29,-25,-47,-43,-38,-25,-36,-36,56,0,-11,-27,-18,-31,9,-16,-5,-14,-27,-15,-7,-29
-31,-28,-27,-44,-44,-32,-27,-37,-39,54,1,-7,-25,-11,-29,13,-4,-3,-11,-23,-18,-9,-54
-26,-21,-21,-33,-40,-18,-23,-32,-35,58,5,1,-15,1,-21,19,12,1,-6,-13,-13,-3,-78
-17,-10,-11,-16,-32,0,-16,-22,-25,66,11,11,-2,14,-10,27,27,8,-1,0,-3,5,-92
-6,1,0,2,-26,16,-6,-12,-13,76,18,18,10,25,1,34,38,14,4,11,8,11,-93
3,12,9,17,-22,26,5,-3,-1,88,25,23,19,33,11,38,46,16,10,17,16,11,-85
11,23,17,28,-17,33,16,6,10,102,32,26,24,38,21,41,52,18,18,20,22,6,-75
16,31,21,35,-10,37,22,13,17,115,36,27,26,42,31,44,56,21,26,21,25,0,-70
15,35,19,37,-2,38,22,17,19,122,36,25,23,43,37,45,56,23,29,21,25,-8,-72
9,34,12,34,7,37,18,18,18,120,31,20,19,41,39,44,49,23,26,18,23,-14,-77
2,29,4,27,15,38,13,19,16,110,25,15,14,38,37,41,36,23,17,15,19,-15,-77
-3,22,-3,18,25,39,9,21,16,96,17,12,10,34,30,36,21,23,6,12,16,-12,-71
-5,13,-9,8,35,37,9,26,19,81,11,9,6,26,21,31,6,21,-4,8,14,-7,-65
-6,5,-12,0,42,32,13,32,21,70,6,7,2,15,12,26,-5,17,-11,3,15,-2,-64
-4,-1,-14,-5,46,25,18,36,21,66,3,5,-3,4,4,26,-10,11,-13,-1,17,1,-65
-2,-3,-15,-5,47,18,23,35,16,68,0,2,-10,-3,-1,29,-12,6,-13,-5,20,2,-69
0,-1,-14,-1,45,12,24,28,7,73,-1,-1,-18,-6,-2,33,-13,1,-12,-8,21,2,-75
1,1,-10,4,39,7,22,14,-1,76,0,-6,-25,-5,-1,33,-15,-5,-12,-12,20,-1,-75
3,4,-4,9,33,4,18,-1,-7,77,3,-10,-29,-1,2,28,-19,-11,-12,-14,17,-4,-60
9,8,6,14,27,3,13,-12,-7,77,8,-10,-26,7,5,22,-23,-14,-9,-15,15,-6,-36
18,10,16,17,23,2,9,-16,-4,76,13,-5,-18,15,7,16,-23,-13,-4,-13,16,-5,-17
24,11,22,16,19,-2,5,-12,0,73,17,2,-7,20,7,11,-22,-9,0,-12,17,-3,-8
26,8,22,10,12,-7,0,-5,0,68,17,9,3,18,5,9,-20,-6,3,-12,15,-2,-10
23,7,16,3,5,-10,-6,2,-4,63,17,14,11,12,2,8,-18,-3,4,-10,10,-1,-15
17,7,10,-1,-4,-10,-11,7,-10,58,16,18,16,5,-1,7,-17,-3,6,-7,5,0,-18
9,8,5,-2,-11,-7,-14,11,-13,53,16,21,16,-2,-4,4,-17,-6,5,-2,0,2,-17
2,8,5,3,-14,0,-15,16,-13,50,16,24,14,-5,-8,-2,-17,-9,6,6,-2,6,-16
2,11,10,12,-11,11,-10,26,-7,51,17,31,15,-1,-8,-5,-15,-7,8,18,2,11,-23
5,17,18,23,-2,21,-2,40,1,56,17,39,17,7,-4,-4,-8,0,12,29,11,18,-38
9,21,26,31,8,27,6,53,9,60,16,44,20,14,1,2,-1,8,15,36,16,23,-55
9,23,28,33,15,30,10,60,14,61,13,43,24,17,6,10,5,15,17,38,15,23,-62
8,21,25,31,18,29,10,58,15,60,9,36,27,15,11,19,9,20,18,36,10,20,-56
6,17,20,30,15,27,6,50,14,55,5,26,29,9,11,23,10,21,18,31,3,14,-41
4,10,17,28,11,23,-1,38,13,47,1,16,29,1,6,20,5,20,16,24,-1,7,-29
6,3,17,28,10,22,-8,27,13,39,-2,9,28,-6,0,13,-2,18,14,16,0,3,-29
13,1,24,30,14,23,-9,21,15,34,-5,4,28,-9,-2,6,-6,17,14,11,7,2,-44
24,5,33,33,23,28,-3,22,18,35,-6,4,27,-7,1,2,-7,17,16,7,17,3,-67
33,13,42,36,32,33,6,26,22,38,-5,6,26,-4,7,4,-5,14,19,3,27,5,-84
39,20,47,38,37,39,17,30,25,41,-1,8,24,0,14,11,-2,10,21,0,33,8,-86
38,22,48,38,37,42,27,31,27,44,6,10,21,4,19,18,2,7,23,-2,36,10,-75
31,20,46,35,33,42,34,29,26,43,15,9,17,5,20,21,4,2,23,-2,36,11,-57
20,14,41,28,25,38,36,24,22,41,22,6,12,4,16,19,4,-7,20,-5,31,11,-41
10,6,35,19,18,30,34,17,16,39,26,0,6,2,10,12,2,-17,15,-10,24,10,-30
3,1,29,10,12,21,31,11,8,38,25,-5,1,3,7,6,2,-24,10,-16,16,9,-26
-1,-2,23,2,8,12,28,5,-2,38,20,-8,-2,5,4,1,4,-28,3,-22,8,9,-28
-3,-3,16,-4,1,3,25,-1,-13,36,13,-8,-3,9,0,-2,5,-28,-5,-27,2,6,-32
-3,-4,12,-7,-6,-3,22,-7,-22,31,5,-6,-4,13,-5,-1,6,-23,-14,-30,-4,3,-31
-1,-2,12,-6,-13,-6,19,-11,-28,24,-1,-2,-3,20,-8,3,8,-13,-20,-26,-7,-1,-26
2,1,15,-3,-16,-4,17,-12,-30,18,-2,1,-3,25,-7,10,10,-4,-24,-18,-8,-5,-21
6,6,19,1,-16,0,14,-10,-29,14,-2,2,-4,29,-4,16,10,0,-26,-10,-10,-10,-24
10,10,21,5,-13,4,8,-5,-24,14,-2,0,-6,32,3,19,10,1,-24,-2,-12,-16,-31
13,13,22,8,-9,8,2,3,-17,16,-3,-4,-5,33,10,20,8,2,-20,6,-14,-19,-39
15,14,21,10,-5,13,-3,12,-8,17,-4,-8,-1,33,16,21,6,6,-15,13,-14,-19,-42
14,13,19,11,-3,17,-6,17,1,15,-5,-10,4,31,17,22,2,10,-10,17,-12,-17,-36
12,11,18,10,0,22,-5,20,10,10,-6,-9,11,28,16,23,-1,14,-6,20,-9,-13,-25
9,9,20,8,5,27,-2,21,19,4,-5,-6,16,25,14,26,-4,15,-2,22,-6,-7,-14
8,7,21,6,11,30,2,21,26,-2,-3,-1,16,22,13,29,-6,12,2,22,-4,0,-12
7,7,17,4,18,29,5,20,29,-6,-4,3,12,18,13,26,-9,7,4,20,-2,6,-20
6,6,9,2,23,24,6,19,28,-5,-8,5,4,14,12,20,-10,3,4,16,0,9,-30
6,5,0,1,24,17,8,17,23,-2,-12,4,-3,10,10,14,-10,3,4,13,3,10,-37
6,3,-7,1,21,9,10,15,18,3,-16,-1,-7,4,7,9,-9,6,4,11,6,8,-33
4,-1,-13,1,15,-1,12,9,11,5,-20,-9,-12,-4,2,4,-11,8,1,6,7,3,-23
-2,-10,-19,-4,7,-13,11,-1,1,5,-24,-20,-18,-15,-8,-1,-20,5,-6,-2,3,-8,-15
-12,-21,-26,-12,-3,-25,6,-14,-9,-1,-29,-32,-25,-25,-18,-8,-33,-6,-17,-12,-7,-21,-21
-20,-29,-32,-22,-9,-34,-1,-23,-16,-8,-32,-41,-29,-31,-26,-16,-46,-21,-27,-21,-17,-31,-40
-24,-32,-37,-31,-10,-38,-9,-25,-19,-14,-34,-44,-29,-31,-28,-22,-53,-34,-33,-28,-23,-34,-61
-23,-29,-38,-37,-6,-38,-14,-23,-18,-16,-35,-42,-24,-26,-26,-25,-52,-41,-35,-31,-23,-30,-72
-19,-23,-33,-38,0,-33,-16,-16,-16,-15,-33,-36,-16,-20,-22,-22,-42,-41,-32,-28,-19,-20,-69
-13,-15,-24,-35,7,-26,-16,-10,-15,-12,-30,-30,-7,-11,-17,-14,-29,-33,-26,-20,-14,-11,-51
-9,-10,-15,-30,9,-22,-17,-8,-16,-9,-26,-25,-2,-3,-14,-6,-17,-22,-21,-11,-11,-4,-28
-8,-8,-9,-24,6,-20,-18,-12,-20,-7,-22,-23,-1,5,-14,-1,-9,-12,-19,-3,-13,-4,-9
-8,-7,-5,-18,-1,-20,-21,-17,-24,-8,-19,-20,0,12,-14,3,-4,-7,-17,2,-15,-7,-1
-7,-4,0,-12,-6,-19,-22,-20,-25,-9,-16,-15,4,18,-12,6,2,-4,-15,6,-16,-9,-2
-5,0,6,-6,-8,-15,-20,-18,-22,-13,-12,-10,11,20,-8,8,7,-1,-12,9,-15,-7,-2
-2,2,9,-2,-9,-10,-16,-12,-15,-17,-9,-5,17,19,-5,9,11,1,-10,8,-14,-4,2
0,4,11,-1,-10,-3,-10,-5,-6,-18,-7,-4,22,15,-4,11,13,5,-8,5,-14,-3,11
3,5,12,-2,-12,4,-3,2,2,-17,-4,-5,25,12,-3,16,14,10,-6,3,-16,-5,16
5,7,12,-2,-13,11,3,9,8,-12,-1,-8,25,14,-1,23,17,16,-4,4,-17,-10,17
6,10,12,0,-13,15,6,15,11,-3,2,-11,21,21,5,31,21,21,0,6,-15,-14,8
4,13,14,3,-12,16,3,19,9,6,4,-13,13,29,12,37,27,25,7,8,-10,-16,-11
-1,16,16,5,-14,14,-5,19,2,12,3,-15,1,36,19,40,30,25,14,7,-5,-17,-35
-6,17,15,7,-16,11,-13,16,-7,15,1,-15,-14,39,24,39,31,21,22,5,-2,-16,-50
-9,19,13,9,-18,9,-17,11,-12,19,1,-13,-25,41,27,37,31,15,29,0,0,-14,-48
-6,23,8,12,-18,10,-15,7,-10,24,5,-9,-28,41,28,36,33,7,35,-6,3,-14,-34
3,27,5,14,-12,15,-8,4,-2,30,12,-4,-22,43,29,37,34,-3,39,-11,6,-12,-14
13,29,3,16,-3,18,-1,4,7,34,20,-1,-9,44,29,40,34,-12,38,-14,10,-7,3
22,27,3,17,8,18,2,3,14,32,26,-1,5,44,28,41,28,-19,31,-14,14,-1,11
24,20,2,13,13,11,-2,-3,13,24,25,-4,12,38,24,36,17,-24,17,-17,14,5,7
19,10,-1,3,6,-1,-13,-14,3,11,19,-10,9,28,16,28,4,-26,-2,-21,8,6,-6
11,1,-4,-10,-9,-13,-25,-28,-11,-1,12,-15,-4,18,9,20,-6,-27,-17,-24,-1,1,-14
5,-1,-5,-21,-25,-20,-33,-40,-23,-5,9,-16,-20,14,5,16,-10,-23,-26,-26,-6,-9,-6
3,3,-6,-27,-37,-20,-36,-45,-29,-1,10,-11,-33,15,6,16,-7,-16,-26,-24,-8,-21,18
3,8,-5,-27,-45,-14,-37,-42,-31,6,15,-3,-39,18,7,19,0,-6,-21,-20,-6,-32,47
6,12,-6,-22,-47,-6,-36,-33,-31,12,19,6,-39,22,8,21,6,5,-13,-15,-4,-38,70
9,12,-8,-15,-47,2,-37,-22,-31,15,22,14,-31,22,7,20,11,17,-7,-12,-2,-39,87
7,8,-12,-8,-46,5,-40,-16,-31,14,22,18,-21,18,2,15,14,24,-4,-13,-1,-37,102
1,1,-19,-5,-46,4,-45,-14,-32,9,16,16,-13,12,-5,8,17,27,-3,-16,-2,-35,125
-8,-3,-24,-4,-45,2,-47,-15,-32,6,9,13,-8,9,-10,3,20,24,-3,-18,-2,-34,157
-13,-3,-27,-3,-40,2,-47,-15,-28,7,4,11,-5,11,-11,3,24,18,1,-17,2,-34,200
-15,1,-28,0,-35,5,-45,-14,-22,12,1,10,-5,16,-7,6,29,14,9,-12,8,-33,244
-13,5,-28,5,-31,11,-41,-13,-16,19,0,11,-7,19,-2,14,32,11,19,-5,12,-30,274
-11,6,-29,10,-30,16,-38,-10,-12,24,-1,10,-10,19,2,20,32,8,28,0,11,-28,272
-10,5,-29,13,-32,16,-37,-9,-8,25,2,10,-14,17,4,22,31,5,36,2,8,-25,230
-11,2,-28,14,-33,12,-36,-9,-5,22,6,9,-19,13,3,21,28,2,39,1,4,-23,160
-14,0,-26,14,-29,7,-31,-9,-1,19,12,11,-21,11,3,19,25,-2,38,-1,3,-21,85
-15,0,-21,16,-17,3,-20,-3,5,17,18,17,-19,11,3,20,21,-6,34,-3,6,-14,21
-12,1,-14,19,-1,3,-6,7,11,19,23,24,-13,14,3,22,18,-10,28,-3,12,-4,-27
-6,2,-7,20,14,5,7,15,13,19,24,26,-8,16,3,25,11,-16,20,-3,15,6,-56
-1,0,-4,17,23,6,17,20,10,17,18,20,-6,14,-1,26,0,-23,8,-6,13,13,-72
-1,-6,-4,9,25,3,20,17,2,11,6,6,-12,7,-9,20,-13,-32,-7,-11,5,12,-79
-6,-14,-6,-1,19,-7,14,7,-10,2,-9,-13,-24,-3,-18,7,-24,-44,-22,-17,-7,4,-83
-14,-21,-7,-11,9,-20,6,-7,-22,-9,-22,-29,-36,-14,-27,-10,-31,-54,-36,-23,-20,-8,-85
-20,-23,-8,-19,-1,-32,1,-18,-30,-15,-28,-36,-44,-24,-33,-26,-30,-60,-43,-28,-28,-19,-84
-21,-19,-7,-20,-6,-37,2,-23,-31,-16,-25,-33,-42,-29,-32,-38,-21,-57,-42,-28,-29,-24,-78
-16,-10,-2,-17,-5,-33,5,-18,-26,-13,-16,-22,-30,-25,-27,-41,-8,-47,-32,-23,-24,-22,-72
-9,-1,5,-13,-2,-24,9,-8,-19,-11,-3,-7,-10,-17,-19,-38,3,-32,-18,-13,-16,-15,-71
-4,4,9,-13,2,-14,10,2,-11,-12,6,6,9,-7,-14,-30,9,-16,-8,-3,-8,-6,-75
-5,3,12,-17,4,-8,7,8,-3,-17,8,15,23,-1,-12,-21,11,-5,-4,6,-3,3,-81
-11,-2,12,-22,1,-6,0,9,4,-23,4,18,31,1,-14,-11,11,1,-5,12,0,10,-83
-18,-10,11,-25,-6,-6,-6,7,10,-29,-3,15,35,0,-18,-5,9,3,-10,15,3,13,-86
-23,-15,8,-23,-13,-6,-9,5,16,-33,-8,9,37,-3,-22,-1,8,1,-13,16,6,11,-91
-22,-14,5,-14,-17,-2,-6,9,22,-31,-9,4,39,-2,-21,0,8,1,-12,18,8,8,-94
-19,-8,7,2,-13,6,0,18,27,-25,-6,2,40,3,-14,2,10,5,-6,22,10,5,-90
-14,3,13,21,-2,16,9,33,33,-14,3,7,42,13,0,4,15,12,3,27,13,4,-77
-10,17,25,40,15,27,19,49,42,-1,16,18,44,27,17,10,23,21,15,33,19,9,-59
-5,31,40,54,32,37,31,64,53,14,31,32,49,41,33,20,33,30,29,40,28,20,-45
0,42,54,61,46,44,42,75,65,27,44,44,52,52,45,30,40,35,42,46,39,33,-47
6,48,61,60,56,46,49,80,71,37,51,50,54,58,51,38,43,34,54,49,49,45,-73
13,50,60,54,62,45,53,80,70,41,53,50,51,59,51,41,41,26,62,49,56,51,-118
20,47,53,44,61,42,56,73,62,40,50,47,41,53,47,40,34,15,65,43,57,50,-154
22,39,40,31,54,36,56,60,47,35,44,40,25,43,41,35,22,5,60,32,51,42,-135
19,28,26,17,42,29,53,41,29,27,35,32,5,30,32,28,9,-5,50,18,43,28,-14
12,17,15,6,28,24,45,20,13,19,29,26,-13,19,22,21,-4,-10,37,5,36,13,239
3,7,8,-1,13,21,35,3,3,14,26,22,-23,9,12,15,-12,-10,27,-4,32,2,611
-5,-1,4,-3,0,18,21,-8,-3,12,25,22,-25,4,3,11,-15,-6,19,-9,27,-4,1030
-9,-6,2,0,-9,16,5,-9,-5,13,26,25,-21,2,-2,12,-12,-2,14,-13,23,-7,1386
-7,-6,3,8,-13,17,-8,-3,-5,17,30,33,-11,4,-2,15,-3,2,13,-17,20,-8,1581
0,-1,6,18,-12,22,-13,8,-1,23,37,45,2,10,5,22,11,9,17,-19,21,-5,1558
9,8,12,26,-8,31,-10,21,6,30,45,58,17,19,16,29,26,18,26,-17,24,1,1325
18,19,19,32,0,41,1,36,14,36,54,69,33,28,28,35,40,27,36,-10,31,11,954
24,28,25,35,11,51,14,49,21,41,60,77,46,35,35,34,50,35,47,2,38,21,556
25,33,27,38,19,59,22,58,24,43,62,78,53,36,36,28,53,40,56,16,40,28,221
22,35,27,41,23,65,25,65,25,43,62,76,55,33,33,23,53,41,62,28,37,29,-8
21,36,27,47,26,72,24,70,25,44,65,74,54,30,30,22,54,40,67,35,33,28,-135
24,39,30,54,30,80,24,73,29,48,70,73,51,33,31,26,57,38,71,39,31,26,-186
29,42,35,61,35,88,24,75,36,55,76,72,47,39,34,33,62,36,75,40,32,26,-200
35,47,40,66,43,95,28,75,47,62,82,71,45,49,40,41,67,35,79,39,37,32,-206
40,52,44,69,53,97,36,77,58,69,84,70,46,59,48,49,71,35,82,38,43,42,-216
41,53,41,66,58,90,42,75,62,71,80,64,43,62,53,53,71,33,80,34,47,49,-232
38,49,30,58,55,75,40,66,55,70,66,53,35,56,51,51,64,28,73,26,43,50,-243
32,41,15,47,45,55,31,53,41,65,49,39,21,45,44,45,53,20,65,14,33,43,-243
29,35,3,39,33,36,21,39,25,61,38,26,5,35,37,39,46,14,57,3,21,32,-233
30,31,0,33,23,22,16,28,13,58,34,17,-8,32,33,32,43,9,52,-4,11,21,-218
32,29,3,31,17,15,14,19,7,56,36,12,-17,33,31,26,44,4,48,-9,4,11,-207
34,28,9,30,14,12,15,12,3,52,40,10,-20,38,32,22,45,-3,44,-10,-1,3,-202
32,25,14,28,8,8,16,5,-1,43,42,8,-19,42,33,19,43,-11,36,-10,-7,-4,-206
25,18,13,21,-3,1,14,-6,-10,30,39,3,-19,40,29,12,36,-19,23,-13,-14,-12,-214
15,8,6,10,-20,-9,3,-22,-23,14,29,-4,-22,31,20,2,26,-26,7,-19,-23,-22,-217
7,0,-2,0,-39,-17,-10,-35,-36,2,20,-11,-27,20,10,-6,18,-29,-7,-26,-30,-30,-205
5,-1,-5,-2,-52,-18,-21,-42,-44,-1,17,-13,-30,13,3,-11,15,-27,-14,-29,-31,-36,-180
12,5,-1,4,-55,-11,-27,-40,-44,4,21,-11,-27,10,3,-11,19,-20,-13,-28,-25,-38,-153
24,16,7,17,-46,4,-27,-29,-37,13,26,-4,-20,13,9,-6,28,-9,-5,-20,-15,-36,-133
36,28,18,32,-30,20,-25,-12,-27,22,32,5,-9,20,18,5,38,1,6,-10,-5,-32,-121
43,36,26,43,-14,30,-25,2,-19,26,33,12,-1,28,27,16,45,7,16,-1,0,-28,-116
40,38,27,47,-6,31,-28,6,-17,22,28,15,1,31,30,22,45,9,19,3,-4,-28,-116
30,33,21,43,-5,24,-34,2,-22,12,18,12,-2,28,28,24,41,10,16,3,-12,-32,-121
18,28,15,37,-7,16,-40,-6,-26,3,8,9,-5,22,25,26,36,10,12,-1,-18,-34,-128
13,25,13,34,-9,11,-40,-14,-27,0,4,5,-4,20,24,33,33,12,10,-4,-17,-35,-132
19,26,15,35,-7,12,-35,-20,-22,2,5,3,2,22,27,43,33,16,14,-2,-8,-33,-133
33,32,21,39,2,17,-25,-20,-13,8,9,2,10,29,34,55,35,22,22,4,4,-26,-131
49,38,26,44,13,23,-14,-15,-2,16,14,4,16,39,42,68,37,27,33,13,17,-17,-126
61,41,26,48,21,27,-7,-12,7,23,16,5,17,46,48,74,37,28,41,21,25,-10,-117
62,41,20,47,19,25,-7,-13,9,26,14,3,9,46,49,72,33,26,43,23,26,-7,-104
52,35,9,41,9,17,-10,-18,6,26,9,-3,-6,38,43,60,25,23,37,19,22,-11,-88
36,26,-3,30,-5,4,-14,-25,-2,24,2,-12,-24,26,32,43,15,17,24,9,15,-17,-77
17,14,-13,16,-18,-14,-19,-34,-13,18,-7,-24,-43,13,18,24,4,7,7,-6,6,-25,-76
0,2,-22,0,-28,-32,-25,-43,-27,7,-16,-39,-61,3,3,8,-10,-6,-12,-21,-5,-33,-81
-12,-10,-29,-16,-31,-47,-30,-51,-42,-9,-26,-52,-74,-3,-9,-2,-23,-15,-28,-34,-18,-39,-82
-18,-19,-33,-28,-27,-56,-35,-56,-54,-25,-37,-61,-81,-4,-17,-8,-35,-20,-40,-42,-32,-41,-74
-20,-24,-34,-35,-19,-57,-38,-60,-60,-38,-44,-65,-81,-3,-21,-10,-42,-19,-46,-45,-44,-39,-58
-20,-25,-32,-37,-11,-53,-39,-63,-61,-45,-44,-62,-74,0,-22,-10,-43,-15,-48,-44,-52,-37,-36
-18,-22,-25,-34,-3,-44,-37,-62,-58,-44,-39,-54,-63,4,-21,-11,-38,-9,-48,-42,-56,-38,-11
-15,-17,-17,-30,5,-34,-32,-57,-52,-36,-32,-44,-50,6,-20,-13,-29,-6,-45,-38,-56,-40,4
-14,-11,-8,-24,10,-26,-29,-47,-47,-27,-26,-33,-39,5,-19,-15,-19,-7,-42,-33,-51,-43,5
