FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-59,-26,31,60,59,83,30,67,47,-38,13,41,70,-11,-58,26,45,74,37,112,-6,2,298
-78,-41,18,65,50,76,18,58,49,-41,7,24,61,-37,-68,24,28,57,30,96,-2,7,179
-96,-64,0,57,36,65,7,42,48,-43,0,9,38,-69,-81,22,6,38,17,70,2,4,60
-113,-90,-22,34,23,51,0,24,40,-45,-7,-1,7,-102,-95,23,-19,20,0,40,2,-3,-54
-128,-118,-44,1,16,33,1,7,27,-48,-14,-9,-25,-130,-111,20,-44,4,-17,16,-2,-9,-156
-143,-142,-62,-35,16,14,11,-7,11,-51,-18,-16,-50,-152,-128,14,-69,-12,-27,-4,-7,-12,-242
-157,-161,-73,-70,17,-10,25,-21,-5,-55,-23,-21,-67,-167,-145,1,-91,-27,-32,-24,-11,-10,-309
-168,-174,-77,-100,13,-38,35,-38,-18,-62,-31,-25,-78,-174,-161,-20,-109,-42,-38,-48,-17,-4,-360
-172,-182,-75,-119,6,-61,38,-55,-28,-68,-36,-26,-77,-173,-174,-43,-119,-51,-42,-68,-21,5,-401
-168,-183,-68,-119,2,-74,42,-67,-31,-67,-32,-22,-64,-163,-179,-59,-119,-54,-38,-77,-16,17,-435
-162,-182,-64,-110,0,-79,43,-75,-32,-60,-21,-13,-45,-151,-178,-65,-113,-55,-30,-77,-8,24,-467
-160,-186,-71,-106,-8,-83,34,-85,-41,-52,-10,-7,-33,-147,-179,-68,-108,-58,-28,-77,-10,20,-500
-162,-195,-87,-113,-24,-88,12,-94,-60,-47,-3,-5,-31,-151,-186,-72,-106,-64,-35,-75,-26,8,-535
-163,-200,-101,-120,-46,-88,-16,-98,-80,-44,1,-6,-34,-154,-192,-75,-102,-67,-48,-67,-51,-4,-566
-163,-196,-107,-123,-69,-82,-48,-99,-97,-45,-3,-9,-38,-153,-194,-77,-95,-65,-68,-55,-80,-17,-584
-163,-186,-101,-118,-95,-72,-81,-103,-110,-51,-15,-16,-43,-151,-191,-79,-85,-61,-95,-45,-108,-33,-583
-161,-169,-82,-104,-119,-59,-107,-105,-116,-60,-29,-24,-42,-143,-184,-78,-72,-56,-119,-34,-125,-47,-570
-156,-148,-55,-81,-133,-43,-121,-101,-113,-63,-37,-33,-33,-128,-171,-73,-55,-50,-129,-22,-127,-56,-553
-143,-122,-29,-53,-131,-24,-121,-89,-100,-53,-36,-40,-19,-104,-153,-63,-37,-39,-121,-9,-112,-59,-541
-120,-92,-9,-26,-112,-1,-109,-64,-72,-28,-25,-38,-2,-74,-127,-49,-17,-21,-99,7,-84,-56,-535
-87,-58,6,-4,-80,23,-88,-28,-33,5,-7,-23,15,-40,-93,-29,8,4,-65,29,-47,-47,-534
-53,-26,15,16,-42,45,-63,11,5,31,12,-4,27,-11,-55,-8,34,29,-28,50,-14,-32,-534
-29,-3,12,32,-6,59,-45,41,30,43,20,11,29,7,-24,11,51,43,1,63,5,-21,-530
-19,5,-4,40,20,60,-37,56,37,39,14,16,22,8,-5,24,52,42,18,63,8,-19,-522
-23,-2,-30,34,29,47,-39,53,29,22,-6,6,6,-7,-2,27,37,25,24,49,-3,-24,-513
-37,-20,-62,15,23,21,-46,39,10,-2,-32,-19,-15,-33,-12,18,11,-3,21,22,-22,-32,-504
-48,-40,-89,-7,9,-5,-48,20,-8,-21,-50,-47,-39,-55,-26,2,-21,-31,15,-7,-40,-38,-493
-50,-54,-101,-24,-5,-23,-40,6,-14,-27,-53,-65,-57,-64,-35,-13,-51,-50,12,-26,-47,-37,-477
-43,-55,-93,-32,-14,-33,-22,-2,-8,-20,-40,-68,-67,-63,-35,-23,-69,-59,14,-35,-39,-26,-456
-30,-47,-70,-30,-15,-39,2,-9,2,-7,-19,-55,-69,-54,-29,-26,-73,-61,16,-39,-19,-8,-432
-17,-38,-43,-22,-6,-45,22,-17,7,6,3,-33,-63,-42,-21,-22,-65,-58,18,-40,2,13,-411
-8,-32,-19,-14,8,-52,29,-27,4,18,15,-10,-51,-32,-16,-15,-51,-52,13,-40,13,31,-395
-5,-35,-1,-13,17,-59,19,-39,-6,25,18,5,-36,-29,-16,-11,-38,-49,1,-43,10,39,-383
-9,-48,8,-23,14,-69,-1,-54,-22,22,11,8,-23,-38,-23,-20,-32,-52,-20,-53,-6,37,-373
-23,-68,6,-44,-5,-82,-25,-70,-44,8,-2,-1,-19,-56,-37,-42,-37,-63,-44,-67,-30,24,-361
-44,-88,-4,-69,-34,-94,-44,-82,-65,-13,-17,-17,-21,-74,-55,-71,-51,-76,-63,-76,-55,6,-349
-66,-99,-17,-84,-61,-97,-50,-82,-77,-32,-25,-31,-22,-85,-71,-95,-65,-82,-72,-71,-70,-9,-339
-83,-97,-32,-87,-76,-93,-44,-72,-80,-47,-26,-37,-19,-86,-83,-110,-70,-77,-68,-55,-75,-18,-333
-95,-85,-46,-79,-79,-82,-33,-57,-76,-57,-24,-33,-11,-78,-90,-114,-62,-60,-57,-34,-74,-23,-331
-100,-69,-55,-65,-74,-61,-26,-43,-67,-60,-25,-21,2,-68,-93,-109,-49,-39,-41,-14,-69,-28,-333
-96,-52,-53,-50,-66,-35,-26,-28,-54,-59,-26,-7,17,-59,-91,-100,-32,-20,-24,1,-63,-34,-332
-87,-39,-42,-42,-62,-10,-30,-14,-41,-59,-32,2,32,-51,-85,-91,-16,-11,-10,8,-57,-41,-325
-72,-28,-26,-37,-60,10,-33,0,-25,-61,-39,9,43,-42,-76,-81,-3,-6,0,11,-52,-46,-313
-54,-17,-9,-31,-54,26,-26,20,-4,-62,-43,16,53,-32,-61,-62,9,1,11,21,-41,-48,-299
-34,-2,9,-16,-43,37,-7,46,26,-58,-34,25,63,-22,-42,-34,23,18,21,43,-26,-44,-285
-18,12,22,5,-29,42,18,71,60,-50,-14,31,73,-13,-22,-5,37,40,27,67,-8,-34,-271
-8,21,28,29,-13,39,42,88,89,-38,9,33,78,-9,-6,18,47,61,28,84,12,-21,-254
-5,24,27,47,3,31,58,95,110,-22,25,30,75,-10,6,28,49,69,27,86,35,-6,-238
-7,18,22,51,15,19,58,91,115,-7,28,17,60,-18,12,22,42,58,26,69,51,7,-224
-17,3,11,38,23,2,42,72,106,-4,17,-3,33,-31,9,2,23,26,20,36,52,18,-213
-34,-18,-6,16,25,-16,18,42,88,-14,0,-21,2,-45,-1,-21,-5,-16,13,-2,41,29,-206
-51,-38,-25,-3,22,-29,-1,12,71,-30,-12,-32,-20,-57,-12,-37,-34,-53,4,-30,27,39,-203
-65,-54,-43,-18,10,-39,-9,-14,57,-48,-13,-36,-33,-68,-23,-41,-54,-75,-7,-45,18,50,-204
-74,-65,-59,-32,-5,-48,-8,-32,47,-62,-4,-39,-42,-73,-32,-41,-65,-83,-21,-53,14,61,-200
-79,-73,-71,-44,-22,-56,-2,-41,36,-67,9,-43,-48,-69,-41,-41,-66,-77,-38,-60,17,73,-188
-78,-79,-77,-54,-37,-63,5,-44,23,-60,19,-48,-55,-54,-49,-45,-60,-63,-52,-69,23,78,-169
-71,-83,-78,-63,-44,-64,10,-47,10,-44,23,-50,-65,-38,-52,-50,-50,-45,-63,-79,28,72,-154
-62,-82,-74,-70,-43,-58,11,-52,1,-28,24,-43,-71,-28,-51,-56,-40,-28,-65,-83,25,58,-147
-54,-79,-70,-73,-41,-50,11,-59,-5,-20,24,-29,-64,-25,-49,-61,-35,-15,-63,-75,17,39,-147
-51,-76,-64,-72,-46,-45,8,-64,-10,-22,23,-10,-43,-26,-51,-64,-32,-8,-60,-56,6,19,-153
-51,-74,-55,-71,-56,-43,5,-66,-15,-32,20,8,-15,-29,-58,-67,-31,-5,-62,-37,-5,-1,-163
-53,-74,-43,-74,-70,-46,-2,-65,-19,-46,14,19,5,-34,-68,-74,-30,-5,-69,-27,-17,-19,-171
-54,-76,-32,-78,-84,-48,-11,-62,-21,-60,4,22,11,-34,-80,-82,-29,-7,-80,-32,-29,-31,-171
-52,-73,-22,-71,-93,-43,-21,-58,-19,-69,-6,21,9,-27,-86,-80,-24,-6,-88,-39,-39,-36,-163
-45,-61,-13,-51,-92,-28,-26,-46,-10,-68,-9,19,7,-16,-80,-64,-13,3,-85,-32,-42,-33,-155
-38,-42,-5,-25,-81,-5,-29,-27,7,-60,-7,20,13,-7,-61,-42,1,18,-69,-8,-40,-23,-150
-31,-22,-1,-5,-66,15,-34,-2,24,-49,-6,23,25,-5,-39,-21,14,32,-45,27,-35,-8,-151
-30,-6,-5,5,-52,27,-42,22,34,-41,-9,23,41,-7,-20,-7,23,39,-20,60,-28,4,-157
-32,1,-12,7,-39,32,-48,41,38,-35,-16,16,55,-12,-7,1,25,39,0,82,-15,11,-166
-32,1,-18,5,-27,37,-45,51,42,-27,-21,7,64,-18,2,9,21,37,14,88,5,13,-174
-28,-2,-25,3,-15,41,-38,49,50,-21,-24,0,59,-27,8,18,12,31,22,77,24,14,-176
-26,-12,-38,3,-7,37,-30,37,54,-18,-29,-8,42,-41,7,26,-5,17,26,56,35,14,-169
-31,-26,-55,1,-4,20,-21,22,53,-19,-32,-15,19,-56,-2,28,-26,-1,28,34,37,15,-155
-37,-39,-70,-3,-2,-4,-8,9,49,-15,-31,-22,0,-67,-12,23,-43,-19,31,13,34,19,-141
-41,-48,-80,-14,-2,-31,7,-4,43,-7,-25,-29,-15,-71,-20,9,-53,-35,31,-8,29,22,-128
-40,-51,-84,-28,-3,-57,22,-17,37,5,-15,-35,-24,-65,-23,-7,-54,-48,26,-29,25,22,-114
-27,-44,-73,-36,-2,-70,40,-23,34,22,3,-36,-27,-45,-13,-13,-43,-51,23,-41,31,25,-97
-2,-25,-48,-33,3,-65,62,-18,38,45,26,-26,-22,-13,9,-3,-21,-40,26,-39,49,36,-79
26,-2,-16,-21,6,-49,74,-9,45,66,44,-10,-14,20,33,14,3,-21,29,-28,65,46,-61
49,16,11,-5,4,-32,72,-3,47,78,49,9,-9,43,49,26,18,-5,29,-17,68,48,-45
61,23,27,9,-5,-21,62,-1,39,80,44,21,-5,50,51,30,26,5,23,-6,57,39,-32
61,21,32,15,-22,-17,50,-6,18,71,34,23,2,44,42,23,31,7,13,2,39,22,-25
49,11,27,9,-46,-21,35,-21,-12,51,23,14,10,30,25,5,31,0,-4,4,15,-1,-20
29,-1,15,-2,-72,-26,17,-42,-44,25,12,3,14,14,7,-17,29,-8,-23,1,-7,-26,-7
10,-6,6,-11,-89,-23,-1,-53,-69,4,6,0,15,5,-4,-35,32,-8,-33,3,-20,-41,18
0,2,8,-10,-89,-10,-15,-47,-77,-4,6,8,19,10,-4,-41,45,5,-29,16,-23,-42,47
0,22,22,5,-74,11,-22,-29,-64,1,13,23,27,28,6,-35,63,28,-18,37,-21,-33,74
7,46,40,32,-46,37,-19,-6,-37,13,21,39,40,49,23,-18,80,52,-8,59,-19,-24,94
18,67,54,59,-16,61,-8,17,-5,27,29,48,52,64,39,3,92,67,2,76,-18,-14,103
29,77,58,75,10,76,7,33,21,36,32,47,59,70,51,21,96,66,11,82,-14,0,96
35,75,51,80,26,81,22,42,39,40,28,40,56,69,58,32,89,55,21,78,-3,14,75
39,67,37,81,37,85,35,51,51,42,18,31,46,62,61,39,72,44,34,70,17,25,45
41,59,20,85,46,93,42,63,61,47,4,25,36,48,61,45,49,40,54,62,43,30,11
42,51,9,89,53,99,42,74,68,52,-12,18,26,28,59,47,26,43,71,53,67,28,-26
37,43,8,90,57,94,35,81,69,56,-24,12,15,5,55,45,6,44,79,43,82,19,-64
27,33,13,85,58,77,24,79,61,55,-29,4,0,-19,49,40,-11,38,79,28,84,8,-99
15,20,18,69,55,52,12,68,46,47,-25,-10,-20,-35,43,32,-22,20,73,6,75,3,-131
5,6,22,45,50,25,5,52,27,38,-10,-25,-43,-37,38,23,-26,-7,62,-21,61,13,-160
6,-1,25,26,50,4,8,35,9,36,11,-35,-62,-20,36,17,-22,-34,48,-44,48,32,-185
17,-1,23,17,56,-8,19,20,-5,43,31,-39,-72,6,38,13,-17,-53,30,-56,37,48,-204
30,3,13,14,62,-17,25,4,-22,51,40,-40,-75,24,40,5,-16,-66,5,-63,23,52,-213
36,3,0,11,61,-30,21,-15,-43,53,38,-40,-76,25,34,-9,-20,-76,-29,-69,4,38,-211
36,0,-6,9,51,-45,10,-35,-63,53,30,-35,-74,13,24,-24,-25,-80,-62,-72,-13,13,-200
35,-5,-2,5,38,-53,-5,-51,-75,54,23,-26,-69,0,15,-34,-24,-76,-85,-70,-25,-15,-187
30,-10,9,-4,22,-49,-22,-63,-79,50,20,-16,-60,-11,8,-37,-15,-66,-90,-65,-33,-37,-173
22,-14,22,-14,5,-32,-38,-68,-75,41,21,-8,-46,-12,3,-36,0,-54,-83,-62,-40,-51,-147
15,-13,33,-21,-9,-8,-48,-63,-66,30,22,-1,-26,-1,-2,-36,16,-40,-70,-56,-46,-52,-77
10,-7,39,-21,-19,16,-51,-51,-52,18,23,6,0,15,-7,-40,26,-27,-58,-48,-52,-42,90
4,0,39,-19,-29,29,-51,-33,-40,3,20,13,24,23,-14,-48,25,-19,-52,-37,-60,-27,407
-6,3,36,-13,-38,33,-41,-10,-26,-12,12,24,47,22,-23,-54,13,-13,-51,-19,-65,-8,902
-14,6,35,1,-37,37,-14,17,-5,-19,5,40,72,17,-30,-51,-1,0,-50,14,-57,14,1541
-16,12,36,21,-21,50,24,47,27,-15,2,60,101,11,-29,-35,-6,23,-43,58,-32,34,2211
-16,21,36,41,8,70,60,74,62,-6,1,79,123,4,-21,-14,1,51,-29,103,1,48,2732
-17,26,29,54,39,90,85,92,93,3,1,85,134,-3,-8,9,13,73,-8,138,33,54,2912
-16,27,13,61,61,102,98,98,115,9,8,72,133,-7,6,30,25,85,11,156,57,56,2637
-13,23,-7,59,65,100,95,91,122,12,19,43,115,-9,18,45,29,83,25,153,67,54,1942
-13,14,-28,47,48,81,72,69,109,9,24,7,79,-15,24,51,22,66,31,128,58,46,1002
-17,2,-45,29,21,49,39,38,82,5,20,-26,32,-21,27,50,2,40,32,89,35,37,66
-15,-4,-53,14,1,19,14,9,51,10,14,-45,-10,-21,33,49,-18,16,32,52,17,31,-640
-5,2,-46,9,3,0,7,-7,32,27,14,-43,-31,-12,44,53,-25,5,35,29,18,29,-995
12,19,-26,12,22,-11,15,-12,25,50,20,-27,-36,3,56,62,-14,2,39,16,32,30,-1022
25,30,-4,13,44,-23,27,-16,23,68,26,-11,-39,17,61,68,2,-6,37,3,47,30,-852
29,27,11,7,56,-41,35,-28,17,75,32,-4,-47,24,55,67,12,-24,23,-17,52,28,-629
21,12,13,-10,51,-65,29,-50,0,70,30,-6,-61,22,34,52,9,-46,-2,-47,40,18,-447
-4,-15,2,-39,26,-93,2,-81,-29,50,16,-16,-83,5,4,16,-10,-69,-33,-90,10,1,-332
-37,-45,-17,-72,-8,-116,-35,-111,-62,25,-6,-29,-105,-19,-27,-31,-38,-85,-61,-133,-30,-21,-272
-63,-66,-36,-93,-36,-122,-60,-121,-84,7,-21,-37,-105,-33,-45,-68,-60,-82,-74,-148,-59,-34,-244
-68,-68,-45,-92,-46,-104,-59,-105,-86,3,-18,-35,-75,-31,-48,-85,-63,-61,-70,-125,-68,-38,-229
-59,-57,-43,-78,-45,-75,-44,-74,-76,5,-7,-25,-33,-20,-45,-85,-50,-33,-58,-80,-65,-39,-222
-47,-45,-33,-62,-41,-47,-31,-47,-66,3,3,-14,-1,-11,-43,-79,-28,-10,-51,-35,-66,-45,-220
-34,-34,-16,-45,-35,-23,-27,-26,-64,-3,6,-3,17,-3,-41,-70,-2,5,-51,0,-72,-55,-218
-16,-18,9,-22,-25,2,-31,-11,-64,-5,8,9,28,4,-36,-57,24,17,-53,24,-75,-65,-214
4,5,36,7,-15,33,-38,-3,-62,-2,10,22,38,12,-25,-40,50,32,-51,38,-70,-75,-203
21,29,57,35,-7,63,-45,2,-53,2,11,29,47,20,-11,-21,73,47,-42,46,-58,-80,-188
33,46,64,56,-1,87,-47,11,-40,6,10,29,55,25,3,5,87,55,-26,54,-43,-73,-171
41,56,57,68,6,101,-40,24,-26,8,7,22,58,29,10,34,90,51,-2,61,-28,-54,-153
44,56,43,66,16,103,-24,36,-11,8,0,10,50,30,10,56,82,38,25,58,-16,-32,-131
38,45,27,50,25,92,-5,43,2,3,-15,-7,28,23,5,65,66,21,47,41,-11,-17,-101
30,30,19,33,36,75,14,48,13,0,-31,-25,3,11,4,65,48,5,60,20,-7,-8,-68
28,20,23,31,52,61,39,58,24,4,-36,-37,-10,2,15,67,35,-3,66,8,7,-3,-40
32,19,34,44,68,51,62,67,34,16,-30,-42,-10,-1,36,69,27,-4,67,8,31,1,-21
33,18,40,53,75,37,69,66,36,25,-27,-42,-8,-7,53,66,17,-6,62,10,50,1,-10
21,8,32,46,67,11,53,54,27,25,-33,-42,-15,-18,59,55,0,-17,48,5,54,1,-1
6,-7,14,24,52,-21,29,34,10,17,-43,-42,-28,-27,55,41,-19,-33,29,-8,46,1,11
-5,-20,-8,-5,39,-47,10,13,-3,7,-48,-40,-41,-30,43,26,-35,-46,9,-23,33,1,25
-10,-30,-29,-39,25,-65,-1,-9,-12,-5,-49,-38,-52,-29,24,6,-44,-52,-12,-40,18,-2,38
-16,-40,-42,-72,7,-80,-11,-31,-25,-19,-45,-39,-62,-32,2,-17,-47,-55,-38,-57,-1,-14,50
-21,-48,-42,-95,-14,-94,-20,-50,-47,-31,-36,-44,-70,-37,-19,-39,-41,-57,-64,-72,-21,-33,64
-21,-51,-36,-99,-33,-101,-27,-62,-72,-36,-25,-48,-73,-39,-34,-57,-28,-55,-79,-79,-39,-51,80
-14,-44,-29,-87,-48,-96,-36,-70,-91,-29,-18,-45,-70,-31,-39,-68,-13,-46,-80,-78,-55,-64,102
0,-28,-20,-63,-53,-79,-44,-71,-94,-9,-11,-30,-60,-10,-33,-67,5,-30,-68,-71,-69,-66,130
22,-3,-7,-25,-46,-51,-44,-59,-76,20,1,-7,-39,25,-13,-49,25,-9,-48,-52,-74,-52,162
49,28,10,23,-32,-13,-31,-36,-42,54,21,21,-6,68,17,-17,48,15,-26,-20,-67,-24,195
71,58,28,64,-17,26,-14,-12,-2,85,40,48,27,104,43,15,70,38,-9,14,-53,6,224
78,80,44,88,-8,53,-5,6,30,106,48,65,46,118,57,36,88,53,2,33,-42,25,250
70,90,55,95,-8,64,-5,23,46,115,45,68,51,109,59,44,100,61,12,37,-34,30,271
56,93,58,99,-11,72,-10,40,51,111,38,59,51,87,56,50,104,66,23,39,-27,25,288
45,96,55,107,-11,86,-11,59,56,101,33,46,53,68,56,60,103,74,38,46,-12,14,306
40,101,49,117,-2,105,-8,79,67,91,36,39,56,60,60,76,100,84,57,56,8,4,327
37,103,44,127,13,120,-3,100,83,82,44,38,55,62,69,95,99,89,76,70,32,2,351
33,98,42,130,27,126,4,115,96,71,52,39,50,66,75,109,97,81,87,80,52,5,377
25,83,35,119,40,117,13,115,99,61,51,38,37,61,72,106,88,60,87,77,61,8,405
13,57,19,93,52,92,19,98,92,53,41,30,16,42,58,86,71,33,81,57,60,8,432
0,27,-2,58,61,55,20,74,81,45,28,16,-10,12,39,59,46,9,69,27,51,10,459
-12,-3,-25,25,63,14,20,47,65,33,18,-3,-31,-19,20,36,18,-12,54,-1,42,12,487
-20,-28,-46,-1,61,-23,22,21,48,20,15,-22,-42,-42,3,22,-11,-27,36,-21,36,12,518
-23,-46,-63,-19,59,-44,27,-3,37,13,14,-33,-45,-50,-9,15,-32,-34,26,-34,40,12,554
-21,-54,-68,-29,60,-46,31,-20,36,13,12,-33,-40,-43,-15,12,-39,-37,25,-39,50,18,593
-19,-59,-66,-37,58,-39,32,-32,38,14,6,-28,-31,-33,-19,5,-39,-43,25,-43,54,25,632
-21,-68,-64,-49,50,-33,26,-43,29,5,-8,-30,-24,-29,-27,-9,-44,-54,17,-48,41,28,668
-28,-85,-66,-65,32,-33,15,-53,7,-12,-25,-41,-23,-34,-41,-28,-59,-64,0,-56,14,24,698
-38,-100,-63,-84,8,-41,3,-61,-18,-31,-37,-52,-23,-45,-56,-45,-76,-67,-20,-61,-17,14,717
-49,-110,-52,-101,-21,-55,-6,-63,-43,-50,-39,-55,-21,-56,-69,-58,-86,-64,-39,-57,-42,0,722
-57,-109,-35,-110,-50,-64,-11,-60,-64,-61,-32,-47,-12,-59,-77,-65,-82,-52,-52,-44,-55,-17,710
-55,-94,-15,-107,-68,-57,-13,-52,-75,-59,-17,-25,8,-46,-75,-66,-64,-30,-54,-21,-50,-29,686
-44,-65,5,-92,-70,-34,-12,-40,-68,-43,1,8,36,-21,-63,-62,-31,-1,-45,10,-32,-32,656
-30,-31,20,-68,-59,-4,-11,-27,-49,-22,16,40,60,7,-44,-55,9,28,-32,40,-15,-25,623
-18,-3,24,-43,-43,22,-12,-16,-30,-9,19,56,72,28,-27,-48,43,50,-20,57,-6,-16,587
-13,12,18,-20,-31,40,-16,-5,-15,-8,12,55,71,37,-15,-39,62,61,-10,58,-3,-12,541
-15,19,7,0,-24,46,-14,7,-3,-16,1,44,64,36,-11,-25,66,65,1,53,-1,-11,479
-18,22,-2,20,-20,45,-4,21,13,-26,-7,31,57,29,-10,-5,60,64,15,49,5,-11,397
-19,22,-10,37,-16,44,8,38,32,-33,-11,22,54,24,-8,18,51,62,33,49,20,-10,296
-16,22,-15,49,-7,47,14,58,53,-32,-10,20,55,26,0,37,39,62,53,57,40,-4,184
-8,28,-14,58,14,53,20,78,74,-20,-3,26,62,32,14,54,30,61,76,73,62,14,72
8,40,-3,68,48,61,35,96,97,5,12,35,73,41,36,68,29,60,100,87,86,45,-29
24,52,15,77,84,67,55,106,117,33,28,44,83,47,60,77,32,56,120,90,110,79,-120
34,55,27,76,107,67,71,104,127,53,41,51,82,43,75,78,32,50,128,80,123,104,-202
34,47,27,64,111,55,81,88,119,59,48,50,67,28,75,72,22,37,120,57,120,112,-275
24,26,14,42,95,31,83,59,94,51,48,37,39,7,58,60,1,18,94,27,101,102,-337
8,-6,-6,9,61,-1,69,21,56,34,34,14,1,-14,28,39,-31,-7,52,-7,69,77,-387
-10,-39,-28,-28,20,-34,43,-19,13,13,10,-11,-40,-28,-6,8,-65,-30,5,-38,31,48,-426
-19,-57,-39,-58,-13,-59,22,-45,-21,0,-7,-29,-68,-31,-32,-19,-87,-45,-32,-55,2,26,-450
-17,-55,-35,-70,-31,-71,18,-55,-38,-1,-8,-31,-74,-22,-43,-34,-89,-46,-52,-55,-13,17,-462
-9,-40,-22,-69,-39,-70,25,-55,-40,7,2,-21,-61,-8,-41,-39,-73,-33,-59,-45,-16,11,-471
-3,-24,-12,-65,-43,-61,27,-54,-35,12,15,-3,-43,5,-36,-41,-50,-10,-61,-34,-16,3,-481
-3,-16,-10,-66,-50,-51,15,-55,-32,6,25,13,-25,12,-35,-46,-30,12,-62,-28,-20,-13,-488
-9,-19,-14,-70,-64,-47,-8,-61,-36,-10,23,20,-12,10,-41,-54,-16,24,-67,-31,-33,-33,-485
-17,-29,-18,-73,-83,-44,-34,-68,-47,-29,11,19,1,6,-49,-60,-8,24,-77,-39,-50,-52,-472
-17,-28,-10,-65,-96,-30,-49,-62,-48,-37,2,18,24,7,-48,-60,5,24,-78,-35,-57,-56,-455
0,-4,17,-41,-89,3,-39,-33,-27,-25,9,30,65,19,-29,-46,34,33,-58,-5,-45,-41,-441
27,36,51,-3,-61,45,-8,15,10,4,27,55,113,37,5,-22,74,52,-21,44,-20,-14,-432
48,74,74,34,-21,85,24,67,45,33,46,80,151,54,38,6,108,73,22,89,5,11,-429
57,99,80,61,21,117,43,107,70,52,57,95,167,67,62,33,128,91,59,118,26,22,-429
56,110,71,79,58,134,45,130,82,61,60,99,157,74,75,55,131,105,86,125,41,22,-428
51,112,54,93,83,134,38,134,86,64,54,96,126,75,78,73,121,115,100,113,49,13,-421
47,107,36,105,93,124,34,127,85,66,43,87,86,71,76,87,104,118,106,92,52,6,-408
47,102,29,113,92,112,39,118,82,70,37,72,55,65,74,98,85,113,106,74,58,7,-396
53,98,33,111,85,100,52,110,83,77,36,54,36,57,73,103,64,99,103,67,66,19,-389
53,88,35,96,74,83,62,99,87,78,35,37,22,42,67,97,38,75,92,62,71,38,-382
37,64,26,64,59,59,61,82,88,67,29,18,1,16,52,81,8,39,75,48,72,53,-370
8,31,9,24,43,30,48,58,83,46,21,-3,-27,-11,31,61,-20,-1,53,24,72,59,-355
-16,4,-6,-8,34,4,34,35,78,29,17,-22,-50,-27,15,45,-37,-32,32,0,76,57,-343
-21,-8,-12,-19,35,-16,29,19,76,24,19,-33,-59,-26,13,34,-37,-43,19,-13,85,52,-338
-8,-10,-11,-18,40,-29,28,8,70,27,24,-37,-56,-12,20,27,-26,-40,13,-18,89,46,-340
