FP1,FP2,PG1,PG2,F7,F3,F2,F4,F8,C3,C2,C4,P3,P4,P2,T3,T4,T5,T6,O1,OZ,O2,ECG
-69,-56,-49,-84,-69,-52,-31,-48,-42,-62,-12,-26,18,-46,-73,-50,-39,-26,-64,-63,-26,-25,-66
-70,-48,-51,-77,-64,-30,-33,-31,-53,-73,-15,-14,22,-46,-72,-50,-37,-8,-47,-41,-32,-27,-53
-58,-31,-36,-55,-51,2,-28,-5,-49,-71,-6,8,30,-34,-56,-35,-19,15,-21,-8,-27,-23,-46
-40,-10,-10,-22,-33,37,-19,24,-33,-59,5,32,39,-13,-31,-9,5,37,10,27,-15,-13,-40
-21,10,16,15,-16,68,-11,50,-13,-39,13,46,47,8,-4,18,24,55,37,54,3,2,-28
-9,26,39,47,-2,90,-5,70,2,-21,14,46,55,22,18,39,30,62,56,69,22,17,-6
-4,34,53,71,9,99,-2,83,11,-9,10,33,64,26,31,54,27,59,63,78,36,27,23
2,38,63,86,18,96,7,95,19,2,9,15,82,25,39,67,20,52,62,92,47,34,56
14,45,74,99,29,91,26,110,29,19,19,2,107,26,47,82,16,51,60,111,62,45,89
31,53,86,108,45,91,49,125,43,41,35,-4,126,30,56,100,18,59,65,127,81,58,121
47,58,92,106,59,91,66,131,57,63,45,-7,126,33,62,114,24,68,75,130,96,68,149
55,55,83,89,63,79,71,118,63,73,43,-16,102,33,59,115,24,65,78,113,97,69,172
52,41,56,55,54,50,63,86,56,68,28,-34,58,28,44,97,11,45,66,77,83,62,186
39,19,21,14,37,8,45,40,38,50,5,-57,9,21,21,65,-14,11,40,27,59,45,191
20,-4,-5,-22,19,-35,29,-8,20,29,-18,-77,-30,16,-5,28,-41,-27,7,-22,29,24,180
2,-21,-13,-43,6,-67,20,-45,9,13,-30,-83,-50,13,-24,-3,-61,-54,-21,-56,1,6,150
-11,-30,-7,-52,-2,-84,17,-66,6,5,-29,-73,-50,10,-35,-28,-72,-60,-40,-71,-20,-5,105
-20,-37,3,-54,-10,-85,12,-75,2,-1,-22,-51,-39,2,-42,-48,-76,-49,-49,-71,-34,-13,53
-27,-46,10,-57,-22,-76,3,-82,-9,-8,-17,-27,-28,-11,-49,-63,-75,-34,-54,-68,-46,-22,3
-33,-54,9,-65,-39,-66,-11,-91,-31,-20,-18,-13,-26,-25,-57,-75,-72,-27,-66,-69,-61,-31,-41
-39,-63,0,-79,-60,-62,-30,-107,-58,-36,-27,-13,-36,-36,-66,-86,-72,-31,-87,-76,-80,-41,-79
-43,-68,-10,-91,-79,-62,-47,-124,-78,-49,-41,-25,-50,-38,-74,-94,-76,-40,-111,-87,-95,-50,-110
-42,-62,-7,-90,-87,-58,-56,-132,-79,-50,-55,-38,-60,-32,-75,-96,-78,-43,-128,-93,-100,-54,-135
-37,-45,8,-73,-78,-45,-55,-122,-59,-41,-64,-43,-57,-21,-66,-91,-75,-33,-130,-87,-90,-49,-152
-30,-22,24,-42,-56,-25,-51,-97,-23,-26,-64,-38,-42,-12,-52,-80,-68,-11,-114,-66,-68,-36,-163
-24,-2,32,-7,-31,-2,-48,-67,18,-12,-57,-29,-23,-11,-39,-67,-57,14,-86,-37,-40,-23,-166
-21,12,32,23,-12,19,-49,-37,53,-4,-49,-20,-7,-19,-29,-53,-44,31,-54,-11,-14,-13,-164
-21,21,25,44,-1,30,-56,-14,72,-5,-43,-19,-1,-29,-21,-35,-26,33,-26,7,3,-9,-161
-19,30,18,56,3,35,-62,5,78,-7,-35,-26,-3,-32,-12,-11,-3,23,-2,19,12,-7,-164
-9,45,16,70,7,41,-55,27,83,-2,-23,-31,-4,-22,7,23,27,16,23,32,21,-4,-165
11,64,19,90,15,51,-32,54,91,14,-5,-30,6,-3,34,65,54,18,49,47,33,4,-133
34,78,22,109,29,59,-2,76,98,33,15,-23,26,19,61,106,69,23,71,61,46,20,-18
54,81,19,118,46,59,27,87,102,50,30,-15,50,36,81,134,67,22,85,68,56,43,235
66,70,12,112,62,49,55,83,102,60,39,-6,73,43,87,144,48,15,88,66,62,66,673
66,45,-2,86,70,30,76,66,96,58,37,-2,87,36,77,132,16,3,75,57,67,82,1296
48,10,-21,41,68,0,87,41,82,42,21,-6,90,14,49,100,-23,-13,46,42,67,88,2029
17,-29,-41,-12,57,-35,93,18,61,19,0,-19,79,-15,11,55,-59,-31,12,26,63,84,2718
-14,-64,-52,-62,40,-68,100,3,34,-2,-19,-36,58,-44,-29,9,-85,-48,-20,15,56,73,3163
-41,-91,-55,-102,20,-93,105,-7,6,-19,-32,-52,33,-68,-62,-31,-97,-58,-45,9,46,59,3182
-58,-110,-51,-133,-3,-112,100,-17,-23,-32,-41,-67,7,-84,-88,-61,-99,-63,-65,4,29,46,2706
-65,-120,-46,-153,-29,-124,82,-34,-51,-45,-49,-76,-15,-91,-108,-81,-95,-67,-82,-7,4,36,1832
-64,-122,-46,-161,-54,-124,57,-57,-73,-59,-57,-73,-31,-90,-119,-93,-89,-66,-94,-21,-22,27,791
-59,-115,-55,-156,-71,-112,30,-82,-88,-68,-64,-57,-37,-83,-122,-97,-79,-58,-99,-35,-46,18,-152
-53,-100,-69,-141,-75,-93,9,-102,-91,-69,-67,-32,-35,-73,-117,-94,-64,-42,-96,-45,-65,7,-787
-49,-81,-79,-116,-70,-71,-7,-109,-84,-62,-62,-3,-28,-61,-104,-84,-48,-25,-83,-49,-77,-6,-1036
-47,-61,-79,-85,-62,-47,-19,-100,-70,-49,-47,24,-17,-47,-85,-70,-31,-10,-61,-41,-82,-17,-976
-40,-39,-64,-51,-50,-20,-27,-76,-50,-29,-25,48,-1,-30,-59,-52,-12,9,-32,-21,-78,-23,-773
-25,-13,-39,-16,-32,13,-36,-44,-21,-4,-1,67,17,-11,-29,-31,8,36,-2,7,-59,-22,-574
-7,12,-15,15,-15,46,-46,-11,7,17,16,76,32,8,1,-11,25,66,25,32,-32,-17,-451
6,30,-5,33,-3,70,-59,17,23,24,19,71,37,22,20,2,34,86,40,47,-4,-12,-401
10,36,-12,33,3,77,-73,37,24,17,10,54,31,29,27,8,34,86,45,51,16,-7,-392
5,35,-29,21,4,68,-84,50,16,1,-5,30,18,31,24,11,32,67,43,46,28,-6,-387
-7,31,-47,5,-1,49,-88,57,7,-17,-19,7,3,27,20,16,26,37,41,36,33,-8,-371
-21,26,-61,-7,-13,27,-84,63,2,-35,-29,-9,-7,20,19,23,15,4,39,28,32,-14,-342
-32,21,-68,-9,-24,8,-74,67,6,-47,-32,-17,-11,14,26,31,-1,-23,37,23,27,-20,-312
-30,18,-67,0,-28,-4,-62,66,17,-47,-30,-18,-10,11,41,40,-19,-38,36,20,23,-23,-288
-17,17,-59,17,-23,-10,-52,62,32,-35,-29,-16,-10,12,60,49,-35,-41,36,19,21,-20,-269
4,17,-46,31,-11,-11,-44,55,45,-15,-29,-17,-13,15,76,56,-45,-39,37,22,19,-10,-249
26,18,-34,37,7,-14,-40,48,50,7,-28,-21,-19,20,84,60,-45,-35,36,27,16,8,-227
45,20,-25,32,25,-22,-36,38,48,29,-25,-24,-24,23,85,59,-38,-29,31,31,13,27,-207
57,21,-19,14,35,-34,-30,23,42,44,-20,-25,-31,23,78,50,-30,-23,17,27,13,37,-190
54,15,-23,-17,28,-52,-21,-2,29,46,-17,-29,-42,17,63,31,-28,-22,-8,11,10,29,-175
35,-4,-35,-57,4,-77,-9,-33,8,31,-17,-37,-52,4,37,2,-39,-30,-45,-17,0,8,-159
7,-33,-50,-94,-30,-100,0,-65,-19,6,-20,-49,-60,-11,6,-31,-59,-43,-87,-49,-15,-17,-141
-17,-59,-58,-116,-65,-110,-2,-88,-42,-19,-25,-58,-62,-21,-23,-60,-78,-55,-120,-72,-32,-37,-120
-32,-72,-51,-116,-88,-102,-12,-100,-56,-34,-29,-60,-56,-23,-41,-78,-83,-60,-135,-80,-46,-44,-97
-34,-67,-33,-93,-92,-79,-22,-95,-62,-36,-27,-55,-42,-17,-46,-85,-71,-53,-130,-69,-57,-42,-71
-28,-48,-9,-57,-79,-51,-27,-76,-65,-26,-20,-43,-23,-5,-39,-81,-46,-34,-111,-47,-64,-38,-41
-15,-21,13,-17,-59,-23,-26,-50,-64,-11,-12,-26,-3,8,-27,-68,-16,-9,-87,-21,-66,-39,-13
-1,8,27,21,-37,5,-15,-25,-56,5,-5,-5,17,21,-9,-46,15,19,-63,4,-63,-43,10
14,34,34,54,-13,31,4,-4,-43,20,1,19,37,33,11,-21,41,48,-41,25,-57,-44,28
26,54,35,81,13,57,19,16,-23,33,6,42,60,45,30,5,59,76,-18,45,-45,-38,45
40,73,36,103,41,79,24,38,5,48,13,64,85,57,50,31,72,100,10,65,-25,-24,64
54,93,38,119,69,95,21,60,39,65,23,78,107,68,69,54,82,113,43,82,-1,-5,85
64,113,43,126,92,96,16,79,69,80,34,78,116,76,85,70,93,111,74,93,19,12,106
69,127,47,122,103,84,13,90,89,92,43,62,110,79,95,77,103,95,96,94,31,19,124
72,133,48,116,101,66,12,92,98,103,48,39,90,78,103,80,110,75,106,86,37,18,139
74,133,43,111,87,51,11,85,99,110,46,16,58,75,112,81,109,59,103,72,37,15,156
77,126,33,105,68,41,5,69,92,114,40,-2,20,74,120,79,101,48,93,55,33,15,178
78,115,22,96,49,33,-6,43,80,115,34,-16,-15,74,123,72,85,37,80,35,29,17,205
78,100,10,82,34,24,-20,9,61,112,29,-27,-41,75,116,61,65,18,67,10,26,18,232
73,82,-2,61,23,6,-34,-31,37,103,25,-39,-64,70,100,43,43,-12,57,-21,19,13,259
60,59,-11,31,10,-23,-48,-76,4,82,20,-54,-89,54,73,14,23,-49,43,-57,3,-1,285
39,28,-19,-3,-7,-60,-65,-123,-38,53,13,-69,-118,30,38,-23,3,-87,21,-98,-22,-25,312
15,-6,-29,-32,-26,-94,-82,-161,-84,25,3,-78,-148,5,2,-61,-16,-115,-6,-140,-53,-52,338
-8,-39,-38,-53,-45,-118,-98,-183,-125,2,-7,-77,-174,-19,-29,-96,-34,-125,-35,-173,-83,-73,365
-31,-69,-48,-71,-64,-133,-111,-188,-156,-18,-19,-69,-190,-39,-55,-126,-49,-123,-64,-190,-107,-83,397
-53,-94,-61,-93,-87,-144,-121,-183,-177,-41,-33,-60,-192,-55,-77,-151,-63,-119,-92,-193,-126,-83,433
-70,-108,-71,-111,-106,-145,-126,-170,-182,-62,-46,-53,-175,-63,-92,-163,-68,-116,-111,-183,-134,-75,469
-74,-105,-71,-114,-113,-131,-119,-151,-166,-76,-53,-44,-136,-61,-93,-155,-60,-108,-115,-158,-126,-63,505
-69,-89,-62,-99,-109,-102,-101,-126,-133,-83,-50,-32,-86,-54,-82,-128,-43,-92,-102,-119,-105,-49,539
-56,-67,-50,-67,-97,-65,-76,-96,-94,-82,-40,-17,-36,-40,-64,-89,-22,-69,-76,-75,-78,-34,573
-34,-39,-34,-22,-76,-22,-47,-60,-54,-66,-23,1,10,-17,-44,-45,5,-41,-40,-30,-49,-15,602
-8,-11,-16,31,-47,23,-16,-19,-13,-37,0,21,50,9,-22,-2,38,-11,-3,12,-21,6,622
15,15,-2,79,-17,57,10,27,21,-5,24,38,81,32,0,34,73,15,28,52,0,26,635
30,34,7,116,11,78,29,75,47,23,44,51,102,47,18,57,106,32,53,85,15,42,641
39,50,13,144,38,89,48,121,71,47,62,61,118,58,35,74,135,43,77,112,33,53,640
48,65,18,169,66,98,71,158,102,71,79,75,135,65,54,90,155,51,100,131,60,62,630
53,76,19,192,90,106,99,181,133,93,94,91,150,70,70,105,160,58,123,144,89,69,611
53,77,15,203,103,107,127,188,152,108,103,105,155,70,77,111,148,59,142,148,110,74,579
49,69,5,197,103,99,147,179,154,115,106,110,146,66,73,105,123,51,152,143,117,77,534
46,58,-6,180,97,87,159,159,147,119,104,106,130,63,67,96,94,40,150,130,111,80,472
52,54,-13,159,93,73,161,136,136,124,104,98,113,65,68,92,74,34,140,115,100,81,394
63,56,-12,135,91,60,157,114,124,129,108,88,94,70,77,94,66,32,127,104,93,78,303
72,60,-4,110,84,49,147,91,108,130,113,80,74,75,89,97,63,30,109,90,92,72,204
73,59,3,84,68,36,132,64,90,122,114,75,55,74,99,95,57,26,86,66,95,62,103
60,47,5,53,42,17,105,27,64,107,103,71,36,63,94,79,43,17,57,31,90,49,5
34,22,-2,12,6,-8,68,-14,26,85,80,63,16,39,70,44,19,3,27,-14,71,34,-88
2,-9,-13,-32,-32,-29,32,-51,-16,63,54,54,-2,10,32,-4,-9,-8,-1,-61,40,20,-175
-23,-34,-19,-65,-58,-38,5,-77,-45,46,33,50,-12,-12,-3,-47,-31,-12,-21,-98,8,12,-254
-34,-46,-12,-81,-68,-34,-12,-87,-56,37,23,54,-14,-23,-26,-73,-35,-10,-29,-114,-16,13,-324
-33,-43,7,-82,-69,-19,-22,-83,-56,32,22,62,-12,-23,-35,-77,-20,-1,-27,-109,-30,15,-383
-26,-30,31,-74,-71,3,-29,-68,-56,21,28,71,-9,-16,-29,-62,8,12,-19,-92,-35,13,-429
-18,-14,55,-59,-74,27,-32,-46,-58,5,35,79,1,-5,-16,-38,39,27,-9,-69,-31,10,-463
-9,5,73,-39,-75,49,-31,-21,-58,-9,37,85,22,7,0,-15,63,40,5,-39,-21,13,-490
3,26,80,-19,-67,68,-26,8,-52,-14,35,90,49,21,16,2,78,54,25,-5,-6,19,-511
15,50,79,3,-45,85,-16,40,-37,-8,35,94,75,36,35,18,83,71,49,32,13,25,-526
26,70,73,29,-12,97,-6,71,-13,5,40,94,90,54,55,34,78,82,70,68,30,29,-536
30,81,63,54,20,97,-3,92,11,18,40,85,86,66,70,46,66,77,84,92,40,28,-540
28,78,44,66,38,83,-15,97,27,23,28,64,60,65,73,50,50,56,87,91,35,19,-539
22,63,16,65,40,60,-37,88,34,19,5,39,19,52,66,49,34,28,82,67,22,5,-534
16,44,-14,58,34,42,-56,70,38,11,-18,14,-17,36,53,43,20,3,76,35,8,-3,-527
14,27,-40,51,26,31,-62,52,45,5,-36,-7,-40,22,38,34,7,-19,74,8,1,0,-522
11,13,-60,41,21,23,-54,35,53,1,-47,-22,-47,12,24,25,-9,-36,75,-8,2,11,-520
6,2,-72,29,18,9,-32,22,57,-4,-49,-34,-44,7,14,19,-29,-48,72,-12,10,20,-517
1,-10,-74,16,17,-10,-1,10,54,-12,-41,-48,-38,5,6,14,-51,-58,61,-12,21,20,-510
-3,-22,-65,-1,16,-32,35,-2,44,-20,-28,-60,-33,2,-1,6,-72,-69,43,-18,32,12,-502
-2,-33,-51,-19,14,-50,70,-15,34,-26,-17,-63,-32,-4,-4,-3,-89,-79,22,-32,43,0,-493
5,-39,-40,-37,11,-60,94,-29,23,-26,-11,-56,-35,-11,-5,-12,-99,-83,2,-52,51,-12,-487
16,-40,-33,-53,8,-59,101,-45,12,-23,-7,-43,-39,-14,-1,-20,-101,-79,-15,-73,49,-20,-482
27,-40,-28,-66,3,-51,91,-62,-3,-16,-5,-30,-41,-12,3,-26,-97,-69,-32,-88,37,-21,-479
27,-45,-28,-80,-8,-48,65,-79,-28,-14,-10,-22,-42,-10,1,-35,-91,-60,-53,-95,15,-19,-474
13,-57,-30,-99,-27,-60,27,-95,-61,-26,-25,-20,-43,-16,-14,-50,-87,-59,-80,-97,-13,-22,-463
-8,-69,-28,-116,-47,-75,-10,-102,-91,-45,-41,-21,-39,-23,-35,-67,-79,-60,-102,-92,-40,-29,-446
-25,-72,-13,-117,-59,-79,-31,-89,-106,-62,-48,-16,-22,-25,-51,-75,-64,-53,-107,-75,-52,-31,-426
-33,-63,12,-100,-60,-63,-36,-59,-101,-73,-43,-4,4,-19,-57,-71,-44,-35,-91,-49,-49,-27,-408
-35,-51,37,-72,-57,-32,-34,-24,-82,-78,-31,12,30,-12,-58,-60,-26,-9,-63,-21,-39,-20,-393
-32,-38,50,-39,-53,8,-30,8,-55,-75,-16,29,50,-5,-55,-45,-11,23,-29,4,-30,-14,-379
-20,-23,52,3,-44,53,-22,38,-25,-59,0,44,65,8,-44,-26,8,57,8,26,-21,-5,-369
1,-1,49,50,-27,97,-8,72,6,-27,16,60,80,26,-21,-1,35,90,46,51,-7,6,-366
27,28,45,97,-3,133,11,107,39,16,29,76,93,45,9,29,69,113,81,77,13,17,-370
50,57,41,135,23,156,29,139,71,57,40,89,105,60,42,59,101,122,109,103,36,27,-376
67,78,36,161,44,165,45,164,99,88,49,93,113,71,73,87,123,116,128,121,60,38,-381
76,86,31,172,56,161,53,173,120,103,57,88,114,76,93,107,131,98,138,126,79,45,-379
71,76,22,165,54,142,50,160,129,105,63,75,103,73,98,114,121,68,137,116,87,46,-369
51,53,7,140,41,111,37,128,123,98,63,57,79,61,86,107,101,30,126,93,81,40,-352
27,27,-9,109,24,76,24,89,106,90,55,36,51,46,63,90,79,-9,112,61,69,31,-335
9,9,-17,81,12,43,18,52,84,87,44,13,27,37,43,72,61,-43,98,29,57,22,-322
4,1,-17,57,7,13,20,22,60,89,33,-5,7,32,32,59,47,-66,81,1,51,14,-314
9,-2,-15,36,8,-13,24,-2,37,92,26,-19,-9,24,30,46,37,-79,60,-23,49,9,-308
19,-6,-19,12,8,-39,25,-24,15,88,16,-28,-25,13,30,28,23,-80,33,-48,49,6,-300
28,-16,-28,-17,-1,-66,19,-48,-5,73,4,-35,-42,-1,27,1,0,-73,-3,-76,46,2,-288
31,-28,-38,-49,-18,-94,6,-75,-24,50,-9,-38,-59,-14,18,-33,-29,-57,-44,-107,37,-5,-274
28,-39,-40,-76,-37,-115,-12,-99,-43,24,-22,-38,-69,-26,3,-67,-55,-38,-79,-132,21,-14,-262
18,-46,-29,-89,-53,-125,-29,-112,-62,-1,-36,-39,-69,-36,-17,-92,-72,-23,-105,-147,-5,-27,-252
5,-49,-11,-88,-66,-122,-41,-115,-80,-24,-50,-40,-63,-41,-38,-102,-80,-16,-122,-150,-38,-46,-244
-3,-46,6,-73,-71,-109,-44,-109,-92,-39,-58,-37,-53,-39,-49,-95,-78,-11,-128,-140,-74,-70,-237
0,-33,22,-45,-63,-85,-38,-90,-91,-40,-56,-27,-38,-26,-45,-75,-63,-2,-120,-117,-100,-88,-233
12,-14,34,-12,-45,-54,-26,-59,-76,-29,-46,-12,-20,-6,-28,-49,-37,12,-102,-81,-110,-88,-234
23,3,38,15,-26,-25,-16,-30,-54,-19,-36,0,0,16,-9,-30,-13,29,-83,-41,-104,-75,-234
27,14,36,32,-15,-2,-13,-10,-33,-17,-29,2,19,32,2,-22,3,47,-67,-7,-87,-57,-228
26,24,35,48,-10,18,-14,5,-14,-23,-24,-1,37,40,7,-20,17,64,-49,21,-62,-38,-216
23,36,40,65,-6,41,-16,19,3,-30,-18,-2,53,37,8,-13,35,79,-25,44,-34,-22,-197
21,51,44,81,1,67,-17,33,21,-35,-14,0,61,26,10,1,54,86,3,56,-9,-15,-177
22,65,44,90,8,88,-16,45,37,-37,-10,5,58,12,16,18,66,83,30,54,7,-20,-163
27,74,37,91,16,97,-13,55,52,-33,-4,10,43,3,27,36,71,68,55,45,13,-27,-159
34,76,24,86,32,92,-12,62,60,-24,-1,12,25,2,42,53,70,45,75,36,14,-29,-163
41,70,11,81,53,75,-14,66,60,-10,-3,9,8,11,59,67,64,20,90,33,12,-22,-170
48,60,2,76,74,50,-16,63,57,4,-10,3,-4,25,73,78,51,0,96,34,12,-9,-175
52,50,2,71,88,23,-14,55,53,16,-18,-2,-11,38,83,83,35,-11,94,36,15,7,-175
54,41,9,62,91,-1,-7,43,48,27,-27,-3,-14,41,85,79,19,-15,83,31,21,25,-173
54,33,22,51,88,-15,3,33,45,34,-34,-1,-17,34,82,66,5,-19,69,18,28,39,-172
51,24,35,36,79,-22,10,24,39,36,-36,-2,-22,21,74,46,-7,-27,53,-2,30,47,-170
44,10,39,17,63,-28,8,12,26,27,-39,-10,-31,4,58,18,-19,-42,33,-27,22,43,-166
31,-12,29,-7,42,-39,-5,-5,-1,8,-46,-26,-45,-13,35,-16,-33,-64,8,-49,3,31,-155
15,-37,10,-33,17,-52,-22,-25,-33,-16,-58,-45,-61,-27,8,-48,-47,-84,-21,-63,-20,16,-141
5,-56,-7,-54,-8,-59,-36,-45,-61,-36,-67,-57,-72,-32,-14,-69,-55,-94,-52,-68,-42,2,-127
3,-65,-16,-67,-31,-60,-39,-63,-81,-46,-70,-60,-73,-26,-27,-78,-59,-91,-81,-71,-57,-8,-115
5,-65,-21,-73,-53,-56,-30,-78,-93,-49,-69,-53,-67,-16,-36,-79,-58,-77,-104,-77,-64,-15,-104
5,-61,-20,-70,-70,-50,-19,-88,-98,-49,-63,-40,-56,-7,-42,-76,-52,-57,-118,-86,-66,-21,-96
2,-53,-12,-55,-76,-41,-11,-90,-95,-50,-54,-25,-41,-1,-45,-69,-42,-37,-120,-91,-66,-30,-89
0,-43,5,-33,-74,-30,-8,-82,-88,-49,-41,-8,-23,4,-46,-60,-26,-19,-109,-86,-62,-44,-81
-4,-30,26,-11,-68,-18,-10,-64,-81,-49,-27,9,-7,4,-45,-54,-7,-2,-89,-68,-53,-56,-69
-7,-17,46,9,-63,-4,-18,-39,-74,-47,-15,23,4,0,-44,-51,10,12,-66,-41,-46,-63,-54
-7,-1,63,27,-57,15,-30,-11,-64,-38,-5,35,14,-2,-39,-46,25,17,-40,-10,-41,-61,-39
1,19,77,45,-48,38,-37,17,-51,-20,3,42,23,3,-27,-37,39,18,-13,17,-34,-49,-21
14,41,85,62,-35,64,-38,43,-32,4,7,44,33,13,-8,-28,53,18,14,35,-23,-30,3
27,59,85,79,-17,86,-34,66,-8,26,10,41,45,20,11,-20,64,21,39,50,-4,-12,35
37,70,81,96,6,105,-24,87,25,46,14,35,59,23,29,-11,72,25,61,67,22,5,70
51,80,77,116,32,120,-1,109,65,66,22,33,76,27,49,7,80,33,86,89,58,23,106
69,89,76,138,55,131,33,129,104,90,36,37,91,33,71,32,87,44,113,109,98,42,142
86,94,73,156,75,135,68,142,135,112,52,44,96,40,87,57,91,52,137,115,127,61,172
94,90,65,163,87,126,93,138,151,126,62,50,86,44,94,73,88,50,149,100,134,74,191
91,78,54,152,91,101,102,117,150,130,61,49,63,44,92,77,78,35,143,64,119,79,197
81,62,42,129,92,64,94,82,134,127,52,40,37,40,86,71,63,15,118,19,91,77,190
65,42,29,98,90,21,74,41,107,119,39,24,14,30,77,55,45,-3,81,-24,63,70,173
45,20,12,62,78,-22,48,-3,70,104,24,5,-1,13,63,32,24,-20,35,-53,39,62,147
25,-2,-6,25,53,-61,24,-44,31,86,11,-14,-8,-8,43,6,2,-36,-11,-65,22,51,108
11,-20,-19,-7,21,-86,7,-77,-6,67,2,-24,-8,-29,23,-20,-16,-49,-50,-66,12,35,58
3,-32,-24,-31,-8,-95,0,-101,-34,47,3,-20,-5,-42,4,-44,-26,-54,-77,-61,5,12,4
-3,-38,-17,-44,-29,-90,-2,-116,-50,27,14,-7,-5,-46,-13,-65,-26,-50,-91,-54,-4,-16,-42
-7,-39,-2,-47,-40,-73,-2,-117,-55,10,30,7,-9,-42,-26,-81,-21,-42,-98,-43,-17,-43,-77
-10,-33,18,-44,-40,-48,-5,-106,-50,-2,42,20,-14,-30,-33,-87,-11,-30,-97,-28,-34,-65,-103
-8,-21,34,-36,-36,-19,-10,-87,-41,-4,50,29,-20,-12,-32,-84,1,-16,-87,-11,-51,-76,-121
-1,-4,45,-25,-30,7,-15,-64,-30,2,52,35,-20,6,-25,-72,16,0,-71,7,-63,-75,-131
8,16,50,-14,-24,25,-20,-38,-19,15,49,40,-11,19,-13,-54,35,14,-49,27,-66,-66,-137
13,35,48,-6,-16,33,-25,-10,-6,25,42,47,7,23,0,-36,53,25,-26,45,-57,-51,-144
12,51,43,2,-8,32,-29,17,11,28,35,54,29,22,11,-21,70,33,-1,61,-35,-34,-152
7,60,41,14,3,30,-27,44,30,26,31,59,48,20,22,-5,82,40,24,74,-5,-15,-157
3,63,43,33,16,37,-22,71,43,22,32,59,58,18,30,10,90,46,48,83,22,1,-159
5,63,47,56,29,55,-15,96,47,19,40,55,59,16,33,27,91,51,70,90,40,11,-154
18,65,52,80,40,82,-5,116,50,24,51,53,57,20,39,48,88,58,92,97,49,17,-122
42,73,60,102,57,110,13,131,58,40,66,58,59,28,52,77,86,70,115,104,58,26,-17
71,86,70,117,80,132,37,140,74,65,83,70,71,38,74,109,86,82,136,114,70,42,224
90,96,72,117,105,138,61,141,96,86,95,81,87,43,94,133,83,85,148,122,86,62,649
90,96,62,97,120,122,80,132,119,92,94,81,94,37,104,140,72,73,145,120,103,77,1259
71,80,43,61,122,88,97,113,131,82,84,67,87,22,99,126,50,47,126,106,117,85,1975
40,51,18,17,110,45,111,89,124,59,69,43,63,-1,77,94,20,13,98,83,122,84,2645
3,10,-11,-29,84,-2,118,57,98,22,48,11,25,-30,39,48,-16,-22,62,53,114,69,3068
-35,-36,-40,-74,47,-47,114,18,61,-21,23,-20,-23,-59,-9,-4,-54,-51,23,18,94,46,3064
-65,-78,-61,-109,11,-83,101,-21,22,-61,-3,-46,-71,-83,-57,-56,-88,-69,-13,-13,66,22,2573
-83,-108,-72,-129,-19,-106,74,-58,-15,-87,-26,-63,-106,-97,-95,-97,-111,-77,-42,-35,30,4,1703
-85,-123,-73,-137,-41,-118,35,-91,-50,-99,-45,-72,-122,-100,-118,-123,-119,-79,-69,-52,-10,-13,682
-76,-121,-63,-132,-57,-119,-6,-114,-80,-98,-58,-75,-118,-94,-125,-133,-113,-74,-92,-60,-47,-31,-235
