Time,F3
0.0,-78
0.00390625,-91
0.0078125,-111
0.01171875,-127
0.015625,-134
0.01953125,-135
0.0234375,-139
0.02734375,-150
0.03125,-166
0.03515625,-181
0.0390625,-190
0.04296875,-186
0.046875,-171
0.05078125,-149
0.0546875,-128
0.05859375,-109
0.0625,-92
0.06640625,-74
0.0703125,-51
0.07421875,-23
0.078125,3
0.08203125,18
0.0859375,16
0.08984375,0
0.09375,-23
0.09765625,-43
0.1015625,-56
0.10546875,-61
0.109375,-65
0.11328125,-74
0.1171875,-89
0.12109375,-103
0.125,-112
0.12890625,-110
0.1328125,-96
0.13671875,-76
0.140625,-58
0.14453125,-44
0.1484375,-31
0.15234375,-19
0.15625,-11
0.16015625,-6
0.1640625,2
0.16796875,12
0.171875,21
0.17578125,27
0.1796875,33
0.18359375,39
0.1875,36
0.19140625,25
0.1953125,12
0.19921875,3
0.203125,-2
0.20703125,1
0.2109375,11
0.21484375,27
0.21875,44
0.22265625,63
0.2265625,90
0.23046875,123
0.234375,160
0.23828125,197
0.2421875,230
0.24609375,254
0.25,272
0.25390625,284
0.2578125,294
0.26171875,301
0.265625,299
0.26953125,287
0.2734375,261
0.27734375,223
0.28125,175
0.28515625,128
0.2890625,90
0.29296875,61
0.296875,38
0.30078125,23
0.3046875,20
0.30859375,31
0.3125,55
0.31640625,85
0.3203125,112
0.32421875,127
0.328125,129
0.33203125,122
0.3359375,115
0.33984375,111
0.34375,111
0.34765625,109
0.3515625,98
0.35546875,82
0.359375,68
0.36328125,60
0.3671875,51
0.37109375,35
0.375,13
0.37890625,-8
0.3828125,-26
0.38671875,-44
0.390625,-57
0.39453125,-60
0.3984375,-54
0.40234375,-44
0.40625,-28
0.41015625,-1
0.4140625,39
0.41796875,82
0.421875,118
0.42578125,143
0.4296875,159
0.43359375,162
0.4375,150
0.44140625,126
0.4453125,99
0.44921875,72
0.453125,41
0.45703125,6
0.4609375,-30
0.46484375,-63
0.46875,-90
0.47265625,-107
0.4765625,-110
0.48046875,-101
0.484375,-81
0.48828125,-56
0.4921875,-30
0.49609375,-5
0.5,21
0.50390625,50
0.5078125,77
0.51171875,98
0.515625,106
0.51953125,100
0.5234375,79
0.52734375,50
0.53125,20
0.53515625,-9
0.5390625,-35
0.54296875,-58
0.546875,-75
0.55078125,-88
0.5546875,-98
0.55859375,-106
0.5625,-109
0.56640625,-107
0.5703125,-99
0.57421875,-81
0.578125,-55
0.58203125,-25
0.5859375,2
0.58984375,25
0.59375,50
0.59765625,79
0.6015625,110
0.60546875,137
0.609375,151
0.61328125,152
0.6171875,142
0.62109375,125
0.625,104
0.62890625,82
0.6328125,57
0.63671875,25
0.640625,-14
0.64453125,-53
0.6484375,-82
0.65234375,-95
0.65625,-92
0.66015625,-79
0.6640625,-62
0.66796875,-45
0.671875,-31
0.67578125,-18
0.6796875,2
0.68359375,30
0.6875,62
0.69140625,95
0.6953125,123
0.69921875,139
0.703125,140
0.70703125,129
0.7109375,109
0.71484375,81
0.71875,53
0.72265625,33
0.7265625,18
0.73046875,-1
0.734375,-29
0.73828125,-70
0.7421875,-122
0.74609375,-175
0.75,-213
0.75390625,-216
0.7578125,-184
0.76171875,-129
0.765625,-64
0.76953125,-1
0.7734375,48
0.77734375,79
0.78125,101
0.78515625,120
0.7890625,136
0.79296875,143
0.796875,140
0.80078125,129
0.8046875,104
0.80859375,66
0.8125,23
0.81640625,-18
0.8203125,-55
0.82421875,-87
0.828125,-109
0.83203125,-122
0.8359375,-127
0.83984375,-129
0.84375,-128
0.84765625,-118
0.8515625,-97
0.85546875,-66
0.859375,-30
0.86328125,9
0.8671875,43
0.87109375,65
0.875,69
0.87890625,57
0.8828125,35
0.88671875,6
0.890625,-27
0.89453125,-61
0.8984375,-93
0.90234375,-118
0.90625,-137
0.91015625,-147
0.9140625,-147
0.91796875,-140
0.921875,-132
0.92578125,-127
0.9296875,-119
0.93359375,-105
0.9375,-88
0.94140625,-67
0.9453125,-34
0.94921875,11
0.953125,60
0.95703125,107
0.9609375,153
0.96484375,188
0.96875,201
0.97265625,189
0.9765625,161
0.98046875,128
0.984375,96
0.98828125,65
0.9921875,36
0.99609375,6
1.0,-28
1.00390625,-64
1.0078125,-90
1.01171875,-101
1.015625,-96
1.01953125,-81
1.0234375,-62
1.02734375,-42
1.03125,-22
1.03515625,1
1.0390625,31
1.04296875,60
1.046875,81
1.05078125,91
1.0546875,89
1.05859375,81
1.0625,69
1.06640625,60
1.0703125,52
1.07421875,44
1.078125,29
1.08203125,11
1.0859375,-9
1.08984375,-27
1.09375,-43
1.09765625,-55
1.1015625,-66
1.10546875,-73
1.109375,-68
1.11328125,-48
1.1171875,-15
1.12109375,28
1.125,74
1.12890625,113
1.1328125,136
1.13671875,143
1.140625,141
1.14453125,130
1.1484375,109
1.15234375,79
1.15625,41
1.16015625,-2
1.1640625,-42
1.16796875,-72
1.171875,-91
1.17578125,-103
1.1796875,-106
1.18359375,-107
1.1875,-110
1.19140625,-109
1.1953125,-98
1.19921875,-79
1.203125,-54
1.20703125,-20
1.2109375,21
1.21484375,57
1.21875,81
1.22265625,96
1.2265625,102
1.23046875,98
1.234375,88
1.23828125,78
1.2421875,66
1.24609375,48
1.25,22
1.25390625,-3
1.2578125,-23
1.26171875,-40
1.265625,-55
1.26953125,-72
1.2734375,-88
1.27734375,-101
1.28125,-104
1.28515625,-94
1.2890625,-75
1.29296875,-53
1.296875,-35
1.30078125,-22
1.3046875,-15
1.30859375,-10
1.3125,-1
1.31640625,12
1.3203125,27
1.32421875,47
1.328125,68
1.33203125,80
1.3359375,74
1.33984375,52
1.34375,19
1.34765625,-16
1.3515625,-44
1.35546875,-57
1.359375,-59
1.36328125,-56
1.3671875,-53
1.37109375,-50
1.375,-45
1.37890625,-38
1.3828125,-25
1.38671875,-7
1.390625,14
1.39453125,33
1.3984375,48
1.40234375,58
1.40625,60
1.41015625,52
1.4140625,32
1.41796875,3
1.421875,-27
1.42578125,-55
1.4296875,-77
1.43359375,-88
1.4375,-88
1.44140625,-83
1.4453125,-80
1.44921875,-81
1.453125,-83
1.45703125,-83
1.4609375,-79
1.46484375,-67
1.46875,-46
1.47265625,-13
1.4765625,30
1.48046875,72
1.484375,106
1.48828125,129
1.4921875,136
1.49609375,124
1.5,96
1.50390625,61
1.5078125,30
1.51171875,3
1.515625,-19
1.51953125,-36
1.5234375,-49
1.52734375,-64
1.53125,-83
1.53515625,-104
1.5390625,-116
1.54296875,-117
1.546875,-108
1.55078125,-92
1.5546875,-70
1.55859375,-41
1.5625,-13
1.56640625,11
1.5703125,34
1.57421875,55
1.578125,68
1.58203125,73
1.5859375,74
1.58984375,71
1.59375,58
1.59765625,35
1.6015625,11
1.60546875,-6
1.609375,-17
1.61328125,-23
1.6171875,-24
1.62109375,-24
1.625,-29
1.62890625,-39
1.6328125,-43
1.63671875,-32
1.640625,-10
1.64453125,15
1.6484375,39
1.65234375,58
1.65625,68
1.66015625,70
1.6640625,70
1.66796875,74
1.671875,78
1.67578125,75
1.6796875,65
1.68359375,52
1.6875,39
1.69140625,22
1.6953125,1
1.69921875,-23
1.703125,-46
1.70703125,-66
1.7109375,-76
1.71484375,-67
1.71875,-44
1.72265625,-20
1.7265625,-3
1.73046875,7
1.734375,13
1.73828125,19
1.7421875,31
1.74609375,48
1.75,68
1.75390625,84
1.7578125,89
1.76171875,82
1.765625,66
1.76953125,44
1.7734375,17
1.77734375,-12
1.78125,-35
1.78515625,-46
1.7890625,-48
1.79296875,-47
1.796875,-44
1.80078125,-43
1.8046875,-52
1.80859375,-70
1.8125,-87
1.81640625,-97
1.8203125,-92
1.82421875,-69
1.828125,-32
1.83203125,13
1.8359375,55
1.83984375,81
1.84375,84
1.84765625,69
1.8515625,45
1.85546875,22
1.859375,7
1.86328125,-2
1.8671875,-9
1.87109375,-22
1.875,-43
1.87890625,-66
1.8828125,-83
1.88671875,-87
1.890625,-80
1.89453125,-66
1.8984375,-50
1.90234375,-39
1.90625,-36
1.91015625,-34
1.9140625,-25
1.91796875,-10
1.921875,10
1.92578125,34
1.9296875,61
1.93359375,82
1.9375,92
1.94140625,93
1.9453125,88
1.94921875,79
1.953125,67
1.95703125,51
1.9609375,33
1.96484375,14
1.96875,-7
1.97265625,-28
1.9765625,-43
1.98046875,-49
1.984375,-53
1.98828125,-62
1.9921875,-76
1.99609375,-89
2.0,-97
2.00390625,-90
2.0078125,-68
2.01171875,-36
2.015625,-5
2.01953125,19
2.0234375,33
2.02734375,41
2.03125,48
2.03515625,56
2.0390625,62
2.04296875,59
2.046875,43
2.05078125,19
2.0546875,-2
2.05859375,-16
2.0625,-25
2.06640625,-31
2.0703125,-38
2.07421875,-50
2.078125,-62
2.08203125,-60
2.0859375,-37
2.08984375,-2
2.09375,33
2.09765625,60
2.1015625,73
2.10546875,70
2.109375,60
2.11328125,55
2.1171875,55
2.12109375,51
2.125,37
2.12890625,18
2.1328125,1
2.13671875,-12
2.140625,-19
2.14453125,-18
2.1484375,-11
2.15234375,-5
2.15625,-7
2.16015625,-8
2.1640625,-4
2.16796875,1
2.171875,-1
2.17578125,-9
2.1796875,-19
2.18359375,-28
2.1875,-32
2.19140625,-25
2.1953125,-6
2.19921875,16
2.203125,38
2.20703125,55
2.2109375,66
2.21484375,69
2.21875,69
2.22265625,69
2.2265625,65
2.23046875,53
2.234375,33
2.23828125,9
2.2421875,-19
2.24609375,-49
2.25,-71
2.25390625,-78
2.2578125,-75
2.26171875,-70
2.265625,-67
2.26953125,-64
2.2734375,-64
2.27734375,-70
2.28125,-77
2.28515625,-83
2.2890625,-86
2.29296875,-81
2.296875,-63
2.30078125,-32
2.3046875,5
2.30859375,39
2.3125,64
2.31640625,71
2.3203125,57
2.32421875,29
2.328125,-3
2.33203125,-34
2.3359375,-60
2.33984375,-78
2.34375,-89
2.34765625,-94
2.3515625,-94
2.35546875,-87
2.359375,-69
2.36328125,-45
2.3671875,-25
2.37109375,-12
2.375,-3
2.37890625,3
2.3828125,9
2.38671875,15
2.390625,23
2.39453125,27
2.3984375,28
2.40234375,32
2.40625,46
2.41015625,67
2.4140625,83
2.41796875,86
2.421875,74
2.42578125,52
2.4296875,29
2.43359375,17
2.4375,18
2.44140625,24
2.4453125,26
2.44921875,26
2.453125,29
2.45703125,37
2.4609375,51
2.46484375,72
2.46875,95
2.47265625,108
2.4765625,108
2.48046875,100
2.484375,90
2.48828125,80
2.4921875,68
2.49609375,57
2.5,52
2.50390625,53
2.5078125,57
2.51171875,62
2.515625,65
2.51953125,61
2.5234375,43
2.52734375,17
2.53125,-6
2.53515625,-20
2.5390625,-27
2.54296875,-29
2.546875,-28
2.55078125,-24
2.5546875,-17
2.55859375,-1
2.5625,22
2.56640625,44
2.5703125,57
2.57421875,60
2.578125,55
2.58203125,46
2.5859375,34
2.58984375,19
2.59375,-1
2.59765625,-23
2.6015625,-42
2.60546875,-53
2.609375,-53
2.61328125,-46
2.6171875,-38
2.62109375,-34
2.625,-32
2.62890625,-27
2.6328125,-16
2.63671875,-2
2.640625,10
2.64453125,19
2.6484375,32
2.65234375,53
2.65625,76
2.66015625,94
2.6640625,102
2.66796875,97
2.671875,84
2.67578125,69
2.6796875,57
2.68359375,51
2.6875,43
2.69140625,31
2.6953125,16
2.69921875,5
2.703125,1
2.70703125,1
2.7109375,-5
2.71484375,-18
2.71875,-32
2.72265625,-39
2.7265625,-36
2.73046875,-28
2.734375,-17
2.73828125,-6
2.7421875,4
2.74609375,12
2.75,23
2.75390625,40
2.7578125,57
2.76171875,63
2.765625,51
