Time,F3
0.0,-61
0.00390625,-63
0.0078125,-68
0.01171875,-70
0.015625,-60
0.01953125,-40
0.0234375,-17
0.02734375,6
0.03125,25
0.03515625,35
0.0390625,34
0.04296875,32
0.046875,33
0.05078125,34
0.0546875,31
0.05859375,25
0.0625,19
0.06640625,9
0.0703125,-4
0.07421875,-19
0.078125,-32
0.08203125,-45
0.0859375,-58
0.08984375,-65
0.09375,-60
0.09765625,-44
0.1015625,-22
0.10546875,5
0.109375,35
0.11328125,61
0.1171875,81
0.12109375,95
0.125,101
0.12890625,100
0.1328125,92
0.13671875,81
0.140625,67
0.14453125,54
0.1484375,43
0.15234375,30
0.15625,16
0.16015625,2
0.1640625,-7
0.16796875,-11
0.171875,-9
0.17578125,-2
0.1796875,3
0.18359375,2
0.1875,-3
0.19140625,-4
0.1953125,2
0.19921875,12
0.203125,23
0.20703125,33
0.2109375,40
0.21484375,45
0.21875,49
0.22265625,55
0.2265625,62
0.23046875,64
0.234375,55
0.23828125,38
0.2421875,18
0.24609375,-2
0.25,-20
0.25390625,-34
0.2578125,-40
0.26171875,-42
0.265625,-45
0.26953125,-50
0.2734375,-53
0.27734375,-52
0.28125,-46
0.28515625,-33
0.2890625,-14
0.29296875,9
0.296875,32
0.30078125,53
0.3046875,68
0.30859375,73
0.3125,68
0.31640625,55
0.3203125,37
0.32421875,15
0.328125,-6
0.33203125,-26
0.3359375,-44
0.33984375,-62
0.34375,-78
0.34765625,-88
0.3515625,-91
0.35546875,-85
0.359375,-73
0.36328125,-62
0.3671875,-54
0.37109375,-50
0.375,-43
0.37890625,-32
0.3828125,-16
0.38671875,6
0.390625,29
0.39453125,42
0.3984375,41
0.40234375,29
0.40625,15
0.41015625,0
0.4140625,-15
0.41796875,-27
0.421875,-32
0.42578125,-36
0.4296875,-42
0.43359375,-49
0.4375,-54
0.44140625,-55
0.4453125,-54
0.44921875,-50
0.453125,-44
0.45703125,-36
0.4609375,-29
0.46484375,-23
0.46875,-14
0.47265625,0
0.4765625,13
0.48046875,23
0.484375,25
0.48828125,22
0.4921875,19
0.49609375,20
0.5,24
0.50390625,29
0.5078125,33
0.51171875,29
0.515625,16
0.51953125,-2
0.5234375,-16
0.52734375,-24
0.53125,-25
0.53515625,-16
0.5390625,0
0.54296875,20
0.546875,38
0.55078125,54
0.5546875,66
0.55859375,71
0.5625,70
0.56640625,64
0.5703125,55
0.57421875,44
0.578125,36
0.58203125,33
0.5859375,35
0.58984375,39
0.59375,37
0.59765625,24
0.6015625,3
0.60546875,-20
0.609375,-40
0.61328125,-51
0.6171875,-51
0.62109375,-43
0.625,-35
0.62890625,-28
0.6328125,-24
0.63671875,-21
0.640625,-20
0.64453125,-16
0.6484375,-7
0.65234375,6
0.65625,20
0.66015625,32
0.6640625,39
0.66796875,40
0.671875,33
0.67578125,20
0.6796875,5
0.68359375,-9
0.6875,-18
0.69140625,-21
0.6953125,-15
0.69921875,-1
0.703125,15
0.70703125,25
0.7109375,26
0.71484375,18
0.71875,8
0.72265625,4
0.7265625,9
0.73046875,26
0.734375,51
0.73828125,72
0.7421875,79
0.74609375,70
0.75,49
0.75390625,23
0.7578125,1
0.76171875,-9
0.765625,-5
0.76953125,10
0.7734375,29
0.77734375,45
0.78125,55
0.78515625,56
0.7890625,46
0.79296875,28
0.796875,9
0.80078125,-8
0.8046875,-18
0.80859375,-22
0.8125,-21
0.81640625,-14
0.8203125,0
0.82421875,15
0.828125,28
0.83203125,41
0.8359375,54
0.83984375,63
0.84375,63
0.84765625,58
0.8515625,54
0.85546875,48
0.859375,39
0.86328125,32
0.8671875,28
0.87109375,24
0.875,19
0.87890625,14
0.8828125,13
0.88671875,15
0.890625,16
0.89453125,14
0.8984375,13
0.90234375,15
0.90625,23
0.91015625,37
0.9140625,55
0.91796875,72
0.921875,83
0.92578125,84
0.9296875,77
0.93359375,65
0.9375,51
0.94140625,38
0.9453125,28
0.94921875,17
0.953125,6
0.95703125,-4
0.9609375,-9
0.96484375,-9
0.96875,-6
0.97265625,-2
0.9765625,3
0.98046875,8
0.984375,12
0.98828125,14
0.9921875,19
0.99609375,25
1.0,25
1.00390625,18
1.0078125,11
1.01171875,10
1.015625,13
1.01953125,17
1.0234375,21
1.02734375,21
1.03125,12
1.03515625,-7
1.0390625,-29
1.04296875,-50
1.046875,-66
1.05078125,-77
1.0546875,-87
1.05859375,-96
1.0625,-102
1.06640625,-104
1.0703125,-100
1.07421875,-87
1.078125,-62
1.08203125,-34
1.0859375,-13
1.08984375,-2
1.09375,2
1.09765625,2
1.1015625,4
1.10546875,10
1.109375,22
1.11328125,37
1.1171875,47
1.12109375,49
1.125,42
1.12890625,30
1.1328125,11
1.13671875,-17
1.140625,-45
1.14453125,-62
1.1484375,-68
1.15234375,-67
1.15625,-62
1.16015625,-55
1.1640625,-54
1.16796875,-61
1.171875,-66
1.17578125,-62
1.1796875,-49
1.18359375,-32
1.1875,-14
1.19140625,3
1.1953125,11
1.19921875,9
1.203125,1
1.20703125,-4
1.2109375,-6
1.21484375,-10
1.21875,-13
1.22265625,-16
1.2265625,-23
1.23046875,-34
1.234375,-45
1.23828125,-50
1.2421875,-45
1.24609375,-31
1.25,-14
1.25390625,1
1.2578125,15
1.26171875,24
1.265625,26
1.26953125,25
1.2734375,27
1.27734375,32
1.28125,37
1.28515625,39
1.2890625,34
1.29296875,22
1.296875,0
1.30078125,-29
1.3046875,-58
1.30859375,-78
1.3125,-87
1.31640625,-90
1.3203125,-88
1.32421875,-78
1.328125,-62
1.33203125,-44
1.3359375,-26
1.33984375,-7
1.34375,8
1.34765625,13
1.3515625,11
1.35546875,10
1.359375,13
1.36328125,19
1.3671875,23
1.37109375,23
1.375,20
1.37890625,12
1.3828125,5
1.38671875,1
1.390625,0
1.39453125,-3
1.3984375,-12
1.40234375,-23
1.40625,-34
1.41015625,-42
1.4140625,-46
1.41796875,-46
1.421875,-44
1.42578125,-45
1.4296875,-45
1.43359375,-41
1.4375,-31
1.44140625,-19
1.4453125,-6
1.44921875,6
1.453125,13
1.45703125,13
1.4609375,7
1.46484375,0
1.46875,-6
1.47265625,-10
1.4765625,-14
1.48046875,-18
1.484375,-23
1.48828125,-27
1.4921875,-31
1.49609375,-36
1.5,-42
1.50390625,-51
1.5078125,-61
1.51171875,-70
1.515625,-73
1.51953125,-66
1.5234375,-49
1.52734375,-27
1.53125,-5
1.53515625,14
1.5390625,32
1.54296875,47
1.546875,58
1.55078125,63
1.5546875,59
1.55859375,47
1.5625,32
1.56640625,20
1.5703125,11
1.57421875,6
1.578125,3
1.58203125,-3
1.5859375,-13
1.58984375,-26
1.59375,-38
1.59765625,-44
1.6015625,-45
1.60546875,-39
1.609375,-30
1.61328125,-21
1.6171875,-11
1.62109375,-1
1.625,7
1.62890625,12
1.6328125,14
1.63671875,14
1.640625,10
1.64453125,1
1.6484375,-10
1.65234375,-19
1.65625,-23
1.66015625,-24
1.6640625,-24
1.66796875,-24
1.671875,-24
1.67578125,-30
1.6796875,-40
1.68359375,-48
1.6875,-47
1.69140625,-39
1.6953125,-25
1.69921875,-7
1.703125,15
1.70703125,36
1.7109375,51
1.71484375,58
1.71875,59
1.72265625,54
1.7265625,44
1.73046875,34
1.734375,32
1.73828125,36
1.7421875,43
1.74609375,45
1.75,44
1.75390625,37
1.7578125,26
1.76171875,13
1.765625,3
1.76953125,-2
1.7734375,-4
1.77734375,-2
1.78125,2
1.78515625,8
1.7890625,11
1.79296875,10
1.796875,7
1.80078125,5
1.8046875,8
1.80859375,16
1.8125,26
1.81640625,31
1.8203125,29
1.82421875,16
1.828125,-2
1.83203125,-19
1.8359375,-33
1.83984375,-40
1.84375,-38
1.84765625,-33
1.8515625,-28
1.85546875,-23
1.859375,-15
1.86328125,-8
1.8671875,-4
1.87109375,0
1.875,7
1.87890625,15
1.8828125,23
1.88671875,32
1.890625,45
1.89453125,58
1.8984375,70
1.90234375,77
1.90625,81
1.91015625,82
1.9140625,76
1.91796875,59
1.921875,32
1.92578125,4
1.9296875,-21
1.93359375,-38
1.9375,-45
1.94140625,-46
1.9453125,-45
1.94921875,-44
1.953125,-43
1.95703125,-39
1.9609375,-30
1.96484375,-18
1.96875,-4
1.97265625,6
1.9765625,11
1.98046875,15
1.984375,23
1.98828125,33
1.9921875,43
1.99609375,52
2.0,59
2.00390625,56
2.0078125,40
2.01171875,12
2.015625,-18
2.01953125,-47
2.0234375,-70
2.02734375,-85
2.03125,-87
2.03515625,-80
2.0390625,-70
2.04296875,-58
2.046875,-43
2.05078125,-28
2.0546875,-16
2.05859375,-9
2.0625,-2
2.06640625,7
2.0703125,18
2.07421875,25
2.078125,27
2.08203125,25
