Time,F3
0.0,-82
0.00390625,-105
0.0078125,-116
0.01171875,-118
0.015625,-112
0.01953125,-101
0.0234375,-88
0.02734375,-78
0.03125,-69
0.03515625,-54
0.0390625,-34
0.04296875,-16
0.046875,1
0.05078125,18
0.0546875,35
0.05859375,46
0.0625,54
0.06640625,62
0.0703125,70
0.07421875,70
0.078125,60
0.08203125,44
0.0859375,24
0.08984375,1
0.09375,-24
0.09765625,-44
0.1015625,-56
0.10546875,-63
0.109375,-65
0.11328125,-60
0.1171875,-45
0.12109375,-26
0.125,-5
0.12890625,14
0.1328125,30
0.13671875,40
0.140625,48
0.14453125,58
0.1484375,72
0.15234375,87
0.15625,96
0.16015625,95
0.1640625,85
0.16796875,71
0.171875,53
0.17578125,33
0.1796875,11
0.18359375,-8
0.1875,-25
0.19140625,-38
0.1953125,-41
0.19921875,-31
0.203125,-13
0.20703125,6
0.2109375,21
0.21484375,34
0.21875,42
0.22265625,42
0.2265625,39
0.23046875,36
0.234375,35
0.23828125,36
0.2421875,37
0.24609375,37
0.25,34
0.25390625,27
0.2578125,17
0.26171875,6
0.265625,-6
0.26953125,-19
0.2734375,-33
0.27734375,-47
0.28125,-55
0.28515625,-56
0.2890625,-51
0.29296875,-42
0.296875,-29
0.30078125,-13
0.3046875,6
0.30859375,22
0.3125,30
0.31640625,30
0.3203125,21
0.32421875,7
0.328125,-3
0.33203125,-3
0.3359375,2
0.33984375,2
0.34375,-5
0.34765625,-22
0.3515625,-45
0.35546875,-68
0.359375,-84
0.36328125,-90
0.3671875,-91
0.37109375,-89
0.375,-84
0.37890625,-76
0.3828125,-64
0.38671875,-49
0.390625,-32
0.39453125,-12
0.3984375,11
0.40234375,36
0.40625,57
0.41015625,71
0.4140625,73
0.41796875,60
0.421875,42
0.42578125,27
0.4296875,16
0.43359375,4
0.4375,-12
0.44140625,-34
0.4453125,-58
0.44921875,-78
0.453125,-87
0.45703125,-82
0.4609375,-67
0.46484375,-50
0.46875,-35
0.47265625,-20
0.4765625,-1
0.48046875,21
0.484375,46
0.48828125,71
0.4921875,94
0.49609375,111
0.5,115
0.50390625,107
0.5078125,89
0.51171875,67
0.515625,46
0.51953125,24
0.5234375,4
0.52734375,-15
0.53125,-34
0.53515625,-54
0.5390625,-71
0.54296875,-83
0.546875,-90
0.55078125,-94
0.5546875,-93
0.55859375,-85
0.5625,-70
0.56640625,-48
0.5703125,-23
0.57421875,-1
0.578125,12
0.58203125,19
0.5859375,24
0.58984375,27
0.59375,31
0.59765625,35
0.6015625,38
0.60546875,37
0.609375,32
0.61328125,23
0.6171875,9
0.62109375,-9
0.625,-30
0.62890625,-53
0.6328125,-73
0.63671875,-81
0.640625,-77
0.64453125,-65
0.6484375,-49
0.65234375,-34
0.65625,-21
0.66015625,-14
0.6640625,-12
0.66796875,-8
0.671875,2
0.67578125,16
0.6796875,29
0.68359375,42
0.6875,52
0.69140625,57
0.6953125,57
0.69921875,57
0.703125,60
0.70703125,62
0.7109375,56
0.71484375,37
0.71875,13
0.72265625,-11
0.7265625,-32
0.73046875,-43
0.734375,-39
0.73828125,-30
0.7421875,-26
0.74609375,-31
0.75,-39
0.75390625,-43
0.7578125,-39
0.76171875,-22
0.765625,6
