Time,F3
0.0,13
0.00390625,12
0.0078125,13
0.01171875,12
0.015625,3
0.01953125,-15
0.0234375,-34
0.02734375,-49
0.03125,-53
0.03515625,-46
0.0390625,-34
0.04296875,-20
0.046875,-7
0.05078125,4
0.0546875,14
0.05859375,24
0.0625,28
0.06640625,22
0.0703125,9
0.07421875,-4
0.078125,-11
0.08203125,-14
0.0859375,-13
0.08984375,-12
0.09375,-13
0.09765625,-22
0.1015625,-37
0.10546875,-55
0.109375,-74
0.11328125,-90
0.1171875,-100
0.12109375,-102
0.125,-94
0.12890625,-78
0.1328125,-58
0.13671875,-35
0.140625,-11
0.14453125,15
0.1484375,40
0.15234375,59
0.15625,70
0.16015625,72
0.1640625,65
0.16796875,52
0.171875,32
0.17578125,10
0.1796875,-15
0.18359375,-41
0.1875,-66
0.19140625,-84
0.1953125,-92
0.19921875,-90
0.203125,-77
0.20703125,-60
0.2109375,-45
0.21484375,-36
0.21875,-36
0.22265625,-45
0.2265625,-57
0.23046875,-61
0.234375,-49
0.23828125,-27
0.2421875,0
0.24609375,26
0.25,45
0.25390625,51
0.2578125,48
0.26171875,40
0.265625,30
0.26953125,17
0.2734375,1
0.27734375,-12
0.28125,-17
0.28515625,-12
0.2890625,-4
0.29296875,-3
0.296875,-13
0.30078125,-33
0.3046875,-56
0.30859375,-71
0.3125,-68
0.31640625,-47
0.3203125,-17
0.32421875,14
0.328125,41
0.33203125,60
0.3359375,73
0.33984375,82
0.34375,86
0.34765625,82
0.3515625,72
0.35546875,57
0.359375,40
0.36328125,19
0.3671875,-4
0.37109375,-25
0.375,-42
0.37890625,-53
0.3828125,-57
0.38671875,-54
0.390625,-46
0.39453125,-35
0.3984375,-19
0.40234375,-1
0.40625,15
0.41015625,26
0.4140625,31
0.41796875,30
0.421875,25
0.42578125,19
0.4296875,12
0.43359375,0
0.4375,-18
0.44140625,-37
0.4453125,-52
0.44921875,-61
0.453125,-60
0.45703125,-54
0.4609375,-46
0.46484375,-39
0.46875,-33
0.47265625,-26
0.4765625,-19
0.48046875,-12
0.484375,-5
0.48828125,3
0.4921875,11
0.49609375,18
0.5,21
0.50390625,19
0.5078125,13
0.51171875,11
0.515625,16
0.51953125,22
0.5234375,21
0.52734375,9
0.53125,-11
0.53515625,-36
0.5390625,-60
0.54296875,-77
0.546875,-84
0.55078125,-87
0.5546875,-90
0.55859375,-93
0.5625,-91
0.56640625,-82
0.5703125,-68
0.57421875,-51
0.578125,-31
0.58203125,-9
0.5859375,12
0.58984375,28
0.59375,42
0.59765625,55
0.6015625,69
0.60546875,81
0.609375,88
0.61328125,90
0.6171875,81
0.62109375,59
0.625,30
0.62890625,3
0.6328125,-16
0.63671875,-27
0.640625,-30
0.64453125,-30
0.6484375,-33
0.65234375,-39
0.65625,-42
0.66015625,-41
0.6640625,-32
0.66796875,-19
0.671875,-6
0.67578125,3
0.6796875,10
0.68359375,15
0.6875,19
0.69140625,19
0.6953125,15
0.69921875,7
0.703125,-9
0.70703125,-31
0.7109375,-52
0.71484375,-70
0.71875,-85
0.72265625,-96
0.7265625,-98
0.73046875,-93
0.734375,-85
0.73828125,-81
0.7421875,-78
0.74609375,-74
0.75,-70
0.75390625,-67
0.7578125,-63
0.76171875,-54
0.765625,-43
0.76953125,-32
0.7734375,-22
0.77734375,-13
0.78125,-7
0.78515625,-7
0.7890625,-11
0.79296875,-17
0.796875,-26
0.80078125,-42
0.8046875,-64
0.80859375,-88
0.8125,-108
0.81640625,-120
0.8203125,-120
0.82421875,-111
0.828125,-97
0.83203125,-84
0.8359375,-72
0.83984375,-59
0.84375,-46
0.84765625,-35
0.8515625,-26
0.85546875,-19
0.859375,-16
0.86328125,-17
0.8671875,-22
0.87109375,-27
0.875,-31
0.87890625,-31
0.8828125,-29
0.88671875,-25
0.890625,-21
0.89453125,-22
0.8984375,-26
0.90234375,-30
0.90625,-31
0.91015625,-28
0.9140625,-20
0.91796875,-11
0.921875,-3
0.92578125,1
0.9296875,7
0.93359375,19
0.9375,37
0.94140625,56
0.9453125,69
0.94921875,72
0.953125,60
0.95703125,36
0.9609375,13
0.96484375,-1
0.96875,-5
0.97265625,-5
0.9765625,-4
0.98046875,-5
0.984375,-9
0.98828125,-17
0.9921875,-26
0.99609375,-34
1.0,-37
1.00390625,-35
1.0078125,-26
1.01171875,-10
1.015625,9
1.01953125,27
1.0234375,41
1.02734375,51
1.03125,56
1.03515625,60
1.0390625,61
1.04296875,59
1.046875,53
1.05078125,48
1.0546875,44
1.05859375,42
1.0625,38
1.06640625,31
1.0703125,23
1.07421875,14
1.078125,7
1.08203125,2
1.0859375,-3
1.08984375,-15
1.09375,-30
1.09765625,-46
1.1015625,-59
1.10546875,-63
1.109375,-56
1.11328125,-40
1.1171875,-18
1.12109375,7
1.125,30
1.12890625,42
1.1328125,43
1.13671875,37
1.140625,28
1.14453125,19
1.1484375,14
1.15234375,15
1.15625,18
1.16015625,19
1.1640625,19
1.16796875,17
1.171875,14
1.17578125,8
1.1796875,3
1.18359375,3
1.1875,10
1.19140625,26
1.1953125,47
1.19921875,63
1.203125,67
1.20703125,54
1.2109375,30
1.21484375,5
1.21875,-14
1.22265625,-21
1.2265625,-16
1.23046875,0
1.234375,18
1.23828125,29
1.2421875,31
1.24609375,25
1.25,13
1.25390625,-4
1.2578125,-22
1.26171875,-37
1.265625,-48
1.26953125,-59
1.2734375,-66
1.27734375,-63
1.28125,-49
1.28515625,-28
1.2890625,-4
1.29296875,20
1.296875,40
1.30078125,48
1.3046875,48
1.30859375,43
1.3125,33
1.31640625,17
1.3203125,1
1.32421875,-9
1.328125,-13
1.33203125,-14
1.3359375,-12
1.33984375,-9
1.34375,-15
1.34765625,-33
1.3515625,-55
1.35546875,-76
1.359375,-94
1.36328125,-105
1.3671875,-108
1.37109375,-100
1.375,-85
1.37890625,-69
1.3828125,-54
1.38671875,-41
1.390625,-31
1.39453125,-25
1.3984375,-21
1.40234375,-15
1.40625,-8
1.41015625,-2
1.4140625,-3
1.41796875,-13
1.421875,-33
1.42578125,-62
1.4296875,-91
1.43359375,-111
1.4375,-116
1.44140625,-104
1.4453125,-81
1.44921875,-57
1.453125,-36
1.45703125,-25
1.4609375,-20
1.46484375,-18
1.46875,-14
1.47265625,-4
1.4765625,11
1.48046875,28
1.484375,46
1.48828125,62
1.4921875,69
1.49609375,65
1.5,52
1.50390625,33
1.5078125,14
1.51171875,-2
1.515625,-14
1.51953125,-21
1.5234375,-27
1.52734375,-35
1.53125,-46
1.53515625,-58
1.5390625,-66
1.54296875,-69
1.546875,-65
1.55078125,-53
1.5546875,-34
1.55859375,-15
1.5625,-1
1.56640625,7
1.5703125,9
1.57421875,7
1.578125,3
1.58203125,-1
1.5859375,-4
1.58984375,-7
1.59375,-13
1.59765625,-24
1.6015625,-40
1.60546875,-54
1.609375,-67
1.61328125,-77
1.6171875,-79
1.62109375,-69
1.625,-54
1.62890625,-42
1.6328125,-33
1.63671875,-24
1.640625,-15
1.64453125,-10
1.6484375,-2
1.65234375,15
1.65625,36
1.66015625,52
1.6640625,62
1.66796875,69
1.671875,66
1.67578125,50
1.6796875,27
1.68359375,10
1.6875,3
1.69140625,-1
1.6953125,-6
1.69921875,-14
1.703125,-24
1.70703125,-35
1.7109375,-43
1.71484375,-41
1.71875,-26
1.72265625,-6
1.7265625,11
1.73046875,17
1.734375,14
1.73828125,4
1.7421875,-7
1.74609375,-12
1.75,-5
1.75390625,12
1.7578125,31
1.76171875,42
1.765625,42
1.76953125,30
1.7734375,14
