Time,T4
0.50390625,-147
0.5078125,-152
0.51171875,-154
0.515625,-150
0.51953125,-139
0.5234375,-120
0.52734375,-94
0.53125,-69
0.53515625,-48
0.5390625,-31
0.54296875,-18
0.546875,-13
0.55078125,-17
0.5546875,-27
0.55859375,-38
0.5625,-51
0.56640625,-67
0.5703125,-81
0.57421875,-91
0.578125,-97
0.58203125,-101
0.5859375,-100
0.58984375,-88
0.59375,-66
0.59765625,-35
0.6015625,2
0.60546875,40
0.609375,70
0.61328125,91
0.6171875,106
0.62109375,119
0.625,128
0.62890625,134
0.6328125,135
0.63671875,128
0.640625,114
0.64453125,98
0.6484375,85
0.65234375,77
0.65625,74
0.66015625,75
0.6640625,78
0.66796875,77
0.671875,73
0.67578125,69
0.6796875,68
0.68359375,71
0.6875,82
0.69140625,102
0.6953125,126
0.69921875,148
0.703125,165
0.70703125,174
0.7109375,173
0.71484375,162
0.71875,146
0.72265625,125
0.7265625,105
0.73046875,89
0.734375,76
0.73828125,65
0.7421875,54
0.74609375,41
0.75,24
0.75390625,3
0.7578125,-22
0.76171875,-49
0.765625,-74
0.76953125,-94
0.7734375,-106
0.77734375,-107
0.78125,-101
0.78515625,-94
0.7890625,-89
0.79296875,-92
0.796875,-101
0.80078125,-112
0.8046875,-120
0.80859375,-122
0.8125,-119
0.81640625,-112
0.8203125,-105
0.82421875,-100
0.828125,-95
0.83203125,-89
0.8359375,-81
0.83984375,-70
0.84375,-56
0.84765625,-40
0.8515625,-25
0.85546875,-9
0.859375,9
0.86328125,28
0.8671875,42
0.87109375,48
0.875,50
0.87890625,53
0.8828125,60
0.88671875,73
0.890625,91
0.89453125,108
0.8984375,116
0.90234375,112
0.90625,99
0.91015625,83
0.9140625,67
0.91796875,54
0.921875,40
0.92578125,24
0.9296875,10
0.93359375,0
0.9375,-1
0.94140625,5
0.9453125,18
0.94921875,37
0.953125,60
0.95703125,80
0.9609375,97
0.96484375,112
0.96875,124
0.97265625,130
0.9765625,130
0.98046875,126
0.984375,119
0.98828125,114
0.9921875,108
0.99609375,100
1.0,92
1.00390625,81
1.0078125,68
1.01171875,53
1.015625,45
1.01953125,46
1.0234375,52
1.02734375,57
1.03125,54
1.03515625,44
1.0390625,31
1.04296875,24
1.046875,31
1.05078125,53
1.0546875,81
1.05859375,104
1.0625,112
1.06640625,105
1.0703125,89
1.07421875,72
1.078125,61
1.08203125,58
1.0859375,59
1.08984375,55
1.09375,40
1.09765625,15
1.1015625,-12
1.10546875,-36
1.109375,-55
1.11328125,-65
1.1171875,-66
1.12109375,-60
1.125,-50
1.12890625,-38
1.1328125,-22
1.13671875,-3
1.140625,15
1.14453125,32
1.1484375,45
1.15234375,56
1.15625,62
1.16015625,63
1.1640625,56
1.16796875,47
1.171875,37
1.17578125,28
1.1796875,20
1.18359375,15
1.1875,14
1.19140625,12
1.1953125,7
1.19921875,-1
1.203125,-10
1.20703125,-17
1.2109375,-20
1.21484375,-20
1.21875,-14
1.22265625,-1
1.2265625,15
1.23046875,29
1.234375,38
1.23828125,41
1.2421875,36
1.24609375,24
1.25,10
1.25390625,3
1.2578125,6
1.26171875,15
1.265625,20
1.26953125,17
1.2734375,8
1.27734375,-6
1.28125,-24
1.28515625,-38
1.2890625,-43
1.29296875,-39
1.296875,-28
1.30078125,-15
1.3046875,4
1.30859375,25
1.3125,43
1.31640625,55
1.3203125,61
1.32421875,67
1.328125,71
1.33203125,73
1.3359375,75
1.33984375,78
1.34375,75
1.34765625,62
1.3515625,44
1.35546875,23
1.359375,0
1.36328125,-24
1.3671875,-45
1.37109375,-58
1.375,-61
1.37890625,-57
1.3828125,-46
1.38671875,-36
1.390625,-30
1.39453125,-27
1.3984375,-20
1.40234375,-7
1.40625,13
1.41015625,34
1.4140625,47
1.41796875,48
1.421875,36
1.42578125,16
1.4296875,-6
1.43359375,-23
1.4375,-33
1.44140625,-41
1.4453125,-50
1.44921875,-58
1.453125,-65
1.45703125,-69
1.4609375,-68
1.46484375,-57
1.46875,-34
1.47265625,-4
1.4765625,24
1.48046875,45
1.484375,56
1.48828125,58
1.4921875,55
1.49609375,49
1.5,45
1.50390625,43
1.5078125,42
1.51171875,37
1.515625,26
1.51953125,7
1.5234375,-15
1.52734375,-35
1.53125,-47
1.53515625,-52
1.5390625,-49
1.54296875,-42
1.546875,-36
1.55078125,-36
1.5546875,-42
1.55859375,-51
1.5625,-57
1.56640625,-61
1.5703125,-60
1.57421875,-51
1.578125,-33
1.58203125,-9
1.5859375,12
1.58984375,27
1.59375,33
1.59765625,28
1.6015625,11
1.60546875,-10
1.609375,-25
1.61328125,-33
1.6171875,-37
1.62109375,-44
1.625,-53
1.62890625,-66
1.6328125,-81
1.63671875,-89
1.640625,-88
1.64453125,-77
1.6484375,-61
1.65234375,-43
1.65625,-25
1.66015625,-11
1.6640625,-1
1.66796875,3
1.671875,-3
1.67578125,-16
1.6796875,-29
1.68359375,-35
1.6875,-30
1.69140625,-21
1.6953125,-13
1.69921875,-12
1.703125,-19
1.70703125,-34
1.7109375,-50
1.71484375,-63
1.71875,-72
1.72265625,-81
1.7265625,-89
1.73046875,-94
1.734375,-91
1.73828125,-79
1.7421875,-59
1.74609375,-35
1.75,-10
1.75390625,11
1.7578125,25
1.76171875,36
1.765625,46
1.76953125,54
1.7734375,55
1.77734375,51
1.78125,43
1.78515625,29
1.7890625,9
1.79296875,-13
1.796875,-34
1.80078125,-51
1.8046875,-64
1.80859375,-73
1.8125,-75
1.81640625,-72
1.8203125,-64
1.82421875,-54
1.828125,-41
1.83203125,-24
1.8359375,-12
1.83984375,-6
1.84375,-3
1.84765625,2
1.8515625,7
1.85546875,8
1.859375,7
1.86328125,3
1.8671875,-7
1.87109375,-21
1.875,-36
1.87890625,-46
1.8828125,-52
1.88671875,-57
1.890625,-60
1.89453125,-60
1.8984375,-57
1.90234375,-53
1.90625,-47
1.91015625,-37
1.9140625,-21
1.91796875,1
1.921875,22
1.92578125,35
1.9296875,38
1.93359375,32
1.9375,24
1.94140625,20
1.9453125,22
1.94921875,28
1.953125,34
1.95703125,35
1.9609375,30
1.96484375,23
1.96875,13
1.97265625,-3
1.9765625,-22
1.98046875,-42
1.984375,-58
1.98828125,-70
1.9921875,-76
1.99609375,-78
2.0,-80
2.00390625,-82
2.0078125,-81
2.01171875,-74
2.015625,-61
2.01953125,-47
2.0234375,-36
2.02734375,-27
2.03125,-21
2.03515625,-18
2.0390625,-16
2.04296875,-18
2.046875,-25
2.05078125,-36
2.0546875,-42
2.05859375,-44
2.0625,-42
2.06640625,-37
2.0703125,-30
2.07421875,-25
2.078125,-23
2.08203125,-20
2.0859375,-11
2.08984375,5
2.09375,22
2.09765625,34
2.1015625,36
2.10546875,31
2.109375,20
2.11328125,7
2.1171875,1
2.12109375,2
2.125,7
2.12890625,11
2.1328125,8
2.13671875,-2
2.140625,-16
2.14453125,-31
2.1484375,-46
2.15234375,-58
2.15625,-68
2.16015625,-71
2.1640625,-65
2.16796875,-52
2.171875,-36
2.17578125,-22
2.1796875,-13
2.18359375,-10
2.1875,-11
2.19140625,-10
2.1953125,-7
2.19921875,-4
2.203125,-6
2.20703125,-9
2.2109375,-9
2.21484375,-5
2.21875,4
2.22265625,13
2.2265625,18
2.23046875,15
2.234375,6
2.23828125,-5
2.2421875,-15
2.24609375,-22
2.25,-26
2.25390625,-28
2.2578125,-27
2.26171875,-21
2.265625,-9
2.26953125,7
2.2734375,22
2.27734375,29
2.28125,31
2.28515625,27
2.2890625,20
2.29296875,10
2.296875,0
2.30078125,-9
2.3046875,-19
2.30859375,-31
2.3125,-43
2.31640625,-54
2.3203125,-62
2.32421875,-67
2.328125,-64
2.33203125,-55
2.3359375,-42
2.33984375,-30
2.34375,-23
2.34765625,-18
2.3515625,-15
2.35546875,-7
2.359375,8
2.36328125,29
2.3671875,48
2.37109375,60
2.375,60
2.37890625,51
2.3828125,40
2.38671875,34
2.390625,33
2.39453125,33
2.3984375,29
2.40234375,19
2.40625,-2
2.41015625,-28
2.4140625,-50
2.41796875,-59
2.421875,-59
2.42578125,-54
2.4296875,-48
2.43359375,-43
2.4375,-41
2.44140625,-40
2.4453125,-33
2.44921875,-16
2.453125,9
2.45703125,37
2.4609375,59
2.46484375,71
2.46875,71
2.47265625,60
2.4765625,41
2.48046875,17
2.484375,-6
2.48828125,-25
2.4921875,-40
2.49609375,-52
2.5,-60
2.50390625,-64
2.5078125,-65
2.51171875,-63
2.515625,-61
2.51953125,-58
2.5234375,-52
2.52734375,-43
2.53125,-30
2.53515625,-14
2.5390625,4
2.54296875,20
2.546875,33
2.55078125,43
2.5546875,49
2.55859375,52
2.5625,51
2.56640625,43
2.5703125,29
2.57421875,11
2.578125,-8
2.58203125,-24
2.5859375,-39
2.58984375,-56
2.59375,-77
2.59765625,-101
2.6015625,-120
2.60546875,-128
2.609375,-126
2.61328125,-117
2.6171875,-108
2.62109375,-99
2.625,-92
2.62890625,-80
2.6328125,-57
2.63671875,-26
2.640625,3
2.64453125,21
2.6484375,26
2.65234375,22
2.65625,16
2.66015625,16
2.6640625,23
2.66796875,31
2.671875,28
2.67578125,11
2.6796875,-13
2.68359375,-38
2.6875,-62
2.69140625,-78
2.6953125,-83
2.69921875,-84
2.703125,-86
2.70703125,-88
2.7109375,-81
2.71484375,-64
2.71875,-43
2.72265625,-20
2.7265625,3
2.73046875,21
2.734375,27
2.73828125,20
2.7421875,7
2.74609375,-7
2.75,-21
2.75390625,-33
2.7578125,-47
2.76171875,-62
2.765625,-78
2.76953125,-97
2.7734375,-114
2.77734375,-125
2.78125,-123
2.78515625,-110
2.7890625,-94
2.79296875,-78
2.796875,-63
2.80078125,-48
2.8046875,-35
2.80859375,-24
2.8125,-10
2.81640625,8
2.8203125,27
2.82421875,42
2.828125,50
2.83203125,48
2.8359375,34
2.83984375,10
2.84375,-18
2.84765625,-43
2.8515625,-61
2.85546875,-73
2.859375,-78
2.86328125,-78
2.8671875,-73
2.87109375,-66
2.875,-57
2.87890625,-48
2.8828125,-39
2.88671875,-35
2.890625,-35
2.89453125,-35
2.8984375,-33
2.90234375,-28
2.90625,-18
2.91015625,-2
2.9140625,15
2.91796875,25
2.921875,24
2.92578125,17
2.9296875,5
2.93359375,-8
2.9375,-18
2.94140625,-21
2.9453125,-20
2.94921875,-16
2.953125,-11
2.95703125,-3
2.9609375,5
2.96484375,11
2.96875,16
2.97265625,21
2.9765625,25
2.98046875,29
2.984375,39
2.98828125,52
2.9921875,63
2.99609375,71
3.0,75
3.00390625,72
3.0078125,62
3.01171875,45
3.015625,25
3.01953125,6
3.0234375,-10
3.02734375,-21
3.03125,-27
3.03515625,-30
3.0390625,-30
3.04296875,-31
3.046875,-33
3.05078125,-31
3.0546875,-25
3.05859375,-18
3.0625,-13
3.06640625,-7
3.0703125,4
3.07421875,20
3.078125,40
3.08203125,63
3.0859375,84
3.08984375,96
3.09375,94
3.09765625,81
3.1015625,58
3.10546875,31
3.109375,4
3.11328125,-15
3.1171875,-23
3.12109375,-21
3.125,-11
3.12890625,2
3.1328125,12
3.13671875,20
3.140625,28
3.14453125,38
3.1484375,46
3.15234375,49
3.15625,51
3.16015625,54
3.1640625,58
3.16796875,63
3.171875,72
3.17578125,79
3.1796875,77
3.18359375,61
3.1875,38
3.19140625,14
3.1953125,-5
3.19921875,-15
3.203125,-17
3.20703125,-12
3.2109375,-5
3.21484375,3
3.21875,7
3.22265625,9
3.2265625,12
3.23046875,17
3.234375,24
3.23828125,36
3.2421875,54
3.24609375,71
3.25,80
3.25390625,83
3.2578125,82
3.26171875,78
3.265625,73
3.26953125,67
3.2734375,62
3.27734375,55
3.28125,43
3.28515625,29
3.2890625,19
3.29296875,15
3.296875,12
3.30078125,10
3.3046875,8
3.30859375,8
3.3125,9
3.31640625,11
3.3203125,19
3.32421875,30
3.328125,41
3.33203125,46
3.3359375,45
3.33984375,40
3.34375,37
3.34765625,40
3.3515625,49
3.35546875,61
3.359375,69
3.36328125,64
3.3671875,45
3.37109375,20
3.375,-1
3.37890625,-12
3.3828125,-12
3.38671875,-6
3.390625,-2
3.39453125,-9
3.3984375,-25
3.40234375,-42
3.40625,-51
3.41015625,-51
3.4140625,-42
3.41796875,-29
3.421875,-19
3.42578125,-14
3.4296875,-10
3.43359375,1
3.4375,20
3.44140625,38
3.4453125,51
3.44921875,54
3.453125,47
3.45703125,32
3.4609375,14
3.46484375,0
3.46875,-12
3.47265625,-26
3.4765625,-43
3.48046875,-58
3.484375,-69
3.48828125,-71
3.4921875,-66
3.49609375,-56
3.5,-43
3.50390625,-31
3.5078125,-19
3.51171875,-8
3.515625,3
3.51953125,15
3.5234375,27
3.52734375,34
3.53125,34
3.53515625,27
3.5390625,18
3.54296875,10
3.546875,4
3.55078125,3
3.5546875,8
3.55859375,13
3.5625,16
3.56640625,17
3.5703125,17
3.57421875,15
3.578125,11
3.58203125,9
3.5859375,10
3.58984375,16
3.59375,27
3.59765625,38
3.6015625,46
3.60546875,48
3.609375,43
3.61328125,32
3.6171875,19
3.62109375,11
3.625,7
3.62890625,5
3.6328125,0
3.63671875,-9
3.640625,-24
3.64453125,-40
3.6484375,-53
3.65234375,-57
3.65625,-49
3.66015625,-34
3.6640625,-19
3.66796875,-5
3.671875,3
3.67578125,6
3.6796875,7
3.68359375,11
3.6875,19
3.69140625,31
3.6953125,44
3.69921875,55
3.703125,62
3.70703125,64
3.7109375,60
3.71484375,49
3.71875,37
3.72265625,24
3.7265625,9
3.73046875,-9
3.734375,-25
3.73828125,-38
3.7421875,-48
3.74609375,-59
3.75,-69
3.75390625,-75
3.7578125,-76
3.76171875,-71
3.765625,-57
3.76953125,-35
3.7734375,-11
3.77734375,9
3.78125,23
3.78515625,31
3.7890625,33
3.79296875,30
3.796875,22
3.80078125,6
3.8046875,-16
3.80859375,-42
3.8125,-66
3.81640625,-82
3.8203125,-86
3.82421875,-77
3.828125,-61
3.83203125,-43
3.8359375,-30
3.83984375,-22
3.84375,-19
3.84765625,-15
3.8515625,-6
3.85546875,3
3.859375,8
3.86328125,11
3.8671875,15
3.87109375,19
3.875,26
3.87890625,36
3.8828125,46
3.88671875,52
3.890625,52
3.89453125,45
3.8984375,34
3.90234375,17
3.90625,-8
3.91015625,-41
3.9140625,-74
3.91796875,-98
3.921875,-108
3.92578125,-104
3.9296875,-89
3.93359375,-68
3.9375,-49
3.94140625,-36
3.9453125,-29
3.94921875,-20
3.953125,-6
3.95703125,13
3.9609375,34
3.96484375,54
3.96875,68
3.97265625,69
3.9765625,57
3.98046875,41
3.984375,24
3.98828125,9
3.9921875,-2
3.99609375,-7
4.0,-11
4.00390625,-22
4.0078125,-35
4.01171875,-41
4.015625,-41
4.01953125,-36
4.0234375,-27
4.02734375,-16
4.03125,-9
4.03515625,-6
4.0390625,-3
4.04296875,7
4.046875,20
4.05078125,32
4.0546875,36
4.05859375,33
4.0625,22
4.06640625,7
4.0703125,-10
4.07421875,-26
4.078125,-41
4.08203125,-55
4.0859375,-67
4.08984375,-74
4.09375,-72
4.09765625,-66
4.1015625,-58
4.10546875,-51
4.109375,-46
4.11328125,-41
4.1171875,-34
4.12109375,-25
4.125,-16
4.12890625,-10
4.1328125,-8
4.13671875,-10
4.140625,-13
4.14453125,-14
4.1484375,-13
4.15234375,-9
4.15625,-5
4.16015625,-4
4.1640625,-8
4.16796875,-15
4.171875,-23
4.17578125,-28
4.1796875,-28
4.18359375,-23
4.1875,-18
4.19140625,-16
4.1953125,-18
4.19921875,-25
4.203125,-31
4.20703125,-32
4.2109375,-28
4.21484375,-20
4.21875,-10
4.22265625,-1
4.2265625,5
4.23046875,8
4.234375,9
4.23828125,11
4.2421875,11
4.24609375,6
4.25,-3
4.25390625,-12
4.2578125,-19
4.26171875,-25
4.265625,-29
4.26953125,-27
4.2734375,-20
4.27734375,-14
4.28125,-9
4.28515625,-3
4.2890625,7
4.29296875,14
4.296875,16
4.30078125,16
4.3046875,17
4.30859375,19
4.3125,24
4.31640625,34
4.3203125,47
4.32421875,56
4.328125,55
4.33203125,43
4.3359375,27
4.33984375,11
4.34375,-1
4.34765625,-9
4.3515625,-14
4.35546875,-17
4.359375,-21
4.36328125,-25
4.3671875,-25
4.37109375,-19
4.375,-8
4.37890625,2
4.3828125,7
4.38671875,6
4.390625,0
4.39453125,-4
4.3984375,-2
4.40234375,5
4.40625,16
4.41015625,25
4.4140625,27
4.41796875,21
4.421875,13
4.42578125,5
4.4296875,-2
4.43359375,-7
4.4375,-13
4.44140625,-19
4.4453125,-24
4.44921875,-27
4.453125,-26
4.45703125,-18
4.4609375,-9
4.46484375,2
4.46875,16
4.47265625,32
4.4765625,46
4.48046875,55
4.484375,61
4.48828125,65
4.4921875,65
4.49609375,64
4.5,60
4.50390625,54
4.5078125,40
4.51171875,17
4.515625,-11
4.51953125,-35
4.5234375,-52
4.52734375,-58
4.53125,-53
4.53515625,-43
4.5390625,-34
4.54296875,-35
4.546875,-44
4.55078125,-58
4.5546875,-68
4.55859375,-66
4.5625,-52
4.56640625,-29
4.5703125,-3
4.57421875,19
4.578125,35
4.58203125,46
4.5859375,56
4.58984375,64
4.59375,63
4.59765625,53
4.6015625,37
4.60546875,19
4.609375,1
4.61328125,-14
4.6171875,-22
4.62109375,-25
4.625,-29
4.62890625,-33
4.6328125,-33
4.63671875,-27
4.640625,-16
4.64453125,2
4.6484375,23
4.65234375,42
4.65625,53
4.66015625,52
4.6640625,39
4.66796875,20
4.671875,5
4.67578125,-1
4.6796875,1
4.68359375,7
4.6875,9
4.69140625,0
4.6953125,-21
4.69921875,-45
4.703125,-63
4.70703125,-70
4.7109375,-68
4.71484375,-58
4.71875,-44
4.72265625,-30
4.7265625,-19
4.73046875,-9
4.734375,-1
4.73828125,2
4.7421875,4
4.74609375,13
4.75,32
4.75390625,57
4.7578125,83
4.76171875,103
4.765625,110
4.76953125,99
4.7734375,72
4.77734375,40
4.78125,11
4.78515625,-14
4.7890625,-34
4.79296875,-48
4.796875,-58
4.80078125,-65
4.8046875,-68
4.80859375,-64
4.8125,-51
4.81640625,-33
4.8203125,-16
4.82421875,-4
4.828125,0
4.83203125,-5
4.8359375,-16
4.83984375,-25
4.84375,-32
4.84765625,-35
4.8515625,-34
4.85546875,-32
4.859375,-28
4.86328125,-23
4.8671875,-16
4.87109375,-9
4.875,-4
4.87890625,-4
4.8828125,-9
4.88671875,-17
4.890625,-29
4.89453125,-43
4.8984375,-56
4.90234375,-65
4.90625,-69
4.91015625,-66
4.9140625,-57
4.91796875,-42
4.921875,-25
4.92578125,-12
4.9296875,-3
4.93359375,6
4.9375,17
4.94140625,29
4.9453125,38
4.94921875,42
4.953125,37
4.95703125,22
4.9609375,-2
4.96484375,-30
4.96875,-54
4.97265625,-70
4.9765625,-74
4.98046875,-69
4.984375,-59
4.98828125,-49
4.9921875,-42
4.99609375,-43
5.0,-47
5.00390625,-47
5.0078125,-40
5.01171875,-30
5.015625,-20
5.01953125,-14
5.0234375,-12
5.02734375,-10
5.03125,-8
5.03515625,-2
5.0390625,5
5.04296875,8
5.046875,4
5.05078125,-5
5.0546875,-17
5.05859375,-26
5.0625,-32
5.06640625,-32
5.0703125,-27
5.07421875,-21
5.078125,-15
5.08203125,-12
5.0859375,-12
5.08984375,-12
5.09375,-12
5.09765625,-10
5.1015625,-6
5.10546875,-3
5.109375,-2
5.11328125,0
5.1171875,4
5.12109375,10
5.125,18
5.12890625,25
5.1328125,25
5.13671875,16
5.140625,-1
5.14453125,-18
5.1484375,-32
5.15234375,-43
5.15625,-50
5.16015625,-52
5.1640625,-54
5.16796875,-57
5.171875,-59
5.17578125,-56
5.1796875,-47
5.18359375,-34
5.1875,-19
5.19140625,-6
5.1953125,4
5.19921875,11
5.203125,18
5.20703125,26
5.2109375,36
5.21484375,44
5.21875,46
5.22265625,40
5.2265625,27
5.23046875,9
5.234375,-11
5.23828125,-27
5.2421875,-37
5.24609375,-40
5.25,-39
5.25390625,-33
5.2578125,-24
5.26171875,-14
5.265625,-7
5.26953125,-1
5.2734375,3
5.27734375,4
5.28125,4
5.28515625,4
5.2890625,7
5.29296875,10
5.296875,12
5.30078125,11
5.3046875,10
5.30859375,9
5.3125,5
5.31640625,-7
5.3203125,-25
5.32421875,-45
5.328125,-62
5.33203125,-74
5.3359375,-77
5.33984375,-70
5.34375,-59
5.34765625,-53
5.3515625,-49
5.35546875,-40
5.359375,-22
5.36328125,1
5.3671875,20
5.37109375,35
5.375,44
5.37890625,48
5.3828125,51
5.38671875,55
5.390625,60
5.39453125,59
5.3984375,48
5.40234375,30
5.40625,9
5.41015625,-9
5.4140625,-20
5.41796875,-24
5.421875,-23
5.42578125,-20
5.4296875,-16
5.43359375,-14
5.4375,-14
5.44140625,-12
5.4453125,-6
5.44921875,6
5.453125,25
5.45703125,46
5.4609375,62
5.46484375,70
5.46875,70
5.47265625,63
5.4765625,53
5.48046875,45
5.484375,37
5.48828125,28
5.4921875,16
5.49609375,3
5.5,-11
5.50390625,-23
5.5078125,-32
5.51171875,-41
5.515625,-51
5.51953125,-60
5.5234375,-60
5.52734375,-47
5.53125,-20
5.53515625,15
5.5390625,54
5.54296875,85
5.546875,102
5.55078125,106
5.5546875,101
5.55859375,94
5.5625,86
5.56640625,78
5.5703125,68
5.57421875,57
5.578125,43
5.58203125,24
5.5859375,2
5.58984375,-19
5.59375,-35
5.59765625,-45
5.6015625,-53
5.60546875,-60
5.609375,-63
5.61328125,-60
5.6171875,-55
5.62109375,-46
5.625,-33
5.62890625,-17
5.6328125,-1
5.63671875,15
5.640625,30
5.64453125,43
5.6484375,53
5.65234375,57
5.65625,57
5.66015625,52
5.6640625,43
5.66796875,31
5.671875,19
5.67578125,8
5.6796875,-3
5.68359375,-15
5.6875,-27
5.69140625,-40
5.6953125,-51
5.69921875,-58
5.703125,-57
5.70703125,-49
5.7109375,-37
5.71484375,-25
5.71875,-14
5.72265625,0
5.7265625,18
5.73046875,33
5.734375,35
5.73828125,24
5.7421875,7
5.74609375,-12
5.75,-25
5.75390625,-26
5.7578125,-17
5.76171875,-4
5.765625,1
5.76953125,-4
5.7734375,-16
5.77734375,-30
5.78125,-42
5.78515625,-50
5.7890625,-51
5.79296875,-43
5.796875,-31
5.80078125,-18
5.8046875,-5
5.80859375,8
5.8125,23
5.81640625,39
5.8203125,56
5.82421875,73
5.828125,85
5.83203125,91
5.8359375,88
5.83984375,74
5.84375,54
5.84765625,33
5.8515625,15
5.85546875,-1
5.859375,-15
5.86328125,-24
5.8671875,-29
5.87109375,-29
5.875,-25
5.87890625,-16
5.8828125,-4
5.88671875,11
5.890625,24
5.89453125,35
5.8984375,44
5.90234375,52
5.90625,58
5.91015625,63
5.9140625,68
5.91796875,70
5.921875,66
5.92578125,54
5.9296875,37
5.93359375,18
5.9375,5
5.94140625,3
5.9453125,12
5.94921875,23
5.953125,30
5.95703125,34
5.9609375,34
5.96484375,35
5.96875,43
5.97265625,55
5.9765625,65
5.98046875,65
5.984375,54
5.98828125,38
5.9921875,25
5.99609375,21
6.0,26
6.00390625,35
6.0078125,38
6.01171875,32
6.015625,17
6.01953125,-2
6.0234375,-19
6.02734375,-27
6.03125,-28
6.03515625,-30
6.0390625,-35
6.04296875,-40
6.046875,-42
6.05078125,-41
6.0546875,-38
6.05859375,-31
6.0625,-18
6.06640625,-2
6.0703125,13
6.07421875,28
6.078125,44
6.08203125,55
6.0859375,52
6.08984375,38
6.09375,20
6.09765625,8
6.1015625,2
6.10546875,-2
6.109375,-7
6.11328125,-13
6.1171875,-17
6.12109375,-19
6.125,-16
6.12890625,-3
6.1328125,12
6.13671875,20
6.140625,15
6.14453125,2
6.1484375,-9
6.15234375,-14
6.15625,-8
6.16015625,7
6.1640625,23
6.16796875,36
6.171875,44
6.17578125,45
6.1796875,38
6.18359375,24
6.1875,3
6.19140625,-23
6.1953125,-50
6.19921875,-70
6.203125,-77
6.20703125,-70
6.2109375,-52
6.21484375,-30
6.21875,-11
6.22265625,-4
6.2265625,-11
6.23046875,-25
6.234375,-37
6.23828125,-42
6.2421875,-36
6.24609375,-21
6.25,1
6.25390625,19
6.2578125,26
6.26171875,23
6.265625,15
6.26953125,6
6.2734375,-6
6.27734375,-19
6.28125,-33
6.28515625,-49
6.2890625,-67
6.29296875,-82
6.296875,-87
6.30078125,-81
6.3046875,-63
6.30859375,-38
6.3125,-12
6.31640625,8
6.3203125,21
6.32421875,25
6.328125,21
6.33203125,13
6.3359375,6
6.33984375,4
6.34375,6
6.34765625,8
6.3515625,5
6.35546875,-2
6.359375,-13
6.36328125,-26
6.3671875,-37
6.37109375,-43
6.375,-44
6.37890625,-42
6.3828125,-40
6.38671875,-36
6.390625,-33
6.39453125,-29
6.3984375,-25
6.40234375,-17
6.40625,-1
6.41015625,20
6.4140625,43
6.41796875,62
6.421875,73
6.42578125,74
6.4296875,64
6.43359375,50
6.4375,38
6.44140625,32
6.4453125,32
6.44921875,34
6.453125,34
6.45703125,29
6.4609375,19
6.46484375,6
6.46875,-5
6.47265625,-10
6.4765625,-11
6.48046875,-8
6.484375,-6
6.48828125,-5
6.4921875,-4
6.49609375,-3
6.5,-2
6.50390625,-2
6.5078125,-3
6.51171875,-5
6.515625,-8
6.51953125,-10
6.5234375,-5
6.52734375,5
6.53125,14
6.53515625,17
6.5390625,14
6.54296875,3
6.546875,-15
6.55078125,-32
6.5546875,-42
6.55859375,-43
6.5625,-41
6.56640625,-35
6.5703125,-28
6.57421875,-19
6.578125,-9
6.58203125,5
6.5859375,21
6.58984375,34
6.59375,44
6.59765625,49
6.6015625,50
6.60546875,48
6.609375,45
6.61328125,42
6.6171875,38
6.62109375,31
6.625,19
6.62890625,-1
6.6328125,-26
