Time,T4
0.53515625,-16
0.5390625,-13
0.54296875,-9
0.546875,-7
0.55078125,-3
0.5546875,4
0.55859375,12
0.5625,18
0.56640625,18
0.5703125,11
0.57421875,0
0.578125,-14
0.58203125,-27
0.5859375,-37
0.58984375,-40
0.59375,-38
0.59765625,-36
0.6015625,-36
0.60546875,-37
0.609375,-36
0.61328125,-33
0.6171875,-25
0.62109375,-14
0.625,-2
0.62890625,8
0.6328125,15
0.63671875,18
0.640625,16
0.64453125,9
0.6484375,0
0.65234375,-11
0.65625,-19
0.66015625,-23
0.6640625,-18
0.66796875,-8
0.671875,0
0.67578125,2
0.6796875,-2
0.68359375,-8
0.6875,-16
0.69140625,-21
0.6953125,-22
0.69921875,-20
0.703125,-18
0.70703125,-18
0.7109375,-22
0.71484375,-27
0.71875,-32
0.72265625,-36
0.7265625,-38
0.73046875,-38
0.734375,-37
0.73828125,-34
0.7421875,-31
0.74609375,-29
0.75,-30
0.75390625,-32
0.7578125,-35
0.76171875,-43
0.765625,-51
0.76953125,-58
0.7734375,-61
0.77734375,-62
0.78125,-59
0.78515625,-53
0.7890625,-44
0.79296875,-36
0.796875,-31
0.80078125,-26
0.8046875,-22
0.80859375,-17
0.8125,-12
0.81640625,-7
0.8203125,-3
0.82421875,0
0.828125,0
0.83203125,1
0.8359375,2
0.83984375,2
0.84375,0
0.84765625,-5
0.8515625,-12
0.85546875,-19
0.859375,-20
0.86328125,-16
0.8671875,-9
0.87109375,-4
0.875,-4
0.87890625,-12
0.8828125,-23
0.88671875,-33
0.890625,-36
0.89453125,-30
0.8984375,-17
0.90234375,-3
0.90625,8
0.91015625,14
0.9140625,18
0.91796875,22
0.921875,27
0.92578125,30
0.9296875,29
0.93359375,22
0.9375,12
0.94140625,2
0.9453125,-3
0.94921875,-3
0.953125,0
0.95703125,5
0.9609375,10
0.96484375,18
0.96875,29
0.97265625,41
0.9765625,51
0.98046875,59
0.984375,63
0.98828125,66
0.9921875,67
0.99609375,70
1.0,72
1.00390625,71
1.0078125,65
1.01171875,54
1.015625,39
1.01953125,23
1.0234375,7
1.02734375,-6
1.03125,-13
1.03515625,-13
1.0390625,-7
1.04296875,3
1.046875,10
1.05078125,14
1.0546875,12
1.05859375,8
1.0625,2
1.06640625,-2
1.0703125,-5
1.07421875,-7
1.078125,-8
1.08203125,-7
1.0859375,-2
1.08984375,6
1.09375,16
1.09765625,27
1.1015625,38
1.10546875,46
1.109375,51
1.11328125,50
1.1171875,42
1.12109375,27
1.125,8
1.12890625,-10
1.1328125,-22
1.13671875,-23
1.140625,-15
1.14453125,-2
1.1484375,12
1.15234375,24
1.15625,31
1.16015625,34
1.1640625,36
1.16796875,36
1.171875,34
1.17578125,28
1.1796875,18
1.18359375,3
1.1875,-15
1.19140625,-33
1.1953125,-48
1.19921875,-57
1.203125,-61
1.20703125,-59
1.2109375,-51
1.21484375,-38
1.21875,-20
1.22265625,0
1.2265625,19
1.23046875,33
1.234375,42
1.23828125,43
1.2421875,40
1.24609375,36
1.25,34
1.25390625,30
1.2578125,25
1.26171875,16
1.265625,7
1.26953125,-2
1.2734375,-7
1.27734375,-7
1.28125,-2
1.28515625,5
1.2890625,9
1.29296875,10
1.296875,7
1.30078125,0
1.3046875,-9
1.30859375,-18
1.3125,-24
1.31640625,-25
1.3203125,-22
1.32421875,-17
1.328125,-15
1.33203125,-16
1.3359375,-19
1.33984375,-19
1.34375,-15
1.34765625,-8
1.3515625,3
1.35546875,12
1.359375,16
1.36328125,16
1.3671875,14
1.37109375,12
1.375,12
1.37890625,12
1.3828125,11
1.38671875,10
1.390625,6
1.39453125,-1
1.3984375,-12
1.40234375,-23
1.40625,-32
1.41015625,-33
1.4140625,-27
1.41796875,-16
1.421875,-4
1.42578125,4
1.4296875,7
1.43359375,7
1.4375,5
1.44140625,5
1.4453125,5
1.44921875,4
1.453125,3
1.45703125,0
1.4609375,-2
1.46484375,-6
1.46875,-11
1.47265625,-20
1.4765625,-30
1.48046875,-36
1.484375,-36
1.48828125,-31
1.4921875,-22
1.49609375,-12
1.5,-7
1.50390625,-6
1.5078125,-7
1.51171875,-7
1.515625,-5
1.51953125,-4
1.5234375,-7
1.52734375,-12
1.53125,-19
1.53515625,-23
1.5390625,-27
1.54296875,-30
1.546875,-33
1.55078125,-38
1.5546875,-43
1.55859375,-47
1.5625,-47
1.56640625,-41
1.5703125,-29
1.57421875,-17
1.578125,-9
1.58203125,-4
1.5859375,2
1.58984375,8
1.59375,13
1.59765625,17
1.6015625,22
1.60546875,27
1.609375,30
1.61328125,29
1.6171875,26
1.62109375,24
1.625,19
1.62890625,12
1.6328125,4
1.63671875,-2
1.640625,-6
1.64453125,-7
1.6484375,-6
1.65234375,-3
1.65625,1
1.66015625,4
1.6640625,4
1.66796875,1
1.671875,-3
1.67578125,-6
1.6796875,-7
1.68359375,-6
1.6875,-4
1.69140625,1
1.6953125,7
1.69921875,14
1.703125,22
1.70703125,26
1.7109375,25
1.71484375,18
1.71875,10
1.72265625,1
1.7265625,-5
1.73046875,-9
1.734375,-11
1.73828125,-12
1.7421875,-12
1.74609375,-12
1.75,-12
1.75390625,-8
1.7578125,0
1.76171875,11
1.765625,22
1.76953125,30
1.7734375,33
1.77734375,31
1.78125,25
1.78515625,20
1.7890625,20
1.79296875,25
1.796875,29
1.80078125,28
1.8046875,21
1.80859375,11
1.8125,4
1.81640625,3
1.8203125,8
1.82421875,12
1.828125,12
1.83203125,5
1.8359375,-7
1.83984375,-21
1.84375,-31
1.84765625,-33
1.8515625,-29
1.85546875,-21
1.859375,-11
1.86328125,1
1.8671875,11
1.87109375,19
1.875,25
1.87890625,27
1.8828125,27
1.88671875,27
1.890625,26
1.89453125,23
1.8984375,21
1.90234375,21
1.90625,24
1.91015625,28
1.9140625,33
1.91796875,37
1.921875,38
1.92578125,31
1.9296875,21
1.93359375,12
1.9375,6
1.94140625,3
1.9453125,2
1.94921875,3
1.953125,5
1.95703125,4
1.9609375,1
1.96484375,-3
1.96875,-7
1.97265625,-14
1.9765625,-23
1.98046875,-32
1.984375,-39
1.98828125,-46
1.9921875,-50
1.99609375,-52
2.0,-52
2.00390625,-53
2.0078125,-51
2.01171875,-46
2.015625,-40
2.01953125,-33
2.0234375,-28
2.02734375,-26
2.03125,-23
2.03515625,-18
2.0390625,-7
2.04296875,6
2.046875,20
2.05078125,32
2.0546875,39
2.05859375,40
2.0625,39
2.06640625,40
2.0703125,42
2.07421875,42
2.078125,39
2.08203125,34
2.0859375,27
2.08984375,21
2.09375,19
2.09765625,20
2.1015625,22
2.10546875,23
2.109375,23
2.11328125,22
2.1171875,20
2.12109375,15
2.125,7
2.12890625,-1
2.1328125,-8
2.13671875,-12
2.140625,-14
2.14453125,-12
2.1484375,-8
2.15234375,-3
2.15625,-1
2.16015625,-2
2.1640625,-7
2.16796875,-16
2.171875,-24
2.17578125,-28
2.1796875,-26
2.18359375,-18
2.1875,-5
2.19140625,7
2.1953125,15
2.19921875,19
2.203125,20
2.20703125,22
2.2109375,26
2.21484375,30
2.21875,34
2.22265625,36
2.2265625,35
2.23046875,30
2.234375,22
2.23828125,14
2.2421875,7
2.24609375,2
2.25,-1
2.25390625,-2
2.2578125,-2
2.26171875,-4
2.265625,-8
2.26953125,-17
2.2734375,-28
2.27734375,-39
2.28125,-48
2.28515625,-55
2.2890625,-58
2.29296875,-56
2.296875,-49
2.30078125,-42
2.3046875,-33
2.30859375,-26
2.3125,-20
2.31640625,-19
2.3203125,-21
2.32421875,-25
2.328125,-28
2.33203125,-31
2.3359375,-33
2.33984375,-35
2.34375,-38
2.34765625,-43
2.3515625,-49
2.35546875,-52
2.359375,-51
2.36328125,-48
2.3671875,-43
2.37109375,-37
2.375,-32
2.37890625,-30
2.3828125,-30
2.38671875,-31
2.390625,-32
2.39453125,-33
2.3984375,-31
2.40234375,-26
2.40625,-17
2.41015625,-7
2.4140625,3
2.41796875,9
2.421875,12
2.42578125,14
2.4296875,15
2.43359375,17
2.4375,23
2.44140625,31
2.4453125,40
2.44921875,47
2.453125,49
2.45703125,46
2.4609375,39
2.46484375,29
2.46875,22
2.47265625,19
2.4765625,20
2.48046875,23
2.484375,26
2.48828125,27
2.4921875,28
2.49609375,29
2.5,26
2.50390625,22
2.5078125,19
2.51171875,16
2.515625,14
2.51953125,12
2.5234375,11
2.52734375,8
2.53125,0
2.53515625,-9
2.5390625,-15
2.54296875,-15
2.546875,-7
2.55078125,7
2.5546875,24
2.55859375,40
2.5625,50
2.56640625,52
2.5703125,50
2.57421875,46
2.578125,43
2.58203125,39
2.5859375,34
2.58984375,27
2.59375,19
2.59765625,11
2.6015625,3
2.60546875,-1
2.609375,-4
2.61328125,-5
2.6171875,-5
2.62109375,-7
2.625,-9
2.62890625,-9
2.6328125,-6
2.63671875,1
2.640625,11
2.64453125,24
2.6484375,35
2.65234375,40
2.65625,41
2.66015625,43
2.6640625,49
2.66796875,58
2.671875,65
2.67578125,68
2.6796875,63
2.68359375,50
2.6875,33
2.69140625,17
2.6953125,8
2.69921875,5
2.703125,6
2.70703125,8
2.7109375,10
2.71484375,10
2.71875,9
2.72265625,5
2.7265625,2
2.73046875,1
2.734375,2
2.73828125,2
2.7421875,-3
2.74609375,-12
2.75,-23
2.75390625,-35
2.7578125,-45
2.76171875,-51
2.765625,-55
2.76953125,-59
2.7734375,-64
2.77734375,-69
2.78125,-73
2.78515625,-75
2.7890625,-74
2.79296875,-70
2.796875,-68
2.80078125,-66
2.8046875,-64
2.80859375,-60
2.8125,-52
2.81640625,-42
2.8203125,-32
2.82421875,-23
2.828125,-19
2.83203125,-20
2.8359375,-25
2.83984375,-29
2.84375,-29
2.84765625,-26
2.8515625,-20
2.85546875,-13
2.859375,-10
2.86328125,-11
2.8671875,-16
2.87109375,-21
2.875,-24
2.87890625,-23
2.8828125,-20
2.88671875,-19
2.890625,-22
2.89453125,-27
2.8984375,-32
2.90234375,-33
2.90625,-27
2.91015625,-16
2.9140625,-4
2.91796875,6
2.921875,11
2.92578125,12
2.9296875,11
2.93359375,11
2.9375,13
2.94140625,15
2.9453125,17
2.94921875,18
2.953125,16
2.95703125,12
2.9609375,9
2.96484375,7
2.96875,6
2.97265625,4
2.9765625,2
2.98046875,-2
2.984375,-10
2.98828125,-17
2.9921875,-19
2.99609375,-15
3.0,-6
3.00390625,5
3.0078125,13
3.01171875,15
3.015625,10
3.01953125,3
3.0234375,-6
3.02734375,-14
3.03125,-18
3.03515625,-19
3.0390625,-20
3.04296875,-21
3.046875,-22
3.05078125,-23
3.0546875,-26
3.05859375,-31
3.0625,-36
3.06640625,-41
3.0703125,-46
3.07421875,-49
3.078125,-48
3.08203125,-43
3.0859375,-36
3.08984375,-31
3.09375,-30
3.09765625,-31
3.1015625,-33
3.10546875,-31
3.109375,-23
3.11328125,-11
3.1171875,3
3.12109375,10
3.125,8
3.12890625,0
3.1328125,-11
3.13671875,-19
3.140625,-26
3.14453125,-29
3.1484375,-28
3.15234375,-25
3.15625,-20
3.16015625,-14
3.1640625,-8
3.16796875,-3
3.171875,-3
3.17578125,-6
3.1796875,-11
3.18359375,-16
3.1875,-17
3.19140625,-14
3.1953125,-7
3.19921875,0
3.203125,4
3.20703125,3
3.2109375,-4
3.21484375,-13
3.21875,-20
3.22265625,-25
3.2265625,-26
3.23046875,-24
3.234375,-22
3.23828125,-20
3.2421875,-18
3.24609375,-14
3.25,-8
3.25390625,-2
3.2578125,4
3.26171875,9
3.265625,15
3.26953125,19
3.2734375,22
3.27734375,24
3.28125,24
3.28515625,21
3.2890625,13
3.29296875,4
3.296875,-6
3.30078125,-14
3.3046875,-19
3.30859375,-21
3.3125,-18
3.31640625,-14
3.3203125,-9
3.32421875,-5
3.328125,-5
3.33203125,-7
3.3359375,-8
3.33984375,-6
3.34375,0
3.34765625,11
3.3515625,25
3.35546875,37
3.359375,47
3.36328125,53
3.3671875,55
3.37109375,53
3.375,50
3.37890625,46
3.3828125,43
3.38671875,43
3.390625,44
3.39453125,43
3.3984375,36
3.40234375,23
3.40625,7
3.41015625,-8
3.4140625,-17
3.41796875,-19
3.421875,-18
3.42578125,-17
3.4296875,-16
3.43359375,-14
3.4375,-10
3.44140625,-2
3.4453125,8
3.44921875,18
3.453125,24
3.45703125,26
3.4609375,25
3.46484375,22
3.46875,18
3.47265625,13
3.4765625,7
3.48046875,0
3.484375,-7
3.48828125,-14
3.4921875,-20
3.49609375,-24
3.5,-26
3.50390625,-26
3.5078125,-24
3.51171875,-22
3.515625,-22
3.51953125,-26
3.5234375,-30
3.52734375,-35
3.53125,-38
3.53515625,-40
3.5390625,-38
3.54296875,-32
3.546875,-23
3.55078125,-12
3.5546875,-2
3.55859375,6
3.5625,11
3.56640625,13
3.5703125,12
3.57421875,11
3.578125,7
3.58203125,0
3.5859375,-9
3.58984375,-17
3.59375,-21
3.59765625,-18
3.6015625,-5
3.60546875,14
3.609375,34
3.61328125,49
3.6171875,55
3.62109375,51
3.625,40
3.62890625,25
3.6328125,11
3.63671875,2
3.640625,-4
3.64453125,-5
3.6484375,-4
3.65234375,-2
3.65625,0
3.66015625,1
3.6640625,1
3.66796875,2
3.671875,2
3.67578125,0
3.6796875,-5
3.68359375,-12
3.6875,-21
3.69140625,-29
3.6953125,-36
3.69921875,-37
3.703125,-33
3.70703125,-27
3.7109375,-21
3.71484375,-12
3.71875,-1
3.72265625,9
3.7265625,17
3.73046875,25
3.734375,31
3.73828125,35
3.7421875,34
3.74609375,31
3.75,27
3.75390625,21
3.7578125,12
3.76171875,7
3.765625,7
3.76953125,11
3.7734375,13
3.77734375,13
3.78125,11
3.78515625,7
3.7890625,4
3.79296875,5
3.796875,13
3.80078125,26
3.8046875,40
3.80859375,51
3.8125,58
3.81640625,61
3.8203125,60
3.82421875,56
3.828125,50
3.83203125,46
3.8359375,43
3.83984375,40
3.84375,37
3.84765625,35
3.8515625,32
3.85546875,28
3.859375,21
3.86328125,14
3.8671875,8
3.87109375,3
3.875,-2
3.87890625,-4
3.8828125,-1
3.88671875,3
3.890625,7
3.89453125,12
3.8984375,16
3.90234375,19
3.90625,21
3.91015625,22
3.9140625,20
3.91796875,11
3.921875,-3
3.92578125,-21
3.9296875,-37
3.93359375,-49
3.9375,-54
3.94140625,-51
3.9453125,-46
3.94921875,-43
3.953125,-43
3.95703125,-43
3.9609375,-39
3.96484375,-31
3.96875,-21
3.97265625,-11
3.9765625,-4
3.98046875,-5
3.984375,-11
3.98828125,-18
3.9921875,-24
3.99609375,-25
4.0,-21
4.00390625,-13
4.0078125,-1
4.01171875,10
4.015625,17
4.01953125,15
4.0234375,4
4.02734375,-9
4.03125,-21
4.03515625,-27
4.0390625,-25
4.04296875,-15
4.046875,-2
4.05078125,10
4.0546875,22
4.05859375,31
4.0625,36
4.06640625,37
4.0703125,35
4.07421875,30
4.078125,24
4.08203125,17
4.0859375,14
4.08984375,14
4.09375,14
4.09765625,11
4.1015625,3
4.10546875,-10
4.109375,-27
4.11328125,-42
4.1171875,-52
4.12109375,-55
4.125,-56
4.12890625,-57
4.1328125,-57
4.13671875,-54
4.140625,-48
4.14453125,-40
4.1484375,-33
4.15234375,-28
4.15625,-26
4.16015625,-26
4.1640625,-24
4.16796875,-19
4.171875,-12
4.17578125,-3
4.1796875,5
4.18359375,12
4.1875,16
4.19140625,17
4.1953125,13
4.19921875,8
4.203125,3
4.20703125,-1
4.2109375,-3
4.21484375,-3
4.21875,-4
4.22265625,-7
4.2265625,-10
4.23046875,-11
4.234375,-9
4.23828125,-5
4.2421875,0
4.24609375,3
4.25,5
4.25390625,4
4.2578125,1
4.26171875,-3
4.265625,-6
4.26953125,-6
4.2734375,-4
4.27734375,0
4.28125,4
4.28515625,8
4.2890625,11
4.29296875,13
4.296875,14
4.30078125,14
4.3046875,14
4.30859375,13
4.3125,11
4.31640625,8
4.3203125,4
4.32421875,1
4.328125,-1
4.33203125,-2
4.3359375,0
4.33984375,6
4.34375,11
4.34765625,16
4.3515625,19
4.35546875,18
4.359375,15
4.36328125,9
4.3671875,0
4.37109375,-11
4.375,-21
4.37890625,-28
4.3828125,-30
4.38671875,-26
4.390625,-19
4.39453125,-10
4.3984375,0
4.40234375,7
4.40625,14
4.41015625,19
4.4140625,25
4.41796875,31
4.421875,34
4.42578125,35
4.4296875,32
4.43359375,27
4.4375,19
4.44140625,10
4.4453125,1
4.44921875,-8
4.453125,-14
4.45703125,-15
4.4609375,-13
4.46484375,-11
4.46875,-13
4.47265625,-18
4.4765625,-29
4.48046875,-43
4.484375,-54
4.48828125,-61
4.4921875,-63
4.49609375,-60
4.5,-54
4.50390625,-48
4.5078125,-41
4.51171875,-33
4.515625,-23
4.51953125,-11
4.5234375,0
4.52734375,9
4.53125,11
4.53515625,8
4.5390625,2
4.54296875,-4
4.546875,-7
4.55078125,-7
4.5546875,-4
4.55859375,1
4.5625,9
4.56640625,20
4.5703125,33
4.57421875,45
4.578125,52
4.58203125,53
4.5859375,48
4.58984375,42
4.59375,38
4.59765625,37
4.6015625,38
4.60546875,41
4.609375,42
4.61328125,38
4.6171875,30
4.62109375,18
4.625,5
4.62890625,-5
4.6328125,-12
4.63671875,-17
4.640625,-22
4.64453125,-28
4.6484375,-33
4.65234375,-37
4.65625,-38
4.66015625,-34
4.6640625,-25
4.66796875,-17
4.671875,-13
4.67578125,-10
4.6796875,-8
4.68359375,-5
4.6875,0
4.69140625,7
4.6953125,17
4.69921875,26
4.703125,30
4.70703125,26
4.7109375,17
4.71484375,5
4.71875,-8
4.72265625,-17
4.7265625,-18
4.73046875,-15
4.734375,-11
4.73828125,-11
4.7421875,-13
4.74609375,-17
4.75,-20
4.75390625,-20
4.7578125,-19
4.76171875,-19
4.765625,-19
4.76953125,-16
4.7734375,-8
4.77734375,2
4.78125,13
4.78515625,22
4.7890625,24
4.79296875,17
4.796875,5
4.80078125,-6
4.8046875,-15
4.80859375,-23
4.8125,-29
4.81640625,-33
4.8203125,-34
4.82421875,-31
4.828125,-23
4.83203125,-12
4.8359375,-1
4.83984375,8
4.84375,14
4.84765625,16
4.8515625,18
4.85546875,18
4.859375,16
4.86328125,16
4.8671875,20
4.87109375,23
4.875,26
4.87890625,27
4.8828125,27
4.88671875,24
4.890625,21
4.89453125,21
4.8984375,23
4.90234375,25
4.90625,23
4.91015625,17
4.9140625,8
4.91796875,-3
4.921875,-14
4.92578125,-22
4.9296875,-29
4.93359375,-36
4.9375,-43
4.94140625,-48
4.9453125,-51
4.94921875,-53
4.953125,-52
4.95703125,-50
4.9609375,-49
4.96484375,-51
4.96875,-56
4.97265625,-61
4.9765625,-65
4.98046875,-65
4.984375,-61
4.98828125,-53
4.9921875,-43
4.99609375,-35
5.0,-29
5.00390625,-28
5.0078125,-29
5.01171875,-29
5.015625,-27
5.01953125,-21
5.0234375,-11
5.02734375,0
5.03125,10
5.03515625,16
5.0390625,18
5.04296875,15
5.046875,10
5.05078125,6
5.0546875,6
5.05859375,11
5.0625,20
5.06640625,30
5.0703125,35
5.07421875,32
5.078125,25
5.08203125,17
5.0859375,13
5.08984375,15
5.09375,20
5.09765625,25
5.1015625,25
5.10546875,22
5.109375,20
5.11328125,22
5.1171875,25
5.12109375,28
5.125,28
5.12890625,21
5.1328125,9
5.13671875,-1
5.140625,-5
5.14453125,0
5.1484375,11
5.15234375,24
5.15625,33
5.16015625,35
5.1640625,26
5.16796875,10
5.171875,-8
5.17578125,-22
5.1796875,-28
5.18359375,-27
5.1875,-22
5.19140625,-15
5.1953125,-10
5.19921875,-8
5.203125,-6
5.20703125,-4
5.2109375,-2
5.21484375,-4
5.21875,-10
5.22265625,-19
5.2265625,-25
5.23046875,-27
5.234375,-23
5.23828125,-14
5.2421875,-7
5.24609375,-7
5.25,-13
5.25390625,-23
5.2578125,-33
5.26171875,-38
5.265625,-37
5.26953125,-30
5.2734375,-21
5.27734375,-12
5.28125,-4
5.28515625,4
5.2890625,13
5.29296875,23
5.296875,33
5.30078125,44
5.3046875,50
5.30859375,53
5.3125,53
5.31640625,51
5.3203125,46
5.32421875,39
5.328125,32
5.33203125,24
5.3359375,15
5.33984375,7
5.34375,3
5.34765625,5
5.3515625,12
5.35546875,20
5.359375,28
5.36328125,34
5.3671875,35
5.37109375,32
5.375,29
5.37890625,31
5.3828125,36
5.38671875,41
5.390625,47
5.39453125,53
5.3984375,56
5.40234375,56
5.40625,58
5.41015625,61
5.4140625,63
5.41796875,63
5.421875,61
5.42578125,56
5.4296875,48
5.43359375,39
5.4375,32
5.44140625,27
5.4453125,25
5.44921875,22
5.453125,18
5.45703125,11
5.4609375,6
5.46484375,4
5.46875,6
5.47265625,13
5.4765625,20
5.48046875,27
5.484375,32
5.48828125,32
5.4921875,28
5.49609375,22
5.5,16
5.50390625,11
5.5078125,9
5.51171875,13
5.515625,18
5.51953125,20
5.5234375,17
5.52734375,9
5.53125,2
5.53515625,-3
5.5390625,-3
5.54296875,3
5.546875,11
5.55078125,19
5.5546875,23
5.55859375,24
5.5625,25
5.56640625,26
5.5703125,28
5.57421875,32
5.578125,39
5.58203125,45
5.5859375,50
5.58984375,51
5.59375,48
5.59765625,41
5.6015625,31
5.60546875,20
5.609375,7
5.61328125,-6
5.6171875,-18
5.62109375,-28
5.625,-35
5.62890625,-41
5.6328125,-44
5.63671875,-42
5.640625,-34
5.64453125,-22
5.6484375,-8
5.65234375,6
5.65625,18
5.66015625,24
5.6640625,23
5.66796875,14
5.671875,2
5.67578125,-11
5.6796875,-26
5.68359375,-39
5.6875,-47
5.69140625,-48
5.6953125,-43
5.69921875,-37
5.703125,-30
5.70703125,-25
5.7109375,-25
5.71484375,-29
5.71875,-35
5.72265625,-40
5.7265625,-43
5.73046875,-44
5.734375,-41
5.73828125,-37
5.7421875,-31
5.74609375,-23
5.75,-14
5.75390625,-4
5.7578125,5
5.76171875,13
5.765625,15
5.76953125,7
5.7734375,-5
5.77734375,-16
5.78125,-24
5.78515625,-28
5.7890625,-29
5.79296875,-30
5.796875,-32
5.80078125,-38
5.8046875,-43
5.80859375,-46
5.8125,-44
5.81640625,-38
5.8203125,-31
5.82421875,-25
5.828125,-21
5.83203125,-19
5.8359375,-19
5.83984375,-20
5.84375,-20
5.84765625,-17
5.8515625,-11
5.85546875,-6
5.859375,-2
5.86328125,2
5.8671875,4
5.87109375,0
5.875,-9
5.87890625,-19
5.8828125,-28
5.88671875,-34
5.890625,-36
5.89453125,-33
5.8984375,-29
5.90234375,-28
5.90625,-32
5.91015625,-37
5.9140625,-42
5.91796875,-43
5.921875,-40
5.92578125,-35
5.9296875,-27
5.93359375,-20
5.9375,-14
5.94140625,-9
5.9453125,-4
5.94921875,3
5.953125,9
5.95703125,17
5.9609375,25
5.96484375,32
5.96875,36
5.97265625,36
5.9765625,32
5.98046875,26
5.984375,19
5.98828125,15
5.9921875,16
5.99609375,21
6.0,28
6.00390625,35
6.0078125,40
6.01171875,40
6.015625,36
6.01953125,31
6.0234375,28
6.02734375,28
6.03125,30
6.03515625,33
6.0390625,35
6.04296875,34
6.046875,29
6.05078125,21
6.0546875,17
6.05859375,15
6.0625,13
6.06640625,10
6.0703125,6
6.07421875,3
6.078125,5
6.08203125,11
6.0859375,20
6.08984375,30
6.09375,38
6.09765625,42
6.1015625,39
6.10546875,31
6.109375,22
6.11328125,16
6.1171875,14
6.12109375,14
6.125,16
6.12890625,17
6.1328125,17
6.13671875,14
6.140625,8
6.14453125,3
6.1484375,0
6.15234375,-1
6.15625,-2
6.16015625,-4
6.1640625,-7
6.16796875,-10
6.171875,-11
6.17578125,-9
6.1796875,-5
6.18359375,-2
6.1875,1
6.19140625,1
6.1953125,-4
6.19921875,-10
6.203125,-17
6.20703125,-22
6.2109375,-23
6.21484375,-19
6.21875,-11
6.22265625,0
6.2265625,13
6.23046875,23
6.234375,26
6.23828125,22
6.2421875,14
6.24609375,5
6.25,-2
6.25390625,-6
6.2578125,-8
6.26171875,-8
6.265625,-7
6.26953125,-4
6.2734375,1
6.27734375,9
6.28125,17
6.28515625,26
6.2890625,31
6.29296875,32
6.296875,29
6.30078125,23
6.3046875,15
6.30859375,7
6.3125,1
6.31640625,0
6.3203125,6
6.32421875,14
6.328125,23
6.33203125,28
6.3359375,28
6.33984375,23
6.34375,15
6.34765625,4
6.3515625,-7
6.35546875,-15
6.359375,-20
6.36328125,-19
6.3671875,-16
6.37109375,-11
6.375,-7
6.37890625,-5
6.3828125,-4
6.38671875,-2
6.390625,-1
6.39453125,1
6.3984375,1
6.40234375,-2
6.40625,-10
6.41015625,-18
6.4140625,-23
6.41796875,-22
6.421875,-18
6.42578125,-15
6.4296875,-12
6.43359375,-10
6.4375,-6
6.44140625,0
6.4453125,11
6.44921875,24
6.453125,34
6.45703125,38
6.4609375,36
6.46484375,30
6.46875,22
6.47265625,17
6.4765625,16
6.48046875,19
6.484375,22
6.48828125,24
6.4921875,22
6.49609375,18
6.5,14
6.50390625,10
6.5078125,6
6.51171875,4
6.515625,0
6.51953125,-4
6.5234375,-9
6.52734375,-11
6.53125,-9
6.53515625,-6
6.5390625,-5
6.54296875,-6
6.546875,-11
6.55078125,-20
6.5546875,-32
6.55859375,-42
6.5625,-46
6.56640625,-46
6.5703125,-43
6.57421875,-39
6.578125,-33
6.58203125,-27
6.5859375,-22
6.58984375,-14
6.59375,-2
6.59765625,11
6.6015625,19
6.60546875,20
6.609375,14
6.61328125,5
6.6171875,-5
6.62109375,-12
6.625,-13
6.62890625,-9
