Time,O2
0.0,23
0.00390625,28
0.0078125,31
0.01171875,32
0.015625,34
0.01953125,37
0.0234375,40
0.02734375,46
0.03125,57
0.03515625,66
0.0390625,69
0.04296875,65
0.046875,53
0.05078125,33
0.0546875,6
0.05859375,-19
0.0625,-38
0.06640625,-50
0.0703125,-56
0.07421875,-57
0.078125,-49
0.08203125,-35
0.0859375,-21
0.08984375,-10
0.09375,1
0.09765625,14
0.1015625,24
0.10546875,29
0.109375,32
0.11328125,32
0.1171875,26
0.12109375,17
0.125,13
0.12890625,14
0.1328125,14
0.13671875,8
0.140625,-5
0.14453125,-25
0.1484375,-45
0.15234375,-55
0.15625,-51
0.16015625,-37
0.1640625,-18
0.16796875,4
0.171875,24
0.17578125,40
0.1796875,50
0.18359375,51
0.1875,42
0.19140625,25
0.1953125,6
0.19921875,-6
0.203125,-10
0.20703125,-10
0.2109375,-11
0.21484375,-14
0.21875,-19
0.22265625,-24
0.2265625,-28
0.23046875,-31
0.234375,-31
0.23828125,-32
0.2421875,-34
0.24609375,-36
0.25,-36
0.25390625,-35
0.2578125,-38
0.26171875,-41
0.265625,-37
0.26953125,-21
0.2734375,0
0.27734375,19
0.28125,31
0.28515625,32
0.2890625,24
0.29296875,14
0.296875,8
0.30078125,9
0.3046875,13
0.30859375,17
0.3125,20
0.31640625,20
0.3203125,16
0.32421875,9
0.328125,0
0.33203125,-9
0.3359375,-12
0.33984375,-7
0.34375,3
0.34765625,17
0.3515625,29
0.35546875,34
0.359375,28
0.36328125,14
0.3671875,2
0.37109375,-3
0.375,0
0.37890625,11
0.3828125,27
0.38671875,34
0.390625,27
0.39453125,9
0.3984375,-11
0.40234375,-24
0.40625,-31
0.41015625,-33
0.4140625,-36
0.41796875,-42
0.421875,-49
0.42578125,-52
0.4296875,-51
0.43359375,-47
0.4375,-43
0.44140625,-41
0.4453125,-40
0.44921875,-37
0.453125,-28
0.45703125,-16
0.4609375,-5
0.46484375,-2
0.46875,-6
0.47265625,-16
0.4765625,-27
0.48046875,-36
0.484375,-39
0.48828125,-35
0.4921875,-27
0.49609375,-16
0.5,-5
0.50390625,-1
0.5078125,-3
0.51171875,-6
0.515625,-7
0.51953125,-8
0.5234375,-9
0.52734375,-8
0.53125,-10
0.53515625,-19
0.5390625,-32
0.54296875,-42
0.546875,-43
0.55078125,-31
0.5546875,-9
0.55859375,20
0.5625,45
0.56640625,60
0.5703125,62
0.57421875,53
0.578125,41
0.58203125,30
0.5859375,22
0.58984375,16
0.59375,13
0.59765625,10
0.6015625,7
0.60546875,2
0.609375,-5
0.61328125,-15
0.6171875,-31
0.62109375,-51
0.625,-69
0.62890625,-78
0.6328125,-74
0.63671875,-58
0.640625,-33
0.64453125,-9
0.6484375,1
0.65234375,-3
0.65625,-14
0.66015625,-23
0.6640625,-24
0.66796875,-16
0.671875,0
0.67578125,15
0.6796875,22
0.68359375,21
0.6875,12
0.69140625,1
0.6953125,-8
0.69921875,-14
0.703125,-16
0.70703125,-13
0.7109375,-2
0.71484375,9
0.71875,10
0.72265625,-2
0.7265625,-22
0.73046875,-46
0.734375,-63
0.73828125,-65
0.7421875,-48
0.74609375,-19
0.75,12
0.75390625,33
0.7578125,40
0.76171875,34
0.765625,19
0.76953125,1
0.7734375,-12
0.77734375,-16
0.78125,-13
0.78515625,-7
0.7890625,-2
0.79296875,-2
0.796875,-7
0.80078125,-14
0.8046875,-19
0.80859375,-20
0.8125,-20
0.81640625,-16
0.8203125,-10
0.82421875,-3
0.828125,7
0.83203125,18
0.8359375,25
0.83984375,25
0.84375,20
0.84765625,19
0.8515625,21
0.85546875,26
0.859375,28
0.86328125,26
0.8671875,16
0.87109375,-4
0.875,-24
0.87890625,-35
0.8828125,-38
0.88671875,-40
0.890625,-41
0.89453125,-37
0.8984375,-29
0.90234375,-19
0.90625,-8
0.91015625,3
0.9140625,11
0.91796875,17
0.921875,22
0.92578125,30
0.9296875,47
0.93359375,69
0.9375,90
0.94140625,105
0.9453125,111
0.94921875,105
0.953125,85
0.95703125,56
0.9609375,31
0.96484375,12
0.96875,-2
0.97265625,-11
0.9765625,-16
0.98046875,-23
0.984375,-31
0.98828125,-33
0.9921875,-28
0.99609375,-17
1.0,-4
1.00390625,8
1.0078125,17
1.01171875,26
1.015625,38
1.01953125,51
1.0234375,61
1.02734375,65
1.03125,61
1.03515625,50
1.0390625,33
1.04296875,13
1.046875,-5
1.05078125,-18
1.0546875,-22
1.05859375,-22
1.0625,-19
1.06640625,-14
1.0703125,-15
1.07421875,-23
1.078125,-29
1.08203125,-24
1.0859375,-9
1.08984375,8
1.09375,23
1.09765625,35
1.1015625,42
1.10546875,40
1.109375,34
1.11328125,25
1.1171875,12
1.12109375,-1
1.125,-8
1.12890625,-6
1.1328125,5
1.13671875,21
1.140625,30
1.14453125,26
1.1484375,10
1.15234375,-7
1.15625,-19
1.16015625,-25
1.1640625,-22
1.16796875,-13
1.171875,-1
1.17578125,9
1.1796875,15
1.18359375,18
1.1875,20
1.19140625,20
1.1953125,19
1.19921875,19
1.203125,20
1.20703125,22
1.2109375,24
1.21484375,24
1.21875,16
1.22265625,0
1.2265625,-18
1.23046875,-33
1.234375,-39
1.23828125,-35
1.2421875,-24
