Time,O2
0.0,26
0.00390625,31
0.0078125,34
0.01171875,37
0.015625,39
0.01953125,35
0.0234375,25
0.02734375,9
0.03125,-5
0.03515625,-16
0.0390625,-22
0.04296875,-25
0.046875,-26
0.05078125,-25
0.0546875,-27
0.05859375,-29
0.0625,-28
0.06640625,-23
0.0703125,-17
0.07421875,-9
0.078125,4
0.08203125,19
0.0859375,32
0.08984375,41
0.09375,44
0.09765625,37
0.1015625,20
0.10546875,-3
0.109375,-23
0.11328125,-34
0.1171875,-38
0.12109375,-39
0.125,-37
0.12890625,-34
0.1328125,-33
0.13671875,-32
0.140625,-27
0.14453125,-13
0.1484375,5
0.15234375,23
0.15625,42
0.16015625,61
0.1640625,69
0.16796875,63
0.171875,49
0.17578125,32
0.1796875,15
0.18359375,3
0.1875,2
0.19140625,11
0.1953125,22
0.19921875,27
0.203125,22
0.20703125,11
0.2109375,-5
0.21484375,-22
0.21875,-36
0.22265625,-44
0.2265625,-46
0.23046875,-43
0.234375,-31
0.23828125,-10
0.2421875,14
0.24609375,31
0.25,33
0.25390625,19
0.2578125,-5
0.26171875,-29
0.265625,-44
0.26953125,-47
0.2734375,-43
0.27734375,-35
0.28125,-27
0.28515625,-22
0.2890625,-18
0.29296875,-15
0.296875,-13
0.30078125,-14
0.3046875,-19
0.30859375,-26
0.3125,-31
0.31640625,-32
0.3203125,-28
0.32421875,-22
0.328125,-16
0.33203125,-11
0.3359375,-7
0.33984375,-3
0.34375,3
0.34765625,9
0.3515625,14
0.35546875,14
0.359375,7
0.36328125,-7
0.3671875,-19
0.37109375,-25
0.375,-24
0.37890625,-23
0.3828125,-24
0.38671875,-26
0.390625,-30
0.39453125,-35
0.3984375,-37
0.40234375,-30
0.40625,-20
0.41015625,-10
0.4140625,0
0.41796875,12
0.421875,22
0.42578125,28
0.4296875,28
0.43359375,21
0.4375,7
0.44140625,-10
0.4453125,-27
0.44921875,-43
0.453125,-55
0.45703125,-64
0.4609375,-67
0.46484375,-65
0.46875,-57
0.47265625,-46
0.4765625,-34
0.48046875,-23
0.484375,-16
0.48828125,-11
0.4921875,-8
0.49609375,-5
0.5,0
0.50390625,8
0.5078125,15
0.51171875,20
0.515625,24
0.51953125,26
0.5234375,26
0.52734375,25
0.53125,27
0.53515625,34
0.5390625,46
0.54296875,59
0.546875,70
0.55078125,70
0.5546875,58
0.55859375,38
0.5625,16
0.56640625,-3
0.5703125,-13
0.57421875,-17
0.578125,-19
0.58203125,-24
0.5859375,-27
0.58984375,-25
0.59375,-14
0.59765625,5
0.6015625,25
0.60546875,40
0.609375,46
0.61328125,46
0.6171875,48
0.62109375,54
0.625,62
0.62890625,68
0.6328125,70
0.63671875,67
0.640625,60
0.64453125,52
0.6484375,47
0.65234375,42
0.65625,33
0.66015625,20
0.6640625,9
0.66796875,7
0.671875,9
0.67578125,11
0.6796875,12
0.68359375,10
0.6875,5
0.69140625,-1
0.6953125,-4
0.69921875,-4
0.703125,-3
0.70703125,-1
0.7109375,4
0.71484375,13
0.71875,30
0.72265625,50
0.7265625,65
0.73046875,67
0.734375,56
0.73828125,38
0.7421875,18
0.74609375,0
0.75,-13
0.75390625,-24
