Time,O2
0.0,1
0.00390625,3
0.0078125,8
0.01171875,13
0.015625,18
0.01953125,19
0.0234375,18
0.02734375,13
0.03125,5
0.03515625,-2
0.0390625,-10
0.04296875,-19
0.046875,-28
0.05078125,-35
0.0546875,-36
0.05859375,-31
0.0625,-22
0.06640625,-11
0.0703125,-4
0.07421875,-2
0.078125,-4
0.08203125,-6
0.0859375,-6
0.08984375,-3
0.09375,1
0.09765625,4
0.1015625,5
0.10546875,4
0.109375,3
0.11328125,2
0.1171875,1
0.12109375,1
0.125,1
0.12890625,-1
0.1328125,-4
0.13671875,-8
0.140625,-12
0.14453125,-13
0.1484375,-11
0.15234375,-6
0.15625,2
0.16015625,10
0.1640625,17
0.16796875,20
0.171875,20
0.17578125,20
0.1796875,23
0.18359375,27
0.1875,34
0.19140625,40
0.1953125,44
0.19921875,45
0.203125,45
0.20703125,47
0.2109375,49
0.21484375,52
0.21875,53
0.22265625,55
0.2265625,57
0.23046875,60
0.234375,63
0.23828125,62
0.2421875,57
0.24609375,48
0.25,37
0.25390625,30
0.2578125,28
0.26171875,29
0.265625,32
0.26953125,35
0.2734375,37
0.27734375,39
0.28125,42
0.28515625,45
0.2890625,48
0.29296875,48
0.296875,46
0.30078125,45
0.3046875,47
0.30859375,49
0.3125,51
0.31640625,53
0.3203125,53
0.32421875,52
0.328125,50
0.33203125,50
0.3359375,49
0.33984375,46
0.34375,41
0.34765625,36
0.3515625,31
0.35546875,25
0.359375,22
0.36328125,22
0.3671875,25
0.37109375,29
0.375,33
0.37890625,39
0.3828125,44
0.38671875,48
0.390625,52
0.39453125,57
0.3984375,64
0.40234375,70
0.40625,74
0.41015625,76
0.4140625,77
0.41796875,76
0.421875,72
0.42578125,68
0.4296875,65
0.43359375,62
0.4375,56
0.44140625,47
0.4453125,35
0.44921875,22
0.453125,9
0.45703125,-1
0.4609375,-6
0.46484375,-7
0.46875,-6
0.47265625,-4
0.4765625,-2
0.48046875,-1
0.484375,-1
0.48828125,-1
0.4921875,-2
0.49609375,-2
0.5,-1
0.50390625,4
0.5078125,12
0.51171875,22
0.515625,31
0.51953125,36
0.5234375,36
0.52734375,31
0.53125,22
0.53515625,12
0.5390625,4
0.54296875,-2
0.546875,-6
0.55078125,-10
0.5546875,-13
0.55859375,-15
0.5625,-16
0.56640625,-16
0.5703125,-12
0.57421875,-6
0.578125,2
0.58203125,9
0.5859375,13
0.58984375,14
0.59375,11
0.59765625,6
0.6015625,-1
0.60546875,-6
0.609375,-9
0.61328125,-8
0.6171875,-7
0.62109375,-4
0.625,0
0.62890625,7
0.6328125,14
0.63671875,20
0.640625,23
0.64453125,23
0.6484375,18
0.65234375,8
0.65625,-4
0.66015625,-14
0.6640625,-17
0.66796875,-14
0.671875,-8
0.67578125,-1
0.6796875,4
0.68359375,5
0.6875,0
0.69140625,-8
0.6953125,-17
0.69921875,-23
0.703125,-28
0.70703125,-31
0.7109375,-30
0.71484375,-27
0.71875,-22
0.72265625,-18
0.7265625,-16
0.73046875,-19
0.734375,-26
0.73828125,-35
0.7421875,-43
0.74609375,-45
0.75,-40
0.75390625,-27
0.7578125,-11
0.76171875,4
0.765625,15
0.76953125,22
0.7734375,23
0.77734375,18
0.78125,10
0.78515625,2
0.7890625,-6
0.79296875,-11
0.796875,-10
0.80078125,-5
0.8046875,1
0.80859375,4
0.8125,4
0.81640625,2
0.8203125,1
0.82421875,2
0.828125,6
0.83203125,10
0.8359375,11
0.83984375,9
0.84375,3
0.84765625,-7
0.8515625,-16
0.85546875,-23
0.859375,-29
0.86328125,-33
0.8671875,-33
0.87109375,-30
0.875,-27
0.87890625,-29
0.8828125,-33
0.88671875,-38
0.890625,-43
0.89453125,-46
0.8984375,-44
0.90234375,-39
0.90625,-33
0.91015625,-30
0.9140625,-27
0.91796875,-22
0.921875,-16
0.92578125,-7
0.9296875,3
0.93359375,10
0.9375,14
0.94140625,15
0.9453125,15
0.94921875,17
0.953125,18
0.95703125,20
0.9609375,21
0.96484375,20
0.96875,19
0.97265625,18
0.9765625,21
0.98046875,26
0.984375,30
0.98828125,31
0.9921875,28
0.99609375,24
1.0,21
1.00390625,20
1.0078125,20
1.01171875,22
1.015625,24
1.01953125,23
1.0234375,21
1.02734375,20
1.03125,23
1.03515625,28
1.0390625,31
1.04296875,32
1.046875,32
1.05078125,28
1.0546875,22
1.05859375,15
1.0625,7
1.06640625,0
1.0703125,-8
1.07421875,-12
1.078125,-13
1.08203125,-11
1.0859375,-8
1.08984375,-6
1.09375,-3
1.09765625,-2
1.1015625,2
1.10546875,8
1.109375,15
1.11328125,20
1.1171875,25
1.12109375,28
1.125,29
1.12890625,28
1.1328125,25
1.13671875,21
1.140625,19
1.14453125,20
1.1484375,23
1.15234375,27
1.15625,28
1.16015625,28
1.1640625,25
1.16796875,22
1.171875,20
1.17578125,24
1.1796875,31
1.18359375,40
1.1875,46
1.19140625,50
1.1953125,54
1.19921875,58
1.203125,61
1.20703125,65
1.2109375,68
1.21484375,67
1.21875,63
1.22265625,56
1.2265625,50
1.23046875,46
1.234375,44
1.23828125,41
1.2421875,37
1.24609375,29
1.25,18
1.25390625,5
1.2578125,-7
1.26171875,-17
1.265625,-23
1.26953125,-25
1.2734375,-23
1.27734375,-19
1.28125,-12
1.28515625,-3
1.2890625,4
1.29296875,9
1.296875,9
1.30078125,7
1.3046875,3
1.30859375,0
1.3125,-1
1.31640625,0
1.3203125,3
1.32421875,5
1.328125,7
1.33203125,11
1.3359375,15
1.33984375,19
1.34375,21
1.34765625,21
1.3515625,19
1.35546875,18
1.359375,20
1.36328125,26
1.3671875,32
1.37109375,40
1.375,45
1.37890625,46
1.3828125,43
1.38671875,38
1.390625,35
1.39453125,35
1.3984375,38
1.40234375,43
1.40625,48
1.41015625,51
1.4140625,51
1.41796875,47
1.421875,39
1.42578125,31
1.4296875,23
1.43359375,14
