Time,O2
0.0,23
0.00390625,28
0.0078125,29
0.01171875,24
0.015625,15
0.01953125,5
0.0234375,1
0.02734375,2
0.03125,5
0.03515625,6
0.0390625,3
0.04296875,-5
0.046875,-15
0.05078125,-24
0.0546875,-28
0.05859375,-25
0.0625,-16
0.06640625,-1
0.0703125,16
0.07421875,33
0.078125,47
0.08203125,55
0.0859375,56
0.08984375,49
0.09375,36
0.09765625,16
0.1015625,-8
0.10546875,-29
0.109375,-41
0.11328125,-46
0.1171875,-46
0.12109375,-40
0.125,-31
0.12890625,-22
0.1328125,-15
0.13671875,-7
0.140625,-1
0.14453125,3
0.1484375,4
0.15234375,5
0.15625,5
0.16015625,6
0.1640625,6
0.16796875,7
0.171875,6
0.17578125,4
0.1796875,4
0.18359375,5
0.1875,7
0.19140625,10
0.1953125,13
0.19921875,16
0.203125,15
0.20703125,6
0.2109375,-11
0.21484375,-35
0.21875,-57
0.22265625,-74
0.2265625,-78
0.23046875,-67
0.234375,-47
0.23828125,-27
0.2421875,-14
0.24609375,-9
0.25,-11
0.25390625,-16
0.2578125,-19
0.26171875,-18
0.265625,-15
0.26953125,-10
0.2734375,-5
0.27734375,-5
0.28125,-13
0.28515625,-26
0.2890625,-38
0.29296875,-44
0.296875,-46
0.30078125,-42
0.3046875,-37
0.30859375,-34
0.3125,-35
0.31640625,-35
0.3203125,-30
0.32421875,-16
0.328125,5
0.33203125,27
0.3359375,43
0.33984375,51
0.34375,52
0.34765625,48
0.3515625,44
0.35546875,45
0.359375,50
0.36328125,53
0.3671875,49
0.37109375,37
0.375,18
0.37890625,-2
0.3828125,-18
0.38671875,-23
0.390625,-19
0.39453125,-9
0.3984375,4
0.40234375,14
0.40625,20
0.41015625,22
0.4140625,20
0.41796875,18
0.421875,19
0.42578125,27
0.4296875,42
0.43359375,59
0.4375,71
0.44140625,75
0.4453125,69
0.44921875,55
0.453125,34
0.45703125,14
0.4609375,1
0.46484375,-4
0.46875,-4
0.47265625,-1
0.4765625,3
0.48046875,4
0.484375,-2
0.48828125,-11
0.4921875,-21
0.49609375,-28
0.5,-33
0.50390625,-35
0.5078125,-35
0.51171875,-31
0.515625,-24
0.51953125,-13
0.5234375,2
0.52734375,21
0.53125,39
0.53515625,50
0.5390625,51
0.54296875,41
0.546875,22
0.55078125,0
0.5546875,-19
0.55859375,-27
0.5625,-24
0.56640625,-16
0.5703125,-9
0.57421875,-10
0.578125,-19
0.58203125,-31
0.5859375,-39
0.58984375,-38
0.59375,-30
0.59765625,-20
0.6015625,-13
0.60546875,-9
0.609375,-4
0.61328125,4
0.6171875,13
0.62109375,22
0.625,27
0.62890625,27
0.6328125,24
0.63671875,24
0.640625,27
0.64453125,30
0.6484375,23
0.65234375,3
0.65625,-22
0.66015625,-44
0.6640625,-59
0.66796875,-60
0.671875,-49
0.67578125,-33
0.6796875,-21
0.68359375,-17
0.6875,-14
0.69140625,-10
0.6953125,-5
0.69921875,-3
0.703125,-2
0.70703125,-1
0.7109375,-2
0.71484375,0
0.71875,7
0.72265625,15
0.7265625,20
0.73046875,18
0.734375,12
0.73828125,8
0.7421875,7
0.74609375,9
0.75,10
0.75390625,9
0.7578125,4
0.76171875,-3
0.765625,-4
0.76953125,2
0.7734375,9
0.77734375,12
0.78125,9
0.78515625,0
0.7890625,-13
0.79296875,-25
0.796875,-34
0.80078125,-39
0.8046875,-39
0.80859375,-36
0.8125,-31
0.81640625,-28
0.8203125,-25
0.82421875,-18
0.828125,-11
0.83203125,-6
0.8359375,-5
0.83984375,-6
0.84375,-11
0.84765625,-18
0.8515625,-22
0.85546875,-19
0.859375,-15
0.86328125,-15
0.8671875,-20
0.87109375,-25
0.875,-25
0.87890625,-15
0.8828125,2
0.88671875,21
0.890625,35
0.89453125,39
0.8984375,32
0.90234375,15
0.90625,-7
0.91015625,-26
0.9140625,-42
0.91796875,-53
0.921875,-60
0.92578125,-66
0.9296875,-70
0.93359375,-70
0.9375,-64
0.94140625,-50
0.9453125,-27
0.94921875,-1
0.953125,23
0.95703125,40
0.9609375,48
0.96484375,45
0.96875,29
0.97265625,8
0.9765625,-9
0.98046875,-15
0.984375,-12
0.98828125,-6
0.9921875,-6
0.99609375,-14
1.0,-30
1.00390625,-45
1.0078125,-52
1.01171875,-47
1.015625,-35
1.01953125,-25
1.0234375,-20
1.02734375,-19
1.03125,-18
1.03515625,-17
1.0390625,-14
1.04296875,-12
1.046875,-12
1.05078125,-12
1.0546875,-9
1.05859375,-1
1.0625,10
1.06640625,24
1.0703125,38
1.07421875,44
1.078125,39
1.08203125,24
1.0859375,4
1.08984375,-15
1.09375,-27
1.09765625,-30
1.1015625,-27
1.10546875,-25
1.109375,-28
1.11328125,-34
1.1171875,-37
1.12109375,-32
1.125,-19
1.12890625,0
1.1328125,19
1.13671875,33
1.140625,41
1.14453125,46
1.1484375,48
1.15234375,50
1.15625,49
1.16015625,45
1.1640625,44
1.16796875,47
1.171875,51
1.17578125,50
1.1796875,41
1.18359375,27
1.1875,8
1.19140625,-9
1.1953125,-13
1.19921875,-2
1.203125,13
1.20703125,23
1.2109375,26
1.21484375,26
1.21875,23
1.22265625,18
1.2265625,14
1.23046875,12
1.234375,9
1.23828125,7
1.2421875,11
