Time,O2
0.0,-14
0.00390625,-3
0.0078125,16
0.01171875,36
0.015625,51
0.01953125,58
0.0234375,55
0.02734375,41
0.03125,19
0.03515625,-2
0.0390625,-16
0.04296875,-29
0.046875,-44
0.05078125,-59
0.0546875,-65
0.05859375,-64
0.0625,-57
0.06640625,-47
0.0703125,-39
0.07421875,-38
0.078125,-46
0.08203125,-52
0.0859375,-49
0.08984375,-35
0.09375,-16
0.09765625,1
0.1015625,12
0.10546875,16
0.109375,16
0.11328125,13
0.1171875,7
0.12109375,-5
0.125,-22
0.12890625,-40
0.1328125,-50
0.13671875,-52
0.140625,-46
0.14453125,-37
0.1484375,-32
0.15234375,-33
0.15625,-39
0.16015625,-43
0.1640625,-42
0.16796875,-39
0.171875,-34
0.17578125,-26
0.1796875,-15
0.18359375,-1
0.1875,15
0.19140625,27
0.1953125,30
0.19921875,25
0.203125,13
0.20703125,-1
0.2109375,-9
0.21484375,-11
0.21875,-13
0.22265625,-18
0.2265625,-26
0.23046875,-32
0.234375,-30
0.23828125,-22
0.2421875,-12
0.24609375,-8
0.25,-14
0.25390625,-28
0.2578125,-40
0.26171875,-42
0.265625,-31
0.26953125,-9
0.2734375,13
0.27734375,25
0.28125,24
0.28515625,15
0.2890625,4
0.29296875,-7
0.296875,-20
0.30078125,-35
0.3046875,-48
0.30859375,-56
0.3125,-58
0.31640625,-51
0.3203125,-40
0.32421875,-31
0.328125,-30
0.33203125,-32
0.3359375,-28
0.33984375,-17
0.34375,0
0.34765625,17
0.3515625,26
0.35546875,24
0.359375,17
0.36328125,10
0.3671875,10
0.37109375,16
0.375,25
0.37890625,31
0.3828125,32
0.38671875,26
0.390625,15
0.39453125,-1
0.3984375,-20
0.40234375,-41
0.40625,-58
0.41015625,-67
0.4140625,-62
0.41796875,-42
0.421875,-15
0.42578125,11
0.4296875,29
0.43359375,35
0.4375,35
0.44140625,33
0.4453125,34
0.44921875,37
0.453125,43
0.45703125,46
0.4609375,45
0.46484375,42
0.46875,39
0.47265625,38
0.4765625,36
0.48046875,33
0.484375,32
0.48828125,31
0.4921875,28
0.49609375,26
0.5,24
0.50390625,24
0.5078125,24
0.51171875,26
0.515625,28
0.51953125,28
0.5234375,25
0.52734375,20
0.53125,19
0.53515625,21
0.5390625,23
0.54296875,23
0.546875,24
0.55078125,29
0.5546875,36
0.55859375,46
0.5625,57
0.56640625,66
0.5703125,69
0.57421875,65
0.578125,59
0.58203125,55
0.5859375,51
0.58984375,43
0.59375,28
0.59765625,8
0.6015625,-13
0.60546875,-31
0.609375,-40
0.61328125,-36
0.6171875,-20
0.62109375,1
0.625,22
0.62890625,41
0.6328125,56
0.63671875,66
0.640625,71
0.64453125,73
0.6484375,72
0.65234375,64
0.65625,53
0.66015625,44
0.6640625,37
0.66796875,29
0.671875,20
