Time,O2
0.0,-21
0.00390625,-6
0.0078125,17
0.01171875,39
0.015625,53
0.01953125,53
0.0234375,43
0.02734375,27
0.03125,14
0.03515625,4
0.0390625,-4
0.04296875,-12
0.046875,-18
0.05078125,-20
0.0546875,-17
0.05859375,-11
0.0625,-6
0.06640625,-3
0.0703125,4
0.07421875,11
0.078125,15
0.08203125,14
0.0859375,9
0.08984375,2
0.09375,-4
0.09765625,-6
0.1015625,2
0.10546875,15
0.109375,28
0.11328125,32
0.1171875,32
0.12109375,30
0.125,26
0.12890625,19
0.1328125,12
0.13671875,7
0.140625,0
0.14453125,-11
0.1484375,-23
0.15234375,-38
0.15625,-54
0.16015625,-67
0.1640625,-72
0.16796875,-70
0.171875,-63
0.17578125,-53
0.1796875,-39
0.18359375,-22
0.1875,0
0.19140625,28
0.1953125,58
0.19921875,78
0.203125,79
0.20703125,58
0.2109375,23
0.21484375,-19
0.21875,-59
0.22265625,-86
0.2265625,-93
0.23046875,-86
0.234375,-74
0.23828125,-63
0.2421875,-54
0.24609375,-49
0.25,-46
0.25390625,-38
0.2578125,-25
0.26171875,-8
0.265625,6
0.26953125,16
0.2734375,22
0.27734375,22
0.28125,17
0.28515625,7
0.2890625,0
0.29296875,-2
0.296875,-2
0.30078125,2
0.3046875,8
0.30859375,12
0.3125,7
0.31640625,-5
0.3203125,-16
0.32421875,-23
0.328125,-26
0.33203125,-26
0.3359375,-24
0.33984375,-22
0.34375,-21
0.34765625,-21
0.3515625,-22
0.35546875,-22
0.359375,-16
0.36328125,-1
0.3671875,23
0.37109375,50
0.375,74
0.37890625,88
0.3828125,89
0.38671875,78
0.390625,58
0.39453125,35
0.3984375,14
0.40234375,-11
0.40625,-41
0.41015625,-73
0.4140625,-98
0.41796875,-115
0.421875,-125
0.42578125,-127
0.4296875,-117
0.43359375,-98
0.4375,-71
0.44140625,-38
0.4453125,-1
0.44921875,35
0.453125,65
0.45703125,85
0.4609375,98
0.46484375,105
0.46875,107
0.47265625,107
0.4765625,103
0.48046875,93
0.484375,77
0.48828125,59
0.4921875,43
0.49609375,24
0.5,2
0.50390625,-18
0.5078125,-34
0.51171875,-48
0.515625,-59
0.51953125,-61
0.5234375,-48
0.52734375,-24
0.53125,5
0.53515625,34
0.5390625,61
0.54296875,82
0.546875,92
0.55078125,93
0.5546875,89
0.55859375,86
0.5625,81
0.56640625,71
0.5703125,55
0.57421875,40
0.578125,29
0.58203125,25
0.5859375,22
0.58984375,12
0.59375,-8
0.59765625,-37
0.6015625,-65
0.60546875,-79
0.609375,-71
0.61328125,-48
0.6171875,-22
0.62109375,-5
0.625,0
0.62890625,-3
0.6328125,-5
0.63671875,-2
0.640625,5
0.64453125,11
0.6484375,15
0.65234375,19
0.65625,23
0.66015625,30
0.6640625,37
0.66796875,39
0.671875,33
0.67578125,18
0.6796875,-3
0.68359375,-19
