Time,O2
0.0,-22
0.00390625,-28
0.0078125,-31
0.01171875,-29
0.015625,-22
0.01953125,-11
0.0234375,1
0.02734375,11
0.03125,20
0.03515625,25
0.0390625,28
0.04296875,30
0.046875,33
0.05078125,38
0.0546875,45
0.05859375,53
0.0625,60
0.06640625,61
0.0703125,57
0.07421875,49
0.078125,37
0.08203125,25
0.0859375,12
0.08984375,0
0.09375,-9
0.09765625,-17
0.1015625,-23
0.10546875,-25
0.109375,-24
0.11328125,-20
0.1171875,-15
0.12109375,-8
0.125,0
0.12890625,10
0.1328125,19
0.13671875,27
0.140625,33
0.14453125,39
0.1484375,44
0.15234375,48
0.15625,51
0.16015625,51
0.1640625,48
0.16796875,42
0.171875,35
0.17578125,31
0.1796875,27
0.18359375,24
0.1875,19
0.19140625,11
0.1953125,1
0.19921875,-11
0.203125,-22
0.20703125,-29
0.2109375,-32
0.21484375,-31
0.21875,-27
0.22265625,-23
0.2265625,-20
0.23046875,-19
0.234375,-20
0.23828125,-21
0.2421875,-18
0.24609375,-10
0.25,2
0.25390625,17
0.2578125,31
0.26171875,43
0.265625,51
0.26953125,53
0.2734375,51
0.27734375,45
0.28125,35
0.28515625,22
0.2890625,9
0.29296875,-4
0.296875,-15
0.30078125,-24
0.3046875,-30
0.30859375,-35
0.3125,-38
0.31640625,-41
0.3203125,-45
0.32421875,-50
0.328125,-57
0.33203125,-62
0.3359375,-63
0.33984375,-57
0.34375,-43
0.34765625,-22
0.3515625,1
0.35546875,22
0.359375,37
0.36328125,45
0.3671875,47
0.37109375,44
0.375,37
0.37890625,27
0.3828125,15
0.38671875,2
0.390625,-10
0.39453125,-19
0.3984375,-25
0.40234375,-26
0.40625,-22
0.41015625,-14
0.4140625,-5
0.41796875,3
0.421875,9
0.42578125,12
0.4296875,13
0.43359375,14
0.4375,16
0.44140625,20
0.4453125,24
0.44921875,27
0.453125,27
0.45703125,24
0.4609375,18
0.46484375,11
0.46875,5
0.47265625,1
0.4765625,-1
0.48046875,-3
0.484375,-9
0.48828125,-17
0.4921875,-28
0.49609375,-41
0.5,-52
0.50390625,-59
0.5078125,-62
0.51171875,-59
0.515625,-53
0.51953125,-44
0.5234375,-34
0.52734375,-25
0.53125,-20
0.53515625,-16
0.5390625,-12
0.54296875,-5
0.546875,5
0.55078125,17
0.5546875,26
0.55859375,31
0.5625,31
0.56640625,28
0.5703125,25
0.57421875,24
0.578125,24
0.58203125,23
0.5859375,20
0.58984375,15
0.59375,8
0.59765625,0
0.6015625,-6
0.60546875,-8
0.609375,-3
0.61328125,7
0.6171875,19
0.62109375,30
0.625,37
0.62890625,40
0.6328125,40
0.63671875,41
0.640625,46
0.64453125,55
0.6484375,64
0.65234375,71
0.65625,77
0.66015625,80
0.6640625,81
0.66796875,79
0.671875,73
0.67578125,63
0.6796875,49
0.68359375,34
0.6875,22
0.69140625,15
0.6953125,14
0.69921875,17
0.703125,21
0.70703125,26
0.7109375,31
0.71484375,34
0.71875,37
0.72265625,38
0.7265625,39
0.73046875,40
0.734375,41
0.73828125,43
0.7421875,45
0.74609375,45
0.75,45
0.75390625,43
0.7578125,41
0.76171875,39
0.765625,36
0.76953125,32
0.7734375,28
0.77734375,22
0.78125,16
0.78515625,11
0.7890625,8
0.79296875,5
0.796875,1
0.80078125,-4
0.8046875,-10
0.80859375,-17
0.8125,-23
0.81640625,-27
0.8203125,-30
0.82421875,-30
0.828125,-29
0.83203125,-24
0.8359375,-15
0.83984375,-3
0.84375,10
0.84765625,21
0.8515625,26
0.85546875,24
0.859375,16
