Time,O2
0.0,9
0.00390625,11
0.0078125,11
0.01171875,6
0.015625,-2
0.01953125,-12
0.0234375,-20
0.02734375,-25
0.03125,-27
0.03515625,-27
0.0390625,-25
0.04296875,-23
0.046875,-20
0.05078125,-16
0.0546875,-11
0.05859375,-7
0.0625,-4
0.06640625,-3
0.0703125,-5
0.07421875,-9
0.078125,-15
0.08203125,-21
0.0859375,-28
0.08984375,-34
0.09375,-39
0.09765625,-42
0.1015625,-43
0.10546875,-44
0.109375,-44
0.11328125,-43
0.1171875,-42
0.12109375,-38
0.125,-33
0.12890625,-27
0.1328125,-20
0.13671875,-16
0.140625,-14
0.14453125,-16
0.1484375,-20
0.15234375,-25
0.15625,-30
0.16015625,-32
0.1640625,-30
0.16796875,-26
0.171875,-20
0.17578125,-16
0.1796875,-13
0.18359375,-13
0.1875,-15
0.19140625,-19
0.1953125,-24
0.19921875,-29
0.203125,-34
0.20703125,-36
0.2109375,-35
0.21484375,-31
0.21875,-25
0.22265625,-16
0.2265625,-5
0.23046875,6
0.234375,17
0.23828125,26
0.2421875,33
0.24609375,33
0.25,26
0.25390625,13
0.2578125,-6
0.26171875,-27
0.265625,-45
0.26953125,-56
0.2734375,-57
0.27734375,-51
0.28125,-39
0.28515625,-27
0.2890625,-16
0.29296875,-7
0.296875,1
0.30078125,7
0.3046875,13
0.30859375,16
0.3125,17
0.31640625,18
0.3203125,19
0.32421875,23
0.328125,30
0.33203125,38
0.3359375,46
0.33984375,55
0.34375,64
0.34765625,70
0.3515625,72
0.35546875,68
0.359375,56
0.36328125,40
0.3671875,22
0.37109375,4
0.375,-11
0.37890625,-23
0.3828125,-31
0.38671875,-36
0.390625,-35
0.39453125,-29
0.3984375,-18
0.40234375,-8
0.40625,0
0.41015625,8
0.4140625,15
0.41796875,23
0.421875,32
0.42578125,42
0.4296875,51
0.43359375,55
0.4375,55
0.44140625,49
0.4453125,39
0.44921875,24
0.453125,4
0.45703125,-18
0.4609375,-40
0.46484375,-60
0.46875,-76
0.47265625,-85
0.4765625,-87
0.48046875,-84
0.484375,-76
0.48828125,-65
0.4921875,-52
0.49609375,-38
0.5,-26
0.50390625,-14
0.5078125,-3
0.51171875,8
0.515625,21
0.51953125,35
0.5234375,48
0.52734375,57
0.53125,61
0.53515625,59
0.5390625,53
0.54296875,43
0.546875,32
0.55078125,23
0.5546875,14
0.55859375,6
0.5625,-1
0.56640625,-8
0.5703125,-16
0.57421875,-24
0.578125,-32
0.58203125,-39
0.5859375,-45
0.58984375,-48
0.59375,-46
0.59765625,-39
0.6015625,-30
0.60546875,-19
0.609375,-8
0.61328125,1
0.6171875,9
0.62109375,14
0.625,17
0.62890625,18
0.6328125,18
0.63671875,17
0.640625,15
0.64453125,12
0.6484375,9
0.65234375,3
0.65625,-5
0.66015625,-14
0.6640625,-22
0.66796875,-27
0.671875,-31
0.67578125,-34
0.6796875,-36
0.68359375,-37
0.6875,-34
0.69140625,-26
0.6953125,-14
0.69921875,2
0.703125,19
0.70703125,32
0.7109375,40
0.71484375,42
0.71875,41
0.72265625,38
0.7265625,34
0.73046875,31
0.734375,28
0.73828125,23
0.7421875,15
0.74609375,2
0.75,-14
0.75390625,-31
0.7578125,-45
0.76171875,-53
0.765625,-54
