Time,OZ
0.0,-15
0.00390625,2
0.0078125,20
0.01171875,35
0.015625,42
0.01953125,42
0.0234375,43
0.02734375,47
0.03125,51
0.03515625,48
0.0390625,39
0.04296875,31
0.046875,23
0.05078125,14
0.0546875,8
0.05859375,8
0.0625,10
0.06640625,5
0.0703125,-5
0.07421875,-15
0.078125,-22
0.08203125,-25
0.0859375,-23
0.08984375,-19
0.09375,-16
0.09765625,-18
0.1015625,-21
0.10546875,-18
0.109375,-4
0.11328125,16
0.1171875,35
0.12109375,48
0.125,51
0.12890625,45
0.1328125,32
0.13671875,17
0.140625,2
0.14453125,-10
0.1484375,-20
0.15234375,-27
0.15625,-30
0.16015625,-30
0.1640625,-29
0.16796875,-26
0.171875,-21
0.17578125,-11
0.1796875,1
0.18359375,13
0.1875,24
0.19140625,35
0.1953125,47
0.19921875,57
0.203125,68
0.20703125,76
0.2109375,78
0.21484375,71
0.21875,56
0.22265625,37
0.2265625,20
0.23046875,6
0.234375,-7
0.23828125,-26
0.2421875,-49
0.24609375,-72
0.25,-87
0.25390625,-88
0.2578125,-72
0.26171875,-43
0.265625,-13
0.26953125,7
0.2734375,17
0.27734375,24
0.28125,31
0.28515625,38
0.2890625,39
0.29296875,39
0.296875,40
0.30078125,41
0.3046875,37
0.30859375,27
0.3125,9
0.31640625,-17
0.3203125,-43
0.32421875,-56
0.328125,-50
0.33203125,-31
0.3359375,-9
0.33984375,5
0.34375,7
0.34765625,0
0.3515625,-5
0.35546875,-5
0.359375,-7
0.36328125,-13
0.3671875,-20
0.37109375,-23
0.375,-22
0.37890625,-12
0.3828125,8
0.38671875,32
0.390625,49
0.39453125,50
0.3984375,38
0.40234375,19
0.40625,3
0.41015625,-5
0.4140625,-1
0.41796875,11
0.421875,17
0.42578125,7
0.4296875,-18
0.43359375,-46
0.4375,-69
0.44140625,-80
0.4453125,-74
0.44921875,-56
0.453125,-36
0.45703125,-21
0.4609375,-10
0.46484375,-1
0.46875,4
0.47265625,4
0.4765625,-1
0.48046875,-4
0.484375,-2
0.48828125,1
0.4921875,2
0.49609375,1
0.5,-2
0.50390625,-10
0.5078125,-21
0.51171875,-27
0.515625,-24
0.51953125,-14
0.5234375,-2
0.52734375,8
0.53125,15
0.53515625,19
0.5390625,21
0.54296875,22
0.546875,30
0.55078125,46
0.5546875,63
0.55859375,73
0.5625,74
0.56640625,65
0.5703125,47
0.57421875,26
0.578125,12
0.58203125,4
0.5859375,-6
0.58984375,-25
0.59375,-47
0.59765625,-67
0.6015625,-80
0.60546875,-81
0.609375,-65
0.61328125,-37
0.6171875,-13
0.62109375,-1
0.625,0
0.62890625,-6
0.6328125,-13
0.63671875,-18
0.640625,-14
0.64453125,-3
0.6484375,13
0.65234375,28
0.65625,40
0.66015625,48
0.6640625,50
0.66796875,44
0.671875,29
0.67578125,12
0.6796875,0
0.68359375,-8
0.6875,-15
0.69140625,-23
0.6953125,-33
0.69921875,-44
0.703125,-53
0.70703125,-53
0.7109375,-41
0.71484375,-22
0.71875,-3
0.72265625,12
0.7265625,21
0.73046875,28
0.734375,34
0.73828125,42
0.7421875,50
0.74609375,57
0.75,57
0.75390625,45
0.7578125,16
0.76171875,-23
0.765625,-62
0.76953125,-88
0.7734375,-96
0.77734375,-86
0.78125,-64
0.78515625,-42
0.7890625,-28
0.79296875,-21
0.796875,-19
0.80078125,-18
0.8046875,-14
0.80859375,-4
0.8125,10
0.81640625,27
0.8203125,44
0.82421875,56
0.828125,61
0.83203125,57
0.8359375,47
0.83984375,37
0.84375,26
0.84765625,14
0.8515625,0
0.85546875,-13
0.859375,-23
0.86328125,-25
0.8671875,-20
0.87109375,-14
0.875,-14
0.87890625,-21
0.8828125,-31
0.88671875,-37
0.890625,-39
0.89453125,-36
0.8984375,-28
0.90234375,-17
0.90625,-8
0.91015625,-1
0.9140625,4
0.91796875,7
0.921875,2
0.92578125,-10
0.9296875,-22
0.93359375,-27
0.9375,-24
0.94140625,-11
0.9453125,5
0.94921875,19
0.953125,29
0.95703125,35
0.9609375,36
0.96484375,32
0.96875,26
0.97265625,23
0.9765625,24
0.98046875,25
0.984375,27
0.98828125,32
0.9921875,42
0.99609375,53
1.0,65
1.00390625,80
1.0078125,95
1.01171875,103
1.015625,103
1.01953125,97
1.0234375,88
1.02734375,76
1.03125,61
1.03515625,49
1.0390625,37
1.04296875,25
1.046875,13
1.05078125,0
1.0546875,-11
1.05859375,-19
1.0625,-23
1.06640625,-17
1.0703125,-3
1.07421875,14
1.078125,32
1.08203125,50
1.0859375,67
1.08984375,79
1.09375,84
1.09765625,85
1.1015625,80
1.10546875,68
1.109375,51
1.11328125,32
1.1171875,9
1.12109375,-18
1.125,-41
1.12890625,-55
1.1328125,-55
1.13671875,-42
1.140625,-20
1.14453125,2
1.1484375,21
1.15234375,37
1.15625,46
1.16015625,48
1.1640625,48
1.16796875,45
1.171875,40
1.17578125,32
1.1796875,25
1.18359375,18
1.1875,9
1.19140625,-2
1.1953125,-11
1.19921875,-17
1.203125,-19
1.20703125,-21
1.2109375,-25
1.21484375,-33
1.21875,-46
1.22265625,-65
1.2265625,-81
1.23046875,-88
1.234375,-85
1.23828125,-72
1.2421875,-52
1.24609375,-29
1.25,-11
1.25390625,0
1.2578125,8
1.26171875,21
1.265625,37
1.26953125,49
1.2734375,53
1.27734375,45
1.28125,28
1.28515625,6
1.2890625,-14
1.29296875,-30
1.296875,-42
1.30078125,-51
1.3046875,-57
1.30859375,-59
1.3125,-56
1.31640625,-49
1.3203125,-38
1.32421875,-24
1.328125,-8
1.33203125,8
1.3359375,21
1.33984375,31
1.34375,35
1.34765625,37
1.3515625,40
1.35546875,45
1.359375,50
1.36328125,47
1.3671875,35
1.37109375,15
1.375,-5
1.37890625,-24
1.3828125,-40
1.38671875,-49
1.390625,-52
1.39453125,-52
1.3984375,-52
1.40234375,-46
1.40625,-35
1.41015625,-19
