Time,OZ
0.0,-62
0.00390625,-59
0.0078125,-57
0.01171875,-55
0.015625,-54
0.01953125,-51
0.0234375,-47
0.02734375,-44
0.03125,-43
0.03515625,-43
0.0390625,-43
0.04296875,-42
0.046875,-39
0.05078125,-35
0.0546875,-30
0.05859375,-26
0.0625,-24
0.06640625,-25
0.0703125,-29
0.07421875,-35
0.078125,-43
0.08203125,-50
0.0859375,-57
0.08984375,-62
0.09375,-68
0.09765625,-73
0.1015625,-78
0.10546875,-81
0.109375,-81
0.11328125,-78
0.1171875,-74
0.12109375,-70
0.125,-67
0.12890625,-65
0.1328125,-63
0.13671875,-63
0.140625,-64
0.14453125,-65
0.1484375,-65
0.15234375,-64
0.15625,-61
0.16015625,-57
0.1640625,-53
0.16796875,-50
0.171875,-47
0.17578125,-46
0.1796875,-47
0.18359375,-48
0.1875,-49
0.19140625,-50
0.1953125,-48
0.19921875,-43
0.203125,-37
0.20703125,-30
0.2109375,-24
0.21484375,-20
0.21875,-17
0.22265625,-14
0.2265625,-11
0.23046875,-6
0.234375,1
0.23828125,8
0.2421875,16
0.24609375,21
0.25,22
0.25390625,18
0.2578125,8
0.26171875,-6
0.265625,-23
0.26953125,-40
0.2734375,-52
0.27734375,-58
0.28125,-54
0.28515625,-43
0.2890625,-26
0.29296875,-7
0.296875,8
0.30078125,19
0.3046875,25
0.30859375,27
0.3125,28
0.31640625,28
0.3203125,28
0.32421875,26
0.328125,25
0.33203125,23
0.3359375,21
0.33984375,18
0.34375,16
0.34765625,13
0.3515625,9
0.35546875,4
0.359375,-1
0.36328125,-7
0.3671875,-12
0.37109375,-18
0.375,-22
0.37890625,-26
0.3828125,-30
0.38671875,-33
0.390625,-34
0.39453125,-35
0.3984375,-35
0.40234375,-33
0.40625,-30
0.41015625,-26
0.4140625,-23
0.41796875,-22
0.421875,-23
0.42578125,-27
0.4296875,-32
0.43359375,-38
0.4375,-44
0.44140625,-50
0.4453125,-54
0.44921875,-58
0.453125,-59
0.45703125,-59
0.4609375,-58
0.46484375,-58
0.46875,-59
0.47265625,-60
0.4765625,-59
0.48046875,-56
0.484375,-50
0.48828125,-41
0.4921875,-31
0.49609375,-22
0.5,-14
0.50390625,-7
0.5078125,-2
0.51171875,1
0.515625,0
0.51953125,-3
0.5234375,-9
0.52734375,-16
0.53125,-24
0.53515625,-31
0.5390625,-37
0.54296875,-42
0.546875,-46
0.55078125,-48
0.5546875,-49
0.55859375,-46
0.5625,-41
0.56640625,-35
0.5703125,-28
0.57421875,-23
0.578125,-19
0.58203125,-17
0.5859375,-16
0.58984375,-15
