Time,OZ
0.0,39
0.00390625,17
0.0078125,-10
0.01171875,-37
0.015625,-60
0.01953125,-78
0.0234375,-88
0.02734375,-88
0.03125,-81
0.03515625,-73
0.0390625,-68
0.04296875,-62
0.046875,-52
0.05078125,-37
0.0546875,-21
0.05859375,-6
0.0625,7
0.06640625,18
0.0703125,26
0.07421875,33
0.078125,43
0.08203125,53
0.0859375,60
0.08984375,60
0.09375,54
0.09765625,41
0.1015625,22
0.10546875,1
0.109375,-16
0.11328125,-23
0.1171875,-19
0.12109375,-11
0.125,-8
0.12890625,-14
0.1328125,-22
0.13671875,-25
0.140625,-21
0.14453125,-9
0.1484375,9
0.15234375,25
0.15625,32
0.16015625,31
0.1640625,32
0.16796875,36
0.171875,37
0.17578125,29
0.1796875,13
0.18359375,-9
0.1875,-31
0.19140625,-52
0.1953125,-68
0.19921875,-79
0.203125,-81
0.20703125,-74
0.2109375,-61
0.21484375,-48
0.21875,-39
0.22265625,-32
0.2265625,-28
0.23046875,-26
0.234375,-21
0.23828125,-11
0.2421875,0
0.24609375,12
0.25,25
0.25390625,35
0.2578125,37
0.26171875,31
0.265625,19
0.26953125,7
0.2734375,-2
0.27734375,-4
0.28125,-2
0.28515625,-8
0.2890625,-23
0.29296875,-45
0.296875,-62
0.30078125,-66
0.3046875,-57
0.30859375,-38
0.3125,-19
0.31640625,-6
0.3203125,2
0.32421875,8
0.328125,11
0.33203125,14
0.3359375,15
0.33984375,15
0.34375,11
0.34765625,4
0.3515625,-6
0.35546875,-16
0.359375,-27
0.36328125,-40
0.3671875,-52
0.37109375,-60
0.375,-59
0.37890625,-50
0.3828125,-37
0.38671875,-25
0.390625,-21
0.39453125,-24
0.3984375,-30
0.40234375,-34
0.40625,-27
0.41015625,-10
0.4140625,15
0.41796875,38
0.421875,54
0.42578125,57
0.4296875,53
0.43359375,45
0.4375,34
0.44140625,21
0.4453125,10
0.44921875,3
0.453125,-3
0.45703125,-10
0.4609375,-15
0.46484375,-19
0.46875,-26
0.47265625,-35
0.4765625,-41
0.48046875,-41
0.484375,-34
0.48828125,-25
0.4921875,-15
0.49609375,-5
0.5,6
0.50390625,18
0.5078125,33
0.51171875,49
0.515625,60
0.51953125,64
0.5234375,60
0.52734375,48
0.53125,35
0.53515625,23
0.5390625,14
0.54296875,0
0.546875,-16
0.55078125,-31
0.5546875,-40
0.55859375,-42
0.5625,-37
0.56640625,-26
0.5703125,-15
0.57421875,-10
0.578125,-6
0.58203125,0
0.5859375,12
0.58984375,29
0.59375,48
0.59765625,68
0.6015625,82
0.60546875,87
0.609375,80
0.61328125,66
0.6171875,46
0.62109375,19
0.625,-6
0.62890625,-19
0.6328125,-26
0.63671875,-34
0.640625,-45
0.64453125,-58
0.6484375,-74
0.65234375,-88
0.65625,-86
0.66015625,-63
0.6640625,-28
0.66796875,7
0.671875,35
0.67578125,48
0.6796875,44
0.68359375,29
0.6875,12
0.69140625,1
0.6953125,-1
0.69921875,2
0.703125,10
0.70703125,18
0.7109375,24
0.71484375,21
0.71875,13
0.72265625,3
0.7265625,-7
0.73046875,-17
0.734375,-26
0.73828125,-33
0.7421875,-37
0.74609375,-38
0.75,-33
0.75390625,-25
0.7578125,-15
0.76171875,-1
0.765625,16
0.76953125,32
0.7734375,46
0.77734375,56
0.78125,61
0.78515625,54
0.7890625,40
0.79296875,27
0.796875,17
0.80078125,10
0.8046875,2
0.80859375,-6
0.8125,-16
0.81640625,-29
0.8203125,-43
0.82421875,-52
0.828125,-57
0.83203125,-56
0.8359375,-50
0.83984375,-41
0.84375,-29
0.84765625,-17
0.8515625,-4
0.85546875,14
0.859375,33
0.86328125,50
0.8671875,57
0.87109375,54
0.875,40
0.87890625,19
0.8828125,-1
0.88671875,-11
0.890625,-15
0.89453125,-18
0.8984375,-21
0.90234375,-19
0.90625,-14
0.91015625,-12
0.9140625,-14
0.91796875,-18
0.921875,-24
0.92578125,-32
0.9296875,-35
0.93359375,-23
0.9375,-2
0.94140625,16
0.9453125,29
0.94921875,37
0.953125,39
0.95703125,39
0.9609375,40
0.96484375,47
0.96875,60
0.97265625,75
0.9765625,82
0.98046875,78
0.984375,65
0.98828125,45
0.9921875,22
0.99609375,0
1.0,-18
1.00390625,-32
1.0078125,-42
1.01171875,-45
1.015625,-42
1.01953125,-33
1.0234375,-16
1.02734375,5
1.03125,24
1.03515625,37
1.0390625,46
1.04296875,57
1.046875,66
1.05078125,70
1.0546875,67
1.05859375,60
1.0625,48
1.06640625,34
1.0703125,17
1.07421875,6
1.078125,4
1.08203125,9
1.0859375,17
1.08984375,25
1.09375,28
1.09765625,25
1.1015625,18
1.10546875,8
1.109375,-1
1.11328125,-3
1.1171875,11
1.12109375,33
1.125,54
1.12890625,69
1.1328125,72
1.13671875,60
1.140625,31
1.14453125,-2
1.1484375,-23
1.15234375,-25
1.15625,-16
1.16015625,-5
1.1640625,-1
1.16796875,-7
1.171875,-20
1.17578125,-27
1.1796875,-22
1.18359375,-6
1.1875,17
1.19140625,40
1.1953125,55
1.19921875,62
1.203125,67
1.20703125,74
1.2109375,77
1.21484375,73
1.21875,64
1.22265625,50
1.2265625,33
1.23046875,17
1.234375,9
1.23828125,8
1.2421875,8
1.24609375,4
1.25,-6
1.25390625,-19
1.2578125,-33
1.26171875,-47
1.265625,-57
1.26953125,-57
1.2734375,-48
1.27734375,-32
1.28125,-9
1.28515625,18
1.2890625,43
1.29296875,60
1.296875,67
1.30078125,66
1.3046875,57
1.30859375,42
1.3125,25
1.31640625,10
1.3203125,-6
1.32421875,-21
1.328125,-33
1.33203125,-42
1.3359375,-50
1.33984375,-56
1.34375,-59
1.34765625,-63
1.3515625,-68
1.35546875,-72
1.359375,-70
1.36328125,-66
1.3671875,-58
1.37109375,-47
1.375,-33
1.37890625,-22
1.3828125,-16
1.38671875,-9
1.390625,1
1.39453125,10
1.3984375,14
1.40234375,15
1.40625,12
1.41015625,3
1.4140625,-11
1.41796875,-22
1.421875,-26
1.42578125,-26
1.4296875,-28
1.43359375,-33
1.4375,-44
1.44140625,-59
1.4453125,-72
1.44921875,-78
1.453125,-72
1.45703125,-57
1.4609375,-35
1.46484375,-11
1.46875,12
1.47265625,29
1.4765625,40
1.48046875,41
1.484375,32
1.48828125,16
1.4921875,2
1.49609375,-7
1.5,-11
1.50390625,-12
1.5078125,-12
1.51171875,-12
1.515625,-15
1.51953125,-20
1.5234375,-26
1.52734375,-33
1.53125,-41
1.53515625,-47
1.5390625,-48
1.54296875,-41
1.546875,-30
1.55078125,-15
1.5546875,2
1.55859375,21
1.5625,43
1.56640625,67
1.5703125,87
1.57421875,94
1.578125,82
1.58203125,52
1.5859375,15
1.58984375,-23
1.59375,-53
1.59765625,-70
1.6015625,-77
1.60546875,-79
1.609375,-80
1.61328125,-76
1.6171875,-64
1.62109375,-46
1.625,-28
1.62890625,-9
1.6328125,8
1.63671875,21
1.640625,30
1.64453125,42
1.6484375,59
1.65234375,69
1.65625,68
1.66015625,64
1.6640625,59
1.66796875,52
1.671875,44
1.67578125,36
1.6796875,29
