Time,OZ
0.0,-31
0.00390625,-18
0.0078125,-1
0.01171875,19
0.015625,38
0.01953125,54
0.0234375,69
0.02734375,82
0.03125,91
0.03515625,101
0.0390625,114
0.04296875,122
0.046875,118
0.05078125,102
0.0546875,76
0.05859375,46
0.0625,22
0.06640625,9
0.0703125,-2
0.07421875,-22
0.078125,-53
0.08203125,-89
0.0859375,-122
0.08984375,-141
0.09375,-137
0.09765625,-109
0.1015625,-68
0.10546875,-22
0.109375,21
0.11328125,52
0.1171875,70
0.12109375,81
0.125,85
0.12890625,84
0.1328125,81
0.13671875,77
0.140625,64
0.14453125,38
0.1484375,-1
0.15234375,-41
0.15625,-78
0.16015625,-102
0.1640625,-110
0.16796875,-102
0.171875,-86
0.17578125,-72
0.1796875,-63
0.18359375,-54
0.1875,-42
0.19140625,-25
0.1953125,-4
0.19921875,17
0.203125,37
0.20703125,50
0.2109375,56
0.21484375,57
0.21875,53
0.22265625,39
0.2265625,15
0.23046875,-13
0.234375,-38
0.23828125,-56
0.2421875,-72
0.24609375,-85
0.25,-92
0.25390625,-90
0.2578125,-85
0.26171875,-81
0.265625,-77
0.26953125,-74
0.2734375,-80
0.27734375,-90
0.28125,-88
0.28515625,-65
0.2890625,-33
0.29296875,-5
0.296875,22
0.30078125,45
0.3046875,62
0.30859375,70
0.3125,72
0.31640625,62
0.3203125,37
0.32421875,0
0.328125,-36
0.33203125,-62
0.3359375,-75
0.33984375,-80
0.34375,-86
0.34765625,-98
0.3515625,-116
0.35546875,-132
0.359375,-137
0.36328125,-129
0.3671875,-112
0.37109375,-87
0.375,-62
0.37890625,-41
0.3828125,-22
0.38671875,-1
0.390625,18
0.39453125,33
0.3984375,40
0.40234375,39
0.40625,33
0.41015625,27
0.4140625,22
0.41796875,12
0.421875,-10
0.42578125,-40
0.4296875,-74
0.43359375,-104
0.4375,-120
0.44140625,-119
0.4453125,-104
0.44921875,-84
0.453125,-62
0.45703125,-39
0.4609375,-17
0.46484375,-3
0.46875,-1
0.47265625,-5
0.4765625,-9
0.48046875,-8
0.484375,-1
0.48828125,11
0.4921875,19
0.49609375,14
0.5,-1
0.50390625,-15
0.5078125,-20
0.51171875,-17
0.515625,-9
0.51953125,-5
0.5234375,-10
0.52734375,-24
0.53125,-43
0.53515625,-60
0.5390625,-70
0.54296875,-62
0.546875,-36
0.55078125,0
0.5546875,37
0.55859375,67
0.5625,79
0.56640625,68
0.5703125,44
0.57421875,23
0.578125,10
0.58203125,5
0.5859375,8
0.58984375,12
0.59375,11
0.59765625,0
0.6015625,-22
0.60546875,-51
0.609375,-83
0.61328125,-110
0.6171875,-126
0.62109375,-130
0.625,-126
0.62890625,-118
0.6328125,-107
0.63671875,-94
0.640625,-75
0.64453125,-47
0.6484375,-15
0.65234375,15
0.65625,34
0.66015625,45
0.6640625,48
0.66796875,46
0.671875,39
0.67578125,34
0.6796875,30
0.68359375,25
0.6875,14
0.69140625,-2
0.6953125,-23
0.69921875,-46
0.703125,-68
0.70703125,-83
0.7109375,-84
0.71484375,-74
0.71875,-59
0.72265625,-45
0.7265625,-31
0.73046875,-18
0.734375,-5
0.73828125,10
0.7421875,24
0.74609375,35
0.75,38
0.75390625,32
0.7578125,20
0.76171875,5
0.765625,-7
0.76953125,-15
0.7734375,-18
0.77734375,-19
0.78125,-19
0.78515625,-25
0.7890625,-41
0.79296875,-61
0.796875,-79
0.80078125,-93
0.8046875,-98
0.80859375,-88
0.8125,-64
0.81640625,-41
0.8203125,-25
0.82421875,-15
0.828125,-12
0.83203125,-16
0.8359375,-16
0.83984375,-6
0.84375,7
0.84765625,15
0.8515625,17
0.85546875,13
0.859375,3
0.86328125,-9
0.8671875,-15
0.87109375,-15
0.875,-15
0.87890625,-19
0.8828125,-26
0.88671875,-31
0.890625,-34
0.89453125,-32
0.8984375,-24
0.90234375,-13
0.90625,-4
0.91015625,-2
0.9140625,-1
0.91796875,2
0.921875,6
0.92578125,13
0.9296875,19
0.93359375,24
0.9375,25
0.94140625,26
0.9453125,31
0.94921875,40
0.953125,49
0.95703125,54
0.9609375,55
0.96484375,52
0.96875,46
0.97265625,40
0.9765625,33
0.98046875,25
0.984375,11
