Time,OZ
0.0,-46
0.00390625,-57
0.0078125,-63
0.01171875,-68
0.015625,-73
0.01953125,-81
0.0234375,-93
0.02734375,-102
0.03125,-96
0.03515625,-77
0.0390625,-53
0.04296875,-30
0.046875,-8
0.05078125,6
0.0546875,9
0.05859375,6
0.0625,3
0.06640625,0
0.0703125,-8
0.07421875,-19
0.078125,-30
0.08203125,-38
0.0859375,-49
0.08984375,-63
0.09375,-78
0.09765625,-89
0.1015625,-96
0.10546875,-98
0.109375,-90
0.11328125,-71
0.1171875,-49
0.12109375,-29
0.125,-10
0.12890625,9
0.1328125,28
0.13671875,47
0.140625,67
0.14453125,84
0.1484375,95
0.15234375,95
0.15625,77
0.16015625,42
0.1640625,5
0.16796875,-23
0.171875,-37
0.17578125,-36
0.1796875,-24
0.18359375,-12
0.1875,-8
0.19140625,-6
0.1953125,-3
0.19921875,2
0.203125,2
0.20703125,-3
0.2109375,-12
0.21484375,-16
0.21875,-10
0.22265625,11
0.2265625,39
0.23046875,61
0.234375,65
0.23828125,57
0.2421875,52
0.24609375,57
0.25,69
0.25390625,78
0.2578125,78
0.26171875,67
0.265625,48
0.26953125,25
0.2734375,5
0.27734375,-10
0.28125,-22
0.28515625,-37
0.2890625,-56
0.29296875,-74
0.296875,-83
0.30078125,-87
0.3046875,-90
0.30859375,-90
0.3125,-80
0.31640625,-62
0.3203125,-39
0.32421875,-10
0.328125,25
0.33203125,59
0.3359375,84
0.33984375,96
0.34375,92
0.34765625,72
0.3515625,44
0.35546875,13
0.359375,-12
0.36328125,-25
0.3671875,-24
0.37109375,-11
0.375,6
0.37890625,19
0.3828125,27
0.38671875,27
0.390625,20
0.39453125,8
0.3984375,-3
0.40234375,-8
0.40625,-9
0.41015625,-10
0.4140625,-11
0.41796875,-7
0.421875,4
0.42578125,20
0.4296875,39
0.43359375,60
0.4375,77
0.44140625,87
0.4453125,89
0.44921875,83
0.453125,69
0.45703125,51
0.4609375,31
0.46484375,10
0.46875,-10
0.47265625,-26
0.4765625,-33
0.48046875,-25
0.484375,-3
0.48828125,27
0.4921875,58
0.49609375,81
0.5,92
0.50390625,84
0.5078125,62
0.51171875,40
0.515625,26
0.51953125,19
0.5234375,16
0.52734375,17
0.53125,25
0.53515625,34
0.5390625,41
0.54296875,46
0.546875,52
0.55078125,54
0.5546875,49
0.55859375,39
0.5625,27
0.56640625,18
0.5703125,13
0.57421875,11
0.578125,9
0.58203125,8
0.5859375,8
0.58984375,8
0.59375,8
0.59765625,12
0.6015625,18
0.60546875,23
0.609375,26
0.61328125,32
0.6171875,44
0.62109375,57
0.625,67
0.62890625,68
0.6328125,57
0.63671875,36
0.640625,10
0.64453125,-15
0.6484375,-38
0.65234375,-55
0.65625,-59
0.66015625,-52
0.6640625,-40
0.66796875,-28
0.671875,-21
0.67578125,-20
0.6796875,-26
0.68359375,-30
0.6875,-22
0.69140625,-4
0.6953125,16
0.69921875,29
0.703125,32
0.70703125,24
0.7109375,11
0.71484375,0
0.71875,-8
0.72265625,-10
0.7265625,-9
0.73046875,-9
0.734375,-17
0.73828125,-32
0.7421875,-47
0.74609375,-55
0.75,-56
0.75390625,-46
0.7578125,-28
0.76171875,-7
0.765625,7
0.76953125,10
0.7734375,6
0.77734375,-6
0.78125,-20
0.78515625,-30
0.7890625,-30
0.79296875,-20
0.796875,-2
0.80078125,16
0.8046875,24
0.80859375,19
0.8125,2
0.81640625,-17
0.8203125,-28
0.82421875,-28
0.828125,-24
0.83203125,-20
0.8359375,-24
0.83984375,-36
0.84375,-50
0.84765625,-56
0.8515625,-47
0.85546875,-25
0.859375,-3
0.86328125,10
0.8671875,14
0.87109375,13
0.875,15
0.87890625,21
0.8828125,33
0.88671875,46
0.890625,55
0.89453125,55
0.8984375,43
0.90234375,23
0.90625,2
0.91015625,-15
0.9140625,-28
0.91796875,-36
0.921875,-40
0.92578125,-41
0.9296875,-37
0.93359375,-25
0.9375,-2
0.94140625,30
0.9453125,61
0.94921875,77
0.953125,72
0.95703125,53
0.9609375,31
0.96484375,16
0.96875,15
0.97265625,20
0.9765625,19
0.98046875,4
0.984375,-19
0.98828125,-37
0.9921875,-40
0.99609375,-26
1.0,1
1.00390625,26
1.0078125,34
1.01171875,25
1.015625,6
1.01953125,-14
1.0234375,-26
1.02734375,-29
1.03125,-21
1.03515625,-6
1.0390625,14
1.04296875,36
1.046875,57
1.05078125,66
1.0546875,57
1.05859375,33
1.0625,4
1.06640625,-21
1.0703125,-38
1.07421875,-44
1.078125,-38
1.08203125,-29
1.0859375,-30
1.08984375,-41
1.09375,-54
1.09765625,-65
1.1015625,-72
1.10546875,-72
1.109375,-60
1.11328125,-38
1.1171875,-18
1.12109375,-6
1.125,-2
1.12890625,0
1.1328125,8
1.13671875,21
1.140625,40
1.14453125,58
1.1484375,68
1.15234375,62
1.15625,43
1.16015625,17
1.1640625,-10
1.16796875,-32
1.171875,-48
1.17578125,-61
1.1796875,-68
1.18359375,-63
1.1875,-46
1.19140625,-28
1.1953125,-16
1.19921875,-11
1.203125,-9
1.20703125,-13
1.2109375,-18
1.21484375,-21
1.21875,-18
1.22265625,-11
1.2265625,1
1.23046875,18
1.234375,37
1.23828125,46
1.2421875,37
1.24609375,10
1.25,-24
1.25390625,-49
1.2578125,-54
1.26171875,-43
1.265625,-25
1.26953125,-11
1.2734375,-8
1.27734375,-15
1.28125,-24
1.28515625,-27
1.2890625,-24
1.29296875,-18
1.296875,-6
1.30078125,10
1.3046875,25
1.30859375,36
1.3125,44
1.31640625,46
1.3203125,43
1.32421875,38
1.328125,38
1.33203125,44
1.3359375,50
1.33984375,52
1.34375,45
1.34765625,28
1.3515625,2
1.35546875,-24
1.359375,-41
1.36328125,-44
1.3671875,-34
1.37109375,-15
1.375,7
1.37890625,22
1.3828125,25
1.38671875,15
1.390625,1
1.39453125,-6
1.3984375,-1
1.40234375,15
1.40625,36
1.41015625,54
1.4140625,60
1.41796875,53
1.421875,35
1.42578125,16
1.4296875,-1
1.43359375,-14
1.4375,-21
1.44140625,-25
1.4453125,-31
1.44921875,-42
1.453125,-57
1.45703125,-73
1.4609375,-86
1.46484375,-87
1.46875,-68
1.47265625,-35
1.4765625,2
1.48046875,34
1.484375,55
1.48828125,63
1.4921875,59
1.49609375,50
1.5,46
1.50390625,44
1.5078125,38
1.51171875,25
1.515625,6
1.51953125,-18
1.5234375,-44
1.52734375,-63
1.53125,-64
1.53515625,-48
1.5390625,-26
1.54296875,-9
1.546875,-3
1.55078125,-7
1.5546875,-14
1.55859375,-19
1.5625,-16
1.56640625,-2
1.5703125,20
1.57421875,43
1.578125,67
1.58203125,90
1.5859375,108
1.58984375,117
1.59375,111
1.59765625,92
1.6015625,70
1.60546875,52
1.609375,39
1.61328125,26
1.6171875,12
1.62109375,-8
1.625,-35
1.62890625,-61
1.6328125,-81
1.63671875,-92
1.640625,-97
1.64453125,-100
1.6484375,-103
1.65234375,-102
1.65625,-91
1.66015625,-69
1.6640625,-38
1.66796875,0
1.671875,36
1.67578125,62
1.6796875,75
1.68359375,78
1.6875,72
1.69140625,61
1.6953125,50
1.69921875,38
1.703125,21
1.70703125,4
1.7109375,-1
1.71484375,6
1.71875,15
1.72265625,23
1.7265625,31
1.73046875,37
1.734375,38
1.73828125,40
1.7421875,54
1.74609375,76
1.75,94
1.75390625,105
1.7578125,107
1.76171875,97
1.765625,72
1.76953125,33
1.7734375,-18
1.77734375,-68
1.78125,-104
1.78515625,-122
1.7890625,-124
1.79296875,-114
1.796875,-101
1.80078125,-91
1.8046875,-84
1.80859375,-78
1.8125,-75
1.81640625,-70
1.8203125,-58
1.82421875,-39
1.828125,-12
1.83203125,20
1.8359375,56
1.83984375,86
1.84375,103
1.84765625,106
1.8515625,100
1.85546875,87
1.859375,69
1.86328125,52
1.8671875,40
1.87109375,35
1.875,33
1.87890625,31
1.8828125,27
1.88671875,26
1.890625,30
1.89453125,36
1.8984375,40
1.90234375,40
1.90625,37
1.91015625,34
1.9140625,36
1.91796875,48
1.921875,69
1.92578125,89
1.9296875,100
1.93359375,96
1.9375,85
1.94140625,76
1.9453125,70
1.94921875,65
1.953125,58
1.95703125,50
1.9609375,41
1.96484375,29
1.96875,18
1.97265625,9
1.9765625,0
1.98046875,-10
1.984375,-18
1.98828125,-19
1.9921875,-14
1.99609375,-4
2.0,8
2.00390625,18
2.0078125,22
2.01171875,20
2.015625,17
2.01953125,15
2.0234375,13
2.02734375,11
2.03125,11
2.03515625,11
2.0390625,7
2.04296875,-1
2.046875,-13
2.05078125,-28
2.0546875,-46
2.05859375,-65
2.0625,-81
2.06640625,-95
2.0703125,-108
2.07421875,-124
2.078125,-138
2.08203125,-150
2.0859375,-153
2.08984375,-140
2.09375,-110
2.09765625,-72
2.1015625,-42
2.10546875,-26
2.109375,-25
2.11328125,-35
2.1171875,-51
2.12109375,-62
2.125,-63
2.12890625,-56
2.1328125,-49
2.13671875,-43
2.140625,-39
2.14453125,-42
2.1484375,-51
2.15234375,-61
2.15625,-68
2.16015625,-70
2.1640625,-73
2.16796875,-79
2.171875,-89
2.17578125,-97
2.1796875,-93
2.18359375,-70
2.1875,-31
2.19140625,6
2.1953125,27
2.19921875,30
2.203125,24
2.20703125,16
2.2109375,10
2.21484375,10
2.21875,11
2.22265625,6
2.2265625,-5
2.23046875,-16
2.234375,-23
2.23828125,-30
2.2421875,-43
2.24609375,-59
2.25,-76
2.25390625,-90
2.2578125,-98
2.26171875,-98
2.265625,-92
2.26953125,-80
2.2734375,-60
2.27734375,-27
2.28125,14
2.28515625,53
2.2890625,83
2.29296875,98
2.296875,94
2.30078125,72
2.3046875,41
2.30859375,9
2.3125,-19
2.31640625,-44
