Time,OZ
0.0,-40
0.00390625,-40
0.0078125,-39
0.01171875,-38
0.015625,-34
0.01953125,-28
0.0234375,-19
0.02734375,-9
0.03125,1
0.03515625,10
0.0390625,17
0.04296875,22
0.046875,24
0.05078125,23
0.0546875,19
0.05859375,13
0.0625,8
0.06640625,4
0.0703125,2
0.07421875,3
0.078125,3
0.08203125,1
0.0859375,-6
0.08984375,-16
0.09375,-28
0.09765625,-38
0.1015625,-44
0.10546875,-47
0.109375,-47
0.11328125,-44
0.1171875,-40
0.12109375,-34
0.125,-27
0.12890625,-21
0.1328125,-14
0.13671875,-8
0.140625,-2
0.14453125,5
0.1484375,13
0.15234375,20
0.15625,24
0.16015625,24
0.1640625,20
0.16796875,12
0.171875,2
0.17578125,-9
0.1796875,-19
0.18359375,-28
0.1875,-35
0.19140625,-40
0.1953125,-45
0.19921875,-49
0.203125,-52
0.20703125,-53
0.2109375,-52
0.21484375,-48
0.21875,-40
0.22265625,-30
0.2265625,-17
0.23046875,-3
0.234375,11
0.23828125,26
0.2421875,40
0.24609375,50
0.25,56
0.25390625,56
0.2578125,50
0.26171875,39
0.265625,25
0.26953125,9
0.2734375,-7
0.27734375,-23
0.28125,-37
0.28515625,-49
0.2890625,-59
0.29296875,-63
0.296875,-60
0.30078125,-52
0.3046875,-39
0.30859375,-23
0.3125,-7
0.31640625,9
0.3203125,25
0.32421875,39
0.328125,54
0.33203125,70
0.3359375,84
0.33984375,96
0.34375,104
0.34765625,106
0.3515625,100
0.35546875,86
0.359375,66
0.36328125,43
0.3671875,18
0.37109375,-8
0.375,-33
0.37890625,-55
0.3828125,-71
0.38671875,-81
0.390625,-82
0.39453125,-73
0.3984375,-58
0.40234375,-38
0.40625,-17
0.41015625,5
0.4140625,27
0.41796875,49
0.421875,71
0.42578125,92
0.4296875,111
0.43359375,125
0.4375,135
0.44140625,139
0.4453125,139
0.44921875,134
0.453125,127
0.45703125,116
0.4609375,102
0.46484375,87
0.46875,70
0.47265625,50
0.4765625,27
0.48046875,0
0.484375,-29
0.48828125,-56
0.4921875,-78
0.49609375,-91
0.5,-93
0.50390625,-84
0.5078125,-69
0.51171875,-50
0.515625,-30
0.51953125,-11
0.5234375,7
0.52734375,23
0.53125,36
0.53515625,46
0.5390625,54
0.54296875,59
0.546875,64
0.55078125,68
0.5546875,73
0.55859375,77
0.5625,79
0.56640625,78
0.5703125,72
0.57421875,62
0.578125,47
0.58203125,29
0.5859375,9
0.58984375,-10
0.59375,-26
0.59765625,-38
0.6015625,-44
0.60546875,-47
0.609375,-46
0.61328125,-44
0.6171875,-42
0.62109375,-40
0.625,-39
0.62890625,-37
0.6328125,-35
0.63671875,-32
0.640625,-26
0.64453125,-16
0.6484375,-1
0.65234375,17
0.65625,34
0.66015625,49
0.6640625,60
0.66796875,64
0.671875,62
0.67578125,57
0.6796875,50
0.68359375,42
0.6875,33
0.69140625,25
0.6953125,16
0.69921875,5
0.703125,-6
0.70703125,-18
0.7109375,-30
0.71484375,-43
0.71875,-54
0.72265625,-63
0.7265625,-69
0.73046875,-72
0.734375,-71
0.73828125,-66
0.7421875,-58
0.74609375,-47
0.75,-34
0.75390625,-19
0.7578125,-4
0.76171875,10
0.765625,21
0.76953125,30
0.7734375,37
0.77734375,43
0.78125,47
0.78515625,49
0.7890625,48
0.79296875,45
0.796875,40
0.80078125,33
0.8046875,26
0.80859375,20
0.8125,16
0.81640625,14
0.8203125,13
0.82421875,12
0.828125,12
0.83203125,12
0.8359375,12
0.83984375,12
0.84375,11
0.84765625,11
0.8515625,9
0.85546875,8
0.859375,7
0.86328125,9
0.8671875,12
0.87109375,16
0.875,19
0.87890625,20
0.8828125,19
0.88671875,15
0.890625,10
0.89453125,6
0.8984375,3
0.90234375,1
0.90625,-2
0.91015625,-6
0.9140625,-11
0.91796875,-16
0.921875,-22
0.92578125,-27
0.9296875,-28
0.93359375,-28
0.9375,-26
0.94140625,-24
