Time,OZ
0.0,-75
0.00390625,-81
0.0078125,-89
0.01171875,-97
0.015625,-104
0.01953125,-103
0.0234375,-94
0.02734375,-82
0.03125,-67
0.03515625,-51
0.0390625,-35
0.04296875,-22
0.046875,-12
0.05078125,-5
0.0546875,-3
0.05859375,-5
0.0625,-8
0.06640625,-11
0.0703125,-14
0.07421875,-16
0.078125,-17
0.08203125,-19
0.0859375,-24
0.08984375,-31
0.09375,-37
0.09765625,-42
0.1015625,-45
0.10546875,-43
0.109375,-35
0.11328125,-22
0.1171875,-7
0.12109375,7
0.125,18
0.12890625,27
0.1328125,34
0.13671875,38
0.140625,37
0.14453125,32
0.1484375,25
0.15234375,18
0.15625,13
0.16015625,10
0.1640625,10
0.16796875,13
0.171875,15
0.17578125,13
0.1796875,10
0.18359375,7
0.1875,3
0.19140625,0
0.1953125,-4
0.19921875,-5
0.203125,-5
0.20703125,-1
0.2109375,7
0.21484375,19
0.21875,30
0.22265625,39
0.2265625,43
0.23046875,42
0.234375,39
0.23828125,32
0.2421875,24
0.24609375,17
0.25,12
0.25390625,7
0.2578125,1
0.26171875,-5
0.265625,-9
0.26953125,-10
0.2734375,-9
0.27734375,-5
0.28125,2
0.28515625,8
0.2890625,13
0.29296875,16
0.296875,18
0.30078125,21
0.3046875,23
0.30859375,23
0.3125,23
0.31640625,25
0.3203125,28
0.32421875,31
0.328125,33
0.33203125,32
0.3359375,28
0.33984375,20
0.34375,13
0.34765625,7
0.3515625,0
0.35546875,-9
0.359375,-17
0.36328125,-21
0.3671875,-21
0.37109375,-20
0.375,-17
0.37890625,-13
0.3828125,-9
0.38671875,-5
0.390625,-2
0.39453125,3
0.3984375,5
0.40234375,6
0.40625,7
0.41015625,10
0.4140625,14
0.41796875,20
0.421875,25
0.42578125,25
0.4296875,21
0.43359375,16
0.4375,11
0.44140625,11
0.4453125,12
0.44921875,12
0.453125,10
0.45703125,6
0.4609375,1
0.46484375,-2
0.46875,1
0.47265625,11
0.4765625,27
0.48046875,44
0.484375,59
0.48828125,68
0.4921875,71
0.49609375,70
0.5,67
0.50390625,65
0.5078125,64
0.51171875,59
0.515625,49
0.51953125,36
0.5234375,22
0.52734375,11
0.53125,6
0.53515625,5
0.5390625,6
0.54296875,5
0.546875,0
0.55078125,-6
0.5546875,-11
0.55859375,-11
0.5625,-7
0.56640625,1
0.5703125,10
0.57421875,18
0.578125,23
0.58203125,25
0.5859375,27
0.58984375,26
0.59375,25
0.59765625,21
0.6015625,17
0.60546875,14
0.609375,13
0.61328125,12
0.6171875,12
0.62109375,11
0.625,9
0.62890625,5
0.6328125,-1
0.63671875,-4
0.640625,-3
0.64453125,0
0.6484375,7
0.65234375,15
0.65625,22
0.66015625,22
0.6640625,17
0.66796875,7
0.671875,-6
0.67578125,-16
0.6796875,-21
0.68359375,-21
0.6875,-19
0.69140625,-17
0.6953125,-17
0.69921875,-20
0.703125,-23
0.70703125,-26
0.7109375,-30
0.71484375,-34
0.71875,-41
0.72265625,-50
0.7265625,-55
0.73046875,-53
0.734375,-46
0.73828125,-35
0.7421875,-25
0.74609375,-17
0.75,-11
0.75390625,-6
0.7578125,-1
0.76171875,4
0.765625,7
0.76953125,5
0.7734375,-2
0.77734375,-13
0.78125,-22
0.78515625,-26
0.7890625,-24
0.79296875,-18
0.796875,-13
0.80078125,-9
0.8046875,-6
0.80859375,-6
0.8125,-6
0.81640625,-4
0.8203125,2
0.82421875,12
0.828125,22
0.83203125,31
0.8359375,38
0.83984375,39
0.84375,36
0.84765625,29
0.8515625,22
0.85546875,17
0.859375,13
0.86328125,9
0.8671875,3
0.87109375,-5
0.875,-17
0.87890625,-29
0.8828125,-42
0.88671875,-55
0.890625,-69
0.89453125,-81
0.8984375,-91
0.90234375,-96
0.90625,-94
0.91015625,-85
0.9140625,-69
0.91796875,-51
0.921875,-34
0.92578125,-20
0.9296875,-7
0.93359375,5
0.9375,15
0.94140625,21
0.9453125,24
0.94921875,24
0.953125,20
0.95703125,14
0.9609375,7
0.96484375,1
0.96875,-4
0.97265625,-8
0.9765625,-12
0.98046875,-16
0.984375,-17
0.98828125,-15
0.9921875,-12
0.99609375,-9
1.0,-7
1.00390625,-7
1.0078125,-9
1.01171875,-14
1.015625,-15
1.01953125,-11
1.0234375,-4
1.02734375,2
1.03125,3
1.03515625,-1
1.0390625,-9
1.04296875,-17
1.046875,-23
1.05078125,-24
1.0546875,-20
1.05859375,-15
1.0625,-9
1.06640625,-3
1.0703125,4
1.07421875,9
1.078125,12
1.08203125,13
1.0859375,11
1.08984375,9
1.09375,8
1.09765625,11
1.1015625,16
1.10546875,23
1.109375,28
1.11328125,32
1.1171875,32
1.12109375,27
1.125,18
1.12890625,7
1.1328125,-5
1.13671875,-18
1.140625,-29
1.14453125,-34
1.1484375,-32
1.15234375,-27
1.15625,-21
1.16015625,-16
1.1640625,-16
1.16796875,-21
1.171875,-27
1.17578125,-27
1.1796875,-19
1.18359375,-5
1.1875,11
1.19140625,24
1.1953125,29
1.19921875,26
1.203125,19
1.20703125,13
1.2109375,9
1.21484375,8
1.21875,8
1.22265625,8
1.2265625,3
1.23046875,-4
1.234375,-11
1.23828125,-17
1.2421875,-21
1.24609375,-25
1.25,-29
1.25390625,-32
1.2578125,-30
1.26171875,-22
1.265625,-10
1.26953125,5
1.2734375,20
1.27734375,28
1.28125,27
1.28515625,18
1.2890625,6
1.29296875,-2
1.296875,-7
1.30078125,-7
1.3046875,-2
1.30859375,6
1.3125,13
1.31640625,17
1.3203125,18
1.32421875,16
1.328125,10
1.33203125,2
1.3359375,-7
1.33984375,-13
1.34375,-17
1.34765625,-18
1.3515625,-18
1.35546875,-14
1.359375,-8
1.36328125,-1
1.3671875,5
1.37109375,12
1.375,19
1.37890625,24
1.3828125,28
1.38671875,31
1.390625,33
1.39453125,35
1.3984375,33
1.40234375,25
1.40625,13
1.41015625,-1
1.4140625,-16
1.41796875,-30
1.421875,-39
1.42578125,-43
1.4296875,-43
1.43359375,-43
1.4375,-40
1.44140625,-31
1.4453125,-16
1.44921875,-1
1.453125,13
1.45703125,25
1.4609375,33
1.46484375,37
1.46875,40
1.47265625,44
1.4765625,46
1.48046875,46
1.484375,42
1.48828125,37
1.4921875,32
1.49609375,29
1.5,30
1.50390625,33
1.5078125,34
1.51171875,31
1.515625,24
1.51953125,16
1.5234375,10
1.52734375,5
1.53125,3
1.53515625,4
1.5390625,6
1.54296875,11
1.546875,18
1.55078125,27
1.5546875,36
1.55859375,40
1.5625,40
1.56640625,39
1.5703125,39
1.57421875,37
1.578125,31
1.58203125,22
1.5859375,10
1.58984375,-3
1.59375,-14
1.59765625,-17
1.6015625,-14
1.60546875,-9
1.609375,-5
1.61328125,-2
1.6171875,3
1.62109375,10
1.625,16
1.62890625,22
1.6328125,26
1.63671875,32
1.640625,39
1.64453125,45
1.6484375,47
1.65234375,44
1.65625,35
1.66015625,19
1.6640625,0
1.66796875,-14
1.671875,-24
1.67578125,-30
1.6796875,-35
1.68359375,-39
1.6875,-44
1.69140625,-47
1.6953125,-49
1.69921875,-48
1.703125,-44
1.70703125,-37
1.7109375,-26
1.71484375,-16
1.71875,-5
1.72265625,7
1.7265625,21
1.73046875,34
1.734375,44
1.73828125,52
1.7421875,55
1.74609375,51
1.75,42
1.75390625,30
1.7578125,19
1.76171875,8
1.765625,2
1.76953125,-2
1.7734375,-5
1.77734375,-10
1.78125,-14
1.78515625,-16
1.7890625,-13
1.79296875,-4
1.796875,8
1.80078125,20
1.8046875,29
1.80859375,31
1.8125,29
1.81640625,24
1.8203125,20
1.82421875,14
1.828125,7
1.83203125,1
1.8359375,-3
1.83984375,-6
1.84375,-7
1.84765625,-7
1.8515625,-7
1.85546875,-8
1.859375,-14
1.86328125,-22
1.8671875,-31
1.87109375,-39
1.875,-45
1.87890625,-47
1.8828125,-41
1.88671875,-31
1.890625,-20
1.89453125,-15
1.8984375,-15
1.90234375,-21
1.90625,-29
1.91015625,-36
1.9140625,-39
1.91796875,-34
1.921875,-26
1.92578125,-18
1.9296875,-12
1.93359375,-8
1.9375,-5
1.94140625,-3
1.9453125,-2
1.94921875,-4
1.953125,-9
1.95703125,-20
1.9609375,-33
1.96484375,-44
1.96875,-49
1.97265625,-48
1.9765625,-43
1.98046875,-35
1.984375,-27
1.98828125,-21
1.9921875,-15
1.99609375,-9
2.0,-4
2.00390625,-1
2.0078125,-1
2.01171875,-3
2.015625,-6
2.01953125,-8
2.0234375,-10
2.02734375,-11
2.03125,-11
2.03515625,-11
2.0390625,-13
2.04296875,-17
2.046875,-22
2.05078125,-25
2.0546875,-25
2.05859375,-20
2.0625,-10
2.06640625,0
2.0703125,7
2.07421875,10
2.078125,8
2.08203125,4
2.0859375,-1
2.08984375,-5
2.09375,-6
2.09765625,-7
2.1015625,-8
2.10546875,-9
2.109375,-13
