Time,OZ
0.0,90
0.00390625,101
0.0078125,101
0.01171875,87
0.015625,68
0.01953125,54
0.0234375,48
0.02734375,44
0.03125,37
0.03515625,24
0.0390625,1
0.04296875,-31
0.046875,-59
0.05078125,-71
0.0546875,-65
0.05859375,-46
0.0625,-20
0.06640625,8
0.0703125,33
0.07421875,50
0.078125,59
0.08203125,63
0.0859375,68
0.08984375,75
0.09375,87
0.09765625,104
0.1015625,122
0.10546875,134
0.109375,136
0.11328125,131
0.1171875,118
0.12109375,97
0.125,70
0.12890625,38
0.1328125,9
0.13671875,-12
0.140625,-19
0.14453125,-14
0.1484375,-1
0.15234375,14
0.15625,28
0.16015625,42
0.1640625,55
0.16796875,69
0.171875,80
0.17578125,80
0.1796875,68
0.18359375,52
0.1875,42
0.19140625,38
0.1953125,42
0.19921875,55
0.203125,72
0.20703125,87
0.2109375,94
0.21484375,92
0.21875,83
0.22265625,71
0.2265625,59
0.23046875,52
0.234375,49
0.23828125,49
0.2421875,47
0.24609375,43
0.25,34
0.25390625,17
0.2578125,-1
0.26171875,-12
0.265625,-16
0.26953125,-14
0.2734375,1
0.27734375,31
0.28125,65
0.28515625,90
0.2890625,107
0.29296875,116
0.296875,114
0.30078125,100
0.3046875,76
0.30859375,51
0.3125,33
0.31640625,26
0.3203125,34
0.32421875,52
0.328125,73
0.33203125,86
0.3359375,90
0.33984375,90
0.34375,92
0.34765625,100
0.3515625,116
0.35546875,139
0.359375,157
0.36328125,168
0.3671875,172
0.37109375,174
0.375,170
0.37890625,156
0.3828125,136
0.38671875,109
0.390625,75
0.39453125,38
0.3984375,12
0.40234375,4
0.40625,9
0.41015625,22
0.4140625,37
0.41796875,47
0.421875,55
0.42578125,65
0.4296875,81
0.43359375,100
0.4375,119
0.44140625,131
0.4453125,137
0.44921875,138
0.453125,139
0.45703125,141
0.4609375,145
0.46484375,147
0.46875,141
0.47265625,128
0.4765625,113
0.48046875,93
0.484375,67
0.48828125,44
0.4921875,33
0.49609375,33
0.5,43
0.50390625,65
0.5078125,92
0.51171875,111
0.515625,112
0.51953125,100
0.5234375,84
0.52734375,74
0.53125,71
0.53515625,76
0.5390625,86
0.54296875,91
0.546875,87
0.55078125,74
0.5546875,56
0.55859375,38
0.5625,25
0.56640625,16
0.5703125,11
0.57421875,9
0.578125,14
0.58203125,18
0.5859375,12
0.58984375,1
0.59375,-4
0.59765625,1
0.6015625,12
0.60546875,32
0.609375,59
0.61328125,84
0.6171875,97
0.62109375,100
0.625,101
0.62890625,101
0.6328125,99
0.63671875,97
0.640625,99
0.64453125,107
0.6484375,120
0.65234375,132
0.65625,136
0.66015625,126
0.6640625,99
0.66796875,61
0.671875,22
0.67578125,-5
0.6796875,-18
0.68359375,-17
0.6875,-6
0.69140625,11
0.6953125,31
0.69921875,54
0.703125,81
0.70703125,108
0.7109375,129
0.71484375,137
0.71875,136
0.72265625,131
0.7265625,126
0.73046875,123
0.734375,122
0.73828125,120
0.7421875,107
0.74609375,78
0.75,40
0.75390625,3
0.7578125,-29
0.76171875,-52
0.765625,-64
0.76953125,-66
0.7734375,-58
0.77734375,-43
0.78125,-20
0.78515625,10
0.7890625,41
0.79296875,63
0.796875,70
0.80078125,66
0.8046875,56
0.80859375,46
0.8125,43
0.81640625,49
0.8203125,59
0.82421875,64
0.828125,63
0.83203125,60
0.8359375,58
0.83984375,52
0.84375,41
0.84765625,29
0.8515625,22
0.85546875,19
0.859375,25
0.86328125,43
0.8671875,69
0.87109375,91
0.875,106
0.87890625,118
0.8828125,125
0.88671875,125
0.890625,116
0.89453125,100
0.8984375,76
0.90234375,50
0.90625,29
0.91015625,23
0.9140625,31
0.91796875,48
0.921875,64
0.92578125,71
0.9296875,64
0.93359375,41
0.9375,7
0.94140625,-27
0.9453125,-49
0.94921875,-50
0.953125,-34
0.95703125,-9
0.9609375,20
0.96484375,45
0.96875,58
0.97265625,56
0.9765625,50
0.98046875,47
0.984375,44
0.98828125,35
0.9921875,24
0.99609375,13
1.0,3
1.00390625,-5
1.0078125,-5
1.01171875,4
1.015625,11
1.01953125,8
1.0234375,-5
1.02734375,-16
1.03125,-21
1.03515625,-21
1.0390625,-18
1.04296875,-12
1.046875,-2
1.05078125,9
1.0546875,20
1.05859375,35
1.0625,55
1.06640625,76
1.0703125,93
1.07421875,102
1.078125,105
1.08203125,99
1.0859375,77
1.08984375,42
1.09375,4
1.09765625,-25
1.1015625,-44
1.10546875,-60
1.109375,-74
1.11328125,-81
1.1171875,-78
1.12109375,-63
1.125,-37
1.12890625,-5
1.1328125,23
1.13671875,39
1.140625,44
1.14453125,49
1.1484375,60
1.15234375,76
1.15625,91
1.16015625,96
1.1640625,85
1.16796875,66
1.171875,51
1.17578125,46
1.1796875,49
1.18359375,52
1.1875,48
1.19140625,37
1.1953125,19
1.19921875,3
1.203125,1
1.20703125,16
1.2109375,34
1.21484375,40
1.21875,33
1.22265625,19
1.2265625,1
1.23046875,-11
1.234375,-9
1.23828125,4
1.2421875,17
1.24609375,26
1.25,30
1.25390625,30
1.2578125,23
1.26171875,11
1.265625,0
1.26953125,-9
1.2734375,-17
1.27734375,-22
1.28125,-23
1.28515625,-26
1.2890625,-33
1.29296875,-39
1.296875,-38
1.30078125,-33
1.3046875,-29
1.30859375,-28
1.3125,-31
1.31640625,-32
1.3203125,-27
1.32421875,-14
1.328125,1
1.33203125,11
1.3359375,13
1.33984375,10
1.34375,9
1.34765625,14
1.3515625,21
1.35546875,23
1.359375,20
1.36328125,10
1.3671875,-4
1.37109375,-18
1.375,-27
1.37890625,-31
1.3828125,-36
1.38671875,-41
1.390625,-41
1.39453125,-31
1.3984375,-16
1.40234375,-1
1.40625,11
1.41015625,20
1.4140625,23
1.41796875,21
1.421875,16
1.42578125,15
1.4296875,18
1.43359375,19
1.4375,17
1.44140625,12
1.4453125,1
1.44921875,-18
1.453125,-41
1.45703125,-62
1.4609375,-79
1.46484375,-89
1.46875,-93
1.47265625,-94
1.4765625,-93
1.48046875,-90
1.484375,-89
1.48828125,-89
1.4921875,-87
1.49609375,-82
1.5,-73
1.50390625,-60
1.5078125,-38
1.51171875,-10
1.515625,16
1.51953125,29
1.5234375,26
1.52734375,14
1.53125,1
1.53515625,-9
1.5390625,-10
1.54296875,-1
1.546875,10
1.55078125,9
1.5546875,-8
1.55859375,-31
1.5625,-49
1.56640625,-57
1.5703125,-53
1.57421875,-40
1.578125,-24
1.58203125,-13
1.5859375,-11
1.58984375,-17
1.59375,-20
1.59765625,-9
1.6015625,13
1.60546875,35
1.609375,47
1.61328125,47
1.6171875,35
1.62109375,14
1.625,-5
1.62890625,-16
1.6328125,-24
1.63671875,-39
1.640625,-62
1.64453125,-84
1.6484375,-94
1.65234375,-92
1.65625,-80
1.66015625,-61
1.6640625,-39
1.66796875,-21
1.671875,-8
1.67578125,4
1.6796875,16
1.68359375,24
1.6875,30
1.69140625,42
1.6953125,61
1.69921875,80
1.703125,88
1.70703125,80
1.7109375,52
1.71484375,10
1.71875,-37
1.72265625,-78
1.7265625,-109
1.73046875,-128
1.734375,-136
1.73828125,-131
1.7421875,-115
1.74609375,-90
1.75,-58
1.75390625,-26
1.7578125,5
1.76171875,28
1.765625,40
1.76953125,41
1.7734375,32
1.77734375,18
1.78125,0
1.78515625,-15
1.7890625,-22
1.79296875,-22
1.796875,-24
1.80078125,-29
1.8046875,-36
1.80859375,-39
1.8125,-38
1.81640625,-33
1.8203125,-24
1.82421875,-14
1.828125,-9
1.83203125,-12
1.8359375,-20
1.83984375,-27
1.84375,-31
1.84765625,-37
1.8515625,-44
1.85546875,-50
1.859375,-47
1.86328125,-35
1.8671875,-15
1.87109375,9
1.875,32
1.87890625,44
1.8828125,44
1.88671875,36
1.890625,27
1.89453125,16
1.8984375,2
1.90234375,-11
1.90625,-23
1.91015625,-33
1.9140625,-43
1.91796875,-53
1.921875,-56
1.92578125,-52
1.9296875,-43
1.93359375,-35
1.9375,-28
1.94140625,-21
1.9453125,-15
1.94921875,-7
1.953125,1
1.95703125,8
1.9609375,7
1.96484375,-5
1.96875,-29
1.97265625,-56
1.9765625,-78
1.98046875,-90
1.984375,-95
1.98828125,-96
1.9921875,-96
1.99609375,-91
2.0,-76
2.00390625,-54
2.0078125,-28
2.01171875,-5
2.015625,12
2.01953125,15
2.0234375,8
2.02734375,1
2.03125,3
2.03515625,12
2.0390625,24
2.04296875,34
2.046875,35
2.05078125,23
2.0546875,5
2.05859375,-12
2.0625,-26
2.06640625,-34
2.0703125,-40
2.07421875,-44
2.078125,-48
2.08203125,-49
2.0859375,-42
2.08984375,-28
2.09375,-13
2.09765625,-4
2.1015625,-2
2.10546875,-8
2.109375,-16
2.11328125,-20
2.1171875,-13
2.12109375,-4
2.125,0
2.12890625,0
2.1328125,0
2.13671875,-4
2.140625,-14
2.14453125,-25
2.1484375,-31
2.15234375,-34
2.15625,-37
2.16015625,-37
2.1640625,-35
2.16796875,-38
2.171875,-48
2.17578125,-62
2.1796875,-70
2.18359375,-67
2.1875,-57
2.19140625,-50
2.1953125,-48
2.19921875,-48
2.203125,-44
2.20703125,-35
2.2109375,-22
2.21484375,-7
2.21875,6
2.22265625,10
2.2265625,9
2.23046875,7
2.234375,6
2.23828125,3
2.2421875,-5
2.24609375,-19
2.25,-40
2.25390625,-61
2.2578125,-71
2.26171875,-66
2.265625,-50
2.26953125,-32
2.2734375,-19
2.27734375,-15
2.28125,-25
2.28515625,-41
2.2890625,-46
2.29296875,-29
2.296875,8
2.30078125,51
2.3046875,85
2.30859375,96
2.3125,82
2.31640625,51
2.3203125,18
2.32421875,-5
2.328125,-17
2.33203125,-22
2.3359375,-27
2.33984375,-33
2.34375,-39
2.34765625,-47
2.3515625,-55
2.35546875,-65
2.359375,-81
2.36328125,-101
2.3671875,-111
2.37109375,-101
2.375,-78
2.37890625,-53
2.3828125,-34
2.38671875,-19
2.390625,-10
2.39453125,-9
2.3984375,-9
2.40234375,-6
2.40625,-5
2.41015625,-11
2.4140625,-22
2.41796875,-35
2.421875,-50
2.42578125,-71
2.4296875,-99
2.43359375,-128
2.4375,-150
2.44140625,-159
2.4453125,-153
2.44921875,-132
2.453125,-102
2.45703125,-69
2.4609375,-36
2.46484375,-7
2.46875,13
2.47265625,20
2.4765625,16
2.48046875,7
2.484375,-2
2.48828125,-4
2.4921875,5
2.49609375,24
2.5,39
2.50390625,44
2.5078125,42
2.51171875,34
2.515625,15
2.51953125,-15
2.5234375,-48
2.52734375,-78
2.53125,-104
2.53515625,-120
2.5390625,-123
2.54296875,-114
2.546875,-101
2.55078125,-92
2.5546875,-84
2.55859375,-70
2.5625,-44
2.56640625,-13
2.5703125,16
2.57421875,32
2.578125,31
2.58203125,12
2.5859375,-22
2.58984375,-58
2.59375,-82
2.59765625,-82
2.6015625,-65
2.60546875,-42
2.609375,-23
2.61328125,-19
2.6171875,-33
2.62109375,-63
2.625,-99
2.62890625,-130
2.6328125,-149
2.63671875,-152
2.640625,-143
2.64453125,-125
2.6484375,-102
2.65234375,-79
2.65625,-65
2.66015625,-62
2.6640625,-69
2.66796875,-78
2.671875,-82
2.67578125,-78
2.6796875,-68
2.68359375,-54
2.6875,-38
2.69140625,-30
2.6953125,-37
2.69921875,-50
2.703125,-60
2.70703125,-63
2.7109375,-57
2.71484375,-42
2.71875,-20
2.72265625,0
2.7265625,11
2.73046875,10
2.734375,6
2.73828125,4
2.7421875,0
2.74609375,-7
2.75,-17
2.75390625,-29
2.7578125,-45
2.76171875,-61
2.765625,-68
2.76953125,-61
2.7734375,-41
2.77734375,-19
2.78125,0
2.78515625,9
2.7890625,8
2.79296875,-5
2.796875,-27
2.80078125,-52
2.8046875,-77
2.80859375,-100
2.8125,-115
2.81640625,-114
2.8203125,-97
2.82421875,-71
2.828125,-45
2.83203125,-29
2.8359375,-26
2.83984375,-31
2.84375,-34
2.84765625,-27
2.8515625,-9
2.85546875,11
2.859375,20
2.86328125,11
2.8671875,-13
2.87109375,-40
2.875,-60
2.87890625,-69
2.8828125,-69
2.88671875,-65
2.890625,-66
2.89453125,-71
2.8984375,-74
2.90234375,-70
2.90625,-58
2.91015625,-39
2.9140625,-19
2.91796875,-7
2.921875,-6
2.92578125,-11
2.9296875,-16
2.93359375,-16
2.9375,-12
2.94140625,-7
2.9453125,-1
2.94921875,3
2.953125,6
2.95703125,11
2.9609375,19
2.96484375,23
2.96875,14
2.97265625,-8
2.9765625,-31
2.98046875,-49
2.984375,-58
2.98828125,-62
2.9921875,-65
2.99609375,-67
3.0,-64
3.00390625,-53
3.0078125,-30
3.01171875,-5
3.015625,10
3.01953125,9
3.0234375,-4
3.02734375,-15
3.03125,-18
3.03515625,-18
3.0390625,-20
3.04296875,-25
3.046875,-33
3.05078125,-49
3.0546875,-66
3.05859375,-78
3.0625,-84
3.06640625,-89
3.0703125,-89
3.07421875,-76
3.078125,-49
3.08203125,-24
3.0859375,-11
3.08984375,-8
3.09375,-9
3.09765625,-11
3.1015625,-9
3.10546875,0
3.109375,14
3.11328125,27
3.1171875,35
3.12109375,37
3.125,35
3.12890625,33
3.1328125,27
3.13671875,13
3.140625,-10
3.14453125,-35
3.1484375,-57
3.15234375,-70
3.15625,-72
3.16015625,-66
3.1640625,-55
3.16796875,-43
3.171875,-32
3.17578125,-24
3.1796875,-17
3.18359375,-7
3.1875,6
3.19140625,14
3.1953125,18
3.19921875,27
3.203125,41
3.20703125,51
3.2109375,50
3.21484375,38
3.21875,18
3.22265625,-10
3.2265625,-37
3.23046875,-55
3.234375,-62
3.23828125,-64
3.2421875,-67
3.24609375,-73
3.25,-79
3.25390625,-80
3.2578125,-74
3.26171875,-61
3.265625,-40
3.26953125,-17
3.2734375,3
3.27734375,21
3.28125,37
3.28515625,55
3.2890625,73
3.29296875,87
3.296875,90
3.30078125,76
3.3046875,45
3.30859375,1
3.3125,-46
3.31640625,-82
3.3203125,-101
3.32421875,-105
3.328125,-98
3.33203125,-87
3.3359375,-76
3.33984375,-68
3.34375,-65
3.34765625,-64
3.3515625,-62
3.35546875,-60
3.359375,-62
3.36328125,-63
3.3671875,-59
3.37109375,-49
3.375,-35
3.37890625,-17
3.3828125,2
3.38671875,12
3.390625,5
3.39453125,-17
3.3984375,-49
3.40234375,-85
3.40625,-116
3.41015625,-132
3.4140625,-129
3.41796875,-116
3.421875,-98
3.42578125,-81
3.4296875,-63
3.43359375,-45
3.4375,-28
3.44140625,-8
3.4453125,14
3.44921875,33
3.453125,45
3.45703125,48
3.4609375,44
3.46484375,34
3.46875,21
3.47265625,6
3.4765625,-5
3.48046875,-10
3.484375,-12
3.48828125,-16
3.4921875,-25
3.49609375,-39
3.5,-58
3.50390625,-81
3.5078125,-101
3.51171875,-108
3.515625,-96
3.51953125,-68
3.5234375,-33
3.52734375,0
3.53125,24
3.53515625,35
3.5390625,34
3.54296875,27
3.546875,22
3.55078125,24
3.5546875,30
3.55859375,35
3.5625,37
3.56640625,35
3.5703125,26
3.57421875,6
3.578125,-22
3.58203125,-42
3.5859375,-49
3.58984375,-46
3.59375,-36
3.59765625,-18
3.6015625,0
3.60546875,5
3.609375,-1
3.61328125,-10
3.6171875,-14
3.62109375,-15
3.625,-15
3.62890625,-7
3.6328125,10
3.63671875,28
3.640625,36
3.64453125,33
3.6484375,23
3.65234375,11
3.65625,3
3.66015625,6
3.6640625,25
3.66796875,47
3.671875,54
3.67578125,43
3.6796875,17
3.68359375,-15
3.6875,-44
3.69140625,-66
3.6953125,-78
3.69921875,-82
3.703125,-82
3.70703125,-79
3.7109375,-74
3.71484375,-66
3.71875,-54
3.72265625,-39
3.7265625,-19
3.73046875,1
3.734375,16
3.73828125,24
3.7421875,27
3.74609375,22
3.75,12
3.75390625,3
3.7578125,-3
3.76171875,-10
3.765625,-21
3.76953125,-33
3.7734375,-41
3.77734375,-47
3.78125,-50
3.78515625,-47
3.7890625,-35
3.79296875,-19
3.796875,-4
3.80078125,9
3.8046875,24
3.80859375,38
3.8125,51
3.81640625,62
3.8203125,70
3.82421875,67
3.828125,48
3.83203125,17
3.8359375,-13
3.83984375,-36
3.84375,-50
3.84765625,-55
3.8515625,-55
3.85546875,-62
3.859375,-79
3.86328125,-99
3.8671875,-112
3.87109375,-114
3.875,-102
3.87890625,-79
3.8828125,-52
3.88671875,-26
3.890625,-7
3.89453125,5
3.8984375,11
3.90234375,13
3.90625,11
3.91015625,5
3.9140625,-2
3.91796875,-4
3.921875,1
3.92578125,12
3.9296875,29
3.93359375,47
3.9375,65
3.94140625,80
3.9453125,85
3.94921875,75
3.953125,53
3.95703125,24
3.9609375,-5
3.96484375,-24
3.96875,-24
3.97265625,-7
3.9765625,18
3.98046875,41
3.984375,60
3.98828125,76
3.9921875,86
3.99609375,90
4.0,88
4.00390625,74
4.0078125,49
4.01171875,22
4.015625,-1
4.01953125,-19
4.0234375,-32
4.02734375,-42
4.03125,-50
4.03515625,-58
4.0390625,-61
4.04296875,-56
4.046875,-47
4.05078125,-36
4.0546875,-22
4.05859375,-4
4.0625,16
4.06640625,33
4.0703125,40
4.07421875,34
4.078125,19
4.08203125,5
4.0859375,1
4.08984375,10
4.09375,23
4.09765625,33
4.1015625,32
4.10546875,21
4.109375,7
4.11328125,-7
4.1171875,-19
4.12109375,-27
4.125,-31
4.12890625,-29
4.1328125,-21
4.13671875,-7
4.140625,5
4.14453125,5
4.1484375,-4
4.15234375,-16
4.15625,-27
4.16015625,-28
4.1640625,-19
4.16796875,-5
4.171875,8
4.17578125,15
4.1796875,15
4.18359375,10
4.1875,3
4.19140625,-5
4.1953125,-12
4.19921875,-19
4.203125,-23
4.20703125,-22
4.2109375,-11
4.21484375,6
4.21875,18
4.22265625,19
4.2265625,10
4.23046875,-6
4.234375,-23
4.23828125,-31
4.2421875,-23
4.24609375,-7
4.25,5
4.25390625,12
4.2578125,18
4.26171875,30
