Time,OZ
0.0,-22
0.00390625,-4
0.0078125,14
0.01171875,30
0.015625,43
0.01953125,48
0.0234375,44
0.02734375,33
0.03125,21
0.03515625,11
0.0390625,2
0.04296875,-13
0.046875,-33
0.05078125,-50
0.0546875,-60
0.05859375,-62
0.0625,-53
0.06640625,-35
0.0703125,-13
0.07421875,4
0.078125,15
0.08203125,19
0.0859375,15
0.08984375,6
0.09375,-2
0.09765625,-7
0.1015625,-13
0.10546875,-18
0.109375,-20
0.11328125,-25
0.1171875,-36
0.12109375,-54
0.125,-70
0.12890625,-77
0.1328125,-74
0.13671875,-60
0.140625,-36
0.14453125,-10
0.1484375,8
0.15234375,11
0.15625,2
0.16015625,-11
0.1640625,-19
0.16796875,-17
0.171875,-2
0.17578125,20
0.1796875,41
0.18359375,50
0.1875,42
0.19140625,25
0.1953125,12
0.19921875,7
0.203125,6
0.20703125,3
0.2109375,-4
0.21484375,-17
0.21875,-33
0.22265625,-46
0.2265625,-53
0.23046875,-54
0.234375,-49
0.23828125,-37
0.2421875,-21
0.24609375,-9
0.25,-2
0.25390625,-2
0.2578125,-7
0.26171875,-16
0.265625,-23
0.26953125,-22
0.2734375,-17
0.27734375,-15
0.28125,-15
0.28515625,-13
0.2890625,-11
0.29296875,-12
0.296875,-17
0.30078125,-23
0.3046875,-28
0.30859375,-31
0.3125,-35
0.31640625,-43
0.3203125,-51
0.32421875,-53
0.328125,-50
0.33203125,-43
0.3359375,-31
0.33984375,-15
0.34375,-1
0.34765625,7
0.3515625,14
0.35546875,22
0.359375,29
0.36328125,30
0.3671875,27
0.37109375,27
0.375,31
0.37890625,34
0.3828125,34
0.38671875,32
0.390625,27
0.39453125,21
0.3984375,17
0.40234375,17
0.40625,18
0.41015625,16
0.4140625,9
0.41796875,-3
0.421875,-16
0.42578125,-26
0.4296875,-28
0.43359375,-19
0.4375,-4
0.44140625,9
0.4453125,14
0.44921875,13
0.453125,5
0.45703125,-6
0.4609375,-12
0.46484375,-7
0.46875,0
0.47265625,-4
0.4765625,-20
0.48046875,-42
0.484375,-67
0.48828125,-93
0.4921875,-110
0.49609375,-108
0.5,-87
0.50390625,-53
0.5078125,-16
0.51171875,15
0.515625,31
0.51953125,32
0.5234375,22
0.52734375,11
0.53125,9
0.53515625,19
0.5390625,35
0.54296875,47
0.546875,45
0.55078125,26
0.5546875,-4
0.55859375,-35
0.5625,-60
0.56640625,-70
0.5703125,-61
0.57421875,-43
0.578125,-32
0.58203125,-33
0.5859375,-41
0.58984375,-51
0.59375,-60
0.59765625,-64
0.6015625,-60
0.60546875,-47
0.609375,-27
0.61328125,-4
0.6171875,19
0.62109375,44
0.625,67
0.62890625,85
0.6328125,98
0.63671875,107
0.640625,111
0.64453125,106
0.6484375,92
0.65234375,72
0.65625,45
0.66015625,12
0.6640625,-24
0.66796875,-54
0.671875,-73
0.67578125,-79
0.6796875,-71
0.68359375,-51
0.6875,-28
0.69140625,-5
0.6953125,16
0.69921875,31
0.703125,39
0.70703125,43
0.7109375,45
0.71484375,46
0.71875,51
0.72265625,62
0.7265625,72
0.73046875,70
0.734375,49
0.73828125,16
0.7421875,-13
0.74609375,-26
0.75,-24
0.75390625,-14
0.7578125,-6
0.76171875,-7
0.765625,-19
0.76953125,-32
0.7734375,-36
0.77734375,-26
0.78125,-9
0.78515625,5
0.7890625,15
0.79296875,25
0.796875,36
0.80078125,45
0.8046875,49
0.80859375,47
0.8125,40
0.81640625,33
0.8203125,33
0.82421875,41
0.828125,47
0.83203125,42
0.8359375,21
0.83984375,-9
0.84375,-34
0.84765625,-44
0.8515625,-37
0.85546875,-17
0.859375,7
0.86328125,28
0.8671875,41
0.87109375,46
0.875,47
0.87890625,47
0.8828125,50
0.88671875,60
0.890625,82
0.89453125,109
0.8984375,132
0.90234375,140
0.90625,130
0.91015625,110
0.9140625,91
0.91796875,80
0.921875,78
0.92578125,75
0.9296875,64
0.93359375,42
0.9375,15
0.94140625,-9
0.9453125,-27
0.94921875,-35
