Time,OZ
0.0,39
0.00390625,44
0.0078125,52
0.01171875,62
0.015625,73
0.01953125,85
0.0234375,97
0.02734375,105
0.03125,98
0.03515625,70
0.0390625,23
0.04296875,-32
0.046875,-83
0.05078125,-115
0.0546875,-117
0.05859375,-90
0.0625,-44
0.06640625,4
0.0703125,41
0.07421875,58
0.078125,57
0.08203125,47
0.0859375,39
0.08984375,39
0.09375,50
0.09765625,67
0.1015625,81
0.10546875,86
0.109375,81
0.11328125,73
0.1171875,61
0.12109375,45
0.125,28
0.12890625,12
0.1328125,-4
0.13671875,-20
0.140625,-33
0.14453125,-39
0.1484375,-32
0.15234375,-13
0.15625,9
0.16015625,28
0.1640625,46
0.16796875,59
0.171875,61
0.17578125,51
0.1796875,32
0.18359375,9
0.1875,-15
0.19140625,-33
0.1953125,-38
0.19921875,-25
0.203125,1
0.20703125,23
0.2109375,29
0.21484375,20
0.21875,-1
0.22265625,-29
0.2265625,-55
0.23046875,-72
0.234375,-79
0.23828125,-80
0.2421875,-79
0.24609375,-72
0.25,-59
0.25390625,-45
0.2578125,-34
0.26171875,-26
0.265625,-20
0.26953125,-11
0.2734375,5
0.27734375,31
0.28125,59
0.28515625,76
0.2890625,73
0.29296875,54
0.296875,35
0.30078125,25
0.3046875,26
0.30859375,33
0.3125,41
0.31640625,41
0.3203125,25
0.32421875,-2
0.328125,-26
0.33203125,-37
0.3359375,-32
0.33984375,-13
0.34375,16
0.34765625,45
0.3515625,64
0.35546875,68
0.359375,60
0.36328125,48
0.3671875,38
0.37109375,34
0.375,28
0.37890625,15
0.3828125,-3
0.38671875,-19
0.390625,-33
0.39453125,-45
0.3984375,-56
0.40234375,-65
0.40625,-73
0.41015625,-77
0.4140625,-72
0.41796875,-59
0.421875,-39
0.42578125,-15
0.4296875,6
0.43359375,12
0.4375,1
0.44140625,-18
0.4453125,-35
0.44921875,-43
0.453125,-37
0.45703125,-16
0.4609375,7
0.46484375,9
0.46875,-18
0.47265625,-66
0.4765625,-116
0.48046875,-154
0.484375,-169
0.48828125,-160
0.4921875,-135
0.49609375,-107
0.5,-88
0.50390625,-82
0.5078125,-83
0.51171875,-83
0.515625,-77
0.51953125,-67
0.5234375,-55
0.52734375,-44
0.53125,-38
0.53515625,-38
0.5390625,-34
0.54296875,-17
0.546875,11
0.55078125,41
0.5546875,65
0.55859375,76
0.5625,71
0.56640625,49
0.5703125,15
0.57421875,-23
0.578125,-59
0.58203125,-86
0.5859375,-96
0.58984375,-88
0.59375,-65
0.59765625,-34
0.6015625,1
0.60546875,34
0.609375,63
0.61328125,89
