Time,OZ
0.0,-20
0.00390625,-25
0.0078125,-26
0.01171875,-24
0.015625,-23
0.01953125,-24
0.0234375,-25
0.02734375,-27
0.03125,-25
0.03515625,-18
0.0390625,-5
0.04296875,10
0.046875,24
0.05078125,33
0.0546875,36
0.05859375,33
0.0625,26
0.06640625,19
0.0703125,12
0.07421875,7
0.078125,4
0.08203125,-1
0.0859375,-6
0.08984375,-13
0.09375,-21
0.09765625,-30
0.1015625,-39
0.10546875,-45
0.109375,-48
0.11328125,-46
0.1171875,-41
0.12109375,-33
0.125,-24
0.12890625,-15
0.1328125,-8
0.13671875,-2
0.140625,2
0.14453125,4
0.1484375,5
0.15234375,4
0.15625,1
0.16015625,-1
0.1640625,-1
0.16796875,1
0.171875,4
0.17578125,5
0.1796875,3
0.18359375,-3
0.1875,-10
0.19140625,-17
0.1953125,-21
0.19921875,-23
0.203125,-22
0.20703125,-18
0.2109375,-13
0.21484375,-6
0.21875,2
0.22265625,11
0.2265625,18
0.23046875,25
0.234375,29
0.23828125,31
0.2421875,31
0.24609375,31
0.25,32
0.25390625,32
0.2578125,33
0.26171875,33
0.265625,33
0.26953125,31
0.2734375,28
0.27734375,24
0.28125,18
0.28515625,10
0.2890625,-1
0.29296875,-12
0.296875,-21
0.30078125,-28
0.3046875,-32
0.30859375,-33
0.3125,-32
0.31640625,-32
0.3203125,-32
0.32421875,-33
0.328125,-35
0.33203125,-37
0.3359375,-38
0.33984375,-37
0.34375,-35
0.34765625,-32
0.3515625,-29
0.35546875,-27
0.359375,-23
0.36328125,-20
0.3671875,-18
0.37109375,-14
0.375,-10
0.37890625,-6
0.3828125,-3
0.38671875,0
0.390625,4
0.39453125,7
0.3984375,10
0.40234375,14
0.40625,21
0.41015625,28
0.4140625,37
0.41796875,44
0.421875,48
0.42578125,47
0.4296875,42
0.43359375,32
0.4375,19
0.44140625,5
0.4453125,-9
0.44921875,-20
0.453125,-27
0.45703125,-27
0.4609375,-22
0.46484375,-11
0.46875,1
0.47265625,11
0.4765625,18
0.48046875,20
0.484375,19
0.48828125,17
0.4921875,15
0.49609375,15
0.5,17
0.50390625,20
0.5078125,25
0.51171875,29
0.515625,33
0.51953125,35
0.5234375,36
0.52734375,34
0.53125,29
0.53515625,22
0.5390625,14
0.54296875,7
0.546875,1
0.55078125,-4
0.5546875,-9
0.55859375,-14
0.5625,-18
0.56640625,-20
0.5703125,-22
0.57421875,-22
0.578125,-20
0.58203125,-18
0.5859375,-16
0.58984375,-14
0.59375,-13
0.59765625,-13
0.6015625,-16
0.60546875,-21
0.609375,-25
0.61328125,-26
0.6171875,-26
0.62109375,-25
0.625,-22
0.62890625,-18
0.6328125,-12
0.63671875,-7
0.640625,-3
0.64453125,-3
0.6484375,-6
0.65234375,-12
0.65625,-16
0.66015625,-18
0.6640625,-15
0.66796875,-9
0.671875,-2
0.67578125,3
0.6796875,7
0.68359375,9
0.6875,11
0.69140625,15
0.6953125,18
0.69921875,22
0.703125,24
0.70703125,25
0.7109375,27
0.71484375,29
0.71875,33
0.72265625,38
0.7265625,42
0.73046875,44
0.734375,42
0.73828125,37
0.7421875,32
0.74609375,28
0.75,26
0.75390625,26
0.7578125,27
0.76171875,27
0.765625,24
0.76953125,19
0.7734375,13
0.77734375,6
0.78125,0
0.78515625,-4
0.7890625,-4
0.79296875,-1
0.796875,4
0.80078125,11
0.8046875,18
0.80859375,23
0.8125,25
0.81640625,25
0.8203125,22
0.82421875,20
0.828125,21
0.83203125,25
0.8359375,31
0.83984375,36
0.84375,40
0.84765625,40
0.8515625,36
0.85546875,31
0.859375,27
0.86328125,27
0.8671875,29
0.87109375,31
0.875,32
0.87890625,29
0.8828125,22
0.88671875,14
0.890625,5
0.89453125,0
0.8984375,-3
0.90234375,-2
0.90625,1
0.91015625,5
0.9140625,11
0.91796875,18
0.921875,24
0.92578125,29
0.9296875,32
0.93359375,34
0.9375,33
0.94140625,30
0.9453125,25
0.94921875,18
0.953125,9
0.95703125,-1
0.9609375,-11
0.96484375,-19
0.96875,-25
0.97265625,-26
0.9765625,-24
0.98046875,-18
0.984375,-12
0.98828125,-6
0.9921875,-2
0.99609375,0
1.0,-1
1.00390625,-4
1.0078125,-10
1.01171875,-14
1.015625,-15
1.01953125,-12
1.0234375,-4
1.02734375,6
1.03125,14
1.03515625,15
1.0390625,9
1.04296875,-3
1.046875,-16
1.05078125,-29
1.0546875,-40
1.05859375,-48
1.0625,-52
1.06640625,-52
1.0703125,-48
1.07421875,-41
1.078125,-34
1.08203125,-27
1.0859375,-20
1.08984375,-12
1.09375,-2
1.09765625,9
1.1015625,21
1.10546875,32
1.109375,39
1.11328125,41
1.1171875,40
1.12109375,35
1.125,27
1.12890625,18
1.1328125,7
1.13671875,-3
1.140625,-12
1.14453125,-19
1.1484375,-23
1.15234375,-25
1.15625,-24
1.16015625,-21
1.1640625,-16
1.16796875,-10
1.171875,-4
1.17578125,4
1.1796875,12
1.18359375,21
1.1875,31
1.19140625,41
1.1953125,48
1.19921875,51
1.203125,49
1.20703125,42
1.2109375,34
1.21484375,25
1.21875,18
1.22265625,11
1.2265625,4
1.23046875,-2
1.234375,-9
1.23828125,-13
1.2421875,-16
1.24609375,-17
1.25,-17
1.25390625,-18
1.2578125,-19
1.26171875,-17
1.265625,-12
1.26953125,-5
1.2734375,5
1.27734375,16
1.28125,25
1.28515625,30
1.2890625,31
1.29296875,30
1.296875,28
1.30078125,26
1.3046875,27
1.30859375,29
1.3125,31
1.31640625,31
1.3203125,27
1.32421875,21
1.328125,14
1.33203125,6
1.3359375,-1
1.33984375,-8
1.34375,-16
1.34765625,-23
1.3515625,-28
1.35546875,-30
1.359375,-29
1.36328125,-26
1.3671875,-20
1.37109375,-13
1.375,-6
1.37890625,-3
1.3828125,-2
1.38671875,-4
1.390625,-7
1.39453125,-10
1.3984375,-11
1.40234375,-9
1.40625,-4
1.41015625,2
1.4140625,8
1.41796875,12
1.421875,13
1.42578125,10
1.4296875,5
1.43359375,-2
1.4375,-10
1.44140625,-17
1.4453125,-24
1.44921875,-28
1.453125,-31
1.45703125,-34
1.4609375,-36
1.46484375,-37
1.46875,-38
1.47265625,-40
1.4765625,-42
1.48046875,-43
1.484375,-42
1.48828125,-38
1.4921875,-31
1.49609375,-22
1.5,-13
1.50390625,-5
1.5078125,0
1.51171875,3
1.515625,2
1.51953125,0
1.5234375,-2
1.52734375,-3
1.53125,-3
1.53515625,0
1.5390625,2
1.54296875,4
1.546875,3
1.55078125,0
1.5546875,-6
1.55859375,-13
1.5625,-20
1.56640625,-26
1.5703125,-30
1.57421875,-34
1.578125,-37
1.58203125,-41
1.5859375,-45
1.58984375,-46
1.59375,-43
1.59765625,-34
1.6015625,-20
1.60546875,-3
1.609375,12
1.61328125,24
1.6171875,30
1.62109375,31
1.625,29
1.62890625,26
1.6328125,22
1.63671875,19
1.640625,17
1.64453125,16
1.6484375,18
1.65234375,20
1.65625,24
1.66015625,28
1.6640625,30
1.66796875,31
1.671875,31
1.67578125,30
1.6796875,28
1.68359375,28
1.6875,30
1.69140625,33
1.6953125,36
1.69921875,37
1.703125,35
1.70703125,30
1.7109375,22
1.71484375,14
1.71875,7
1.72265625,4
1.7265625,3
1.73046875,4
1.734375,8
1.73828125,12
1.7421875,15
1.74609375,16
1.75,15
1.75390625,11
1.7578125,3
1.76171875,-6
1.765625,-15
1.76953125,-22
1.7734375,-27
1.77734375,-28
1.78125,-28
1.78515625,-27
1.7890625,-27
1.79296875,-26
1.796875,-25
1.80078125,-24
1.8046875,-21
1.80859375,-16
1.8125,-12
1.81640625,-8
1.8203125,-3
1.82421875,2
1.828125,6
1.83203125,9
1.8359375,9
1.83984375,5
1.84375,-1
1.84765625,-9
1.8515625,-16
1.85546875,-22
1.859375,-27
1.86328125,-29
1.8671875,-30
1.87109375,-29
1.875,-26
1.87890625,-21
1.8828125,-17
1.88671875,-16
1.890625,-17
1.89453125,-20
1.8984375,-23
1.90234375,-21
1.90625,-14
1.91015625,-2
1.9140625,10
1.91796875,20
1.921875,24
1.92578125,24
1.9296875,19
1.93359375,11
1.9375,3
1.94140625,-5
1.9453125,-12
1.94921875,-18
1.953125,-26
1.95703125,-34
1.9609375,-43
1.96484375,-53
1.96875,-62
1.97265625,-67
1.9765625,-69
1.98046875,-68
1.984375,-65
1.98828125,-58
1.9921875,-48
1.99609375,-36
2.0,-22
2.00390625,-10
2.0078125,-3
2.01171875,1
2.015625,3
2.01953125,5
2.0234375,7
2.02734375,10
2.03125,13
2.03515625,14
2.0390625,12
2.04296875,7
2.046875,-1
2.05078125,-10
2.0546875,-21
2.05859375,-31
2.0625,-41
2.06640625,-48
2.0703125,-54
2.07421875,-57
2.078125,-58
2.08203125,-59
2.0859375,-56
2.08984375,-50
2.09375,-39
2.09765625,-23
2.1015625,-5
2.10546875,13
2.109375,30
2.11328125,43
2.1171875,53
2.12109375,60
2.125,62
2.12890625,59
2.1328125,53
2.13671875,43
2.140625,34
2.14453125,25
2.1484375,21
2.15234375,19
2.15625,18
2.16015625,19
2.1640625,22
2.16796875,25
2.171875,29
2.17578125,33
2.1796875,36
2.18359375,37
2.1875,33
2.19140625,27
2.1953125,20
2.19921875,14
2.203125,13
2.20703125,19
2.2109375,29
2.21484375,39
2.21875,45
2.22265625,43
2.2265625,32
2.23046875,15
2.234375,-3
2.23828125,-18
2.2421875,-26
2.24609375,-29
2.25,-30
2.25390625,-30
2.2578125,-30
2.26171875,-29
2.265625,-24
2.26953125,-15
2.2734375,-2
2.27734375,10
2.28125,17
2.28515625,18
2.2890625,16
2.29296875,12
2.296875,8
2.30078125,3
2.3046875,-1
2.30859375,-7
2.3125,-15
2.31640625,-23
2.3203125,-30
2.32421875,-36
2.328125,-41
2.33203125,-47
2.3359375,-51
2.33984375,-54
2.34375,-56
2.34765625,-57
2.3515625,-58
2.35546875,-59
2.359375,-57
2.36328125,-50
2.3671875,-38
2.37109375,-23
2.375,-9
2.37890625,1
2.3828125,4
2.38671875,0
2.390625,-5
2.39453125,-10
2.3984375,-12
2.40234375,-12
2.40625,-10
2.41015625,-7
2.4140625,-4
2.41796875,-3
2.421875,-3
2.42578125,-5
2.4296875,-9
2.43359375,-16
2.4375,-22
2.44140625,-26
2.4453125,-26
2.44921875,-24
2.453125,-19
2.45703125,-12
2.4609375,-5
2.46484375,1
2.46875,5
2.47265625,7
2.4765625,8
2.48046875,7
2.484375,5
2.48828125,4
2.4921875,5
2.49609375,5
2.5,5
2.50390625,4
2.5078125,2
2.51171875,1
2.515625,1
2.51953125,4
2.5234375,10
2.52734375,18
2.53125,26
2.53515625,31
2.5390625,32
2.54296875,28
2.546875,20
2.55078125,13
2.5546875,6
2.55859375,2
2.5625,-2
2.56640625,-6
2.5703125,-11
2.57421875,-15
2.578125,-16
2.58203125,-17
2.5859375,-17
2.58984375,-16
2.59375,-17
2.59765625,-18
2.6015625,-18
2.60546875,-17
2.609375,-14
2.61328125,-10
2.6171875,-6
2.62109375,-4
2.625,-4
2.62890625,-8
2.6328125,-15
2.63671875,-24
2.640625,-33
2.64453125,-38
2.6484375,-38
2.65234375,-33
2.65625,-26
2.66015625,-21
2.6640625,-19
2.66796875,-20
2.671875,-25
2.67578125,-30
2.6796875,-34
2.68359375,-37
2.6875,-38
2.69140625,-37
2.6953125,-36
2.69921875,-33
2.703125,-29
2.70703125,-26
2.7109375,-24
2.71484375,-23
2.71875,-24
2.72265625,-27
2.7265625,-28
2.73046875,-29
2.734375,-28
2.73828125,-25
2.7421875,-22
2.74609375,-22
2.75,-25
2.75390625,-31
2.7578125,-38
2.76171875,-46
2.765625,-52
2.76953125,-53
2.7734375,-52
2.77734375,-49
2.78125,-45
2.78515625,-39
2.7890625,-33
2.79296875,-27
2.796875,-21
2.80078125,-13
2.8046875,-5
2.80859375,-1
2.8125,-1
2.81640625,-8
2.8203125,-20
2.82421875,-37
2.828125,-52
2.83203125,-60
2.8359375,-61
2.83984375,-56
2.84375,-46
2.84765625,-36
2.8515625,-27
2.85546875,-20
2.859375,-15
2.86328125,-13
2.8671875,-13
2.87109375,-13
2.875,-12
2.87890625,-11
2.8828125,-6
2.88671875,1
2.890625,11
2.89453125,21
2.8984375,28
2.90234375,32
2.90625,32
2.91015625,28
2.9140625,24
2.91796875,22
2.921875,21
2.92578125,20
2.9296875,17
2.93359375,13
2.9375,6
2.94140625,-3
2.9453125,-12
2.94921875,-18
2.953125,-23
2.95703125,-26
2.9609375,-26
2.96484375,-24
2.96875,-22
2.97265625,-21
2.9765625,-20
2.98046875,-19
2.984375,-19
2.98828125,-19
2.9921875,-19
2.99609375,-18
3.0,-15
3.00390625,-12
3.0078125,-8
3.01171875,-3
3.015625,2
3.01953125,7
3.0234375,11
3.02734375,15
3.03125,18
3.03515625,19
3.0390625,16
3.04296875,11
3.046875,4
3.05078125,-4
3.0546875,-12
3.05859375,-18
3.0625,-21
3.06640625,-22
3.0703125,-21
3.07421875,-17
3.078125,-13
3.08203125,-9
3.0859375,-5
3.08984375,-2
3.09375,1
3.09765625,5
3.1015625,8
3.10546875,13
3.109375,17
3.11328125,21
3.1171875,24
3.12109375,26
3.125,28
3.12890625,29
3.1328125,28
3.13671875,25
3.140625,23
3.14453125,21
3.1484375,19
3.15234375,18
3.15625,18
3.16015625,18
3.1640625,16
3.16796875,15
3.171875,14
3.17578125,15
3.1796875,17
3.18359375,20
3.1875,23
3.19140625,25
3.1953125,26
3.19921875,24
3.203125,20
3.20703125,15
3.2109375,9
3.21484375,3
3.21875,-2
3.22265625,-4
3.2265625,-3
3.23046875,-1
3.234375,3
3.23828125,6
3.2421875,9
3.24609375,10
3.25,11
3.25390625,13
3.2578125,16
3.26171875,19
3.265625,23
3.26953125,25
3.2734375,27
3.27734375,28
3.28125,28
3.28515625,28
3.2890625,27
3.29296875,27
3.296875,26
3.30078125,24
3.3046875,21
3.30859375,16
3.3125,9
3.31640625,3
3.3203125,0
3.32421875,1
3.328125,3
3.33203125,7
3.3359375,10
3.33984375,12
3.34375,11
3.34765625,9
3.3515625,7
3.35546875,7
3.359375,9
3.36328125,12
3.3671875,16
3.37109375,19
3.375,20
3.37890625,21
3.3828125,21
3.38671875,22
3.390625,23
3.39453125,24
3.3984375,24
3.40234375,25
3.40625,26
3.41015625,28
3.4140625,31
3.41796875,32
3.421875,32
3.42578125,29
3.4296875,24
3.43359375,17
3.4375,10
3.44140625,3
3.4453125,-3
3.44921875,-6
3.453125,-7
3.45703125,-5
3.4609375,1
3.46484375,9
3.46875,17
3.47265625,23
3.4765625,25
3.48046875,23
3.484375,18
3.48828125,12
3.4921875,9
3.49609375,8
3.5,9
3.50390625,10
3.5078125,11
3.51171875,10
3.515625,7
3.51953125,2
3.5234375,-4
3.52734375,-9
3.53125,-13
3.53515625,-16
3.5390625,-17
3.54296875,-17
3.546875,-19
3.55078125,-24
3.5546875,-31
3.55859375,-39
3.5625,-44
3.56640625,-47
3.5703125,-44
3.57421875,-38
3.578125,-29
3.58203125,-22
3.5859375,-16
3.58984375,-15
3.59375,-17
3.59765625,-20
3.6015625,-22
3.60546875,-23
3.609375,-22
3.61328125,-20
3.6171875,-18
3.62109375,-17
3.625,-16
3.62890625,-15
3.6328125,-15
3.63671875,-15
3.640625,-14
3.64453125,-14
3.6484375,-13
3.65234375,-12
3.65625,-8
3.66015625,-3
3.6640625,4
3.66796875,11
3.671875,15
3.67578125,17
3.6796875,15
3.68359375,12
3.6875,8
3.69140625,5
3.6953125,4
3.69921875,4
3.703125,3
3.70703125,0
3.7109375,-6
3.71484375,-12
3.71875,-18
3.72265625,-21
3.7265625,-21
3.73046875,-18
3.734375,-14
3.73828125,-7
3.7421875,1
3.74609375,12
3.75,25
3.75390625,35
3.7578125,42
3.76171875,41
3.765625,33
3.76953125,19
3.7734375,3
3.77734375,-11
3.78125,-22
3.78515625,-28
3.7890625,-30
3.79296875,-29
3.796875,-28
3.80078125,-25
3.8046875,-21
3.80859375,-18
3.8125,-14
3.81640625,-9
3.8203125,-4
3.82421875,1
3.828125,5
3.83203125,8
3.8359375,10
3.83984375,11
3.84375,12
3.84765625,12
3.8515625,13
3.85546875,13
3.859375,13
3.86328125,10
3.8671875,6
3.87109375,-1
3.875,-9
3.87890625,-17
3.8828125,-21
3.88671875,-20
3.890625,-13
3.89453125,-3
3.8984375,9
3.90234375,22
3.90625,36
3.91015625,49
3.9140625,63
3.91796875,75
3.921875,85
3.92578125,93
3.9296875,98
3.93359375,101
3.9375,100
3.94140625,94
3.9453125,81
3.94921875,62
3.953125,41
3.95703125,22
3.9609375,6
3.96484375,-6
3.96875,-13
3.97265625,-19
3.9765625,-23
3.98046875,-28
3.984375,-31
3.98828125,-30
3.9921875,-26
3.99609375,-16
4.0,-2
4.00390625,15
4.0078125,34
4.01171875,52
4.015625,67
4.01953125,80
4.0234375,89
4.02734375,94
4.03125,94
4.03515625,89
4.0390625,78
4.04296875,65
4.046875,50
4.05078125,37
4.0546875,27
4.05859375,22
4.0625,21
4.06640625,20
4.0703125,19
4.07421875,15
4.078125,9
4.08203125,1
4.0859375,-6
4.08984375,-11
4.09375,-10
4.09765625,-8
4.1015625,-5
4.10546875,-1
4.109375,5
4.11328125,10
4.1171875,16
4.12109375,23
4.125,30
4.12890625,35
4.1328125,37
4.13671875,37
4.140625,39
4.14453125,43
4.1484375,52
4.15234375,61
4.15625,68
4.16015625,70
4.1640625,63
4.16796875,48
4.171875,28
4.17578125,8
4.1796875,-10
4.18359375,-25
4.1875,-35
4.19140625,-41
4.1953125,-44
4.19921875,-44
4.203125,-42
4.20703125,-40
4.2109375,-39
4.21484375,-40
4.21875,-40
4.22265625,-36
4.2265625,-28
4.23046875,-17
4.234375,-6
4.23828125,3
4.2421875,10
4.24609375,14
4.25,17
4.25390625,20
4.2578125,22
4.26171875,23
4.265625,20
4.26953125,14
4.2734375,6
4.27734375,0
4.28125,-6
4.28515625,-12
4.2890625,-20
