Time,OZ
0.0,-9
0.00390625,-4
0.0078125,-4
0.01171875,-5
0.015625,-4
0.01953125,3
0.0234375,17
0.02734375,35
0.03125,55
0.03515625,71
0.0390625,80
0.04296875,81
0.046875,74
0.05078125,65
0.0546875,55
0.05859375,44
0.0625,31
0.06640625,13
0.0703125,-11
0.07421875,-38
0.078125,-64
0.08203125,-81
0.0859375,-83
0.08984375,-66
0.09375,-30
0.09765625,17
0.1015625,62
0.10546875,94
0.109375,109
0.11328125,106
0.1171875,93
0.12109375,77
0.125,65
0.12890625,57
0.1328125,48
0.13671875,38
0.140625,27
0.14453125,18
0.1484375,6
0.15234375,-11
0.15625,-32
0.16015625,-54
0.1640625,-71
0.16796875,-80
0.171875,-78
0.17578125,-68
0.1796875,-54
0.18359375,-41
0.1875,-26
0.19140625,-6
0.1953125,19
0.19921875,42
0.203125,56
0.20703125,61
0.2109375,55
0.21484375,42
0.21875,30
0.22265625,25
0.2265625,22
0.23046875,18
0.234375,13
0.23828125,5
0.2421875,-7
0.24609375,-23
0.25,-37
0.25390625,-46
0.2578125,-50
0.26171875,-44
0.265625,-26
0.26953125,-2
0.2734375,17
0.27734375,26
0.28125,28
0.28515625,29
0.2890625,28
0.29296875,26
0.296875,24
0.30078125,23
0.3046875,16
0.30859375,-4
0.3125,-27
0.31640625,-42
0.3203125,-51
0.32421875,-57
0.328125,-60
0.33203125,-58
0.3359375,-58
0.33984375,-62
0.34375,-64
0.34765625,-59
0.3515625,-46
0.35546875,-29
0.359375,-12
0.36328125,3
0.3671875,15
0.37109375,25
0.375,34
0.37890625,41
0.3828125,48
0.38671875,52
0.390625,50
0.39453125,40
0.3984375,26
0.40234375,13
0.40625,6
0.41015625,7
0.4140625,16
0.41796875,29
0.421875,33
0.42578125,24
0.4296875,4
0.43359375,-23
0.4375,-47
0.44140625,-63
0.4453125,-68
0.44921875,-60
0.453125,-40
0.45703125,-13
0.4609375,16
0.46484375,44
0.46875,64
0.47265625,67
0.4765625,52
0.48046875,27
0.484375,4
0.48828125,-15
0.4921875,-26
0.49609375,-27
0.5,-18
0.50390625,-10
0.5078125,-12
0.51171875,-24
0.515625,-39
0.51953125,-52
0.5234375,-65
0.52734375,-72
0.53125,-68
0.53515625,-56
0.5390625,-43
0.54296875,-29
0.546875,-8
0.55078125,17
0.5546875,39
0.55859375,56
0.5625,70
0.56640625,79
0.5703125,85
0.57421875,84
0.578125,75
0.58203125,56
0.5859375,25
0.58984375,-16
0.59375,-57
0.59765625,-87
0.6015625,-101
0.60546875,-102
0.609375,-93
0.61328125,-75
0.6171875,-47
0.62109375,-10
0.625,31
0.62890625,71
0.6328125,99
0.63671875,110
0.640625,105
0.64453125,96
0.6484375,94
0.65234375,102
0.65625,109
0.66015625,102
0.6640625,81
0.66796875,53
0.671875,29
0.67578125,15
0.6796875,12
0.68359375,13
0.6875,6
0.69140625,-12
0.6953125,-31
0.69921875,-39
0.703125,-33
0.70703125,-20
0.7109375,-6
0.71484375,4
0.71875,11
0.72265625,13
0.7265625,9
0.73046875,5
0.734375,1
0.73828125,-3
0.7421875,-6
0.74609375,-3
0.75,3
0.75390625,1
0.7578125,-13
0.76171875,-31
0.765625,-43
0.76953125,-46
0.7734375,-43
0.77734375,-32
0.78125,-20
0.78515625,-17
0.7890625,-19
0.79296875,-15
0.796875,1
0.80078125,21
0.8046875,36
0.80859375,47
0.8125,57
0.81640625,62
0.8203125,64
0.82421875,64
0.828125,65
0.83203125,59
0.8359375,41
0.83984375,17
0.84375,-4
0.84765625,-17
0.8515625,-26
0.85546875,-31
0.859375,-33
0.86328125,-35
0.8671875,-39
0.87109375,-40
0.875,-36
0.87890625,-33
0.8828125,-38
0.88671875,-51
0.890625,-66
0.89453125,-78
0.8984375,-76
0.90234375,-55
0.90625,-20
0.91015625,17
0.9140625,43
0.91796875,54
0.921875,55
0.92578125,49
0.9296875,41
0.93359375,38
0.9375,46
0.94140625,59
0.9453125,71
0.94921875,69
0.953125,51
0.95703125,20
0.9609375,-16
0.96484375,-49
0.96875,-72
0.97265625,-81
0.9765625,-75
0.98046875,-57
0.984375,-32
0.98828125,-2
