Time,OZ
0.0,-21
0.00390625,-5
0.0078125,17
0.01171875,39
0.015625,53
0.01953125,58
0.0234375,57
0.02734375,49
0.03125,35
0.03515625,22
0.0390625,12
0.04296875,-1
0.046875,-22
0.05078125,-47
0.0546875,-64
0.05859375,-68
0.0625,-59
0.06640625,-43
0.0703125,-25
0.07421875,-16
0.078125,-19
0.08203125,-28
0.0859375,-33
0.08984375,-30
0.09375,-22
0.09765625,-13
0.1015625,-5
0.10546875,2
0.109375,6
0.11328125,9
0.1171875,8
0.12109375,3
0.125,-7
0.12890625,-22
0.1328125,-39
0.13671875,-52
0.140625,-58
0.14453125,-59
0.1484375,-59
0.15234375,-59
0.15625,-59
0.16015625,-57
0.1640625,-54
0.16796875,-49
0.171875,-37
0.17578125,-19
0.1796875,3
0.18359375,25
0.1875,43
0.19140625,53
0.1953125,56
0.19921875,51
0.203125,44
0.20703125,39
0.2109375,36
0.21484375,30
0.21875,20
0.22265625,5
0.2265625,-9
0.23046875,-16
0.234375,-11
0.23828125,2
0.2421875,13
0.24609375,13
0.25,2
0.25390625,-14
0.2578125,-27
0.26171875,-31
0.265625,-24
0.26953125,-9
0.2734375,4
0.27734375,9
0.28125,6
0.28515625,0
0.2890625,-5
0.29296875,-9
0.296875,-13
0.30078125,-18
0.3046875,-27
0.30859375,-35
0.3125,-41
0.31640625,-40
0.3203125,-33
0.32421875,-26
0.328125,-23
0.33203125,-24
0.3359375,-27
0.33984375,-25
0.34375,-15
0.34765625,1
0.3515625,18
0.35546875,32
0.359375,40
0.36328125,42
0.3671875,39
0.37109375,37
0.375,38
0.37890625,36
0.3828125,27
0.38671875,14
0.390625,-1
0.39453125,-18
0.3984375,-40
0.40234375,-62
0.40625,-83
0.41015625,-99
0.4140625,-107
0.41796875,-98
0.421875,-74
0.42578125,-46
0.4296875,-23
0.43359375,-6
0.4375,5
0.44140625,12
0.4453125,18
0.44921875,25
0.453125,32
0.45703125,37
0.4609375,38
0.46484375,37
0.46875,36
0.47265625,30
0.4765625,16
0.48046875,-2
0.484375,-16
0.48828125,-23
0.4921875,-26
0.49609375,-24
0.5,-17
0.50390625,-11
0.5078125,-8
0.51171875,-4
0.515625,6
0.51953125,17
0.5234375,22
0.52734375,22
0.53125,22
0.53515625,27
0.5390625,32
0.54296875,37
0.546875,45
0.55078125,55
0.5546875,62
0.55859375,62
0.5625,59
0.56640625,54
0.5703125,46
0.57421875,33
0.578125,20
0.58203125,10
0.5859375,4
0.58984375,-1
0.59375,-8
0.59765625,-16
0.6015625,-23
0.60546875,-27
0.609375,-30
0.61328125,-27
0.6171875,-14
0.62109375,10
0.625,36
0.62890625,61
0.6328125,81
0.63671875,89
0.640625,86
0.64453125,77
0.6484375,70
0.65234375,64
0.65625,58
0.66015625,50
0.6640625,40
0.66796875,25
0.671875,5
0.67578125,-13
0.6796875,-24
0.68359375,-28
0.6875,-30
0.69140625,-27
0.6953125,-20
0.69921875,-8
0.703125,4
0.70703125,18
0.7109375,35
0.71484375,55
0.71875,70
0.72265625,76
0.7265625,73
0.73046875,65
0.734375,56
0.73828125,48
0.7421875,43
0.74609375,41
0.75,35
0.75390625,23
0.7578125,6
0.76171875,-8
0.765625,-14
0.76953125,-12
0.7734375,-8
0.77734375,-5
0.78125,-8
0.78515625,-16
0.7890625,-22
0.79296875,-19
0.796875,-3
0.80078125,22
0.8046875,50
0.80859375,74
0.8125,93
0.81640625,105
0.8203125,110
0.82421875,107
0.828125,97
0.83203125,77
0.8359375,50
0.83984375,20
0.84375,-3
0.84765625,-13
0.8515625,-17
0.85546875,-22
0.859375,-30
0.86328125,-36
0.8671875,-40
0.87109375,-41
0.875,-32
0.87890625,-13
