Time,OZ
0.0,35
0.00390625,22
0.0078125,6
0.01171875,-15
0.015625,-38
0.01953125,-57
0.0234375,-68
0.02734375,-71
0.03125,-68
0.03515625,-54
0.0390625,-33
0.04296875,-11
0.046875,6
0.05078125,16
0.0546875,20
0.05859375,20
0.0625,16
0.06640625,16
0.0703125,22
0.07421875,26
0.078125,19
0.08203125,0
0.0859375,-26
0.08984375,-54
0.09375,-79
0.09765625,-97
0.1015625,-108
0.10546875,-114
0.109375,-121
0.11328125,-125
0.1171875,-121
0.12109375,-109
0.125,-91
0.12890625,-71
0.1328125,-53
0.13671875,-39
0.140625,-28
0.14453125,-15
0.1484375,-3
0.15234375,11
0.15625,25
0.16015625,33
0.1640625,30
0.16796875,21
0.171875,12
0.17578125,7
0.1796875,0
0.18359375,-8
0.1875,-16
0.19140625,-27
0.1953125,-40
0.19921875,-49
0.203125,-49
0.20703125,-43
0.2109375,-37
0.21484375,-31
0.21875,-26
0.22265625,-21
0.2265625,-17
0.23046875,-11
0.234375,-2
0.23828125,4
0.2421875,1
0.24609375,-8
0.25,-21
0.25390625,-35
0.2578125,-49
0.26171875,-57
0.265625,-56
0.26953125,-46
0.2734375,-35
0.27734375,-25
0.28125,-18
0.28515625,-17
0.2890625,-20
0.29296875,-22
0.296875,-18
0.30078125,-7
0.3046875,5
0.30859375,13
0.3125,18
0.31640625,26
0.3203125,37
0.32421875,53
0.328125,73
0.33203125,94
0.3359375,112
0.33984375,124
0.34375,131
0.34765625,130
0.3515625,119
0.35546875,94
0.359375,59
0.36328125,24
0.3671875,-1
0.37109375,-13
0.375,-13
0.37890625,-2
0.3828125,12
0.38671875,17
0.390625,12
0.39453125,4
0.3984375,1
0.40234375,1
0.40625,6
0.41015625,15
0.4140625,24
0.41796875,28
0.421875,29
0.42578125,30
0.4296875,29
0.43359375,20
0.4375,5
0.44140625,-10
0.4453125,-19
0.44921875,-16
0.453125,0
0.45703125,24
0.4609375,44
0.46484375,49
0.46875,42
0.47265625,31
0.4765625,23
0.48046875,19
0.484375,18
0.48828125,21
0.4921875,29
0.49609375,35
0.5,40
0.50390625,46
0.5078125,54
0.51171875,56
0.515625,51
0.51953125,43
0.5234375,37
0.52734375,32
0.53125,23
0.53515625,11
0.5390625,-3
0.54296875,-20
0.546875,-38
0.55078125,-51
0.5546875,-51
0.55859375,-40
0.5625,-23
0.56640625,-4
0.5703125,18
0.57421875,41
0.578125,63
0.58203125,82
0.5859375,95
0.58984375,95
0.59375,78
0.59765625,51
0.6015625,23
0.60546875,2
0.609375,-10
0.61328125,-10
0.6171875,-3
0.62109375,6
0.625,15
0.62890625,20
0.6328125,23
0.63671875,27
0.640625,32
0.64453125,35
0.6484375,39
0.65234375,46
0.65625,54
0.66015625,60
0.6640625,62
0.66796875,64
0.671875,68
0.67578125,69
0.6796875,66
0.68359375,60
0.6875,52
