Time,OZ
0.0,-31
0.00390625,-35
0.0078125,-46
0.01171875,-56
0.015625,-59
0.01953125,-58
0.0234375,-63
0.02734375,-82
0.03125,-115
0.03515625,-155
0.0390625,-192
0.04296875,-218
0.046875,-228
0.05078125,-223
0.0546875,-212
0.05859375,-196
0.0625,-176
0.06640625,-148
0.0703125,-113
0.07421875,-74
0.078125,-39
0.08203125,-13
0.0859375,-1
0.08984375,1
0.09375,3
0.09765625,9
0.1015625,17
0.10546875,20
0.109375,10
0.11328125,-15
0.1171875,-45
0.12109375,-69
0.125,-81
0.12890625,-78
0.1328125,-66
0.13671875,-55
0.140625,-55
0.14453125,-66
0.1484375,-77
0.15234375,-78
0.15625,-68
0.16015625,-49
0.1640625,-23
0.16796875,6
0.171875,32
0.17578125,53
0.1796875,74
0.18359375,95
0.1875,106
0.19140625,102
0.1953125,90
0.19921875,78
0.203125,67
0.20703125,58
0.2109375,54
0.21484375,51
0.21875,43
0.22265625,34
0.2265625,32
0.23046875,43
0.234375,64
0.23828125,84
0.2421875,100
0.24609375,111
0.25,118
0.25390625,122
0.2578125,132
0.26171875,148
0.265625,164
0.26953125,171
0.2734375,166
0.27734375,153
0.28125,133
0.28515625,110
0.2890625,85
0.29296875,58
0.296875,29
0.30078125,1
0.3046875,-16
0.30859375,-17
0.3125,-5
0.31640625,14
0.3203125,31
0.32421875,36
0.328125,31
0.33203125,24
0.3359375,24
0.33984375,31
0.34375,44
0.34765625,59
0.3515625,69
0.35546875,75
0.359375,80
0.36328125,85
0.3671875,89
0.37109375,89
0.375,82
0.37890625,70
0.3828125,52
0.38671875,27
0.390625,-3
0.39453125,-33
0.3984375,-57
0.40234375,-73
0.40625,-73
0.41015625,-53
0.4140625,-17
0.41796875,25
0.421875,64
0.42578125,99
0.4296875,129
0.43359375,152
0.4375,165
0.44140625,171
0.4453125,170
0.44921875,159
0.453125,141
0.45703125,117
0.4609375,86
0.46484375,48
0.46875,6
0.47265625,-28
0.4765625,-47
0.48046875,-52
0.484375,-48
0.48828125,-42
0.4921875,-38
0.49609375,-41
0.5,-44
0.50390625,-39
0.5078125,-24
0.51171875,-2
0.515625,20
0.51953125,40
0.5234375,56
0.52734375,70
0.53125,76
0.53515625,70
0.5390625,52
0.54296875,28
0.546875,3
0.55078125,-18
0.5546875,-33
0.55859375,-44
0.5625,-57
0.56640625,-75
0.5703125,-92
0.57421875,-101
0.578125,-97
0.58203125,-81
0.5859375,-59
0.58984375,-36
0.59375,-13
0.59765625,13
0.6015625,42
0.60546875,71
0.609375,95
0.61328125,110
0.6171875,117
0.62109375,115
0.625,109
0.62890625,100
0.6328125,86
0.63671875,63
0.640625,30
0.64453125,-3
0.6484375,-29
0.65234375,-43
0.65625,-45
0.66015625,-39
0.6640625,-31
0.66796875,-30
0.671875,-36
0.67578125,-44
0.6796875,-44
0.68359375,-32
0.6875,-11
0.69140625,18
0.6953125,48
0.69921875,71
0.703125,84
0.70703125,88
0.7109375,89
0.71484375,87
0.71875,84
0.72265625,81
0.7265625,77
0.73046875,69
0.734375,51
0.73828125,17
0.7421875,-32
0.74609375,-88
0.75,-138
0.75390625,-170
0.7578125,-178
0.76171875,-169
0.765625,-147
0.76953125,-121
0.7734375,-94
0.77734375,-65
0.78125,-29
0.78515625,16
0.7890625,61
0.79296875,95
0.796875,118
0.80078125,130
0.8046875,130
0.80859375,119
0.8125,104
0.81640625,88
0.8203125,69
0.82421875,46
0.828125,21
0.83203125,-3
0.8359375,-25
0.83984375,-50
0.84375,-74
0.84765625,-91
0.8515625,-97
0.85546875,-95
0.859375,-85
0.86328125,-68
0.8671875,-47
0.87109375,-28
0.875,-12
0.87890625,1
0.8828125,12
0.88671875,23
0.890625,31
0.89453125,34
0.8984375,32
0.90234375,28
0.90625,22
0.91015625,11
0.9140625,-4
0.91796875,-25
0.921875,-52
0.92578125,-84
0.9296875,-110
0.93359375,-118
0.9375,-108
0.94140625,-83
0.9453125,-50
0.94921875,-12
0.953125,23
0.95703125,53
0.9609375,84
0.96484375,117
0.96875,142
0.97265625,151
0.9765625,147
0.98046875,138
0.984375,127
0.98828125,115
0.9921875,101
0.99609375,83
1.0,55
1.00390625,19
1.0078125,-16
1.01171875,-40
1.015625,-51
1.01953125,-53
1.0234375,-49
1.02734375,-43
1.03125,-36
1.03515625,-27
1.0390625,-11
1.04296875,10
1.046875,34
1.05078125,58
1.0546875,75
1.05859375,82
1.0625,78
1.06640625,69
1.0703125,62
1.07421875,56
1.078125,52
1.08203125,48
1.0859375,41
1.08984375,28
1.09375,13
1.09765625,1
1.1015625,-11
1.10546875,-24
1.109375,-38
1.11328125,-47
1.1171875,-48
1.12109375,-38
1.125,-16
1.12890625,14
1.1328125,43
1.13671875,65
1.140625,78
1.14453125,87
1.1484375,92
1.15234375,94
1.15625,88
1.16015625,77
1.1640625,63
1.16796875,46
1.171875,25
1.17578125,5
1.1796875,-11
1.18359375,-27
1.1875,-46
1.19140625,-59
1.1953125,-61
1.19921875,-58
1.203125,-53
1.20703125,-41
1.2109375,-22
1.21484375,-5
1.21875,6
1.22265625,14
1.2265625,20
1.23046875,21
1.234375,22
1.23828125,31
1.2421875,43
1.24609375,52
1.25,56
1.25390625,55
1.2578125,50
1.26171875,38
1.265625,21
1.26953125,3
1.2734375,-17
1.27734375,-39
1.28125,-58
1.28515625,-67
1.2890625,-70
1.29296875,-68
1.296875,-62
1.30078125,-54
1.3046875,-45
1.30859375,-36
1.3125,-22
1.31640625,-4
1.3203125,13
1.32421875,29
1.328125,43
1.33203125,49
1.3359375,45
1.33984375,36
1.34375,25
1.34765625,13
1.3515625,2
1.35546875,-9
1.359375,-20
1.36328125,-34
1.3671875,-48
1.37109375,-57
1.375,-60
1.37890625,-60
1.3828125,-64
1.38671875,-72
1.390625,-82
1.39453125,-87
1.3984375,-83
1.40234375,-67
1.40625,-40
1.41015625,-16
1.4140625,-5
