Time,OZ
0.0,-1
0.00390625,10
0.0078125,24
0.01171875,36
0.015625,39
0.01953125,35
0.0234375,22
0.02734375,0
0.03125,-30
0.03515625,-63
0.0390625,-93
0.04296875,-115
0.046875,-122
0.05078125,-109
0.0546875,-87
0.05859375,-69
0.0625,-59
0.06640625,-54
0.0703125,-52
0.07421875,-47
0.078125,-32
0.08203125,-12
0.0859375,-4
0.08984375,-12
0.09375,-29
0.09765625,-39
0.1015625,-35
0.10546875,-17
0.109375,4
0.11328125,20
0.1171875,25
0.12109375,19
0.125,8
0.12890625,1
0.1328125,-3
0.13671875,-11
0.140625,-27
0.14453125,-44
0.1484375,-56
0.15234375,-62
0.15625,-62
0.16015625,-55
0.1640625,-44
0.16796875,-33
0.171875,-22
0.17578125,-6
0.1796875,14
0.18359375,35
0.1875,57
0.19140625,73
0.1953125,82
0.19921875,84
0.203125,79
0.20703125,64
0.2109375,38
0.21484375,9
0.21875,-19
0.22265625,-44
0.2265625,-62
0.23046875,-69
0.234375,-65
0.23828125,-52
0.2421875,-33
0.24609375,-10
0.25,13
0.25390625,27
0.2578125,30
0.26171875,25
0.265625,17
0.26953125,15
0.2734375,24
0.27734375,40
0.28125,51
0.28515625,51
0.2890625,38
0.29296875,22
0.296875,7
0.30078125,-6
0.3046875,-18
0.30859375,-31
0.3125,-48
0.31640625,-63
0.3203125,-65
0.32421875,-48
0.328125,-17
0.33203125,16
0.3359375,43
0.33984375,55
0.34375,52
0.34765625,37
0.3515625,18
0.35546875,2
0.359375,-3
0.36328125,9
0.3671875,35
0.37109375,60
0.375,73
0.37890625,66
0.3828125,44
0.38671875,15
0.390625,-8
0.39453125,-20
0.3984375,-20
0.40234375,-14
0.40625,-8
0.41015625,-8
0.4140625,-14
0.41796875,-22
0.421875,-29
0.42578125,-38
0.4296875,-48
0.43359375,-56
0.4375,-56
0.44140625,-47
0.4453125,-37
0.44921875,-27
0.453125,-14
0.45703125,1
0.4609375,9
0.46484375,5
0.46875,-1
0.47265625,-8
0.4765625,-19
0.48046875,-38
0.484375,-54
0.48828125,-58
0.4921875,-53
0.49609375,-46
0.5,-43
0.50390625,-45
0.5078125,-53
0.51171875,-70
0.515625,-82
0.51953125,-78
0.5234375,-57
0.52734375,-29
0.53125,-2
0.53515625,15
0.5390625,20
0.54296875,15
0.546875,7
0.55078125,-3
0.5546875,-14
0.55859375,-17
0.5625,-14
0.56640625,-12
0.5703125,-14
0.57421875,-15
0.578125,-14
0.58203125,-17
0.5859375,-22
0.58984375,-26
0.59375,-28
0.59765625,-34
0.6015625,-45
0.60546875,-56
0.609375,-60
0.61328125,-54
0.6171875,-36
0.62109375,-9
0.625,20
0.62890625,44
0.6328125,57
0.63671875,53
0.640625,35
0.64453125,8
0.6484375,-23
0.65234375,-49
0.65625,-63
0.66015625,-64
0.6640625,-57
0.66796875,-46
0.671875,-35
0.67578125,-33
0.6796875,-42
0.68359375,-54
0.6875,-61
0.69140625,-62
0.6953125,-53
0.69921875,-32
0.703125,-9
0.70703125,7
0.7109375,13
0.71484375,9
0.71875,-1
0.72265625,-9
0.7265625,-9
0.73046875,-2
0.734375,9
0.73828125,21
0.7421875,35
0.74609375,47
0.75,53
0.75390625,52
0.7578125,47
0.76171875,35
0.765625,18
0.76953125,6
0.7734375,5
0.77734375,12
0.78125,21
0.78515625,32
0.7890625,49
0.79296875,70
0.796875,87
0.80078125,94
0.8046875,92
0.80859375,82
0.8125,73
0.81640625,68
0.8203125,69
0.82421875,73
0.828125,76
0.83203125,75
0.8359375,68
0.83984375,54
0.84375,34
0.84765625,9
0.8515625,-21
0.85546875,-53
0.859375,-77
0.86328125,-82
0.8671875,-71
0.87109375,-55
0.875,-39
0.87890625,-28
0.8828125,-29
0.88671875,-39
0.890625,-46
0.89453125,-44
0.8984375,-37
0.90234375,-26
0.90625,-17
0.91015625,-15
0.9140625,-28
0.91796875,-53
0.921875,-80
0.92578125,-96
0.9296875,-97
0.93359375,-91
0.9375,-82
0.94140625,-72
0.9453125,-64
0.94921875,-60
0.953125,-59
0.95703125,-51
0.9609375,-36
0.96484375,-16
0.96875,-2
0.97265625,5
0.9765625,10
0.98046875,13
0.984375,13
0.98828125,7
0.9921875,-3
0.99609375,-13
1.0,-23
1.00390625,-27
1.0078125,-18
1.01171875,3
1.015625,27
1.01953125,44
1.0234375,49
1.02734375,37
1.03125,9
1.03515625,-24
1.0390625,-56
1.04296875,-85
1.046875,-101
1.05078125,-94
1.0546875,-66
1.05859375,-30
1.0625,2
1.06640625,23
1.0703125,29
1.07421875,23
1.078125,12
1.08203125,6
1.0859375,9
1.08984375,15
1.09375,18
1.09765625,20
1.1015625,20
1.10546875,17
1.109375,8
1.11328125,-6
1.1171875,-25
1.12109375,-48
1.125,-65
1.12890625,-73
1.1328125,-72
1.13671875,-66
1.140625,-54
1.14453125,-37
1.1484375,-22
1.15234375,-12
1.15625,-9
1.16015625,-12
1.1640625,-15
1.16796875,-14
1.171875,-7
1.17578125,6
1.1796875,17
1.18359375,15
1.1875,1
1.19140625,-18
1.1953125,-36
1.19921875,-49
1.203125,-52
1.20703125,-46
1.2109375,-34
1.21484375,-20
1.21875,-4
1.22265625,11
1.2265625,22
1.23046875,24
1.234375,16
1.23828125,7
1.2421875,1
1.24609375,0
1.25,0
1.25390625,2
1.2578125,7
1.26171875,11
1.265625,7
1.26953125,-1
1.2734375,-8
1.27734375,-16
1.28125,-27
1.28515625,-41
1.2890625,-57
1.29296875,-72
1.296875,-85
1.30078125,-89
1.3046875,-78
1.30859375,-53
1.3125,-20
1.31640625,12
1.3203125,31
1.32421875,33
1.328125,25
1.33203125,13
1.3359375,1
1.33984375,-8
1.34375,-14
1.34765625,-21
1.3515625,-32
1.35546875,-40
1.359375,-38
1.36328125,-26
1.3671875,-14
1.37109375,-14
1.375,-29
1.37890625,-52
1.3828125,-74
1.38671875,-86
1.390625,-80
1.39453125,-54
1.3984375,-24
1.40234375,-4
1.40625,5
1.41015625,11
1.4140625,15
1.41796875,10
1.421875,-2
1.42578125,-12
1.4296875,-15
1.43359375,-13
1.4375,-6
1.44140625,5
1.4453125,14
1.44921875,15
1.453125,6
1.45703125,-4
1.4609375,-7
1.46484375,-6
1.46875,-10
1.47265625,-21
1.4765625,-34
1.48046875,-42
1.484375,-42
1.48828125,-33
1.4921875,-14
1.49609375,9
1.5,31
1.50390625,43
1.5078125,41
1.51171875,23
1.515625,3
1.51953125,-9
1.5234375,-13
1.52734375,-12
1.53125,-4
1.53515625,6
1.5390625,12
1.54296875,10
1.546875,6
1.55078125,7
1.5546875,11
1.55859375,9
1.5625,-1
1.56640625,-18
1.5703125,-37
1.57421875,-55
1.578125,-70
1.58203125,-77
1.5859375,-73
1.58984375,-52
1.59375,-19
1.59765625,14
1.6015625,33
1.60546875,39
1.609375,36
1.61328125,22
1.6171875,3
1.62109375,-7
1.625,-9
1.62890625,-11
1.6328125,-15
1.63671875,-15
1.640625,-15
1.64453125,-18
1.6484375,-20
1.65234375,-20
1.65625,-23
1.66015625,-32
1.6640625,-41
1.66796875,-41
1.671875,-31
1.67578125,-16
1.6796875,-2
1.68359375,9
1.6875,18
1.69140625,20
1.6953125,16
1.69921875,12
1.703125,15
1.70703125,20
1.7109375,16
1.71484375,1
1.71875,-21
1.72265625,-49
1.7265625,-81
1.73046875,-109
1.734375,-122
1.73828125,-122
1.7421875,-112
1.74609375,-91
1.75,-63
1.75390625,-38
1.7578125,-23
1.76171875,-16
1.765625,-15
1.76953125,-14
1.7734375,-8
1.77734375,6
1.78125,27
1.78515625,50
1.7890625,65
1.79296875,67
1.796875,59
1.80078125,44
1.8046875,29
1.80859375,16
1.8125,8
1.81640625,4
1.8203125,3
1.82421875,4
1.828125,6
1.83203125,9
1.8359375,14
1.83984375,23
1.84375,32
1.84765625,37
1.8515625,34
1.85546875,27
1.859375,22
1.86328125,22
1.8671875,29
1.87109375,41
1.875,50
1.87890625,49
1.8828125,38
1.88671875,21
1.890625,6
1.89453125,-1
1.8984375,4
1.90234375,17
1.90625,24
1.91015625,20
1.9140625,6
1.91796875,-14
1.921875,-39
1.92578125,-60
1.9296875,-73
1.93359375,-77
