Time,OZ
0.0,-61
0.00390625,-68
0.0078125,-68
0.01171875,-60
0.015625,-46
0.01953125,-28
0.0234375,-15
0.02734375,-15
0.03125,-29
0.03515625,-45
0.0390625,-50
0.04296875,-44
0.046875,-36
0.05078125,-33
0.0546875,-38
0.05859375,-52
0.0625,-67
0.06640625,-74
0.0703125,-69
0.07421875,-56
0.078125,-43
0.08203125,-32
0.0859375,-23
0.08984375,-16
0.09375,-7
0.09765625,3
0.1015625,14
0.10546875,18
0.109375,11
0.11328125,-7
0.1171875,-28
0.12109375,-43
0.125,-50
0.12890625,-45
0.1328125,-30
0.13671875,-13
0.140625,-2
0.14453125,2
0.1484375,0
0.15234375,-8
0.15625,-23
0.16015625,-40
0.1640625,-56
0.16796875,-64
0.171875,-56
0.17578125,-34
0.1796875,-11
0.18359375,4
0.1875,8
0.19140625,1
0.1953125,-10
0.19921875,-12
0.203125,0
0.20703125,21
0.2109375,39
0.21484375,44
0.21875,38
0.22265625,28
0.2265625,17
0.23046875,9
0.234375,5
0.23828125,6
0.2421875,6
0.24609375,7
0.25,13
0.25390625,24
0.2578125,35
0.26171875,43
0.265625,46
0.26953125,43
0.2734375,39
0.27734375,35
0.28125,29
0.28515625,20
0.2890625,9
0.29296875,-1
0.296875,-11
0.30078125,-14
0.3046875,-9
0.30859375,0
0.3125,7
0.31640625,4
0.3203125,-6
0.32421875,-17
0.328125,-22
0.33203125,-15
0.3359375,-3
0.33984375,4
0.34375,1
0.34765625,-9
0.3515625,-23
0.35546875,-34
0.359375,-34
0.36328125,-27
0.3671875,-26
0.37109375,-38
0.375,-56
0.37890625,-66
0.3828125,-66
0.38671875,-58
0.390625,-44
0.39453125,-27
0.3984375,-16
0.40234375,-11
0.40625,-6
0.41015625,5
0.4140625,17
0.41796875,23
0.421875,23
0.42578125,21
0.4296875,18
0.43359375,17
0.4375,19
0.44140625,23
0.4453125,26
0.44921875,27
0.453125,27
0.45703125,27
0.4609375,30
0.46484375,33
0.46875,32
0.47265625,28
0.4765625,27
0.48046875,31
0.484375,36
0.48828125,40
0.4921875,44
0.49609375,48
0.5,49
0.50390625,49
0.5078125,53
0.51171875,59
0.515625,60
0.51953125,51
0.5234375,33
0.52734375,10
0.53125,-12
0.53515625,-28
0.5390625,-34
0.54296875,-29
0.546875,-15
0.55078125,1
0.5546875,13
0.55859375,19
0.5625,22
0.56640625,24
0.5703125,24
0.57421875,20
0.578125,18
0.58203125,20
0.5859375,27
0.58984375,33
0.59375,36
0.59765625,34
0.6015625,27
0.60546875,15
0.609375,5
0.61328125,5
0.6171875,10
0.62109375,17
0.625,23
0.62890625,26
0.6328125,25
0.63671875,25
0.640625,29
0.64453125,35
0.6484375,39
0.65234375,42
0.65625,43
0.66015625,39
0.6640625,27
0.66796875,13
0.671875,7
0.67578125,8
0.6796875,10
0.68359375,10
0.6875,9
0.69140625,7
0.6953125,1
0.69921875,-4
0.703125,0
0.70703125,9
0.7109375,12
0.71484375,2
0.71875,-19
0.72265625,-45
0.7265625,-71
0.73046875,-89
0.734375,-95
0.73828125,-90
0.7421875,-80
0.74609375,-72
0.75,-69
0.75390625,-67
