Time,F2
0.0,-14
0.00390625,-2
0.0078125,11
0.01171875,24
0.015625,33
0.01953125,35
0.0234375,34
0.02734375,32
0.03125,31
0.03515625,34
0.0390625,38
0.04296875,41
0.046875,39
0.05078125,32
0.0546875,23
0.05859375,15
0.0625,12
0.06640625,11
0.0703125,10
0.07421875,10
0.078125,9
0.08203125,6
0.0859375,3
0.08984375,1
0.09375,3
0.09765625,6
0.1015625,9
0.10546875,7
0.109375,-1
0.11328125,-15
0.1171875,-34
0.12109375,-51
0.125,-60
0.12890625,-54
0.1328125,-38
0.13671875,-17
0.140625,2
0.14453125,17
0.1484375,25
0.15234375,31
0.15625,36
0.16015625,40
0.1640625,43
0.16796875,43
0.171875,41
0.17578125,40
0.1796875,42
0.18359375,45
0.1875,47
0.19140625,44
0.1953125,37
0.19921875,28
0.203125,21
0.20703125,18
0.2109375,19
0.21484375,19
0.21875,14
0.22265625,7
0.2265625,-1
0.23046875,-5
0.234375,-7
0.23828125,-6
0.2421875,-5
0.24609375,-6
0.25,-8
0.25390625,-6
0.2578125,2
0.26171875,12
0.265625,23
0.26953125,32
0.2734375,36
0.27734375,35
0.28125,31
0.28515625,28
0.2890625,23
0.29296875,19
0.296875,17
0.30078125,17
0.3046875,18
0.30859375,18
0.3125,19
0.31640625,18
0.3203125,14
0.32421875,7
0.328125,-2
0.33203125,-11
0.3359375,-17
0.33984375,-17
0.34375,-15
0.34765625,-12
0.3515625,-10
0.35546875,-8
0.359375,-6
0.36328125,-4
0.3671875,0
0.37109375,5
0.375,7
0.37890625,5
0.3828125,-1
0.38671875,-7
0.390625,-11
0.39453125,-15
0.3984375,-16
0.40234375,-17
0.40625,-17
0.41015625,-18
0.4140625,-20
0.41796875,-20
0.421875,-16
0.42578125,-10
0.4296875,0
0.43359375,11
0.4375,19
0.44140625,23
0.4453125,24
0.44921875,24
0.453125,21
0.45703125,13
0.4609375,3
0.46484375,-7
0.46875,-15
0.47265625,-19
0.4765625,-16
0.48046875,-6
0.484375,6
0.48828125,16
0.4921875,21
0.49609375,22
0.5,19
0.50390625,15
0.5078125,14
0.51171875,15
0.515625,19
0.51953125,23
0.5234375,26
0.52734375,28
0.53125,30
0.53515625,31
0.5390625,29
0.54296875,24
0.546875,15
0.55078125,2
0.5546875,-12
0.55859375,-24
0.5625,-31
0.56640625,-31
0.5703125,-27
0.57421875,-23
0.578125,-17
0.58203125,-10
0.5859375,-3
0.58984375,3
0.59375,8
0.59765625,13
0.6015625,17
0.60546875,20
0.609375,20
0.61328125,16
0.6171875,11
0.62109375,5
0.625,-1
0.62890625,-4
0.6328125,-3
0.63671875,0
0.640625,0
0.64453125,-3
0.6484375,-6
0.65234375,-6
0.65625,-2
0.66015625,6
0.6640625,13
0.66796875,15
0.671875,12
0.67578125,8
0.6796875,5
0.68359375,3
0.6875,5
0.69140625,8
0.6953125,12
0.69921875,17
0.703125,25
0.70703125,34
0.7109375,41
0.71484375,44
0.71875,41
0.72265625,32
0.7265625,19
0.73046875,7
0.734375,-2
0.73828125,-7
0.7421875,-6
0.74609375,3
0.75,17
0.75390625,31
0.7578125,40
0.76171875,42
0.765625,38
0.76953125,32
0.7734375,26
0.77734375,22
0.78125,19
0.78515625,16
0.7890625,12
0.79296875,8
0.796875,6
0.80078125,8
0.8046875,15
0.80859375,22
0.8125,28
0.81640625,28
0.8203125,20
0.82421875,7
0.828125,-8
0.83203125,-20
0.8359375,-25
0.83984375,-25
0.84375,-19
0.84765625,-13
0.8515625,-10
0.85546875,-10
0.859375,-11
0.86328125,-12
0.8671875,-14
0.87109375,-15
0.875,-13
0.87890625,-9
0.8828125,-6
0.88671875,-3
0.890625,-1
0.89453125,0
0.8984375,-2
0.90234375,-4
0.90625,-5
0.91015625,-4
0.9140625,-3
0.91796875,-2
0.921875,-3
0.92578125,-3
0.9296875,-2
0.93359375,-1
0.9375,1
0.94140625,3
0.9453125,4
0.94921875,4
0.953125,4
0.95703125,6
0.9609375,8
0.96484375,9
0.96875,6
0.97265625,3
0.9765625,0
0.98046875,-4
0.984375,-8
0.98828125,-12
0.9921875,-18
0.99609375,-25
1.0,-33
1.00390625,-40
1.0078125,-47
1.01171875,-53
1.015625,-57
1.01953125,-58
1.0234375,-53
1.02734375,-42
1.03125,-30
1.03515625,-20
1.0390625,-16
1.04296875,-21
1.046875,-31
1.05078125,-39
1.0546875,-41
1.05859375,-37
1.0625,-30
1.06640625,-23
1.0703125,-21
1.07421875,-25
1.078125,-28
1.08203125,-28
1.0859375,-22
1.08984375,-12
1.09375,1
1.09765625,11
1.1015625,12
1.10546875,9
1.109375,3
1.11328125,-5
1.1171875,-17
