Time,F2
0.0,34
0.00390625,44
0.0078125,44
0.01171875,37
0.015625,27
0.01953125,23
0.0234375,25
0.02734375,30
0.03125,32
0.03515625,26
0.0390625,9
0.04296875,-24
0.046875,-57
0.05078125,-72
0.0546875,-64
0.05859375,-44
0.0625,-25
0.06640625,-14
0.0703125,-18
0.07421875,-37
0.078125,-58
0.08203125,-63
0.0859375,-50
0.08984375,-25
0.09375,1
0.09765625,21
0.1015625,30
0.10546875,31
0.109375,29
0.11328125,27
0.1171875,22
0.12109375,11
0.125,-3
0.12890625,-13
0.1328125,-15
0.13671875,-10
0.140625,-2
0.14453125,1
0.1484375,-8
0.15234375,-24
0.15625,-32
0.16015625,-24
0.1640625,2
0.16796875,38
0.171875,73
0.17578125,96
0.1796875,106
0.18359375,108
0.1875,105
0.19140625,93
0.1953125,72
0.19921875,45
0.203125,11
0.20703125,-25
0.2109375,-52
0.21484375,-62
0.21875,-59
0.22265625,-50
0.2265625,-35
0.23046875,-18
0.234375,-13
0.23828125,-23
0.2421875,-42
0.24609375,-61
0.25,-77
0.25390625,-84
0.2578125,-77
0.26171875,-57
0.265625,-34
0.26953125,-17
0.2734375,-8
0.27734375,-3
0.28125,-3
0.28515625,-6
0.2890625,-7
0.29296875,-1
0.296875,11
0.30078125,19
0.3046875,16
0.30859375,-2
0.3125,-30
0.31640625,-64
0.3203125,-97
0.32421875,-119
0.328125,-121
0.33203125,-106
0.3359375,-84
0.33984375,-67
0.34375,-59
0.34765625,-56
0.3515625,-58
0.35546875,-57
0.359375,-43
0.36328125,-10
0.3671875,35
0.37109375,79
0.375,114
0.37890625,134
0.3828125,132
0.38671875,109
0.390625,77
0.39453125,46
0.3984375,21
0.40234375,1
0.40625,-16
0.41015625,-32
0.4140625,-46
0.41796875,-59
0.421875,-69
0.42578125,-73
0.4296875,-69
0.43359375,-57
0.4375,-38
0.44140625,-11
0.4453125,18
0.44921875,42
0.453125,49
0.45703125,34
0.4609375,10
0.46484375,-11
0.46875,-20
0.47265625,-12
0.4765625,10
0.48046875,34
0.484375,48
0.48828125,47
0.4921875,36
0.49609375,20
0.5,6
0.50390625,0
0.5078125,2
0.51171875,6
0.515625,6
0.51953125,1
0.5234375,-7
0.52734375,-17
0.53125,-27
0.53515625,-35
0.5390625,-37
0.54296875,-32
0.546875,-25
0.55078125,-20
0.5546875,-19
0.55859375,-19
0.5625,-21
0.56640625,-23
0.5703125,-19
0.57421875,-8
0.578125,9
0.58203125,26
0.5859375,38
0.58984375,40
0.59375,32
0.59765625,11
0.6015625,-20
0.60546875,-47
0.609375,-58
0.61328125,-52
0.6171875,-37
0.62109375,-22
0.625,-11
0.62890625,-7
0.6328125,-6
0.63671875,-1
0.640625,9
0.64453125,22
0.6484375,32
0.65234375,35
0.65625,29
0.66015625,16
0.6640625,0
0.66796875,-16
0.671875,-28
0.67578125,-31
0.6796875,-23
0.68359375,-7
0.6875,8
0.69140625,17
0.6953125,14
0.69921875,4
0.703125,-3
0.70703125,-1
0.7109375,15
0.71484375,41
0.71875,66
0.72265625,76
0.7265625,70
0.73046875,55
0.734375,35
0.73828125,16
0.7421875,1
0.74609375,-7
0.75,-13
0.75390625,-20
0.7578125,-22
0.76171875,-15
0.765625,-3
0.76953125,6
0.7734375,6
0.77734375,-3
0.78125,-15
0.78515625,-22
0.7890625,-20
0.79296875,-8
0.796875,7
0.80078125,17
0.8046875,17
0.80859375,6
0.8125,-12
0.81640625,-28
0.8203125,-40
0.82421875,-44
0.828125,-40
0.83203125,-28
0.8359375,-13
0.83984375,-3
0.84375,-3
0.84765625,-12
0.8515625,-23
0.85546875,-28
0.859375,-28
0.86328125,-23
0.8671875,-17
0.87109375,-16
0.875,-18
0.87890625,-17
0.8828125,-6
0.88671875,15
0.890625,43
0.89453125,71
0.8984375,90
0.90234375,96
0.90625,87
0.91015625,63
0.9140625,28
0.91796875,-10
0.921875,-42
0.92578125,-63
0.9296875,-70
0.93359375,-65
0.9375,-56
0.94140625,-51
0.9453125,-52
0.94921875,-58
0.953125,-65
0.95703125,-73
0.9609375,-77
0.96484375,-77
0.96875,-76
0.97265625,-69
0.9765625,-50
0.98046875,-21
0.984375,10
0.98828125,38
0.9921875,58
0.99609375,60
1.0,45
1.00390625,19
1.0078125,-5
1.01171875,-18
1.015625,-19
1.01953125,-12
1.0234375,-4
1.02734375,-1
1.03125,1
1.03515625,3
1.0390625,10
1.04296875,16
1.046875,16
1.05078125,5
1.0546875,-16
1.05859375,-39
1.0625,-52
1.06640625,-51
1.0703125,-42
1.07421875,-31
1.078125,-20
1.08203125,-11
1.0859375,-5
1.08984375,1
1.09375,6
1.09765625,8
1.1015625,5
1.10546875,2
1.109375,2
1.11328125,5
1.1171875,7
1.12109375,7
1.125,3
1.12890625,-2
1.1328125,-8
1.13671875,-15
1.140625,-20
1.14453125,-20
1.1484375,-14
1.15234375,-5
1.15625,2
1.16015625,9
1.1640625,13
1.16796875,12
1.171875,11
1.17578125,14
1.1796875,17
1.18359375,7
1.1875,-17
1.19140625,-42
1.1953125,-59
1.19921875,-61
1.203125,-47
1.20703125,-22
1.2109375,3
1.21484375,15
1.21875,8
1.22265625,-17
1.2265625,-48
1.23046875,-74
1.234375,-92
1.23828125,-99
1.2421875,-92
1.24609375,-71
1.25,-46
1.25390625,-22
1.2578125,-3
1.26171875,14
1.265625,26
1.26953125,28
1.2734375,22
1.27734375,9
1.28125,-6
1.28515625,-17
1.2890625,-22
1.29296875,-24
1.296875,-20
1.30078125,-12
1.3046875,-5
1.30859375,-2
1.3125,2
1.31640625,8
1.3203125,16
1.32421875,27
1.328125,37
1.33203125,39
1.3359375,27
1.33984375,1
1.34375,-25
1.34765625,-42
1.3515625,-45
1.35546875,-34
1.359375,-16
1.36328125,-6
1.3671875,-13
1.37109375,-32
1.375,-43
1.37890625,-38
1.3828125,-22
1.38671875,-4
1.390625,10
1.39453125,10
1.3984375,-7
1.40234375,-35
1.40625,-57
1.41015625,-65
1.4140625,-65
1.41796875,-66
1.421875,-67
1.42578125,-67
1.4296875,-65
1.43359375,-60
1.4375,-51
1.44140625,-40
1.4453125,-32
1.44921875,-29
1.453125,-26
1.45703125,-18
1.4609375,-5
1.46484375,12
1.46875,27
1.47265625,40
1.4765625,52
1.48046875,62
1.484375,66
1.48828125,58
1.4921875,39
1.49609375,14
1.5,-8
1.50390625,-25
1.5078125,-37
1.51171875,-43
1.515625,-43
1.51953125,-41
1.5234375,-30
1.52734375,-6
1.53125,26
1.53515625,54
1.5390625,69
1.54296875,67
1.546875,52
1.55078125,31
1.5546875,8
1.55859375,-11
1.5625,-23
1.56640625,-26
1.5703125,-25
1.57421875,-22
1.578125,-18
1.58203125,-14
1.5859375,-10
1.58984375,-12
1.59375,-19
1.59765625,-29
1.6015625,-35
1.60546875,-36
1.609375,-31
1.61328125,-16
1.6171875,5
1.62109375,29
1.625,48
1.62890625,61
1.6328125,69
1.63671875,74
1.640625,73
1.64453125,66
1.6484375,56
1.65234375,45
1.65625,33
1.66015625,16
1.6640625,-2
1.66796875,-21
1.671875,-40
1.67578125,-57
1.6796875,-68
1.68359375,-72
1.6875,-66
1.69140625,-52
1.6953125,-33
1.69921875,-12
1.703125,7
1.70703125,22
1.7109375,29
1.71484375,30
1.71875,27
1.72265625,21
1.7265625,13
1.73046875,5
1.734375,-6
1.73828125,-22
1.7421875,-41
1.74609375,-57
1.75,-70
1.75390625,-74
1.7578125,-68
1.76171875,-53
1.765625,-34
1.76953125,-19
1.7734375,-13
1.77734375,-7
1.78125,7
1.78515625,28
1.7890625,54
1.79296875,78
1.796875,92
1.80078125,90
1.8046875,74
1.80859375,51
1.8125,31
1.81640625,21
1.8203125,29
1.82421875,49
1.828125,67
1.83203125,73
1.8359375,67
1.83984375,49
1.84375,24
1.84765625,-1
1.8515625,-14
1.85546875,-10
1.859375,0
1.86328125,6
1.8671875,10
1.87109375,16
1.875,21
1.87890625,22
1.8828125,20
1.88671875,18
1.890625,17
1.89453125,21
1.8984375,30
1.90234375,44
1.90625,62
1.91015625,77
1.9140625,81
1.91796875,72
1.921875,53
1.92578125,25
1.9296875,-9
1.93359375,-42
1.9375,-64
1.94140625,-72
1.9453125,-65
1.94921875,-52
1.953125,-42
1.95703125,-38
1.9609375,-36
1.96484375,-26
1.96875,-3
1.97265625,35
1.9765625,76
1.98046875,104
1.984375,106
1.98828125,82
1.9921875,42
