Time,P2
0.0,-22
0.00390625,-27
0.0078125,-33
0.01171875,-36
0.015625,-33
0.01953125,-25
0.0234375,-17
0.02734375,-7
0.03125,6
0.03515625,19
0.0390625,31
0.04296875,45
0.046875,57
0.05078125,62
0.0546875,56
0.05859375,45
0.0625,34
0.06640625,25
0.0703125,17
0.07421875,9
0.078125,0
0.08203125,-14
0.0859375,-34
0.08984375,-52
0.09375,-62
0.09765625,-64
0.1015625,-56
0.10546875,-38
0.109375,-11
0.11328125,18
0.1171875,41
0.12109375,54
0.125,58
0.12890625,53
0.1328125,45
0.13671875,39
0.140625,38
0.14453125,41
0.1484375,44
0.15234375,42
0.15625,33
0.16015625,20
0.1640625,7
0.16796875,-3
0.171875,-7
0.17578125,-7
0.1796875,-6
0.18359375,-8
0.1875,-11
0.19140625,-11
0.1953125,-7
0.19921875,-1
0.203125,7
0.20703125,17
0.2109375,29
0.21484375,41
0.21875,55
0.22265625,68
0.2265625,80
0.23046875,83
0.234375,76
0.23828125,64
0.2421875,50
0.24609375,39
0.25,30
0.25390625,22
0.2578125,15
0.26171875,7
0.265625,-6
0.26953125,-21
0.2734375,-33
0.27734375,-40
0.28125,-41
0.28515625,-38
0.2890625,-28
0.29296875,-15
0.296875,1
0.30078125,18
0.3046875,30
0.30859375,36
0.3125,35
0.31640625,31
0.3203125,28
0.32421875,25
0.328125,23
0.33203125,22
0.3359375,20
0.33984375,13
0.34375,2
0.34765625,-10
0.3515625,-20
0.35546875,-29
0.359375,-35
0.36328125,-39
0.3671875,-43
0.37109375,-47
0.375,-51
0.37890625,-54
0.3828125,-55
0.38671875,-52
0.390625,-46
0.39453125,-44
0.3984375,-49
0.40234375,-61
0.40625,-75
0.41015625,-89
0.4140625,-100
0.41796875,-105
0.421875,-105
0.42578125,-102
0.4296875,-102
0.43359375,-105
0.4375,-106
0.44140625,-102
0.4453125,-96
0.44921875,-89
0.453125,-83
0.45703125,-79
0.4609375,-77
0.46484375,-74
0.46875,-65
0.47265625,-51
0.4765625,-34
0.48046875,-19
0.484375,-8
0.48828125,1
0.4921875,10
0.49609375,19
0.5,30
0.50390625,40
0.5078125,48
0.51171875,49
0.515625,43
0.51953125,33
0.5234375,21
0.52734375,10
0.53125,2
0.53515625,4
0.5390625,12
0.54296875,23
0.546875,34
0.55078125,43
0.5546875,47
0.55859375,46
0.5625,43
0.56640625,38
0.5703125,31
0.57421875,26
0.578125,22
0.58203125,21
0.5859375,23
0.58984375,27
0.59375,27
0.59765625,20
0.6015625,12
0.60546875,5
0.609375,1
0.61328125,-1
0.6171875,0
0.62109375,-1
0.625,-5
0.62890625,-9
0.6328125,-9
0.63671875,-6
0.640625,0
0.64453125,10
0.6484375,21
0.65234375,28
0.65625,35
0.66015625,41
0.6640625,48
0.66796875,53
0.671875,55
0.67578125,55
0.6796875,49
0.68359375,39
0.6875,26
0.69140625,14
0.6953125,10
0.69921875,15
0.703125,26
0.70703125,35
0.7109375,33
0.71484375,21
0.71875,3
0.72265625,-12
0.7265625,-19
0.73046875,-14
0.734375,1
0.73828125,16
0.7421875,25
0.74609375,27
0.75,28
0.75390625,28
0.7578125,25
0.76171875,21
0.765625,16
0.76953125,11
0.7734375,12
0.77734375,22
0.78125,35
0.78515625,45
0.7890625,48
0.79296875,41
0.796875,29
0.80078125,17
0.8046875,11
0.80859375,10
0.8125,10
0.81640625,10
0.8203125,13
0.82421875,19
0.828125,27
0.83203125,37
0.8359375,47
0.83984375,53
0.84375,56
0.84765625,57
0.8515625,58
0.85546875,57
0.859375,53
0.86328125,45
0.8671875,37
0.87109375,27
0.875,18
0.87890625,9
0.8828125,2
0.88671875,-5
0.890625,-16
0.89453125,-29
0.8984375,-41
0.90234375,-46
0.90625,-42
0.91015625,-27
0.9140625,-1
0.91796875,31
0.921875,61
0.92578125,84
0.9296875,99
0.93359375,104
0.9375,101
0.94140625,93
0.9453125,83
0.94921875,69
0.953125,52
0.95703125,35
0.9609375,22
0.96484375,11
0.96875,1
0.97265625,-8
0.9765625,-17
0.98046875,-24
0.984375,-32
0.98828125,-38
0.9921875,-38
0.99609375,-35
1.0,-34
1.00390625,-35
1.0078125,-35
1.01171875,-32
1.015625,-26
1.01953125,-19
1.0234375,-10
1.02734375,-5
1.03125,-8
