Time,P2
0.0,0
0.00390625,0
0.0078125,-4
0.01171875,-8
0.015625,-11
0.01953125,-13
0.0234375,-12
0.02734375,-9
0.03125,-6
0.03515625,-3
0.0390625,-1
0.04296875,0
0.046875,0
0.05078125,-1
0.0546875,-3
0.05859375,-4
0.0625,-3
0.06640625,0
0.0703125,3
0.07421875,4
0.078125,4
0.08203125,4
0.0859375,4
0.08984375,5
0.09375,7
0.09765625,9
0.1015625,9
0.10546875,5
0.109375,0
0.11328125,-6
0.1171875,-8
0.12109375,-7
0.125,-1
0.12890625,8
0.1328125,17
0.13671875,23
0.140625,22
0.14453125,15
0.1484375,5
0.15234375,-6
0.15625,-15
0.16015625,-19
0.1640625,-18
0.16796875,-13
0.171875,-7
0.17578125,-1
0.1796875,6
0.18359375,11
0.1875,15
0.19140625,16
0.1953125,14
0.19921875,11
0.203125,7
0.20703125,4
0.2109375,0
0.21484375,-4
0.21875,-9
0.22265625,-14
0.2265625,-17
0.23046875,-18
0.234375,-17
0.23828125,-15
0.2421875,-13
0.24609375,-16
0.25,-25
0.25390625,-37
0.2578125,-51
0.26171875,-62
0.265625,-67
0.26953125,-63
0.2734375,-50
0.27734375,-32
0.28125,-13
0.28515625,1
0.2890625,9
0.29296875,10
0.296875,8
0.30078125,4
0.3046875,1
0.30859375,-2
0.3125,-5
0.31640625,-8
0.3203125,-12
0.32421875,-18
0.328125,-22
0.33203125,-24
0.3359375,-24
0.33984375,-22
0.34375,-19
0.34765625,-18
0.3515625,-20
0.35546875,-26
0.359375,-34
0.36328125,-41
0.3671875,-45
0.37109375,-48
0.375,-48
0.37890625,-46
0.3828125,-43
0.38671875,-38
0.390625,-33
0.39453125,-27
0.3984375,-23
0.40234375,-20
0.40625,-18
0.41015625,-17
0.4140625,-15
0.41796875,-14
0.421875,-15
0.42578125,-17
0.4296875,-21
0.43359375,-26
0.4375,-28
0.44140625,-28
0.4453125,-26
0.44921875,-22
0.453125,-18
0.45703125,-15
0.4609375,-12
0.46484375,-11
0.46875,-9
0.47265625,-6
0.4765625,-4
0.48046875,-1
0.484375,3
0.48828125,10
0.4921875,17
0.49609375,25
0.5,30
0.50390625,31
0.5078125,28
0.51171875,20
0.515625,10
0.51953125,1
0.5234375,-5
0.52734375,-7
0.53125,-6
0.53515625,-3
0.5390625,1
0.54296875,3
0.546875,3
0.55078125,0
0.5546875,-5
0.55859375,-9
0.5625,-11
0.56640625,-10
0.5703125,-8
0.57421875,-7
0.578125,-7
0.58203125,-8
0.5859375,-10
0.58984375,-11
0.59375,-11
0.59765625,-12
0.6015625,-15
0.60546875,-21
0.609375,-28
0.61328125,-34
0.6171875,-37
0.62109375,-35
0.625,-30
0.62890625,-23
0.6328125,-16
0.63671875,-11
0.640625,-6
0.64453125,-1
0.6484375,2
0.65234375,5
0.65625,6
0.66015625,5
0.6640625,3
0.66796875,1
0.671875,-2
0.67578125,-5
0.6796875,-9
0.68359375,-15
0.6875,-23
0.69140625,-33
0.6953125,-43
0.69921875,-51
0.703125,-57
0.70703125,-60
0.7109375,-60
0.71484375,-58
0.71875,-55
0.72265625,-50
0.7265625,-45
0.73046875,-40
0.734375,-35
0.73828125,-33
0.7421875,-33
0.74609375,-34
0.75,-37
0.75390625,-40
0.7578125,-41
0.76171875,-39
0.765625,-35
0.76953125,-29
0.7734375,-24
0.77734375,-21
0.78125,-23
0.78515625,-29
0.7890625,-40
0.79296875,-53
0.796875,-67
0.80078125,-79
0.8046875,-84
0.80859375,-79
0.8125,-65
0.81640625,-46
0.8203125,-26
0.82421875,-9
0.828125,1
0.83203125,4
0.8359375,3
0.83984375,2
0.84375,4
0.84765625,8
0.8515625,12
0.85546875,13
0.859375,10
0.86328125,5
0.8671875,-2
0.87109375,-5
0.875,-4
0.87890625,1
0.8828125,7
0.88671875,13
0.890625,19
0.89453125,23
0.8984375,25
0.90234375,21
0.90625,13
0.91015625,1
0.9140625,-13
0.91796875,-26
0.921875,-36
0.92578125,-41
0.9296875,-42
0.93359375,-39
0.9375,-33
0.94140625,-27
0.9453125,-21
0.94921875,-15
0.953125,-12
0.95703125,-10
0.9609375,-9
0.96484375,-6
0.96875,-3
0.97265625,-1
0.9765625,-2
0.98046875,-6
0.984375,-10
0.98828125,-14
0.9921875,-15
0.99609375,-11
1.0,-5
1.00390625,0
1.0078125,2
1.01171875,0
1.015625,-4
1.01953125,-9
1.0234375,-14
1.02734375,-17
1.03125,-17
1.03515625,-13
1.0390625,-7
1.04296875,0
1.046875,5
1.05078125,7
1.0546875,5
1.05859375,-1
1.0625,-7
1.06640625,-11
1.0703125,-13
1.07421875,-13
1.078125,-10
1.08203125,-7
1.0859375,-5
1.08984375,-5
1.09375,-7
1.09765625,-12
1.1015625,-19
1.10546875,-27
1.109375,-34
1.11328125,-37
1.1171875,-35
1.12109375,-29
1.125,-20
1.12890625,-10
1.1328125,-2
1.13671875,5
1.140625,9
1.14453125,12
1.1484375,14
1.15234375,15
1.15625,16
1.16015625,17
1.1640625,19
1.16796875,21
1.171875,24
1.17578125,25
1.1796875,24
1.18359375,18
1.1875,7
1.19140625,-5
1.1953125,-18
1.19921875,-27
1.203125,-32
1.20703125,-33
1.2109375,-30
1.21484375,-25
1.21875,-19
1.22265625,-16
1.2265625,-17
1.23046875,-23
1.234375,-31
1.23828125,-42
1.2421875,-52
1.24609375,-58
1.25,-59
1.25390625,-55
1.2578125,-46
1.26171875,-34
1.265625,-20
1.26953125,-7
1.2734375,5
1.27734375,15
1.28125,21
1.28515625,24
1.2890625,23
1.29296875,22
1.296875,20
1.30078125,19
1.3046875,19
1.30859375,19
1.3125,17
1.31640625,12
1.3203125,4
1.32421875,-4
1.328125,-11
1.33203125,-16
1.3359375,-20
1.33984375,-23
1.34375,-28
1.34765625,-35
1.3515625,-42
1.35546875,-47
1.359375,-47
1.36328125,-43
1.3671875,-35
1.37109375,-25
1.375,-16
1.37890625,-10
1.3828125,-6
1.38671875,-3
1.390625,-2
1.39453125,-2
1.3984375,0
1.40234375,2
1.40625,6
1.41015625,11
1.4140625,18
1.41796875,26
1.421875,34
1.42578125,39
1.4296875,42
1.43359375,40
1.4375,34
1.44140625,25
1.4453125,14
1.44921875,5
1.453125,-3
1.45703125,-9
1.4609375,-16
1.46484375,-23
1.46875,-31
1.47265625,-38
1.4765625,-43
1.48046875,-47
1.484375,-48
1.48828125,-49
1.4921875,-50
1.49609375,-51
1.5,-51
1.50390625,-50
1.5078125,-47
1.51171875,-42
1.515625,-36
1.51953125,-29
1.5234375,-21
1.52734375,-12
1.53125,-2
1.53515625,8
1.5390625,15
1.54296875,18
1.546875,15
1.55078125,8
1.5546875,-2
1.55859375,-12
1.5625,-20
1.56640625,-26
1.5703125,-29
1.57421875,-30
1.578125,-31
1.58203125,-30
1.5859375,-29
1.58984375,-26
1.59375,-22
1.59765625,-16
1.6015625,-8
1.60546875,-2
1.609375,3
1.61328125,6
1.6171875,6
1.62109375,7
1.625,10
1.62890625,14
1.6328125,19
1.63671875,24
1.640625,27
1.64453125,29
1.6484375,28
1.65234375,27
1.65625,25
1.66015625,23
1.6640625,21
1.66796875,20
1.671875,21
1.67578125,20
1.6796875,18
1.68359375,15
1.6875,11
1.69140625,7
1.6953125,4
1.69921875,4
1.703125,5
1.70703125,6
1.7109375,8
1.71484375,10
1.71875,14
1.72265625,16
1.7265625,18
1.73046875,17
1.734375,14
1.73828125,9
1.7421875,3
1.74609375,-2
1.75,-5
1.75390625,-6
1.7578125,-6
1.76171875,-7
1.765625,-10
1.76953125,-16
1.7734375,-23
1.77734375,-32
1.78125,-40
1.78515625,-48
1.7890625,-54
1.79296875,-59
1.796875,-62
1.80078125,-64
1.8046875,-62
1.80859375,-58
1.8125,-53
1.81640625,-49
1.8203125,-45
1.82421875,-42
1.828125,-40
1.83203125,-37
1.8359375,-32
1.83984375,-26
1.84375,-19
1.84765625,-11
1.8515625,-3
1.85546875,4
1.859375,8
1.86328125,9
1.8671875,7
1.87109375,5
1.875,3
1.87890625,0
1.8828125,-3
1.88671875,-8
1.890625,-14
1.89453125,-23
1.8984375,-34
1.90234375,-42
1.90625,-47
1.91015625,-47
1.9140625,-44
1.91796875,-37
1.921875,-29
1.92578125,-23
1.9296875,-19
1.93359375,-19
1.9375,-19
1.94140625,-19
1.9453125,-18
1.94921875,-14
1.953125,-6
1.95703125,3
1.9609375,14
1.96484375,24
1.96875,31
1.97265625,37
1.9765625,40
1.98046875,41
1.984375,40
1.98828125,38
1.9921875,35
1.99609375,31
2.0,26
2.00390625,20
2.0078125,13
2.01171875,8
2.015625,4
2.01953125,1
2.0234375,-1
2.02734375,-2
2.03125,-4
2.03515625,-7
2.0390625,-10
2.04296875,-11
2.046875,-12
2.05078125,-13
2.0546875,-14
2.05859375,-16
2.0625,-18
2.06640625,-17
2.0703125,-14
2.07421875,-8
2.078125,-1
2.08203125,7
2.0859375,12
2.08984375,15
2.09375,16
2.09765625,14
2.1015625,10
2.10546875,3
2.109375,-6
2.11328125,-15
2.1171875,-21
2.12109375,-23
2.125,-20
2.12890625,-15
2.1328125,-11
2.13671875,-11
2.140625,-15
2.14453125,-20
2.1484375,-27
2.15234375,-33
2.15625,-37
2.16015625,-39
2.1640625,-37
2.16796875,-31
2.171875,-23
2.17578125,-12
2.1796875,-1
2.18359375,11
2.1875,23
2.19140625,35
2.1953125,45
2.19921875,54
2.203125,59
2.20703125,59
2.2109375,55
2.21484375,46
2.21875,33
2.22265625,18
2.2265625,3
2.23046875,-9
2.234375,-19
2.23828125,-26
2.2421875,-33
2.24609375,-40
2.25,-50
2.25390625,-62
2.2578125,-73
2.26171875,-81
2.265625,-87
2.26953125,-88
2.2734375,-86
2.27734375,-80
2.28125,-69
2.28515625,-56
2.2890625,-40
2.29296875,-24
2.296875,-9
2.30078125,4
2.3046875,13
2.30859375,21
2.3125,28
2.31640625,37
2.3203125,47
2.32421875,54
2.328125,58
2.33203125,56
2.3359375,47
2.33984375,34
2.34375,20
2.34765625,5
2.3515625,-10
2.35546875,-23
2.359375,-33
2.36328125,-40
2.3671875,-44
2.37109375,-43
2.375,-38
2.37890625,-31
2.3828125,-23
2.38671875,-15
2.390625,-7
2.39453125,1
2.3984375,8
2.40234375,14
2.40625,18
2.41015625,19
2.4140625,18
2.41796875,18
2.421875,20
2.42578125,23
2.4296875,24
2.43359375,21
2.4375,11
2.44140625,-3
2.4453125,-19
2.44921875,-33
2.453125,-41
2.45703125,-42
2.4609375,-38
2.46484375,-29
2.46875,-20
2.47265625,-13
2.4765625,-10
2.48046875,-11
2.484375,-13
2.48828125,-13
2.4921875,-12
2.49609375,-10
2.5,-7
2.50390625,-5
2.5078125,-4
2.51171875,-4
2.515625,-3
2.51953125,-1
2.5234375,5
2.52734375,14
2.53125,25
2.53515625,35
2.5390625,43
2.54296875,45
2.546875,40
2.55078125,30
2.5546875,17
2.55859375,5
2.5625,-5
2.56640625,-11
2.5703125,-16
2.57421875,-18
2.578125,-21
2.58203125,-26
2.5859375,-31
2.58984375,-35
2.59375,-37
2.59765625,-36
2.6015625,-33
2.60546875,-29
2.609375,-26
2.61328125,-23
2.6171875,-22
2.62109375,-21
2.625,-18
2.62890625,-12
2.6328125,-4
2.63671875,4
2.640625,12
2.64453125,19
2.6484375,23
2.65234375,25
2.65625,24
2.66015625,21
2.6640625,17
2.66796875,13
2.671875,10
2.67578125,10
2.6796875,13
2.68359375,15
