Time,P2
0.0,-15
0.00390625,-25
0.0078125,-34
0.01171875,-40
0.015625,-41
0.01953125,-39
0.0234375,-36
0.02734375,-34
0.03125,-35
0.03515625,-37
0.0390625,-41
0.04296875,-43
0.046875,-43
0.05078125,-42
0.0546875,-39
0.05859375,-33
0.0625,-26
0.06640625,-20
0.0703125,-14
0.07421875,-10
0.078125,-9
0.08203125,-10
0.0859375,-12
0.08984375,-13
0.09375,-14
0.09765625,-13
0.1015625,-10
0.10546875,-7
0.109375,-9
0.11328125,-15
0.1171875,-25
0.12109375,-35
0.125,-43
0.12890625,-45
0.1328125,-40
0.13671875,-31
0.140625,-23
0.14453125,-16
0.1484375,-10
0.15234375,-4
0.15625,0
0.16015625,2
0.1640625,4
0.16796875,5
0.171875,4
0.17578125,3
0.1796875,2
0.18359375,0
0.1875,-4
0.19140625,-6
0.1953125,-4
0.19921875,-1
0.203125,1
0.20703125,-1
0.2109375,-7
0.21484375,-17
0.21875,-28
0.22265625,-39
0.2265625,-47
0.23046875,-51
0.234375,-52
0.23828125,-49
0.2421875,-44
0.24609375,-36
0.25,-26
0.25390625,-18
0.2578125,-11
0.26171875,-5
0.265625,4
0.26953125,14
0.2734375,22
0.27734375,24
0.28125,19
0.28515625,11
0.2890625,1
0.29296875,-7
0.296875,-8
0.30078125,-5
0.3046875,2
0.30859375,8
0.3125,13
0.31640625,17
0.3203125,20
0.32421875,21
0.328125,22
0.33203125,20
0.3359375,14
0.33984375,6
0.34375,-4
0.34765625,-12
0.3515625,-17
0.35546875,-18
0.359375,-16
0.36328125,-14
0.3671875,-15
0.37109375,-19
0.375,-23
0.37890625,-27
0.3828125,-31
0.38671875,-34
0.390625,-35
0.39453125,-35
0.3984375,-34
0.40234375,-34
0.40625,-35
0.41015625,-37
0.4140625,-38
0.41796875,-35
0.421875,-27
0.42578125,-16
0.4296875,-3
0.43359375,7
0.4375,13
0.44140625,14
0.4453125,12
0.44921875,10
0.453125,9
0.45703125,10
0.4609375,14
0.46484375,22
0.46875,31
0.47265625,39
0.4765625,44
0.48046875,46
0.484375,45
0.48828125,40
0.4921875,35
0.49609375,35
0.5,40
0.50390625,49
0.5078125,59
0.51171875,68
0.515625,75
0.51953125,76
0.5234375,72
0.52734375,65
0.53125,57
0.53515625,48
0.5390625,40
0.54296875,37
0.546875,37
0.55078125,38
0.5546875,38
0.55859375,37
0.5625,34
0.56640625,30
0.5703125,26
0.57421875,23
0.578125,20
0.58203125,17
0.5859375,15
0.58984375,15
0.59375,17
0.59765625,20
0.6015625,21
0.60546875,20
0.609375,17
0.61328125,13
0.6171875,10
0.62109375,9
0.625,10
0.62890625,9
0.6328125,5
0.63671875,-1
0.640625,-7
0.64453125,-13
0.6484375,-18
0.65234375,-19
0.65625,-16
0.66015625,-8
0.6640625,1
0.66796875,8
0.671875,12
0.67578125,13
0.6796875,9
0.68359375,3
0.6875,-2
0.69140625,-5
0.6953125,-6
0.69921875,-6
0.703125,-5
0.70703125,-3
0.7109375,-2
0.71484375,-1
0.71875,1
0.72265625,2
0.7265625,2
0.73046875,2
0.734375,4
0.73828125,6
0.7421875,5
0.74609375,1
0.75,-7
0.75390625,-14
0.7578125,-19
0.76171875,-20
0.765625,-13
0.76953125,-1
0.7734375,11
0.77734375,19
0.78125,23
0.78515625,23
0.7890625,19
0.79296875,13
0.796875,6
0.80078125,1
0.8046875,1
0.80859375,2
0.8125,5
0.81640625,9
0.8203125,13
0.82421875,13
0.828125,11
0.83203125,10
0.8359375,11
0.83984375,12
0.84375,12
0.84765625,13
0.8515625,14
0.85546875,14
0.859375,14
0.86328125,13
0.8671875,13
0.87109375,13
0.875,12
0.87890625,9
0.8828125,8
0.88671875,8
0.890625,10
0.89453125,12
0.8984375,16
0.90234375,20
0.90625,24
0.91015625,25
0.9140625,26
0.91796875,27
0.921875,29
0.92578125,31
0.9296875,34
0.93359375,37
0.9375,38
0.94140625,37
0.9453125,38
0.94921875,39
0.953125,41
0.95703125,42
0.9609375,41
0.96484375,39
0.96875,34
0.97265625,27
0.9765625,20
0.98046875,14
0.984375,10
0.98828125,5
0.9921875,-1
0.99609375,-8
1.0,-15
1.00390625,-21
1.0078125,-25
1.01171875,-24
1.015625,-18
1.01953125,-10
1.0234375,-1
1.02734375,6
1.03125,11
1.03515625,15
