Time,P2
0.0,11
0.00390625,2
0.0078125,-1
0.01171875,2
0.015625,8
0.01953125,14
0.0234375,20
0.02734375,25
0.03125,28
0.03515625,29
0.0390625,28
0.04296875,25
0.046875,16
0.05078125,4
0.0546875,-9
0.05859375,-22
0.0625,-34
0.06640625,-42
0.0703125,-44
0.07421875,-39
0.078125,-28
0.08203125,-13
0.0859375,1
0.08984375,9
0.09375,15
0.09765625,19
0.1015625,23
0.10546875,30
0.109375,43
0.11328125,57
0.1171875,68
0.12109375,75
0.125,79
0.12890625,78
0.1328125,67
0.13671875,45
0.140625,19
0.14453125,-4
0.1484375,-19
0.15234375,-23
0.15625,-17
0.16015625,-3
0.1640625,11
0.16796875,18
0.171875,17
0.17578125,13
0.1796875,8
0.18359375,1
0.1875,-6
0.19140625,-9
0.1953125,-5
0.19921875,1
0.203125,6
0.20703125,6
0.2109375,1
0.21484375,-4
0.21875,-4
0.22265625,2
0.2265625,12
0.23046875,21
0.234375,24
0.23828125,16
0.2421875,2
0.24609375,-11
0.25,-15
0.25390625,-8
0.2578125,4
0.26171875,17
0.265625,28
0.26953125,38
0.2734375,45
0.27734375,49
0.28125,51
0.28515625,48
0.2890625,42
0.29296875,33
0.296875,27
0.30078125,21
0.3046875,16
0.30859375,10
0.3125,4
0.31640625,-3
0.3203125,-11
0.32421875,-16
0.328125,-16
0.33203125,-15
0.3359375,-12
0.33984375,-7
0.34375,0
0.34765625,4
0.3515625,9
0.35546875,16
0.359375,25
0.36328125,39
0.3671875,56
0.37109375,72
0.375,86
0.37890625,95
0.3828125,100
0.38671875,95
0.390625,81
0.39453125,61
0.3984375,38
0.40234375,15
0.40625,-3
0.41015625,-13
0.4140625,-21
0.41796875,-34
0.421875,-48
0.42578125,-60
0.4296875,-67
0.43359375,-67
0.4375,-58
0.44140625,-43
0.4453125,-25
0.44921875,-7
0.453125,8
0.45703125,18
0.4609375,20
0.46484375,14
0.46875,-1
0.47265625,-17
0.4765625,-29
0.48046875,-34
0.484375,-31
0.48828125,-26
0.4921875,-22
0.49609375,-21
0.5,-21
0.50390625,-22
0.5078125,-23
0.51171875,-18
0.515625,-9
0.51953125,4
0.5234375,18
0.52734375,30
0.53125,36
0.53515625,33
0.5390625,24
0.54296875,11
0.546875,0
0.55078125,-2
0.5546875,6
0.55859375,23
0.5625,41
0.56640625,54
0.5703125,58
0.57421875,52
0.578125,37
0.58203125,17
0.5859375,-1
0.58984375,-14
0.59375,-21
0.59765625,-23
0.6015625,-19
0.60546875,-7
0.609375,9
0.61328125,22
0.6171875,26
0.62109375,20
0.625,9
0.62890625,0
0.6328125,-2
0.63671875,8
0.640625,24
0.64453125,38
0.6484375,45
0.65234375,47
0.65625,47
0.66015625,44
0.6640625,39
0.66796875,29
0.671875,16
0.67578125,0
0.6796875,-18
0.68359375,-33
0.6875,-42
0.69140625,-44
0.6953125,-38
0.69921875,-25
0.703125,-4
0.70703125,20
0.7109375,41
0.71484375,54
0.71875,56
0.72265625,49
0.7265625,38
0.73046875,26
0.734375,16
0.73828125,10
0.7421875,12
0.74609375,19
0.75,24
0.75390625,19
0.7578125,7
0.76171875,-9
0.765625,-30
0.76953125,-50
0.7734375,-63
0.77734375,-66
0.78125,-62
0.78515625,-54
0.7890625,-43
0.79296875,-35
0.796875,-31
0.80078125,-29
0.8046875,-26
0.80859375,-19
0.8125,-12
0.81640625,-3
0.8203125,5
0.82421875,8
0.828125,3
0.83203125,-8
0.8359375,-21
0.83984375,-35
0.84375,-46
0.84765625,-47
0.8515625,-33
0.85546875,-15
0.859375,0
0.86328125,6
0.8671875,2
0.87109375,-11
0.875,-24
0.87890625,-26
0.8828125,-19
0.88671875,-7
0.890625,5
0.89453125,20
0.8984375,33
0.90234375,45
0.90625,55
0.91015625,62
0.9140625,67
0.91796875,69
0.921875,69
0.92578125,71
0.9296875,75
0.93359375,75
0.9375,65
0.94140625,46
0.9453125,20
0.94921875,-13
0.953125,-49
0.95703125,-78
0.9609375,-89
0.96484375,-80
0.96875,-57
0.97265625,-25
0.9765625,7
0.98046875,27
0.984375,30
0.98828125,26
0.9921875,23
0.99609375,24
1.0,32
1.00390625,47
1.0078125,64
1.01171875,80
1.015625,92
1.01953125,97
1.0234375,93
1.02734375,82
1.03125,68
1.03515625,51
1.0390625,34
1.04296875,20
1.046875,8
1.05078125,-1
1.0546875,-6
1.05859375,-5
1.0625,0
1.06640625,8
1.0703125,14
1.07421875,16
1.078125,17
1.08203125,18
1.0859375,22
1.08984375,25
1.09375,30
1.09765625,35
1.1015625,38
1.10546875,37
1.109375,26
1.11328125,5
1.1171875,-23
1.12109375,-51
1.125,-70
1.12890625,-76
1.1328125,-71
1.13671875,-61
1.140625,-57
1.14453125,-65
1.1484375,-82
1.15234375,-95
1.15625,-97
1.16015625,-86
1.1640625,-66
1.16796875,-40
1.171875,-12
1.17578125,12
1.1796875,28
1.18359375,35
1.1875,30
1.19140625,18
1.1953125,4
1.19921875,-3
1.203125,1
1.20703125,14
1.2109375,31
1.21484375,44
1.21875,44
1.22265625,33
1.2265625,18
1.23046875,8
1.234375,8
1.23828125,17
1.2421875,33
1.24609375,56
1.25,79
1.25390625,96
1.2578125,99
1.26171875,94
1.265625,88
1.26953125,85
1.2734375,78
1.27734375,68
1.28125,56
1.28515625,44
1.2890625,29
1.29296875,15
1.296875,5
1.30078125,-5
1.3046875,-24
1.30859375,-54
1.3125,-85
1.31640625,-107
1.3203125,-111
1.32421875,-97
1.328125,-72
1.33203125,-45
1.3359375,-23
1.33984375,-6
1.34375,7
1.34765625,19
1.3515625,30
1.35546875,39
1.359375,43
1.36328125,37
1.3671875,22
1.37109375,4
1.375,-12
1.37890625,-21
1.3828125,-26
1.38671875,-30
1.390625,-29
1.39453125,-28
1.3984375,-31
1.40234375,-38
1.40625,-42
1.41015625,-41
1.4140625,-39
1.41796875,-35
1.421875,-25
1.42578125,-8
1.4296875,12
1.43359375,30
1.4375,45
1.44140625,57
1.4453125,67
1.44921875,74
1.453125,80
1.45703125,87
1.4609375,90
1.46484375,84
1.46875,69
1.47265625,49
1.4765625,23
1.48046875,-7
1.484375,-34
1.48828125,-49
1.4921875,-49
1.49609375,-40
1.5,-25
1.50390625,-11
1.5078125,-2
1.51171875,0
1.515625,1
1.51953125,9
1.5234375,21
1.52734375,32
1.53125,38
1.53515625,36
1.5390625,31
1.54296875,26
1.546875,23
1.55078125,23
1.5546875,20
1.55859375,10
1.5625,-4
1.56640625,-18
1.5703125,-26
1.57421875,-29
1.578125,-24
1.58203125,-15
1.5859375,-7
1.58984375,-3
1.59375,0
1.59765625,6
1.6015625,17
1.60546875,33
1.609375,53
1.61328125,74
1.6171875,92
1.62109375,102
1.625,107
1.62890625,109
1.6328125,108
1.63671875,98
1.640625,79
1.64453125,53
1.6484375,23
1.65234375,-8
1.65625,-38
1.66015625,-65
1.6640625,-86
1.66796875,-105
1.671875,-118
1.67578125,-115
1.6796875,-93
1.68359375,-61
1.6875,-30
1.69140625,-5
1.6953125,13
1.69921875,25
1.703125,35
1.70703125,47
1.7109375,62
1.71484375,70
1.71875,65
1.72265625,44
1.7265625,13
1.73046875,-25
1.734375,-63
1.73828125,-96
1.7421875,-120
1.74609375,-133
1.75,-136
1.75390625,-130
1.7578125,-116
1.76171875,-98
1.765625,-73
1.76953125,-45
1.7734375,-20
1.77734375,-1
1.78125,11
1.78515625,18
1.7890625,24
1.79296875,36
1.796875,56
1.80078125,78
1.8046875,91
1.80859375,87
1.8125,64
1.81640625,29
1.8203125,-5
1.82421875,-30
1.828125,-42
1.83203125,-44
1.8359375,-40
1.83984375,-40
1.84375,-46
1.84765625,-54
1.8515625,-62
1.85546875,-65
1.859375,-57
1.86328125,-39
1.8671875,-12
1.87109375,15
1.875,35
1.87890625,46
1.8828125,51
1.88671875,55
1.890625,56
1.89453125,54
1.8984375,51
1.90234375,45
1.90625,32
1.91015625,9
1.9140625,-16
1.91796875,-36
1.921875,-47
1.92578125,-51
1.9296875,-44
1.93359375,-29
1.9375,-14
1.94140625,-7
1.9453125,-6
1.94921875,2
1.953125,24
1.95703125,52
1.9609375,75
1.96484375,86
1.96875,86
1.97265625,72
1.9765625,48
1.98046875,26
1.984375,13
1.98828125,4
1.9921875,-6
1.99609375,-19
2.0,-32
2.00390625,-44
2.0078125,-54
2.01171875,-59
2.015625,-58
2.01953125,-52
2.0234375,-46
2.02734375,-45
2.03125,-48
2.03515625,-47
2.0390625,-40
2.04296875,-26
2.046875,-8
2.05078125,12
2.0546875,30
2.05859375,47
2.0625,62
2.06640625,76
2.0703125,88
2.07421875,92
2.078125,87
2.08203125,73
2.0859375,52
2.08984375,28
2.09375,7
2.09765625,-7
2.1015625,-15
2.10546875,-19
2.109375,-20
2.11328125,-19
2.1171875,-19
2.12109375,-19
2.125,-13
2.12890625,0
2.1328125,15
2.13671875,26
2.140625,33
2.14453125,39
2.1484375,41
2.15234375,38
2.15625,32
2.16015625,29
2.1640625,27
2.16796875,24
2.171875,19
2.17578125,8
2.1796875,-12
2.18359375,-42
2.1875,-72
2.19140625,-92
2.1953125,-99
2.19921875,-94
2.203125,-80
2.20703125,-64
2.2109375,-51
2.21484375,-43
2.21875,-34
2.22265625,-23
2.2265625,-7
2.23046875,14
2.234375,38
2.23828125,60
2.2421875,73
2.24609375,73
2.25,63
2.25390625,48
2.2578125,32
2.26171875,19
2.265625,9
2.26953125,-1
2.2734375,-14
2.27734375,-32
2.28125,-49
2.28515625,-61
2.2890625,-62
2.29296875,-49
2.296875,-22
2.30078125,12
2.3046875,43
2.30859375,64
2.3125,72
2.31640625,65
2.3203125,52
2.32421875,42
2.328125,39
2.33203125,43
2.3359375,48
2.33984375,51
2.34375,49
2.34765625,43
2.3515625,37
2.35546875,33
2.359375,36
2.36328125,42
2.3671875,46
2.37109375,40
2.375,27
2.37890625,15
2.3828125,9
2.38671875,14
2.390625,27
2.39453125,42
2.3984375,48
2.40234375,42
2.40625,35
2.41015625,33
2.4140625,40
2.41796875,51
2.421875,63
2.42578125,72
2.4296875,75
2.43359375,72
2.4375,64
2.44140625,50
2.4453125,25
2.44921875,-12
2.453125,-55
2.45703125,-95
2.4609375,-122
2.46484375,-130
2.46875,-117
2.47265625,-90
2.4765625,-56
2.48046875,-24
2.484375,-2
2.48828125,8
2.4921875,11
2.49609375,10
2.5,10
2.50390625,15
2.5078125,26
2.51171875,33
2.515625,31
2.51953125,17
2.5234375,-6
2.52734375,-33
2.53125,-56
2.53515625,-66
2.5390625,-63
2.54296875,-56
2.546875,-50
2.55078125,-51
2.5546875,-59
2.55859375,-69
2.5625,-73
2.56640625,-64
2.5703125,-46
2.57421875,-25
2.578125,-6
2.58203125,6
2.5859375,10
2.58984375,13
2.59375,17
2.59765625,20
2.6015625,19
2.60546875,11
2.609375,-2
2.61328125,-19
2.6171875,-33
2.62109375,-38
2.625,-34
2.62890625,-26
2.6328125,-21
2.63671875,-19
2.640625,-19
2.64453125,-20
2.6484375,-22
2.65234375,-20
2.65625,-16
2.66015625,-14
2.6640625,-17
2.66796875,-20
2.671875,-18
2.67578125,-9
2.6796875,7
2.68359375,30
2.6875,50
2.69140625,57
2.6953125,46
2.69921875,27
2.703125,8
2.70703125,-7
2.7109375,-14
2.71484375,-13
2.71875,-12
2.72265625,-21
2.7265625,-39
2.73046875,-59
2.734375,-73
2.73828125,-76
2.7421875,-67
2.74609375,-47
2.75,-22
2.75390625,2
2.7578125,20
2.76171875,27
2.765625,27
2.76953125,24
2.7734375,21
2.77734375,19
2.78125,19
2.78515625,18
2.7890625,11
2.79296875,-2
2.796875,-14
2.80078125,-18
2.8046875,-11
2.80859375,6
2.8125,24
2.81640625,35
2.8203125,33
2.82421875,25
2.828125,20
2.83203125,24
2.8359375,35
2.83984375,53
2.84375,70
2.84765625,75
2.8515625,69
2.85546875,60
2.859375,56
2.86328125,57
2.8671875,64
2.87109375,77
2.875,93
2.87890625,100
2.8828125,97
2.88671875,85
2.890625,67
2.89453125,46
2.8984375,25
2.90234375,7
2.90625,-8
2.91015625,-19
2.9140625,-25
2.91796875,-25
2.921875,-18
2.92578125,-3
2.9296875,16
2.93359375,36
2.9375,55
2.94140625,73
2.9453125,87
2.94921875,97
2.953125,101
2.95703125,94
2.9609375,80
2.96484375,66
2.96875,56
2.97265625,49
2.9765625,41
2.98046875,30
2.984375,11
2.98828125,-15
2.9921875,-39
2.99609375,-52
3.0,-53
3.00390625,-49
3.0078125,-44
3.01171875,-44
3.015625,-51
3.01953125,-63
3.0234375,-69
3.02734375,-64
3.03125,-49
3.03515625,-31
3.0390625,-18
3.04296875,-10
3.046875,-7
3.05078125,-9
3.0546875,-12
3.05859375,-13
3.0625,-14
3.06640625,-23
3.0703125,-36
3.07421875,-46
3.078125,-51
3.08203125,-56
3.0859375,-61
3.08984375,-65
3.09375,-70
3.09765625,-73
3.1015625,-65
3.10546875,-45
3.109375,-17
3.11328125,8
3.1171875,25
3.12109375,30
3.125,29
3.12890625,29
3.1328125,30
3.13671875,30
3.140625,25
3.14453125,13
3.1484375,-5
3.15234375,-24
3.15625,-32
3.16015625,-24
3.1640625,-3
3.16796875,20
3.171875,34
3.17578125,39
3.1796875,39
3.18359375,34
3.1875,30
3.19140625,31
3.1953125,36
3.19921875,39
3.203125,35
3.20703125,26
3.2109375,14
3.21484375,-2
3.21875,-20
3.22265625,-37
3.2265625,-48
3.23046875,-50
3.234375,-48
3.23828125,-45
3.2421875,-44
3.24609375,-45
3.25,-48
3.25390625,-51
3.2578125,-53
3.26171875,-51
3.265625,-45
3.26953125,-40
3.2734375,-40
3.27734375,-44
3.28125,-47
3.28515625,-46
3.2890625,-36
3.29296875,-15
3.296875,14
3.30078125,40
3.3046875,55
3.30859375,53
3.3125,38
3.31640625,17
3.3203125,1
3.32421875,-8
3.328125,-12
3.33203125,-9
3.3359375,-1
3.33984375,11
3.34375,22
3.34765625,29
3.3515625,33
3.35546875,29
3.359375,13
3.36328125,-11
3.3671875,-29
3.37109375,-35
3.375,-29
3.37890625,-16
3.3828125,-4
3.38671875,2
3.390625,-1
3.39453125,-10
3.3984375,-16
3.40234375,-14
3.40625,-3
3.41015625,8
3.4140625,14
3.41796875,12
3.421875,5
3.42578125,-3
3.4296875,-10
3.43359375,-11
3.4375,-7
3.44140625,-2
3.4453125,0
3.44921875,-5
3.453125,-15
3.45703125,-28
3.4609375,-39
3.46484375,-41
3.46875,-32
3.47265625,-15
3.4765625,7
3.48046875,29
3.484375,46
3.48828125,56
3.4921875,55
3.49609375,45
3.5,31
3.50390625,20
3.5078125,17
3.51171875,20
3.515625,22
3.51953125,21
3.5234375,12
3.52734375,-3
3.53125,-20
3.53515625,-30
3.5390625,-27
3.54296875,-17
3.546875,-6
3.55078125,-2
3.5546875,-5
3.55859375,-12
3.5625,-22
3.56640625,-28
3.5703125,-27
3.57421875,-19
3.578125,-8
3.58203125,3
3.5859375,14
3.58984375,23
3.59375,27
3.59765625,24
3.6015625,13
3.60546875,-4
3.609375,-24
3.61328125,-42
3.6171875,-52
3.62109375,-55
3.625,-54
3.62890625,-49
3.6328125,-41
3.63671875,-29
3.640625,-19
3.64453125,-14
3.6484375,-14
3.65234375,-15
3.65625,-16
3.66015625,-13
3.6640625,-2
3.66796875,14
3.671875,27
3.67578125,33
3.6796875,35
3.68359375,37
3.6875,39
3.69140625,42
3.6953125,43
3.69921875,41
3.703125,34
3.70703125,22
3.7109375,6
3.71484375,-12
3.71875,-29
3.72265625,-41
3.7265625,-42
3.73046875,-31
3.734375,-11
3.73828125,10
3.7421875,26
3.74609375,33
3.75,31
3.75390625,25
3.7578125,18
