Time,P2
0.0,-115
0.00390625,-110
0.0078125,-111
0.01171875,-116
0.015625,-124
0.01953125,-132
0.0234375,-139
0.02734375,-140
0.03125,-131
0.03515625,-114
0.0390625,-92
0.04296875,-70
0.046875,-46
0.05078125,-26
0.0546875,-12
0.05859375,-5
0.0625,-2
0.06640625,-3
0.0703125,-5
0.07421875,-7
0.078125,-6
0.08203125,-5
0.0859375,-6
0.08984375,-9
0.09375,-13
0.09765625,-15
0.1015625,-16
0.10546875,-17
0.109375,-19
0.11328125,-28
0.1171875,-42
0.12109375,-55
0.125,-62
0.12890625,-61
0.1328125,-52
0.13671875,-37
0.140625,-21
0.14453125,-6
0.1484375,7
0.15234375,21
0.15625,35
0.16015625,45
0.1640625,49
0.16796875,51
0.171875,54
0.17578125,58
0.1796875,63
0.18359375,70
0.1875,72
0.19140625,66
0.1953125,50
0.19921875,32
0.203125,15
0.20703125,2
0.2109375,-6
0.21484375,-4
0.21875,6
0.22265625,19
0.2265625,29
0.23046875,34
0.234375,31
0.23828125,25
0.2421875,24
0.24609375,35
0.25,54
0.25390625,73
0.2578125,80
0.26171875,74
0.265625,61
0.26953125,49
0.2734375,41
0.27734375,37
0.28125,34
0.28515625,29
0.2890625,22
0.29296875,18
0.296875,22
0.30078125,30
0.3046875,38
0.30859375,45
0.3125,51
0.31640625,60
0.3203125,69
0.32421875,77
0.328125,86
0.33203125,97
0.3359375,111
0.33984375,122
0.34375,131
0.34765625,130
0.3515625,112
0.35546875,79
0.359375,46
0.36328125,23
0.3671875,11
0.37109375,3
0.375,-2
0.37890625,-6
0.3828125,-4
0.38671875,4
0.390625,18
0.39453125,29
0.3984375,33
0.40234375,30
0.40625,23
0.41015625,18
0.4140625,19
0.41796875,25
0.421875,28
0.42578125,23
0.4296875,13
0.43359375,5
0.4375,0
0.44140625,-3
0.4453125,-11
0.44921875,-25
0.453125,-41
0.45703125,-52
0.4609375,-52
0.46484375,-37
0.46875,-14
0.47265625,6
0.4765625,17
0.48046875,18
0.484375,15
0.48828125,15
0.4921875,23
0.49609375,38
0.5,51
0.50390625,59
0.5078125,64
0.51171875,66
0.515625,66
0.51953125,67
0.5234375,65
0.52734375,56
0.53125,41
0.53515625,23
0.5390625,9
0.54296875,4
0.546875,9
0.55078125,18
0.5546875,26
0.55859375,29
0.5625,24
0.56640625,13
0.5703125,0
0.57421875,-8
0.578125,-6
0.58203125,-1
0.5859375,5
0.58984375,13
0.59375,24
0.59765625,36
0.6015625,49
0.60546875,60
0.609375,65
0.61328125,55
0.6171875,34
0.62109375,11
0.625,-3
0.62890625,-6
0.6328125,0
0.63671875,10
0.640625,14
0.64453125,9
0.6484375,-4
0.65234375,-17
0.65625,-23
0.66015625,-17
0.6640625,-2
0.66796875,13
0.671875,21
0.67578125,18
0.6796875,6
0.68359375,-8
0.6875,-16
0.69140625,-15
0.6953125,-8
0.69921875,3
0.703125,15
0.70703125,27
0.7109375,35
0.71484375,35
0.71875,29
0.72265625,19
0.7265625,9
0.73046875,0
0.734375,0
0.73828125,8
0.7421875,9
0.74609375,-4
0.75,-25
0.75390625,-42
0.7578125,-47
0.76171875,-43
0.765625,-31
0.76953125,-15
0.7734375,-1
0.77734375,5
0.78125,6
0.78515625,7
0.7890625,6
0.79296875,0
0.796875,-10
0.80078125,-19
0.8046875,-23
0.80859375,-20
0.8125,-15
0.81640625,-11
0.8203125,-9
0.82421875,-8
0.828125,-7
0.83203125,-5
0.8359375,-3
0.83984375,1
0.84375,5
0.84765625,8
0.8515625,7
0.85546875,8
0.859375,14
0.86328125,27
0.8671875,45
0.87109375,67
0.875,89
0.87890625,106
0.8828125,116
0.88671875,116
0.890625,105
0.89453125,87
0.8984375,69
0.90234375,57
0.90625,48
0.91015625,40
0.9140625,29
0.91796875,13
0.921875,-6
0.92578125,-20
0.9296875,-23
0.93359375,-10
0.9375,13
0.94140625,35
0.9453125,50
0.94921875,61
0.953125,69
0.95703125,68
0.9609375,58
0.96484375,48
0.96875,45
0.97265625,45
0.9765625,42
0.98046875,36
0.984375,25
0.98828125,7
0.9921875,-16
0.99609375,-40
1.0,-59
1.00390625,-68
1.0078125,-66
1.01171875,-54
1.015625,-33
1.01953125,-8
1.0234375,16
1.02734375,33
1.03125,38
1.03515625,39
1.0390625,45
1.04296875,54
1.046875,61
1.05078125,59
1.0546875,53
1.05859375,47
1.0625,41
1.06640625,33
1.0703125,24
1.07421875,13
1.078125,1
1.08203125,-14
1.0859375,-28
1.08984375,-35
1.09375,-37
1.09765625,-38
1.1015625,-39
1.10546875,-34
1.109375,-22
1.11328125,-5
1.1171875,13
1.12109375,26
1.125,24
1.12890625,8
1.1328125,-13
1.13671875,-24
1.140625,-23
1.14453125,-14
1.1484375,2
1.15234375,23
1.15625,42
1.16015625,48
1.1640625,45
1.16796875,37
1.171875,21
1.17578125,-2
1.1796875,-25
1.18359375,-37
1.1875,-38
1.19140625,-33
1.1953125,-27
1.19921875,-19
1.203125,-8
1.20703125,2
1.2109375,8
1.21484375,9
1.21875,6
1.22265625,4
1.2265625,5
1.23046875,9
1.234375,14
1.23828125,20
1.2421875,27
1.24609375,35
1.25,42
1.25390625,46
1.2578125,44
1.26171875,31
1.265625,10
1.26953125,-12
1.2734375,-26
1.27734375,-27
1.28125,-17
1.28515625,-4
1.2890625,6
1.29296875,9
1.296875,6
1.30078125,0
1.3046875,-7
1.30859375,-8
1.3125,-3
1.31640625,5
1.3203125,14
1.32421875,22
1.328125,25
1.33203125,18
1.3359375,1
1.33984375,-21
1.34375,-42
1.34765625,-57
1.3515625,-60
1.35546875,-51
1.359375,-35
1.36328125,-21
1.3671875,-14
1.37109375,-11
1.375,-5
1.37890625,5
1.3828125,19
1.38671875,32
1.390625,41
1.39453125,47
