Time,P2
0.0,15
0.00390625,14
0.0078125,27
0.01171875,45
0.015625,58
0.01953125,59
0.0234375,48
0.02734375,28
0.03125,3
0.03515625,-26
0.0390625,-54
0.04296875,-74
0.046875,-83
0.05078125,-81
0.0546875,-66
0.05859375,-38
0.0625,-2
0.06640625,32
0.0703125,54
0.07421875,58
0.078125,49
0.08203125,38
0.0859375,32
0.08984375,34
0.09375,46
0.09765625,63
0.1015625,73
0.10546875,66
0.109375,46
0.11328125,22
0.1171875,2
0.12109375,-11
0.125,-20
0.12890625,-25
0.1328125,-30
0.13671875,-35
0.140625,-42
0.14453125,-49
0.1484375,-46
0.15234375,-26
0.15625,7
0.16015625,37
0.1640625,58
0.16796875,66
0.171875,60
0.17578125,42
0.1796875,20
0.18359375,5
0.1875,1
0.19140625,6
0.1953125,16
0.19921875,30
0.203125,43
0.20703125,47
0.2109375,33
0.21484375,5
0.21875,-25
0.22265625,-47
0.2265625,-57
0.23046875,-54
0.234375,-43
0.23828125,-33
0.2421875,-31
0.24609375,-38
0.25,-50
0.25390625,-61
0.2578125,-65
0.26171875,-59
0.265625,-44
0.26953125,-24
0.2734375,-2
0.27734375,20
0.28125,36
0.28515625,42
0.2890625,36
0.29296875,23
0.296875,10
0.30078125,1
0.3046875,-2
0.30859375,2
0.3125,14
0.31640625,25
0.3203125,26
0.32421875,18
0.328125,14
0.33203125,22
0.3359375,44
0.33984375,71
0.34375,97
0.34765625,110
0.3515625,108
0.35546875,97
0.359375,93
0.36328125,106
0.3671875,136
0.37109375,173
0.375,203
0.37890625,215
0.3828125,205
0.38671875,180
0.390625,151
0.39453125,129
0.3984375,122
0.40234375,129
0.40625,146
0.41015625,165
0.4140625,179
0.41796875,184
0.421875,181
0.42578125,178
0.4296875,177
0.43359375,168
0.4375,142
0.44140625,103
0.4453125,58
0.44921875,13
0.453125,-21
0.45703125,-37
0.4609375,-45
0.46484375,-67
0.46875,-114
0.47265625,-175
0.4765625,-225
0.48046875,-250
0.484375,-245
0.48828125,-217
0.4921875,-179
0.49609375,-148
0.5,-139
0.50390625,-156
0.5078125,-184
0.51171875,-204
0.515625,-204
0.51953125,-187
0.5234375,-157
0.52734375,-126
0.53125,-108
0.53515625,-118
0.5390625,-151
0.54296875,-190
0.546875,-219
0.55078125,-230
0.5546875,-224
0.55859375,-205
0.5625,-177
0.56640625,-149
0.5703125,-129
0.57421875,-126
0.578125,-140
0.58203125,-158
0.5859375,-168
0.58984375,-168
0.59375,-161
0.59765625,-151
0.6015625,-140
0.60546875,-129
0.609375,-118
0.61328125,-97
0.6171875,-68
0.62109375,-41
0.625,-25
0.62890625,-20
0.6328125,-27
0.63671875,-45
0.640625,-75
0.64453125,-117
0.6484375,-158
0.65234375,-187
0.65625,-198
0.66015625,-192
0.6640625,-172
0.66796875,-148
0.671875,-129
0.67578125,-116
0.6796875,-107
0.68359375,-97
0.6875,-88
0.69140625,-79
0.6953125,-68
0.69921875,-54
0.703125,-41
0.70703125,-36
0.7109375,-42
0.71484375,-59
0.71875,-87
0.72265625,-119
0.7265625,-145
0.73046875,-160
0.734375,-159
0.73828125,-142
0.7421875,-112
0.74609375,-77
0.75,-49
0.75390625,-38
0.7578125,-44
0.76171875,-61
0.765625,-78
0.76953125,-80
0.7734375,-67
0.77734375,-41
0.78125,-11
0.78515625,18
0.7890625,35
0.79296875,39
0.796875,36
