Time,F4
0.0,14
0.00390625,-15
0.0078125,-40
0.01171875,-56
0.015625,-67
0.01953125,-77
0.0234375,-84
0.02734375,-89
0.03125,-87
0.03515625,-78
0.0390625,-65
0.04296875,-51
0.046875,-37
0.05078125,-23
0.0546875,-9
0.05859375,3
0.0625,13
0.06640625,20
0.0703125,26
0.07421875,31
0.078125,35
0.08203125,40
0.0859375,47
0.08984375,44
0.09375,28
0.09765625,4
0.1015625,-19
0.10546875,-33
0.109375,-36
0.11328125,-26
0.1171875,-13
0.12109375,-9
0.125,-18
0.12890625,-32
0.1328125,-44
0.13671875,-53
0.140625,-60
0.14453125,-62
0.1484375,-58
0.15234375,-46
0.15625,-23
0.16015625,8
0.1640625,36
0.16796875,51
0.171875,45
0.17578125,29
0.1796875,16
0.18359375,12
0.1875,13
0.19140625,11
0.1953125,5
0.19921875,-5
0.203125,-21
0.20703125,-36
0.2109375,-44
0.21484375,-46
0.21875,-44
0.22265625,-38
0.2265625,-28
0.23046875,-14
0.234375,3
0.23828125,19
0.2421875,29
0.24609375,35
0.25,44
0.25390625,56
0.2578125,65
0.26171875,66
0.265625,63
0.26953125,56
0.2734375,40
0.27734375,16
0.28125,-10
0.28515625,-38
0.2890625,-66
0.29296875,-85
0.296875,-84
0.30078125,-68
0.3046875,-47
0.30859375,-32
0.3125,-31
0.31640625,-44
0.3203125,-63
0.32421875,-73
0.328125,-66
0.33203125,-40
0.3359375,1
0.33984375,42
0.34375,68
0.34765625,75
0.3515625,58
0.35546875,18
0.359375,-35
0.36328125,-80
0.3671875,-104
0.37109375,-104
0.375,-83
0.37890625,-55
0.3828125,-35
0.38671875,-31
0.390625,-37
0.39453125,-39
0.3984375,-32
0.40234375,-19
0.40625,-2
0.41015625,14
0.4140625,24
0.41796875,24
0.421875,17
0.42578125,13
0.4296875,11
0.43359375,7
0.4375,0
0.44140625,-9
0.4453125,-20
0.44921875,-33
0.453125,-48
0.45703125,-62
0.4609375,-74
0.46484375,-82
0.46875,-87
