Time,F4
0.0,19
0.00390625,34
0.0078125,48
0.01171875,56
0.015625,58
0.01953125,55
0.0234375,48
0.02734375,35
0.03125,20
0.03515625,7
0.0390625,-7
0.04296875,-28
0.046875,-55
0.05078125,-78
0.0546875,-92
0.05859375,-96
0.0625,-92
0.06640625,-76
0.0703125,-47
0.07421875,-11
0.078125,24
0.08203125,46
0.0859375,49
0.08984375,38
0.09375,18
0.09765625,-4
0.1015625,-22
0.10546875,-31
0.109375,-35
0.11328125,-43
0.1171875,-58
0.12109375,-78
0.125,-96
0.12890625,-105
0.1328125,-101
0.13671875,-84
0.140625,-57
0.14453125,-24
0.1484375,7
0.15234375,25
0.15625,31
0.16015625,29
0.1640625,25
0.16796875,28
0.171875,40
0.17578125,57
0.1796875,71
0.18359375,75
0.1875,63
0.19140625,43
0.1953125,29
0.19921875,28
0.203125,30
0.20703125,24
0.2109375,6
0.21484375,-21
0.21875,-50
0.22265625,-71
0.2265625,-77
0.23046875,-68
0.234375,-48
0.23828125,-23
0.2421875,-1
0.24609375,15
0.25,26
0.25390625,31
0.2578125,28
0.26171875,20
0.265625,10
0.26953125,3
0.2734375,-3
0.27734375,-12
0.28125,-20
0.28515625,-22
0.2890625,-21
0.29296875,-20
0.296875,-24
0.30078125,-32
0.3046875,-43
0.30859375,-55
0.3125,-67
0.31640625,-79
0.3203125,-83
0.32421875,-75
0.328125,-57
0.33203125,-33
0.3359375,-6
0.33984375,20
0.34375,40
0.34765625,48
0.3515625,49
0.35546875,48
0.359375,43
0.36328125,30
0.3671875,13
0.37109375,0
0.375,-5
0.37890625,-7
0.3828125,-12
0.38671875,-22
0.390625,-35
0.39453125,-44
0.3984375,-47
0.40234375,-40
0.40625,-22
0.41015625,-2
0.4140625,8
0.41796875,6
0.421875,0
0.42578125,-1
0.4296875,7
0.43359375,26
0.4375,49
0.44140625,63
0.4453125,62
0.44921875,49
0.453125,31
0.45703125,10
0.4609375,-7
0.46484375,-15
0.46875,-22
0.47265625,-37
0.4765625,-56
0.48046875,-73
0.484375,-85
0.48828125,-96
0.4921875,-102
0.49609375,-98
0.5,-80
0.50390625,-52
0.5078125,-20
0.51171875,9
0.515625,28
0.51953125,35
0.5234375,34
0.52734375,29
0.53125,29
0.53515625,38
0.5390625,52
0.54296875,58
0.546875,48
0.55078125,21
0.5546875,-16
0.55859375,-52
0.5625,-78
0.56640625,-84
0.5703125,-66
0.57421875,-36
0.578125,-11
0.58203125,-3
0.5859375,-9
0.58984375,-21
0.59375,-33
0.59765625,-41
0.6015625,-39
0.60546875,-29
0.609375,-11
0.61328125,9
0.6171875,26
0.62109375,39
0.625,51
0.62890625,60
0.6328125,64
0.63671875,63
0.640625,58
0.64453125,48
0.6484375,35
0.65234375,22
0.65625,9
0.66015625,-3
0.6640625,-18
0.66796875,-34
0.671875,-50
0.67578125,-60
0.6796875,-57
0.68359375,-38
0.6875,-8
0.69140625,24
0.6953125,54
0.69921875,73
0.703125,77
0.70703125,70
0.7109375,59
0.71484375,49
0.71875,47
0.72265625,55
0.7265625,67
0.73046875,73
0.734375,66
0.73828125,46
0.7421875,28
0.74609375,16
0.75,11
0.75390625,7
0.7578125,5
0.76171875,0
0.765625,-8
0.76953125,-11
0.7734375,-4
0.77734375,11
0.78125,26
0.78515625,35
0.7890625,41
0.79296875,47
0.796875,55
0.80078125,58
0.8046875,52
0.80859375,39
0.8125,22
0.81640625,4
0.8203125,-5
0.82421875,-5
0.828125,-2
0.83203125,-5
0.8359375,-15
0.83984375,-29
0.84375,-38
0.84765625,-37
0.8515625,-26
0.85546875,-7
0.859375,13
0.86328125,29
0.8671875,38
0.87109375,43
0.875,45
0.87890625,46
0.8828125,50
0.88671875,63
0.890625,85
0.89453125,107
0.8984375,121
0.90234375,117
0.90625,93
0.91015625,61
0.9140625,37
0.91796875,27
0.921875,29
0.92578125,32
0.9296875,26
0.93359375,6
0.9375,-22
0.94140625,-45
0.9453125,-56
0.94921875,-52
0.953125,-35
0.95703125,-12
0.9609375,11
0.96484375,31
0.96875,46
0.97265625,56
0.9765625,65
0.98046875,76
0.984375,85
0.98828125,84
0.9921875,67
0.99609375,37
1.0,2
1.00390625,-27
1.0078125,-43
1.01171875,-43
1.015625,-34
1.01953125,-26
1.0234375,-26
1.02734375,-33
1.03125,-40
1.03515625,-43
1.0390625,-38
1.04296875,-24
1.046875,0
1.05078125,33
1.0546875,64
1.05859375,79
1.0625,76
1.06640625,66
1.0703125,58
1.07421875,53
1.078125,49
1.08203125,47
1.0859375,38
1.08984375,19
1.09375,-5
1.09765625,-23
1.1015625,-30
1.10546875,-32
1.109375,-34
1.11328125,-40
1.1171875,-52
1.12109375,-66
1.125,-72
1.12890625,-67
1.1328125,-50
1.13671875,-27
1.140625,-3
1.14453125,14
1.1484375,20
1.15234375,16
1.15625,10
1.16015625,8
1.1640625,10
1.16796875,11
1.171875,8
1.17578125,3
1.1796875,-1
1.18359375,-8
1.1875,-23
1.19140625,-36
1.1953125,-42
1.19921875,-46
1.203125,-52
1.20703125,-56
1.2109375,-52
1.21484375,-40
1.21875,-22
1.22265625,2
1.2265625,26
1.23046875,48
1.234375,62
1.23828125,65
1.2421875,62
1.24609375,60
1.25,57
1.25390625,44
1.2578125,18
1.26171875,-13
1.265625,-40
1.26953125,-58
1.2734375,-64
1.27734375,-58
1.28125,-44
1.28515625,-27
1.2890625,-13
1.29296875,-7
1.296875,-10
1.30078125,-20
1.3046875,-33
1.30859375,-40
1.3125,-37
1.31640625,-20
1.3203125,10
1.32421875,49
1.328125,85
1.33203125,106
1.3359375,107
