Time,F4
0.0,16
0.00390625,8
0.0078125,-6
0.01171875,-24
0.015625,-39
0.01953125,-43
0.0234375,-35
0.02734375,-15
0.03125,16
0.03515625,52
0.0390625,82
0.04296875,99
0.046875,105
0.05078125,108
0.0546875,113
0.05859375,120
0.0625,129
0.06640625,135
0.0703125,129
0.07421875,105
0.078125,72
0.08203125,44
0.0859375,25
0.08984375,9
0.09375,-10
0.09765625,-28
0.1015625,-42
0.10546875,-50
0.109375,-50
0.11328125,-41
0.1171875,-18
0.12109375,10
0.125,33
0.12890625,51
0.1328125,69
0.13671875,85
0.140625,92
0.14453125,91
0.1484375,86
0.15234375,82
0.15625,72
0.16015625,54
0.1640625,27
0.16796875,-3
0.171875,-31
0.17578125,-58
0.1796875,-81
0.18359375,-96
0.1875,-98
0.19140625,-89
0.1953125,-73
0.19921875,-60
0.203125,-50
0.20703125,-39
0.2109375,-27
0.21484375,-13
0.21875,6
0.22265625,34
0.2265625,62
0.23046875,80
0.234375,85
0.23828125,79
0.2421875,69
0.24609375,52
0.25,30
0.25390625,9
0.2578125,-5
0.26171875,-14
0.265625,-25
0.26953125,-39
0.2734375,-55
0.27734375,-73
0.28125,-91
0.28515625,-102
0.2890625,-98
0.29296875,-78
0.296875,-46
0.30078125,-14
0.3046875,13
0.30859375,33
0.3125,43
0.31640625,46
0.3203125,44
0.32421875,45
0.328125,47
0.33203125,46
0.3359375,42
0.33984375,35
0.34375,29
0.34765625,24
0.3515625,21
0.35546875,19
0.359375,15
0.36328125,5
0.3671875,-16
0.37109375,-40
0.375,-58
0.37890625,-66
0.3828125,-66
0.38671875,-56
0.390625,-33
0.39453125,-6
0.3984375,17
0.40234375,32
0.40625,46
0.41015625,63
0.4140625,81
0.41796875,97
0.421875,108
0.42578125,107
0.4296875,85
0.43359375,41
0.4375,-9
0.44140625,-45
0.4453125,-62
0.44921875,-68
0.453125,-73
0.45703125,-80
0.4609375,-83
0.46484375,-73
0.46875,-47
0.47265625,-5
0.4765625,38
0.48046875,64
0.484375,65
0.48828125,50
0.4921875,29
0.49609375,13
0.5,9
0.50390625,15
0.5078125,24
0.51171875,30
0.515625,33
0.51953125,34
0.5234375,31
0.52734375,21
0.53125,6
0.53515625,-16
0.5390625,-41
0.54296875,-61
0.546875,-71
0.55078125,-66
0.5546875,-48
0.55859375,-24
0.5625,-5
0.56640625,4
0.5703125,5
0.57421875,1
0.578125,2
0.58203125,14
0.5859375,36
0.58984375,59
0.59375,79
0.59765625,92
0.6015625,91
0.60546875,79
0.609375,61
0.61328125,34
0.6171875,-2
0.62109375,-40
0.625,-71
0.62890625,-91
0.6328125,-99
0.63671875,-91
0.640625,-71
0.64453125,-45
0.6484375,-20
0.65234375,5
0.65625,29
0.66015625,50
0.6640625,65
0.66796875,75
0.671875,81
0.67578125,87
0.6796875,91
0.68359375,89
0.6875,84
0.69140625,73
0.6953125,51
0.69921875,17
0.703125,-17
0.70703125,-43
0.7109375,-63
0.71484375,-75
0.71875,-78
0.72265625,-74
0.7265625,-70
0.73046875,-68
0.734375,-66
0.73828125,-60
0.7421875,-47
0.74609375,-28
0.75,-8
0.75390625,7
0.7578125,16
0.76171875,19
0.765625,18
0.76953125,16
0.7734375,19
0.77734375,25
0.78125,32
0.78515625,38
0.7890625,37
0.79296875,22
0.796875,-5
0.80078125,-33
0.8046875,-55
0.80859375,-68
0.8125,-73
0.81640625,-72
0.8203125,-70
0.82421875,-70
0.828125,-68
0.83203125,-52
0.8359375,-17
0.83984375,28
0.84375,65
0.84765625,84
0.8515625,88
0.85546875,81
0.859375,70
0.86328125,66
0.8671875,71
0.87109375,78
0.875,77
0.87890625,65
0.8828125,42
0.88671875,10
0.890625,-23
0.89453125,-50
0.8984375,-68
0.90234375,-78
0.90625,-82
0.91015625,-79
0.9140625,-68
0.91796875,-50
0.921875,-26
0.92578125,-5
0.9296875,11
0.93359375,18
0.9375,18
0.94140625,17
0.9453125,18
0.94921875,19
0.953125,21
0.95703125,23
0.9609375,26
0.96484375,26
0.96875,20
0.97265625,9
0.9765625,-9
0.98046875,-34
0.984375,-60
0.98828125,-75
0.9921875,-76
0.99609375,-71
1.0,-66
1.00390625,-57
1.0078125,-41
1.01171875,-21
1.015625,1
1.01953125,25
1.0234375,48
1.02734375,65
1.03125,74
1.03515625,77
1.0390625,76
1.04296875,68
1.046875,54
1.05078125,38
1.0546875,23
1.05859375,11
1.0625,-3
1.06640625,-24
1.0703125,-53
1.07421875,-79
1.078125,-91
1.08203125,-87
1.0859375,-68
1.08984375,-42
1.09375,-17
1.09765625,0
1.1015625,9
1.10546875,15
1.109375,22
1.11328125,26
1.1171875,22
1.12109375,11
1.125,0
1.12890625,-2
1.1328125,1
1.13671875,3
1.140625,-2
1.14453125,-18
1.1484375,-45
1.15234375,-73
1.15625,-91
1.16015625,-95
1.1640625,-88
1.16796875,-73
1.171875,-55
1.17578125,-38
1.1796875,-22
1.18359375,-5
1.1875,13
1.19140625,26
1.1953125,36
1.19921875,46
1.203125,56
1.20703125,62
1.2109375,63
1.21484375,58
1.21875,46
1.22265625,23
1.2265625,-5
1.23046875,-30
1.234375,-48
