Time,F4
0.0,-6
0.00390625,-6
0.0078125,-6
0.01171875,-8
0.015625,-11
0.01953125,-14
0.0234375,-19
0.02734375,-23
0.03125,-26
0.03515625,-29
0.0390625,-32
0.04296875,-36
0.046875,-38
0.05078125,-36
0.0546875,-28
0.05859375,-15
0.0625,2
0.06640625,20
0.0703125,35
0.07421875,45
0.078125,51
0.08203125,52
0.0859375,48
0.08984375,41
0.09375,30
0.09765625,17
0.1015625,3
0.10546875,-8
0.109375,-17
0.11328125,-21
0.1171875,-21
0.12109375,-18
0.125,-14
0.12890625,-11
0.1328125,-9
0.13671875,-9
0.140625,-12
0.14453125,-15
0.1484375,-17
0.15234375,-15
0.15625,-7
0.16015625,7
0.1640625,25
0.16796875,44
0.171875,60
0.17578125,72
0.1796875,76
0.18359375,73
0.1875,63
0.19140625,48
0.1953125,29
0.19921875,10
0.203125,-7
0.20703125,-20
0.2109375,-29
0.21484375,-35
0.21875,-40
0.22265625,-42
0.2265625,-43
0.23046875,-42
0.234375,-39
0.23828125,-33
0.2421875,-25
0.24609375,-16
0.25,-6
0.25390625,6
0.2578125,19
0.26171875,32
0.265625,45
0.26953125,57
0.2734375,67
0.27734375,75
0.28125,80
0.28515625,83
0.2890625,83
0.29296875,77
0.296875,64
0.30078125,46
0.3046875,27
0.30859375,6
0.3125,-14
0.31640625,-32
0.3203125,-49
0.32421875,-66
0.328125,-82
0.33203125,-93
0.3359375,-96
0.33984375,-90
0.34375,-78
0.34765625,-60
0.3515625,-41
0.35546875,-22
0.359375,-4
0.36328125,12
0.3671875,29
0.37109375,44
0.375,58
0.37890625,67
0.3828125,72
0.38671875,73
0.390625,71
0.39453125,64
0.3984375,56
0.40234375,47
0.40625,38
0.41015625,27
0.4140625,15
0.41796875,1
0.421875,-12
0.42578125,-25
0.4296875,-35
0.43359375,-41
0.4375,-44
0.44140625,-43
0.4453125,-39
0.44921875,-32
0.453125,-22
0.45703125,-12
0.4609375,1
0.46484375,15
0.46875,28
0.47265625,39
0.4765625,45
0.48046875,44
0.484375,38
0.48828125,27
0.4921875,16
0.49609375,9
0.5,8
0.50390625,12
0.5078125,17
0.51171875,21
0.515625,20
0.51953125,14
0.5234375,3
0.52734375,-12
0.53125,-27
0.53515625,-41
0.5390625,-52
0.54296875,-58
0.546875,-57
0.55078125,-52
0.5546875,-42
0.55859375,-30
0.5625,-16
0.56640625,-2
0.5703125,13
0.57421875,26
0.578125,35
0.58203125,37
0.5859375,34
0.58984375,26
0.59375,18
0.59765625,14
0.6015625,16
0.60546875,24
0.609375,35
0.61328125,47
0.6171875,57
0.62109375,64
0.625,65
0.62890625,59
0.6328125,48
0.63671875,34
0.640625,19
0.64453125,6
0.6484375,-5
0.65234375,-15
0.65625,-26
0.66015625,-37
0.6640625,-48
0.66796875,-58
0.671875,-63
0.67578125,-65
0.6796875,-63
0.68359375,-57
0.6875,-49
0.69140625,-39
0.6953125,-26
0.69921875,-11
0.703125,6
0.70703125,23
0.7109375,41
0.71484375,58
0.71875,74
0.72265625,85
0.7265625,91
0.73046875,90
0.734375,79
0.73828125,60
0.7421875,34
0.74609375,5
0.75,-22
0.75390625,-46
0.7578125,-65
0.76171875,-78
0.765625,-86
0.76953125,-91
0.7734375,-92
0.77734375,-92
0.78125,-90
0.78515625,-88
0.7890625,-85
0.79296875,-81
0.796875,-73
0.80078125,-62
0.8046875,-49
0.80859375,-35
0.8125,-21
0.81640625,-9
0.8203125,4
0.82421875,16
0.828125,30
0.83203125,46
0.8359375,61
0.83984375,72
0.84375,78
0.84765625,76
0.8515625,67
0.85546875,51
0.859375,32
0.86328125,11
0.8671875,-9
0.87109375,-28
0.875,-45
0.87890625,-59
0.8828125,-72
0.88671875,-84
0.890625,-94
0.89453125,-98
0.8984375,-93
0.90234375,-77
0.90625,-51
0.91015625,-20
0.9140625,10
0.91796875,36
0.921875,55
0.92578125,68
0.9296875,77
0.93359375,84
0.9375,90
0.94140625,93
0.9453125,93
0.94921875,89
0.953125,83
0.95703125,74
0.9609375,63
0.96484375,50
0.96875,37
0.97265625,25
0.9765625,15
0.98046875,8
0.984375,3
0.98828125,1
0.9921875,0
0.99609375,3
1.0,8
1.00390625,18
1.0078125,29
1.01171875,40
1.015625,47
1.01953125,50
1.0234375,48
1.02734375,43
1.03125,35
1.03515625,27
1.0390625,21
1.04296875,16
1.046875,14
1.05078125,14
1.0546875,16
1.05859375,20
1.0625,22
1.06640625,22
1.0703125,16
1.07421875,6
1.078125,-7
1.08203125,-22
1.0859375,-36
1.08984375,-49
1.09375,-59
1.09765625,-65
1.1015625,-64
1.10546875,-58
1.109375,-47
1.11328125,-33
1.1171875,-19
1.12109375,-8
1.125,-3
1.12890625,-2
1.1328125,-4
1.13671875,-9
1.140625,-17
1.14453125,-25
1.1484375,-32
1.15234375,-35
1.15625,-37
1.16015625,-34
1.1640625,-27
1.16796875,-16
1.171875,-5
1.17578125,6
1.1796875,14
1.18359375,18
1.1875,14
1.19140625,5
1.1953125,-8
1.19921875,-22
1.203125,-33
1.20703125,-41
1.2109375,-46
1.21484375,-46
1.21875,-42
1.22265625,-36
1.2265625,-32
1.23046875,-28
1.234375,-26
1.23828125,-27
1.2421875,-29
1.24609375,-32
1.25,-33
1.25390625,-33
1.2578125,-29
1.26171875,-22
1.265625,-12
1.26953125,-1
1.2734375,9
1.27734375,17
1.28125,23
1.28515625,29
1.2890625,37
1.29296875,44
1.296875,50
1.30078125,52
1.3046875,51
1.30859375,47
1.3125,41
1.31640625,34
1.3203125,26
1.32421875,18
1.328125,8
1.33203125,-3
1.3359375,-13
1.33984375,-22
1.34375,-29
1.34765625,-32
1.3515625,-31
1.35546875,-26
1.359375,-18
1.36328125,-10
1.3671875,0
1.37109375,10
1.375,19
1.37890625,27
1.3828125,33
1.38671875,36
1.390625,33
1.39453125,28
1.3984375,23
1.40234375,22
1.40625,25
1.41015625,27
1.4140625,28
1.41796875,25
1.421875,16
1.42578125,3
1.4296875,-12
1.43359375,-27
1.4375,-42
1.44140625,-58
1.4453125,-74
1.44921875,-88
1.453125,-101
1.45703125,-111
1.4609375,-117
1.46484375,-115
1.46875,-103
1.47265625,-82
1.4765625,-52
1.48046875,-19
1.484375,11
1.48828125,32
1.4921875,41
1.49609375,39
1.5,30
1.50390625,19
1.5078125,10
1.51171875,4
1.515625,2
1.51953125,1
1.5234375,-1
1.52734375,-4
1.53125,-8
1.53515625,-14
1.5390625,-21
1.54296875,-30
1.546875,-39
1.55078125,-47
1.5546875,-51
1.55859375,-51
1.5625,-46
1.56640625,-37
1.5703125,-25
1.57421875,-14
1.578125,-3
1.58203125,4
1.5859375,9
1.58984375,11
1.59375,11
1.59765625,9
1.6015625,6
1.60546875,3
1.609375,-1
1.61328125,-4
1.6171875,-5
1.62109375,-6
1.625,-8
1.62890625,-13
1.6328125,-21
1.63671875,-31
1.640625,-41
1.64453125,-48
1.6484375,-53
1.65234375,-54
1.65625,-53
1.66015625,-51
1.6640625,-49
1.66796875,-47
1.671875,-44
1.67578125,-41
1.6796875,-38
1.68359375,-37
1.6875,-36
1.69140625,-36
1.6953125,-36
1.69921875,-34
1.703125,-30
1.70703125,-25
1.7109375,-20
1.71484375,-14
1.71875,-10
1.72265625,-6
1.7265625,-3
1.73046875,2
1.734375,5
1.73828125,7
1.7421875,6
1.74609375,3
1.75,-2
1.75390625,-4
1.7578125,-3
1.76171875,4
1.765625,15
1.76953125,29
1.7734375,43
1.77734375,54
1.78125,62
1.78515625,65
1.7890625,63
1.79296875,57
1.796875,47
1.80078125,35
1.8046875,23
1.80859375,12
1.8125,4
1.81640625,0
1.8203125,-2
1.82421875,-2
1.828125,-4
1.83203125,-9
1.8359375,-16
1.83984375,-23
1.84375,-27
1.84765625,-27
1.8515625,-21
1.85546875,-9
1.859375,5
1.86328125,19
1.8671875,31
1.87109375,42
1.875,51
1.87890625,57
1.8828125,62
1.88671875,62
1.890625,57
1.89453125,46
1.8984375,32
1.90234375,19
1.90625,9
1.91015625,4
1.9140625,5
1.91796875,10
1.921875,16
1.92578125,20
1.9296875,18
1.93359375,9
1.9375,-5
1.94140625,-22
1.9453125,-36
1.94921875,-43
1.953125,-42
1.95703125,-34
1.9609375,-22
1.96484375,-9
1.96875,2
1.97265625,11
1.9765625,18
1.98046875,23
1.984375,25
1.98828125,24
1.9921875,22
1.99609375,20
2.0,21
2.00390625,23
2.0078125,28
2.01171875,34
2.015625,38
2.01953125,39
2.0234375,34
2.02734375,23
2.03125,7
