Time,F4
0.0,52
0.00390625,38
0.0078125,20
0.01171875,4
0.015625,-11
0.01953125,-26
0.0234375,-39
0.02734375,-50
0.03125,-58
0.03515625,-61
0.0390625,-54
0.04296875,-34
0.046875,-7
0.05078125,25
0.0546875,58
0.05859375,84
0.0625,97
0.06640625,96
0.0703125,86
0.07421875,71
0.078125,53
0.08203125,35
0.0859375,24
0.08984375,18
0.09375,13
0.09765625,4
0.1015625,-7
0.10546875,-15
0.109375,-21
0.11328125,-20
0.1171875,-11
0.12109375,4
0.125,23
0.12890625,39
0.1328125,50
0.13671875,56
0.140625,62
0.14453125,73
0.1484375,85
0.15234375,92
0.15625,95
0.16015625,97
0.1640625,101
0.16796875,103
0.171875,102
0.17578125,96
0.1796875,81
0.18359375,55
0.1875,26
0.19140625,4
0.1953125,-6
0.19921875,-6
0.203125,-2
0.20703125,2
0.2109375,6
0.21484375,14
0.21875,25
0.22265625,41
0.2265625,57
0.23046875,65
0.234375,62
0.23828125,52
0.2421875,44
0.24609375,43
0.25,47
0.25390625,48
0.2578125,45
0.26171875,35
0.265625,20
0.26953125,1
0.2734375,-15
0.27734375,-27
0.28125,-41
0.28515625,-57
0.2890625,-68
0.29296875,-65
0.296875,-48
0.30078125,-23
0.3046875,-2
0.30859375,9
0.3125,11
0.31640625,10
0.3203125,14
0.32421875,25
0.328125,40
0.33203125,52
0.3359375,53
0.33984375,41
0.34375,20
0.34765625,-3
0.3515625,-21
0.35546875,-32
0.359375,-32
0.36328125,-25
0.3671875,-18
0.37109375,-16
0.375,-26
0.37890625,-46
0.3828125,-69
0.38671875,-85
0.390625,-85
0.39453125,-70
0.3984375,-47
0.40234375,-22
0.40625,-2
0.41015625,11
0.4140625,19
0.41796875,27
0.421875,39
0.42578125,49
0.4296875,55
0.43359375,52
0.4375,42
0.44140625,26
0.4453125,9
0.44921875,-2
0.453125,-10
0.45703125,-19
0.4609375,-31
0.46484375,-45
0.46875,-59
0.47265625,-67
0.4765625,-65
0.48046875,-52
0.484375,-32
0.48828125,-10
0.4921875,9
0.49609375,25
