Time,O1
0.0,6
0.00390625,4
0.0078125,4
0.01171875,12
0.015625,26
0.01953125,40
0.0234375,51
0.02734375,60
0.03125,60
0.03515625,50
0.0390625,34
0.04296875,23
0.046875,21
0.05078125,27
0.0546875,39
0.05859375,55
0.0625,66
0.06640625,68
0.0703125,58
0.07421875,39
0.078125,18
0.08203125,6
0.0859375,8
0.08984375,20
0.09375,37
0.09765625,53
0.1015625,66
0.10546875,74
0.109375,78
0.11328125,77
0.1171875,70
0.12109375,58
0.125,42
0.12890625,24
0.1328125,15
0.13671875,17
0.140625,23
0.14453125,26
0.1484375,26
0.15234375,27
0.15625,28
0.16015625,31
0.1640625,37
0.16796875,43
0.171875,42
0.17578125,32
0.1796875,15
0.18359375,-4
0.1875,-16
0.19140625,-18
0.1953125,-11
0.19921875,-1
0.203125,7
0.20703125,11
0.2109375,10
0.21484375,7
0.21875,6
0.22265625,9
0.2265625,20
0.23046875,37
0.234375,51
0.23828125,59
0.2421875,57
0.24609375,47
0.25,34
0.25390625,22
0.2578125,17
0.26171875,21
0.265625,29
0.26953125,33
0.2734375,32
0.27734375,27
0.28125,18
0.28515625,7
0.2890625,-1
0.29296875,-3
0.296875,0
0.30078125,8
0.3046875,18
0.30859375,27
0.3125,34
0.31640625,42
0.3203125,46
0.32421875,44
0.328125,35
0.33203125,23
0.3359375,10
0.33984375,2
0.34375,3
0.34765625,11
0.3515625,19
0.35546875,19
0.359375,10
0.36328125,-6
0.3671875,-20
0.37109375,-27
0.375,-25
0.37890625,-20
0.3828125,-19
0.38671875,-24
0.390625,-32
0.39453125,-41
0.3984375,-44
0.40234375,-38
0.40625,-21
0.41015625,-4
0.4140625,9
0.41796875,16
0.421875,21
0.42578125,23
0.4296875,22
0.43359375,22
0.4375,23
0.44140625,22
0.4453125,17
0.44921875,9
0.453125,-4
0.45703125,-22
0.4609375,-38
0.46484375,-48
0.46875,-52
0.47265625,-51
0.4765625,-45
0.48046875,-38
0.484375,-35
0.48828125,-36
0.4921875,-33
0.49609375,-23
0.5,-8
0.50390625,7
0.5078125,16
0.51171875,16
0.515625,5
0.51953125,-9
0.5234375,-18
0.52734375,-18
0.53125,-14
0.53515625,-11
0.5390625,-17
0.54296875,-39
0.546875,-70
0.55078125,-97
0.5546875,-108
0.55859375,-101
0.5625,-85
0.56640625,-66
0.5703125,-50
0.57421875,-42
0.578125,-41
0.58203125,-44
0.5859375,-44
0.58984375,-38
0.59375,-31
0.59765625,-26
0.6015625,-22
0.60546875,-19
0.609375,-17
0.61328125,-20
0.6171875,-25
0.62109375,-31
0.625,-38
0.62890625,-44
0.6328125,-47
0.63671875,-47
0.640625,-45
0.64453125,-44
0.6484375,-45
0.65234375,-44
0.65625,-42
0.66015625,-40
0.6640625,-35
0.66796875,-29
0.671875,-27
0.67578125,-29
0.6796875,-30
0.68359375,-26
0.6875,-18
0.69140625,-8
0.6953125,2
0.69921875,11
0.703125,19
0.70703125,19
0.7109375,6
0.71484375,-15
0.71875,-34
0.72265625,-52
0.7265625,-67
0.73046875,-74
0.734375,-72
0.73828125,-69
0.7421875,-69
0.74609375,-70
0.75,-70
0.75390625,-70
0.7578125,-71
0.76171875,-71
0.765625,-66
0.76953125,-57
0.7734375,-48
0.77734375,-42
0.78125,-41
0.78515625,-39
0.7890625,-33
0.79296875,-19
0.796875,1
0.80078125,20
0.8046875,35
0.80859375,44
0.8125,46
0.81640625,41
0.8203125,34
0.82421875,25
0.828125,9
0.83203125,-9
0.8359375,-22
0.83984375,-26
0.84375,-24
0.84765625,-23
0.8515625,-25
0.85546875,-28
0.859375,-29
0.86328125,-26
0.8671875,-16
0.87109375,-1
0.875,15
0.87890625,28
0.8828125,37
0.88671875,44
0.890625,46
0.89453125,41
0.8984375,26
0.90234375,2
0.90625,-25
0.91015625,-50
0.9140625,-68
0.91796875,-76
0.921875,-72
0.92578125,-62
0.9296875,-54
0.93359375,-49
0.9375,-41
0.94140625,-27
0.9453125,-10
0.94921875,9
0.953125,29
0.95703125,39
0.9609375,35
0.96484375,24
0.96875,18
0.97265625,20
0.9765625,23
0.98046875,22
0.984375,13
0.98828125,-3
0.9921875,-25
0.99609375,-45
1.0,-55
1.00390625,-58
1.0078125,-60
1.01171875,-66
1.015625,-69
1.01953125,-66
1.0234375,-55
1.02734375,-42
1.03125,-28
1.03515625,-12
1.0390625,1
1.04296875,10
1.046875,16
1.05078125,21
1.0546875,23
1.05859375,18
1.0625,8
1.06640625,-4
1.0703125,-14
1.07421875,-21
1.078125,-26
1.08203125,-28
1.0859375,-28
1.08984375,-27
1.09375,-30
1.09765625,-37
1.1015625,-43
1.10546875,-44
1.109375,-35
1.11328125,-17
1.1171875,6
1.12109375,31
1.125,51
1.12890625,61
1.1328125,65
1.13671875,64
1.140625,58
1.14453125,48
1.1484375,34
1.15234375,22
1.15625,16
1.16015625,19
1.1640625,28
1.16796875,35
1.171875,34
1.17578125,23
1.1796875,7
1.18359375,-12
1.1875,-27
1.19140625,-36
1.1953125,-35
1.19921875,-30
1.203125,-26
1.20703125,-22
1.2109375,-17
1.21484375,-16
1.21875,-17
1.22265625,-16
1.2265625,-11
1.23046875,-6
1.234375,-4
1.23828125,-7
1.2421875,-21
1.24609375,-41
1.25,-61
1.25390625,-72
1.2578125,-72
1.26171875,-62
1.265625,-46
1.26953125,-31
1.2734375,-23
1.27734375,-19
1.28125,-17
1.28515625,-19
1.2890625,-23
1.29296875,-26
1.296875,-25
1.30078125,-14
1.3046875,6
1.30859375,31
1.3125,53
1.31640625,61
1.3203125,53
1.32421875,40
1.328125,32
1.33203125,31
1.3359375,34
1.33984375,36
1.34375,34
1.34765625,26
1.3515625,16
1.35546875,9
1.359375,5
1.36328125,3
1.3671875,1
1.37109375,3
1.375,15
1.37890625,32
1.3828125,49
1.38671875,59
1.390625,59
1.39453125,51
1.3984375,39
1.40234375,36
1.40625,46
1.41015625,65
1.4140625,85
1.41796875,99
1.421875,100
1.42578125,83
1.4296875,54
1.43359375,25
1.4375,3
1.44140625,-11
1.4453125,-19
1.44921875,-21
1.453125,-19
1.45703125,-14
1.4609375,-9
1.46484375,-1
1.46875,8
1.47265625,18
1.4765625,26
1.48046875,34
1.484375,45
1.48828125,58
1.4921875,69
1.49609375,72
1.5,68
1.50390625,59
1.5078125,47
1.51171875,36
1.515625,27
1.51953125,24
1.5234375,25
1.52734375,27
1.53125,25
1.53515625,18
1.5390625,4
1.54296875,-13
1.546875,-27
1.55078125,-36
1.5546875,-38
1.55859375,-36
1.5625,-33
1.56640625,-32
1.5703125,-33
1.57421875,-29
1.578125,-18
1.58203125,4
1.5859375,35
1.58984375,66
1.59375,84
1.59765625,80
1.6015625,57
1.60546875,24
1.609375,-5
1.61328125,-23
1.6171875,-27
1.62109375,-23
1.625,-17
1.62890625,-17
1.6328125,-25
1.63671875,-39
1.640625,-57
1.64453125,-72
1.6484375,-81
1.65234375,-74
1.65625,-52
1.66015625,-19
1.6640625,15
1.66796875,41
1.671875,54
1.67578125,54
1.6796875,45
1.68359375,33
1.6875,22
1.69140625,11
1.6953125,-2
1.69921875,-13
1.703125,-24
1.70703125,-35
1.7109375,-48
1.71484375,-57
1.71875,-62
1.72265625,-62
1.7265625,-55
1.73046875,-40
1.734375,-22
1.73828125,-9
1.7421875,-7
1.74609375,-11
1.75,-15
1.75390625,-12
1.7578125,-2
1.76171875,9
1.765625,14
1.76953125,5
1.7734375,-16
1.77734375,-37
1.78125,-45
1.78515625,-37
1.7890625,-25
1.79296875,-21
1.796875,-28
1.80078125,-36
1.8046875,-38
1.80859375,-34
1.8125,-26
1.81640625,-14
1.8203125,-5
1.82421875,-1
1.828125,-3
1.83203125,-2
1.8359375,1
1.83984375,3
1.84375,3
1.84765625,6
1.8515625,17
1.85546875,32
1.859375,46
1.86328125,51
1.8671875,45
1.87109375,29
1.875,7
1.87890625,-12
1.8828125,-22
1.88671875,-23
1.890625,-19
1.89453125,-18
1.8984375,-21
1.90234375,-24
1.90625,-27
1.91015625,-25
1.9140625,-14
1.91796875,3
1.921875,15
1.92578125,21
1.9296875,25
1.93359375,33
1.9375,42
1.94140625,52
1.9453125,63
1.94921875,73
1.953125,73
1.95703125,63
1.9609375,50
1.96484375,40
1.96875,37
1.97265625,39
1.9765625,42
1.98046875,44
1.984375,40
1.98828125,27
1.9921875,10
1.99609375,-2
2.0,-4
2.00390625,4
2.0078125,17
2.01171875,30
2.015625,41
2.01953125,48
2.0234375,45
2.02734375,32
2.03125,16
2.03515625,7
2.0390625,3
2.04296875,0
2.046875,-2
2.05078125,-5
2.0546875,-15
2.05859375,-30
2.0625,-44
2.06640625,-52
2.0703125,-53
2.07421875,-48
2.078125,-40
2.08203125,-31
2.0859375,-17
2.08984375,0
2.09375,19
2.09765625,36
2.1015625,47
2.10546875,53
2.109375,54
2.11328125,51
2.1171875,47
2.12109375,42
2.125,35
2.12890625,26
2.1328125,16
2.13671875,10
2.140625,12
2.14453125,18
2.1484375,21
2.15234375,19
2.15625,10
2.16015625,0
2.1640625,-3
2.16796875,4
2.171875,16
2.17578125,26
2.1796875,33
2.18359375,37
2.1875,41
2.19140625,48
2.1953125,58
2.19921875,68
2.203125,76
2.20703125,78
2.2109375,76
2.21484375,74
2.21875,72
2.22265625,69
2.2265625,65
2.23046875,65
2.234375,67
2.23828125,69
2.2421875,65
2.24609375,55
2.25,40
2.25390625,23
2.2578125,6
2.26171875,-9
2.265625,-16
2.26953125,-13
2.2734375,-1
2.27734375,17
2.28125,38
2.28515625,59
2.2890625,73
2.29296875,76
2.296875,71
2.30078125,62
2.3046875,50
2.30859375,38
2.3125,23
2.31640625,4
2.3203125,-19
2.32421875,-42
2.328125,-59
2.33203125,-67
2.3359375,-63
2.33984375,-49
2.34375,-29
2.34765625,-13
2.3515625,-4
2.35546875,-1
2.359375,-2
2.36328125,-7
2.3671875,-14
2.37109375,-19
2.375,-17
2.37890625,-11
2.3828125,-3
2.38671875,6
2.390625,14
2.39453125,18
2.3984375,17
2.40234375,11
2.40625,-1
2.41015625,-15
2.4140625,-27
2.41796875,-34
2.421875,-36
2.42578125,-35
2.4296875,-32
2.43359375,-26
2.4375,-18
2.44140625,-12
2.4453125,-7
2.44921875,-1
2.453125,2
2.45703125,-3
2.4609375,-14
2.46484375,-21
2.46875,-18
2.47265625,-6
2.4765625,8
2.48046875,21
2.484375,28
2.48828125,24
2.4921875,4
2.49609375,-24
2.5,-48
2.50390625,-63
2.5078125,-71
2.51171875,-76
2.515625,-81
2.51953125,-85
2.5234375,-86
2.52734375,-79
2.53125,-64
2.53515625,-42
2.5390625,-21
2.54296875,-6
2.546875,0
2.55078125,-3
2.5546875,-9
2.55859375,-14
2.5625,-16
2.56640625,-15
2.5703125,-10
2.57421875,-2
2.578125,7
2.58203125,12
2.5859375,12
2.58984375,10
2.59375,9
2.59765625,9
2.6015625,11
2.60546875,11
2.609375,8
2.61328125,1
2.6171875,-9
2.62109375,-20
2.625,-29
2.62890625,-37
