Time,O1
0.0,-6
0.00390625,-33
0.0078125,-61
0.01171875,-84
0.015625,-97
0.01953125,-97
0.0234375,-82
0.02734375,-59
0.03125,-35
0.03515625,-16
0.0390625,-5
0.04296875,4
0.046875,15
0.05078125,31
0.0546875,50
0.05859375,65
0.0625,66
0.06640625,53
0.0703125,35
0.07421875,19
0.078125,7
0.08203125,0
0.0859375,-6
0.08984375,-14
0.09375,-24
0.09765625,-34
0.1015625,-41
0.10546875,-51
0.109375,-67
0.11328125,-84
0.1171875,-97
0.12109375,-100
0.125,-90
0.12890625,-66
0.1328125,-38
0.13671875,-16
0.140625,-3
0.14453125,7
0.1484375,17
0.15234375,24
0.15625,26
0.16015625,22
0.1640625,13
0.16796875,-2
0.171875,-20
0.17578125,-39
0.1796875,-53
0.18359375,-60
0.1875,-60
0.19140625,-59
0.1953125,-58
0.19921875,-54
0.203125,-46
0.20703125,-37
0.2109375,-28
0.21484375,-22
0.21875,-22
0.22265625,-34
0.2265625,-48
0.23046875,-51
0.234375,-36
0.23828125,-11
0.2421875,13
0.24609375,25
0.25,17
0.25390625,-5
0.2578125,-30
0.26171875,-48
0.265625,-54
0.26953125,-53
0.2734375,-47
0.27734375,-42
0.28125,-43
0.28515625,-48
0.2890625,-50
0.29296875,-47
0.296875,-40
0.30078125,-32
0.3046875,-24
0.30859375,-15
0.3125,-7
0.31640625,-1
0.3203125,8
0.32421875,21
0.328125,34
0.33203125,37
0.3359375,31
0.33984375,24
0.34375,23
0.34765625,25
0.3515625,30
0.35546875,38
0.359375,41
0.36328125,31
0.3671875,10
0.37109375,-13
0.375,-28
0.37890625,-34
0.3828125,-32
0.38671875,-31
0.390625,-36
0.39453125,-49
0.3984375,-59
0.40234375,-59
0.40625,-47
0.41015625,-24
0.4140625,2
0.41796875,23
0.421875,33
0.42578125,34
0.4296875,31
0.43359375,28
0.4375,25
0.44140625,18
0.4453125,13
0.44921875,11
0.453125,10
0.45703125,8
0.4609375,7
0.46484375,3
0.46875,-5
0.47265625,-14
0.4765625,-17
0.48046875,-13
0.484375,-3
0.48828125,14
0.4921875,38
0.49609375,64
0.5,81
0.50390625,85
0.5078125,77
0.51171875,61
0.515625,45
0.51953125,37
0.5234375,40
0.52734375,50
0.53125,55
0.53515625,50
0.5390625,35
0.54296875,18
0.546875,5
0.55078125,-1
0.5546875,-3
0.55859375,-4
0.5625,-8
0.56640625,-15
0.5703125,-22
0.57421875,-22
0.578125,-13
0.58203125,3
0.5859375,22
0.58984375,40
