Time,O1
0.0,61
0.00390625,62
0.0078125,68
0.01171875,77
0.015625,78
0.01953125,66
0.0234375,38
0.02734375,-7
0.03125,-61
0.03515625,-113
0.0390625,-151
0.04296875,-172
0.046875,-176
0.05078125,-161
0.0546875,-130
0.05859375,-88
0.0625,-45
0.06640625,-6
0.0703125,27
0.07421875,50
0.078125,62
0.08203125,69
0.0859375,69
0.08984375,64
0.09375,58
0.09765625,55
0.1015625,52
0.10546875,44
0.109375,25
0.11328125,-3
0.1171875,-34
0.12109375,-59
0.125,-72
0.12890625,-71
0.1328125,-57
0.13671875,-39
0.140625,-22
0.14453125,-12
0.1484375,-9
0.15234375,-13
0.15625,-22
0.16015625,-31
0.1640625,-32
0.16796875,-21
0.171875,2
0.17578125,30
0.1796875,55
0.18359375,74
0.1875,87
0.19140625,98
0.1953125,107
0.19921875,108
0.203125,97
0.20703125,71
0.2109375,32
0.21484375,-17
0.21875,-67
0.22265625,-102
0.2265625,-115
0.23046875,-113
0.234375,-101
0.23828125,-85
0.2421875,-68
0.24609375,-54
0.25,-41
0.25390625,-20
0.2578125,10
0.26171875,48
0.265625,84
0.26953125,111
0.2734375,123
0.27734375,117
0.28125,93
0.28515625,55
0.2890625,10
0.29296875,-27
0.296875,-53
0.30078125,-70
0.3046875,-82
0.30859375,-90
0.3125,-96
0.31640625,-102
0.3203125,-101
0.32421875,-92
0.328125,-73
0.33203125,-46
0.3359375,-15
0.33984375,12
0.34375,35
0.34765625,51
0.3515625,61
0.35546875,62
0.359375,61
0.36328125,63
0.3671875,71
0.37109375,79
0.375,82
0.37890625,73
0.3828125,51
0.38671875,16
0.390625,-25
0.39453125,-62
0.3984375,-90
0.40234375,-110
0.40625,-125
0.41015625,-136
0.4140625,-141
0.41796875,-137
0.421875,-122
0.42578125,-94
0.4296875,-53
0.43359375,-8
0.4375,38
0.44140625,78
0.4453125,109
0.44921875,127
0.453125,133
0.45703125,133
0.4609375,128
0.46484375,119
0.46875,105
0.47265625,88
0.4765625,69
0.48046875,44
0.484375,17
0.48828125,-6
0.4921875,-19
0.49609375,-27
0.5,-32
0.50390625,-30
0.5078125,-19
0.51171875,-5
0.515625,4
0.51953125,15
0.5234375,32
0.52734375,49
0.53125,64
0.53515625,79
0.5390625,95
0.54296875,107
0.546875,108
0.55078125,96
0.5546875,67
0.55859375,22
0.5625,-29
0.56640625,-75
0.5703125,-111
0.57421875,-130
0.578125,-125
0.58203125,-99
0.5859375,-66
0.58984375,-40
0.59375,-28
0.59765625,-33
0.6015625,-47
0.60546875,-60
0.609375,-60
0.61328125,-45
0.6171875,-22
0.62109375,0
0.625,14
0.62890625,21
0.6328125,29
0.63671875,43
0.640625,53
0.64453125,50
0.6484375,37
0.65234375,18
0.65625,-2
0.66015625,-18
0.6640625,-25
0.66796875,-26
0.671875,-28
0.67578125,-35
0.6796875,-44
0.68359375,-48
0.6875,-41
0.69140625,-23
0.6953125,5
0.69921875,42
0.703125,80
0.70703125,111
0.7109375,126
0.71484375,122
0.71875,101
0.72265625,73
0.7265625,41
0.73046875,7
0.734375,-25
0.73828125,-57
0.7421875,-90
0.74609375,-122
0.75,-148
0.75390625,-162
0.7578125,-163
0.76171875,-152
0.765625,-133
0.76953125,-105
0.7734375,-68
0.77734375,-28
0.78125,8
0.78515625,38
0.7890625,64
0.79296875,83
0.796875,92
0.80078125,90
0.8046875,79
0.80859375,58
0.8125,26
0.81640625,-10
0.8203125,-38
0.82421875,-54
0.828125,-63
0.83203125,-70
0.8359375,-76
0.83984375,-76
0.84375,-67
0.84765625,-52
0.8515625,-38
0.85546875,-28
0.859375,-22
0.86328125,-18
0.8671875,-9
0.87109375,11
0.875,42
0.87890625,76
0.8828125,101
0.88671875,109
0.890625,104
0.89453125,92
0.8984375,76
0.90234375,56
0.90625,31
0.91015625,2
0.9140625,-28
0.91796875,-57
0.921875,-81
0.92578125,-95
0.9296875,-94
0.93359375,-83
0.9375,-65
0.94140625,-45
0.9453125,-28
0.94921875,-21
0.953125,-25
0.95703125,-34
0.9609375,-42
0.96484375,-42
0.96875,-30
0.97265625,-8
0.9765625,16
0.98046875,38
0.984375,51
0.98828125,52
0.9921875,41
0.99609375,20
1.0,-7
1.00390625,-40
1.0078125,-73
1.01171875,-100
1.015625,-114
1.01953125,-118
1.0234375,-121
1.02734375,-122
1.03125,-119
1.03515625,-110
1.0390625,-94
1.04296875,-66
1.046875,-25
1.05078125,17
1.0546875,44
1.05859375,52
1.0625,44
1.06640625,31
1.0703125,22
1.07421875,25
1.078125,41
1.08203125,57
1.0859375,60
1.08984375,42
1.09375,5
1.09765625,-37
1.1015625,-71
1.10546875,-88
1.109375,-87
1.11328125,-71
1.1171875,-48
1.12109375,-27
1.125,-13
1.12890625,-3
1.1328125,4
1.13671875,9
1.140625,11
1.14453125,14
1.1484375,18
1.15234375,24
1.15625,35
1.16015625,49
1.1640625,60
1.16796875,68
1.171875,66
1.17578125,52
1.1796875,30
1.18359375,8
1.1875,-9
1.19140625,-20
1.1953125,-28
1.19921875,-37
1.203125,-46
1.20703125,-52
1.2109375,-50
1.21484375,-40
1.21875,-25
1.22265625,-12
1.2265625,-5
1.23046875,-4
1.234375,-6
1.23828125,-5
1.2421875,7
1.24609375,26
1.25,41
1.25390625,49
1.2578125,52
1.26171875,53
1.265625,53
1.26953125,51
1.2734375,48
1.27734375,40
1.28125,27
1.28515625,8
1.2890625,-12
1.29296875,-30
1.296875,-44
1.30078125,-51
1.3046875,-49
1.30859375,-42
1.3125,-30
1.31640625,-17
1.3203125,-9
1.32421875,-5
1.328125,-2
1.33203125,1
1.3359375,1
1.33984375,0
1.34375,1
1.34765625,4
1.3515625,9
1.35546875,16
1.359375,18
1.36328125,12
1.3671875,-1
1.37109375,-15
1.375,-24
1.37890625,-29
1.3828125,-31
1.38671875,-32
1.390625,-30
1.39453125,-25
1.3984375,-15
1.40234375,0
1.40625,18
1.41015625,35
1.4140625,46
1.41796875,54
1.421875,63
1.42578125,71
1.4296875,74
1.43359375,70
1.4375,59
1.44140625,43
1.4453125,30
1.44921875,24
1.453125,25
1.45703125,29
1.4609375,27
1.46484375,12
1.46875,-17
1.47265625,-49
1.4765625,-69
1.48046875,-67
1.484375,-41
1.48828125,2
1.4921875,43
1.49609375,65
1.5,66
1.50390625,55
1.5078125,46
1.51171875,45
1.515625,47
1.51953125,49
1.5234375,45
1.52734375,27
1.53125,-1
1.53515625,-24
1.5390625,-34
1.54296875,-30
1.546875,-17
1.55078125,1
1.5546875,20
1.55859375,34
1.5625,44
1.56640625,48
1.5703125,52
1.57421875,58
1.578125,63
1.58203125,60
1.5859375,44
1.58984375,19
1.59375,-9
1.59765625,-30
1.6015625,-36
