Time,O1
0.0,275
0.00390625,266
0.0078125,248
0.01171875,224
0.015625,203
0.01953125,195
0.0234375,200
0.02734375,212
0.03125,221
0.03515625,219
0.0390625,205
0.04296875,180
0.046875,154
0.05078125,144
0.0546875,153
0.05859375,170
0.0625,184
0.06640625,194
0.0703125,198
0.07421875,198
0.078125,198
0.08203125,206
0.0859375,223
0.08984375,244
0.09375,263
0.09765625,275
0.1015625,276
0.10546875,266
0.109375,247
0.11328125,223
0.1171875,200
0.12109375,179
0.125,164
0.12890625,152
0.1328125,143
0.13671875,144
0.140625,156
0.14453125,174
0.1484375,192
0.15234375,204
0.15625,210
0.16015625,210
0.1640625,210
0.16796875,217
0.171875,227
0.17578125,233
0.1796875,229
0.18359375,213
0.1875,191
0.19140625,163
0.1953125,134
0.19921875,111
0.203125,103
0.20703125,109
0.2109375,125
0.21484375,147
0.21875,171
0.22265625,194
0.2265625,212
0.23046875,225
0.234375,236
0.23828125,248
0.2421875,256
0.24609375,256
0.25,248
0.25390625,231
0.2578125,209
0.26171875,188
0.265625,173
0.26953125,167
0.2734375,174
0.27734375,194
0.28125,214
0.28515625,218
0.2890625,206
0.29296875,185
0.296875,159
0.30078125,137
0.3046875,126
0.30859375,128
0.3125,143
0.31640625,165
0.3203125,190
0.32421875,211
0.328125,225
0.33203125,229
0.3359375,223
0.33984375,210
0.34375,198
0.34765625,189
0.3515625,189
0.35546875,195
0.359375,203
0.36328125,213
0.3671875,224
0.37109375,232
0.375,231
0.37890625,217
0.3828125,194
0.38671875,166
0.390625,136
0.39453125,109
0.3984375,95
0.40234375,97
0.40625,114
0.41015625,140
0.4140625,170
0.41796875,196
0.421875,211
0.42578125,213
0.4296875,208
0.43359375,198
0.4375,185
0.44140625,174
0.4453125,169
0.44921875,168
0.453125,167
0.45703125,165
0.4609375,166
0.46484375,165
0.46875,156
0.47265625,140
0.4765625,121
0.48046875,100
0.484375,80
0.48828125,68
0.4921875,73
0.49609375,95
0.5,129
0.50390625,163
0.5078125,190
0.51171875,204
0.515625,208
0.51953125,206
0.5234375,204
0.52734375,206
0.53125,207
0.53515625,198
0.5390625,178
0.54296875,151
0.546875,125
0.55078125,103
0.5546875,86
0.55859375,74
0.5625,68
0.56640625,67
0.5703125,68
0.57421875,76
0.578125,96
0.58203125,120
0.5859375,135
0.58984375,136
0.59375,132
0.59765625,130
0.6015625,131
0.60546875,142
0.609375,163
0.61328125,187
0.6171875,200
0.62109375,197
0.625,180
0.62890625,156
0.6328125,132
0.63671875,120
0.640625,120
0.64453125,125
0.6484375,130
0.65234375,132
0.65625,128
0.66015625,120
0.6640625,112
0.66796875,109
0.671875,111
0.67578125,116
0.6796875,123
0.68359375,133
0.6875,146
0.69140625,159
0.6953125,167
0.69921875,167
0.703125,167
0.70703125,169
0.7109375,169
0.71484375,162
0.71875,148
0.72265625,132
0.7265625,117
0.73046875,107
0.734375,104
0.73828125,108
0.7421875,109
0.74609375,97
0.75,79
0.75390625,68
0.7578125,68
0.76171875,74
0.765625,79
0.76953125,83
0.7734375,86
0.77734375,90
0.78125,100
0.78515625,123
0.7890625,147
0.79296875,155
0.796875,140
0.80078125,107
0.8046875,67
0.80859375,29
0.8125,4
0.81640625,-1
0.8203125,11
0.82421875,34
0.828125,61
0.83203125,88
0.8359375,113
0.83984375,129
0.84375,132
0.84765625,128
0.8515625,125
0.85546875,126
0.859375,130
0.86328125,135
0.8671875,138
0.87109375,137
0.875,136
0.87890625,138
0.8828125,147
0.88671875,157
0.890625,160
0.89453125,152
0.8984375,133
0.90234375,108
0.90625,81
0.91015625,58
0.9140625,45
0.91796875,43
0.921875,52
0.92578125,69
0.9296875,88
0.93359375,101
0.9375,103
0.94140625,96
0.9453125,89
0.94921875,88
0.953125,96
0.95703125,109
0.9609375,125
0.96484375,135
0.96875,134
0.97265625,121
0.9765625,102
0.98046875,83
0.984375,62
0.98828125,37
0.9921875,13
0.99609375,-4
1.0,-11
1.00390625,-8
1.0078125,3
1.01171875,21
1.015625,36
1.01953125,42
1.0234375,39
1.02734375,35
1.03125,39
1.03515625,51
1.0390625,71
1.04296875,95
1.046875,118
1.05078125,134
1.0546875,134
1.05859375,123
1.0625,111
1.06640625,107
1.0703125,109
1.07421875,108
1.078125,103
1.08203125,88
1.0859375,60
1.08984375,24
1.09375,-6
1.09765625,-21
1.1015625,-26
1.10546875,-25
1.109375,-22
1.11328125,-15
1.1171875,-3
1.12109375,14
1.125,33
1.12890625,49
1.1328125,61
1.13671875,67
1.140625,73
1.14453125,84
1.1484375,99
1.15234375,111
1.15625,117
1.16015625,110
1.1640625,90
1.16796875,64
1.171875,43
1.17578125,30
1.1796875,24
1.18359375,23
1.1875,24
1.19140625,24
1.1953125,24
1.19921875,29
1.203125,41
1.20703125,59
1.2109375,77
1.21484375,87
1.21875,87
1.22265625,80
1.2265625,73
1.23046875,71
1.234375,76
1.23828125,87
1.2421875,97
1.24609375,98
1.25,89
1.25390625,72
1.2578125,50
1.26171875,27
1.265625,11
1.26953125,5
1.2734375,9
1.27734375,18
1.28125,28
1.28515625,34
1.2890625,31
1.29296875,20
1.296875,6
1.30078125,-2
1.3046875,-3
1.30859375,2
1.3125,17
1.31640625,39
1.3203125,62
1.32421875,75
1.328125,77
1.33203125,68
1.3359375,50
1.33984375,31
1.34375,17
1.34765625,11
1.3515625,8
1.35546875,2
1.359375,-5
1.36328125,-12
1.3671875,-15
1.37109375,-11
1.375,-2
1.37890625,10
1.3828125,20
1.38671875,26
1.390625,31
1.39453125,41
1.3984375,56
1.40234375,70
1.40625,78
1.41015625,83
1.4140625,85
1.41796875,82
1.421875,76
1.42578125,72
1.4296875,69
1.43359375,61
1.4375,43
1.44140625,17
1.4453125,-13
1.44921875,-45
1.453125,-77
1.45703125,-100
1.4609375,-107
1.46484375,-96
1.46875,-69
1.47265625,-35
1.4765625,-2
1.48046875,19
1.484375,28
1.48828125,30
1.4921875,27
1.49609375,28
1.5,37
1.50390625,53
1.5078125,67
1.51171875,75
1.515625,75
1.51953125,65
1.5234375,44
1.52734375,21
1.53125,1
1.53515625,-11
1.5390625,-14
1.54296875,-9
1.546875,-2
1.55078125,-2
1.5546875,-8
1.55859375,-11
1.5625,-7
1.56640625,9
1.5703125,36
1.57421875,71
1.578125,102
1.58203125,122
1.5859375,127
1.58984375,121
1.59375,117
1.59765625,120
1.6015625,126
1.60546875,124
1.609375,109
1.61328125,84
1.6171875,50
1.62109375,14
1.625,-11
1.62890625,-21
1.6328125,-25
1.63671875,-33
1.640625,-42
1.64453125,-45
1.6484375,-38
1.65234375,-26
1.65625,-9
1.66015625,10
1.6640625,26
1.66796875,42
1.671875,60
1.67578125,81
1.6796875,96
1.68359375,98
1.6875,87
1.69140625,72
1.6953125,57
1.69921875,45
1.703125,36
1.70703125,28
1.7109375,19
1.71484375,6
1.71875,-10
1.72265625,-23
1.7265625,-32
1.73046875,-36
1.734375,-37
1.73828125,-31
1.7421875,-20
1.74609375,-8
1.75,4
1.75390625,18
1.7578125,35
1.76171875,51
1.765625,64
1.76953125,69
1.7734375,64
1.77734375,51
1.78125,35
1.78515625,23
1.7890625,17
1.79296875,17
1.796875,18
1.80078125,14
1.8046875,6
1.80859375,-7
1.8125,-21
1.81640625,-29
1.8203125,-26
1.82421875,-13
1.828125,6
1.83203125,25
1.8359375,40
1.83984375,47
1.84375,42
1.84765625,30
1.8515625,21
1.85546875,18
1.859375,21
1.86328125,25
1.8671875,28
1.87109375,25
1.875,15
1.87890625,2
1.8828125,-10
1.88671875,-20
1.890625,-30
1.89453125,-42
1.8984375,-51
1.90234375,-53
1.90625,-45
1.91015625,-31
1.9140625,-17
1.91796875,-3
1.921875,10
1.92578125,22
1.9296875,34
1.93359375,45
1.9375,52
1.94140625,54
1.9453125,52
1.94921875,47
1.953125,42
1.95703125,37
1.9609375,30
1.96484375,18
1.96875,2
1.97265625,-15
1.9765625,-29
1.98046875,-37
1.984375,-41
1.98828125,-42
1.9921875,-41
1.99609375,-41
2.0,-45
2.00390625,-46
2.0078125,-43
2.01171875,-32
2.015625,-11
2.01953125,14
2.0234375,33
2.02734375,43
2.03125,48
2.03515625,44
2.0390625,30
2.04296875,9
2.046875,-14
2.05078125,-37
2.0546875,-56
2.05859375,-66
2.0625,-64
2.06640625,-58
2.0703125,-56
2.07421875,-63
2.078125,-75
2.08203125,-82
2.0859375,-73
2.08984375,-48
2.09375,-17
2.09765625,15
2.1015625,37
2.10546875,44
2.109375,37
2.11328125,27
2.1171875,22
2.12109375,19
2.125,15
2.12890625,11
2.1328125,4
2.13671875,-13
2.140625,-41
2.14453125,-67
2.1484375,-88
2.15234375,-101
2.15625,-108
2.16015625,-105
2.1640625,-95
2.16796875,-86
2.171875,-78
2.17578125,-67
2.1796875,-53
2.18359375,-40
2.1875,-30
2.19140625,-19
2.1953125,-9
2.19921875,-1
2.203125,4
2.20703125,3
2.2109375,-1
2.21484375,-8
2.21875,-16
2.22265625,-25
2.2265625,-35
2.23046875,-44
2.234375,-55
2.23828125,-68
2.2421875,-82
2.24609375,-97
2.25,-112
2.25390625,-122
2.2578125,-120
2.26171875,-106
2.265625,-83
