Time,O1
0.0,34
0.00390625,49
0.0078125,59
0.01171875,69
0.015625,77
0.01953125,76
0.0234375,66
0.02734375,52
0.03125,39
0.03515625,28
0.0390625,23
0.04296875,24
0.046875,23
0.05078125,12
0.0546875,-10
0.05859375,-38
0.0625,-62
0.06640625,-75
0.0703125,-70
0.07421875,-48
0.078125,-16
0.08203125,15
0.0859375,35
0.08984375,40
0.09375,36
0.09765625,35
0.1015625,43
0.10546875,60
0.109375,78
0.11328125,90
0.1171875,88
0.12109375,70
0.125,44
0.12890625,21
0.1328125,6
0.13671875,-5
0.140625,-15
0.14453125,-23
0.1484375,-29
0.15234375,-33
0.15625,-38
0.16015625,-42
0.1640625,-41
0.16796875,-30
0.171875,-8
0.17578125,24
0.1796875,60
0.18359375,89
0.1875,102
0.19140625,100
0.1953125,92
0.19921875,89
0.203125,90
0.20703125,88
0.2109375,78
0.21484375,58
0.21875,37
0.22265625,22
0.2265625,18
0.23046875,20
0.234375,21
0.23828125,15
0.2421875,3
0.24609375,-10
0.25,-18
0.25390625,-21
0.2578125,-23
0.26171875,-18
0.265625,-5
0.26953125,17
0.2734375,43
0.27734375,71
0.28125,94
0.28515625,102
0.2890625,95
0.29296875,81
0.296875,67
0.30078125,53
0.3046875,34
0.30859375,13
0.3125,-4
0.31640625,-14
0.3203125,-18
0.32421875,-22
0.328125,-27
0.33203125,-37
0.3359375,-55
0.33984375,-75
0.34375,-84
0.34765625,-76
0.3515625,-55
0.35546875,-31
0.359375,-5
0.36328125,22
0.3671875,47
0.37109375,66
0.375,81
0.37890625,86
0.3828125,76
0.38671875,53
0.390625,29
0.39453125,14
0.3984375,10
0.40234375,13
0.40625,15
0.41015625,8
0.4140625,-11
0.41796875,-34
0.421875,-51
0.42578125,-60
0.4296875,-59
0.43359375,-47
0.4375,-31
0.44140625,-16
0.4453125,-3
0.44921875,12
0.453125,25
0.45703125,28
0.4609375,21
0.46484375,10
0.46875,2
0.47265625,-1
0.4765625,3
0.48046875,18
0.484375,39
0.48828125,60
0.4921875,74
0.49609375,80
0.5,79
0.50390625,72
0.5078125,62
0.51171875,58
0.515625,65
0.51953125,78
0.5234375,89
0.52734375,90
0.53125,79
0.53515625,60
0.5390625,42
0.54296875,30
0.546875,22
0.55078125,16
0.5546875,12
0.55859375,13
0.5625,18
0.56640625,23
0.5703125,25
0.57421875,20
0.578125,3
0.58203125,-22
0.5859375,-43
0.58984375,-51
0.59375,-50
0.59765625,-49
0.6015625,-53
0.60546875,-54
0.609375,-48
0.61328125,-34
0.6171875,-9
0.62109375,26
0.625,65
0.62890625,93
0.6328125,106
0.63671875,115
0.640625,123
0.64453125,125
0.6484375,120
0.65234375,107
0.65625,86
0.66015625,60
0.6640625,38
0.66796875,22
0.671875,11
0.67578125,2
0.6796875,-11
0.68359375,-34
0.6875,-59
0.69140625,-73
0.6953125,-69
0.69921875,-55
0.703125,-37
0.70703125,-16
0.7109375,5
0.71484375,23
0.71875,35
0.72265625,44
0.7265625,50
0.73046875,49
0.734375,40
0.73828125,26
0.7421875,14
0.74609375,6
0.75,1
0.75390625,-1
0.7578125,-6
0.76171875,-17
0.765625,-35
0.76953125,-58
0.7734375,-80
0.77734375,-97
0.78125,-101
0.78515625,-92
0.7890625,-73
0.79296875,-50
0.796875,-28
0.80078125,-2
0.8046875,28
0.80859375,55
0.8125,73
0.81640625,84
0.8203125,86
0.82421875,73
0.828125,44
0.83203125,11
0.8359375,-14
0.83984375,-31
0.84375,-44
0.84765625,-51
0.8515625,-51
0.85546875,-52
0.859375,-57
0.86328125,-61
0.8671875,-54
0.87109375,-37
0.875,-16
0.87890625,1
0.8828125,9
0.88671875,9
0.890625,6
0.89453125,7
0.8984375,13
0.90234375,25
0.90625,39
0.91015625,49
0.9140625,51
0.91796875,46
0.921875,37
0.92578125,24
0.9296875,2
0.93359375,-29
0.9375,-58
