Time,O1
0.0,41
0.00390625,28
0.0078125,14
0.01171875,2
0.015625,-10
0.01953125,-23
0.0234375,-36
0.02734375,-44
0.03125,-46
0.03515625,-42
0.0390625,-30
0.04296875,-11
0.046875,14
0.05078125,40
0.0546875,66
0.05859375,90
0.0625,104
0.06640625,104
0.0703125,93
0.07421875,76
0.078125,55
0.08203125,39
0.0859375,35
0.08984375,39
0.09375,45
0.09765625,43
0.1015625,34
0.10546875,20
0.109375,4
0.11328125,-8
0.1171875,-10
0.12109375,-3
0.125,8
0.12890625,20
0.1328125,29
0.13671875,37
0.140625,47
0.14453125,63
0.1484375,79
0.15234375,89
0.15625,92
0.16015625,90
0.1640625,88
0.16796875,84
0.171875,80
0.17578125,70
0.1796875,52
0.18359375,27
0.1875,3
0.19140625,-9
0.1953125,-6
0.19921875,7
0.203125,21
0.20703125,27
0.2109375,25
0.21484375,19
0.21875,18
0.22265625,29
0.2265625,51
0.23046875,73
0.234375,84
0.23828125,82
0.2421875,74
0.24609375,65
0.25,57
0.25390625,50
0.2578125,43
0.26171875,30
0.265625,8
0.26953125,-18
0.2734375,-41
0.27734375,-54
0.28125,-61
0.28515625,-64
0.2890625,-61
0.29296875,-51
0.296875,-34
0.30078125,-15
0.3046875,2
0.30859375,15
0.3125,25
0.31640625,34
0.3203125,41
0.32421875,49
0.328125,58
0.33203125,63
0.3359375,60
0.33984375,44
0.34375,20
0.34765625,-3
0.3515625,-23
0.35546875,-37
0.359375,-42
0.36328125,-39
0.3671875,-35
0.37109375,-37
0.375,-44
0.37890625,-52
0.3828125,-59
0.38671875,-63
0.390625,-56
0.39453125,-37
0.3984375,-9
0.40234375,18
0.40625,37
0.41015625,43
0.4140625,33
0.41796875,13
0.421875,-7
0.42578125,-18
0.4296875,-21
0.43359375,-18
0.4375,-15
0.44140625,-14
0.4453125,-13
0.44921875,-11
0.453125,-12
0.45703125,-19
0.4609375,-31
0.46484375,-45
0.46875,-56
0.47265625,-56
0.4765625,-42
0.48046875,-19
0.484375,1
0.48828125,14
0.4921875,19
0.49609375,18
0.5,14
0.50390625,11
0.5078125,11
0.51171875,14
0.515625,16
0.51953125,14
0.5234375,8
0.52734375,1
0.53125,-7
0.53515625,-15
0.5390625,-23
0.54296875,-29
0.546875,-32
0.55078125,-32
0.5546875,-27
0.55859375,-17
0.5625,-6
0.56640625,6
0.5703125,14
0.57421875,19
0.578125,25
0.58203125,34
0.5859375,45
0.58984375,54
0.59375,60
0.59765625,63
0.6015625,60
0.60546875,52
0.609375,43
0.61328125,32
0.6171875,16
0.62109375,-2
0.625,-20
0.62890625,-35
0.6328125,-47
0.63671875,-57
0.640625,-63
0.64453125,-66
0.6484375,-66
0.65234375,-63
0.65625,-54
0.66015625,-37
0.6640625,-14
0.66796875,7
0.671875,22
0.67578125,32
0.6796875,39
0.68359375,44
0.6875,47
0.69140625,50
0.6953125,47
0.69921875,34
0.703125,11
0.70703125,-15
0.7109375,-39
0.71484375,-57
0.71875,-68
0.72265625,-71
0.7265625,-71
0.73046875,-68
0.734375,-62
0.73828125,-51
0.7421875,-39
0.74609375,-22
0.75,1
0.75390625,28
0.7578125,51
0.76171875,69
0.765625,81
0.76953125,86
0.7734375,84
0.77734375,80
0.78125,75
0.78515625,67
0.7890625,52
0.79296875,33
0.796875,14
0.80078125,-3
0.8046875,-21
0.80859375,-39
0.8125,-55
0.81640625,-69
0.8203125,-79
0.82421875,-77
0.828125,-58
0.83203125,-31
0.8359375,-7
0.83984375,14
0.84375,28
0.84765625,30
0.8515625,24
0.85546875,18
0.859375,18
0.86328125,21
0.8671875,23
0.87109375,24
0.875,21
0.87890625,8
0.8828125,-13
0.88671875,-33
0.890625,-46
0.89453125,-55
0.8984375,-58
0.90234375,-55
0.90625,-49
0.91015625,-46
0.9140625,-44
0.91796875,-41
0.921875,-34
0.92578125,-24
0.9296875,-12
0.93359375,4
0.9375,20
0.94140625,30
0.9453125,36
0.94921875,40
0.953125,44
0.95703125,49
0.9609375,52
0.96484375,50
0.96875,40
0.97265625,23
0.9765625,1
0.98046875,-21
0.984375,-39
0.98828125,-52
0.9921875,-61
0.99609375,-67
1.0,-71
1.00390625,-70
1.0078125,-63
1.01171875,-52
1.015625,-36
1.01953125,-18
1.0234375,1
1.02734375,21
1.03125,39
1.03515625,54
1.0390625,63
1.04296875,65
1.046875,60
1.05078125,50
1.0546875,41
1.05859375,34
1.0625,28
1.06640625,23
1.0703125,19
1.07421875,14
1.078125,6
1.08203125,-1
1.0859375,-6
1.08984375,-8
1.09375,-9
1.09765625,-4
1.1015625,10
1.10546875,28
