Time,O1
0.0,51
0.00390625,43
0.0078125,37
0.01171875,35
0.015625,33
0.01953125,30
0.0234375,29
0.02734375,32
0.03125,39
0.03515625,46
0.0390625,50
0.04296875,47
0.046875,36
0.05078125,15
0.0546875,-12
0.05859375,-40
0.0625,-61
0.06640625,-71
0.0703125,-68
0.07421875,-51
0.078125,-25
0.08203125,5
0.0859375,27
0.08984375,35
0.09375,35
0.09765625,36
0.1015625,41
0.10546875,50
0.109375,59
0.11328125,64
0.1171875,56
0.12109375,33
0.125,5
0.12890625,-20
0.1328125,-41
0.13671875,-62
0.140625,-78
0.14453125,-87
0.1484375,-89
0.15234375,-82
0.15625,-65
0.16015625,-37
0.1640625,-3
0.16796875,29
0.171875,56
0.17578125,80
0.1796875,98
0.18359375,104
0.1875,96
0.19140625,81
0.1953125,61
0.19921875,37
0.203125,11
0.20703125,-16
0.2109375,-44
0.21484375,-66
0.21875,-74
0.22265625,-66
0.2265625,-50
0.23046875,-35
0.234375,-25
0.23828125,-24
0.2421875,-28
0.24609375,-29
0.25,-18
0.25390625,-3
0.2578125,5
0.26171875,5
0.265625,3
0.26953125,8
0.2734375,18
0.27734375,30
0.28125,42
0.28515625,48
0.2890625,45
0.29296875,37
0.296875,32
0.30078125,32
0.3046875,32
0.30859375,27
0.3125,18
0.31640625,8
0.3203125,-1
0.32421875,-11
0.328125,-20
0.33203125,-28
0.3359375,-34
0.33984375,-37
0.34375,-36
0.34765625,-30
0.3515625,-17
0.35546875,-1
0.359375,11
0.36328125,20
0.3671875,34
0.37109375,51
0.375,64
0.37890625,73
0.3828125,82
0.38671875,83
0.390625,72
0.39453125,51
0.3984375,28
0.40234375,6
0.40625,-17
0.41015625,-39
0.4140625,-58
0.41796875,-71
0.421875,-76
0.42578125,-68
0.4296875,-48
0.43359375,-23
0.4375,0
0.44140625,16
0.4453125,22
0.44921875,20
0.453125,14
0.45703125,11
0.4609375,7
0.46484375,-2
0.46875,-20
0.47265625,-44
0.4765625,-68
0.48046875,-87
0.484375,-92
0.48828125,-86
0.4921875,-75
0.49609375,-66
0.5,-63
0.50390625,-68
0.5078125,-73
0.51171875,-68
0.515625,-47
0.51953125,-17
0.5234375,11
0.52734375,30
0.53125,38
0.53515625,37
0.5390625,28
0.54296875,21
0.546875,24
0.55078125,37
0.5546875,57
0.55859375,75
0.5625,88
0.56640625,89
0.5703125,73
0.57421875,41
0.578125,4
0.58203125,-30
0.5859375,-55
0.58984375,-72
0.59375,-82
0.59765625,-84
0.6015625,-75
0.60546875,-53
0.609375,-24
0.61328125,1
0.6171875,9
0.62109375,-1
0.625,-22
0.62890625,-38
0.6328125,-34
0.63671875,-6
0.640625,33
0.64453125,62
0.6484375,69
0.65234375,51
0.65625,21
0.66015625,-11
0.6640625,-37
0.66796875,-52
0.671875,-58
0.67578125,-61
0.6796875,-63
0.68359375,-60
0.6875,-49
0.69140625,-30
0.6953125,-2
0.69921875,31
0.703125,60
0.70703125,80
0.7109375,91
0.71484375,94
0.71875,90
0.72265625,79
0.7265625,68
0.73046875,58
0.734375,48
0.73828125,38
0.7421875,32
0.74609375,28
0.75,22
0.75390625,11
0.7578125,-5
0.76171875,-19
0.765625,-30
0.76953125,-34
0.7734375,-31
0.77734375,-20
0.78125,-7
0.78515625,5
0.7890625,11
0.79296875,12
0.796875,12
0.80078125,20
0.8046875,37
0.80859375,61
0.8125,81
0.81640625,89
0.8203125,81
0.82421875,57
0.828125,24
0.83203125,-9
0.8359375,-32
0.83984375,-44
0.84375,-48
0.84765625,-42
0.8515625,-29
0.85546875,-18
0.859375,-15
0.86328125,-17
0.8671875,-24
0.87109375,-33
0.875,-36
0.87890625,-26
0.8828125,-11
0.88671875,0
0.890625,7
0.89453125,16
0.8984375,25
0.90234375,37
0.90625,52
0.91015625,69
0.9140625,80
0.91796875,79
0.921875,64
0.92578125,41
0.9296875,19
0.93359375,2
0.9375,-8
0.94140625,-7
0.9453125,8
0.94921875,27
0.953125,36
0.95703125,37
0.9609375,35
0.96484375,32
0.96875,31
0.97265625,35
0.9765625,41
0.98046875,40
0.984375,29
0.98828125,17
0.9921875,14
0.99609375,20
1.0,30
1.00390625,39
1.0078125,38
1.01171875,24
1.015625,2
1.01953125,-18
1.0234375,-34
1.02734375,-45
1.03125,-53
1.03515625,-60
1.0390625,-65
1.04296875,-69
1.046875,-68
1.05078125,-60
1.0546875,-43
1.05859375,-17
1.0625,11
1.06640625,38
1.0703125,56
1.07421875,58
1.078125,50
1.08203125,41
1.0859375,36
1.08984375,34
1.09375,36
1.09765625,38
1.1015625,32
1.10546875,12
1.109375,-23
1.11328125,-69
1.1171875,-118
1.12109375,-155
1.125,-165
1.12890625,-143
1.1328125,-96
1.13671875,-38
1.140625,11
1.14453125,34
1.1484375,28
1.15234375,9
1.15625,-5
1.16015625,-5
1.1640625,8
1.16796875,30
1.171875,55
1.17578125,71
1.1796875,75
1.18359375,68
1.1875,53
1.19140625,31
1.1953125,5
1.19921875,-19
1.203125,-38
1.20703125,-46
1.2109375,-40
1.21484375,-27
1.21875,-16
1.22265625,-11
1.2265625,-9
1.23046875,-4
1.234375,5
1.23828125,21
1.2421875,41
1.24609375,62
1.25,77
1.25390625,78
1.2578125,67
1.26171875,51
1.265625,39
1.26953125,29
1.2734375,18
1.27734375,5
1.28125,-9
1.28515625,-24
1.2890625,-43
1.29296875,-62
1.296875,-79
1.30078125,-95
1.3046875,-114
1.30859375,-132
1.3125,-142
1.31640625,-136
1.3203125,-109
1.32421875,-65
1.328125,-17
1.33203125,26
1.3359375,57
1.33984375,77
1.34375,85
1.34765625,86
1.3515625,82
1.35546875,71
1.359375,51
1.36328125,21
1.3671875,-20
1.37109375,-59
1.375,-83
1.37890625,-90
1.3828125,-86
1.38671875,-76
1.390625,-59
1.39453125,-39
1.3984375,-28
1.40234375,-24
1.40625,-19
1.41015625,-11
1.4140625,-7
1.41796875,-4
1.421875,9
1.42578125,33
1.4296875,56
1.43359375,69
1.4375,74
1.44140625,71
1.4453125,63
1.44921875,53
1.453125,45
1.45703125,34
1.4609375,15
1.46484375,-15
1.46875,-50
1.47265625,-83
1.4765625,-110
1.48046875,-127
1.484375,-128
1.48828125,-110
1.4921875,-79
1.49609375,-40
1.5,-2
1.50390625,29
1.5078125,48
1.51171875,61
1.515625,78
1.51953125,103
1.5234375,126
1.52734375,135
1.53125,124
1.53515625,95
1.5390625,60
1.54296875,28
1.546875,7
1.55078125,-2
1.5546875,-7
1.55859375,-24
1.5625,-55
1.56640625,-85
1.5703125,-103
1.57421875,-106
1.578125,-88
1.58203125,-51
1.5859375,-9
1.58984375,21
1.59375,36
1.59765625,43
1.6015625,48
1.60546875,54
1.609375,64
1.61328125,78
1.6171875,88
1.62109375,88
1.625,81
1.62890625,73
1.6328125,65
1.63671875,52
1.640625,33
1.64453125,10
1.6484375,-18
1.65234375,-47
1.65625,-76
1.66015625,-96
1.6640625,-106
1.66796875,-110
1.671875,-107
1.67578125,-87
1.6796875,-48
1.68359375,-1
1.6875,41
1.69140625,76
1.6953125,99
1.69921875,111
1.703125,118
1.70703125,131
1.7109375,149
1.71484375,162
1.71875,158
1.72265625,137
1.7265625,99
1.73046875,50
1.734375,0
1.73828125,-44
1.7421875,-78
1.74609375,-102
1.75,-114
1.75390625,-113
1.7578125,-99
1.76171875,-75
1.765625,-39
1.76953125,5
1.7734375,43
1.77734375,67
1.78125,79
1.78515625,84
1.7890625,87
1.79296875,93
1.796875,103
1.80078125,109
1.8046875,99
1.80859375,67
1.8125,16
1.81640625,-39
1.8203125,-84
1.82421875,-112
1.828125,-122
1.83203125,-113
1.8359375,-95
1.83984375,-79
1.84375,-75
1.84765625,-81
1.8515625,-87
1.85546875,-85
1.859375,-64
1.86328125,-20
1.8671875,38
1.87109375,91
1.875,120
1.87890625,127
1.8828125,118
1.88671875,103
1.890625,86
1.89453125,66
1.8984375,41
1.90234375,10
1.90625,-30
1.91015625,-76
1.9140625,-116
1.91796875,-137
1.921875,-140
1.92578125,-131
1.9296875,-110
1.93359375,-76
1.9375,-41
1.94140625,-14
1.9453125,7
1.94921875,33
1.953125,66
1.95703125,100
1.9609375,125
1.96484375,139
1.96875,140
1.97265625,127
1.9765625,98
1.98046875,58
1.984375,15
1.98828125,-26
1.9921875,-66
1.99609375,-98
2.0,-111
2.00390625,-104
2.0078125,-87
2.01171875,-69
2.015625,-53
2.01953125,-42
2.0234375,-38
2.02734375,-37
2.03125,-29
2.03515625,-10
2.0390625,17
2.04296875,48
2.046875,75
2.05078125,94
2.0546875,103
2.05859375,107
2.0625,109
2.06640625,104
2.0703125,89
2.07421875,65
2.078125,35
2.08203125,0
2.0859375,-38
2.08984375,-71
2.09375,-92
2.09765625,-100
2.1015625,-97
2.10546875,-81
2.109375,-53
2.11328125,-23
2.1171875,0
2.12109375,13
2.125,22
2.12890625,33
