Time,O1
0.0,-8
0.00390625,1
0.0078125,7
0.01171875,6
0.015625,0
0.01953125,-7
0.0234375,-14
0.02734375,-17
0.03125,-16
0.03515625,-13
0.0390625,-14
0.04296875,-27
0.046875,-51
0.05078125,-76
0.0546875,-91
0.05859375,-92
0.0625,-78
0.06640625,-50
0.0703125,-13
0.07421875,22
0.078125,49
0.08203125,61
0.0859375,59
0.08984375,48
0.09375,34
0.09765625,19
0.1015625,4
0.10546875,-12
0.109375,-31
0.11328125,-57
0.1171875,-87
0.12109375,-116
0.125,-137
0.12890625,-140
0.1328125,-126
0.13671875,-99
0.140625,-66
0.14453125,-34
0.1484375,-11
0.15234375,-1
0.15625,-3
0.16015625,-13
0.1640625,-22
0.16796875,-24
0.171875,-19
0.17578125,-9
0.1796875,-1
0.18359375,0
0.1875,-10
0.19140625,-25
0.1953125,-35
0.19921875,-39
0.203125,-43
0.20703125,-52
0.2109375,-69
0.21484375,-89
0.21875,-104
0.22265625,-108
0.2265625,-102
0.23046875,-88
0.234375,-68
0.23828125,-44
0.2421875,-18
0.24609375,7
0.25,33
0.25390625,54
0.2578125,62
0.26171875,55
0.265625,40
0.26953125,22
0.2734375,3
0.27734375,-16
0.28125,-29
0.28515625,-33
0.2890625,-31
0.29296875,-29
0.296875,-30
0.30078125,-34
0.3046875,-41
0.30859375,-48
0.3125,-52
0.31640625,-52
0.3203125,-47
0.32421875,-33
0.328125,-16
0.33203125,1
0.3359375,15
0.33984375,28
0.34375,34
0.34765625,34
0.3515625,31
0.35546875,29
0.359375,28
0.36328125,24
0.3671875,18
0.37109375,17
0.375,21
0.37890625,24
0.3828125,19
0.38671875,9
0.390625,-4
0.39453125,-18
0.3984375,-29
0.40234375,-33
0.40625,-30
0.41015625,-24
0.4140625,-19
0.41796875,-13
0.421875,-4
0.42578125,9
0.4296875,23
0.43359375,37
0.4375,48
0.44140625,50
0.4453125,41
0.44921875,25
0.453125,6
0.45703125,-14
0.4609375,-28
0.46484375,-31
0.46875,-29
0.47265625,-34
0.4765625,-49
0.48046875,-68
0.484375,-84
0.48828125,-96
0.4921875,-96
0.49609375,-81
0.5,-53
0.50390625,-22
0.5078125,6
0.51171875,26
0.515625,37
0.51953125,40
0.5234375,35
0.52734375,24
0.53125,17
0.53515625,18
0.5390625,26
0.54296875,31
0.546875,25
0.55078125,4
0.5546875,-30
0.55859375,-67
0.5625,-96
0.56640625,-104
0.5703125,-88
0.57421875,-56
0.578125,-26
0.58203125,-5
0.5859375,4
0.58984375,4
0.59375,-2
0.59765625,-11
0.6015625,-20
0.60546875,-23
0.609375,-16
0.61328125,2
0.6171875,26
0.62109375,51
0.625,74
0.62890625,87
0.6328125,85
0.63671875,70
0.640625,48
0.64453125,23
0.6484375,2
0.65234375,-11
0.65625,-18
0.66015625,-24
0.6640625,-33
0.66796875,-44
0.671875,-55
0.67578125,-60
0.6796875,-53
0.68359375,-34
0.6875,-9
0.69140625,17
0.6953125,44
0.69921875,67
0.703125,83
0.70703125,90
0.7109375,90
0.71484375,84
0.71875,77
0.72265625,73
0.7265625,68
0.73046875,54
0.734375,27
0.73828125,-7
0.7421875,-35
0.74609375,-49
0.75,-47
0.75390625,-35
0.7578125,-21
0.76171875,-12
0.765625,-9
0.76953125,-5
0.7734375,4
0.77734375,20
0.78125,39
0.78515625,56
0.7890625,67
0.79296875,77
0.796875,85
0.80078125,84
0.8046875,71
0.80859375,51
0.8125,27
0.81640625,3
0.8203125,-10
0.82421875,-9
0.828125,-3
0.83203125,-4
0.8359375,-12
0.83984375,-26
0.84375,-36
0.84765625,-36
0.8515625,-25
0.85546875,-6
0.859375,16
0.86328125,36
0.8671875,50
0.87109375,59
0.875,68
0.87890625,77
0.8828125,84
0.88671875,92
0.890625,104
0.89453125,117
0.8984375,120
0.90234375,106
0.90625,74
0.91015625,39
0.9140625,14
0.91796875,5
0.921875,9
0.92578125,17
0.9296875,17
0.93359375,5
0.9375,-15
0.94140625,-32
0.9453125,-37
0.94921875,-30
0.953125,-12
0.95703125,12
0.9609375,39
0.96484375,65
0.96875,82
0.97265625,83
0.9765625,73
0.98046875,61
0.984375,50
0.98828125,37
0.9921875,18
0.99609375,-6
1.0,-32
1.00390625,-54
1.0078125,-64
1.01171875,-59
1.015625,-43
1.01953125,-30
1.0234375,-28
1.02734375,-35
1.03125,-42
1.03515625,-43
1.0390625,-34
1.04296875,-16
1.046875,12
1.05078125,43
1.0546875,66
1.05859375,73
1.0625,63
1.06640625,45
1.0703125,26
1.07421875,8
1.078125,-5
1.08203125,-11
1.0859375,-15
1.08984375,-24
1.09375,-32
