Time,O1
0.0,-60
0.00390625,-49
0.0078125,-44
0.01171875,-36
0.015625,-20
0.01953125,3
0.0234375,27
0.02734375,51
0.03125,72
0.03515625,84
0.0390625,86
0.04296875,83
0.046875,79
0.05078125,67
0.0546875,49
0.05859375,32
0.0625,22
0.06640625,14
0.0703125,9
0.07421875,9
0.078125,10
0.08203125,4
0.0859375,-13
0.08984375,-32
0.09375,-47
0.09765625,-58
0.1015625,-63
0.10546875,-58
0.109375,-43
0.11328125,-25
0.1171875,-9
0.12109375,8
0.125,24
0.12890625,32
0.1328125,32
0.13671875,28
0.140625,26
0.14453125,25
0.1484375,25
0.15234375,24
0.15625,16
0.16015625,-2
0.1640625,-26
0.16796875,-49
0.171875,-61
0.17578125,-64
0.1796875,-64
0.18359375,-70
0.1875,-77
0.19140625,-82
0.1953125,-79
0.19921875,-66
0.203125,-45
0.20703125,-18
0.2109375,6
0.21484375,22
0.21875,31
0.22265625,38
0.2265625,45
0.23046875,49
0.234375,48
0.23828125,40
0.2421875,28
0.24609375,14
0.25,0
0.25390625,-16
0.2578125,-30
0.26171875,-44
0.265625,-63
0.26953125,-84
0.2734375,-100
0.27734375,-105
0.28125,-99
0.28515625,-84
0.2890625,-65
0.29296875,-44
0.296875,-28
0.30078125,-14
0.3046875,0
0.30859375,12
0.3125,19
0.31640625,20
0.3203125,15
0.32421875,4
0.328125,-11
0.33203125,-25
0.3359375,-34
0.33984375,-40
0.34375,-44
0.34765625,-46
0.3515625,-44
0.35546875,-38
0.359375,-31
0.36328125,-25
0.3671875,-21
0.37109375,-16
0.375,-8
0.37890625,2
0.3828125,13
0.38671875,24
0.390625,33
0.39453125,35
0.3984375,30
0.40234375,24
0.40625,19
0.41015625,14
0.4140625,6
0.41796875,-2
0.421875,-8
0.42578125,-12
0.4296875,-14
0.43359375,-18
0.4375,-20
0.44140625,-21
0.4453125,-21
0.44921875,-20
0.453125,-16
0.45703125,-10
0.4609375,-4
0.46484375,-1
0.46875,6
0.47265625,18
0.4765625,35
0.48046875,53
0.484375,66
0.48828125,73
0.4921875,74
0.49609375,69
0.5,60
0.50390625,50
0.5078125,36
0.51171875,15
0.515625,-9
0.51953125,-28
0.5234375,-37
0.52734375,-35
0.53125,-25
0.53515625,-9
0.5390625,9
0.54296875,21
0.546875,26
0.55078125,29
0.5546875,34
0.55859375,39
0.5625,44
0.56640625,50
0.5703125,55
0.57421875,53
0.578125,42
0.58203125,29
0.5859375,21
0.58984375,17
0.59375,14
0.59765625,11
0.6015625,4
0.60546875,-6
0.609375,-20
0.61328125,-30
0.6171875,-30
0.62109375,-24
0.625,-16
0.62890625,-6
0.6328125,4
0.63671875,13
0.640625,25
0.64453125,42
0.6484375,60
0.65234375,75
0.65625,82
0.66015625,80
0.6640625,70
0.66796875,55
0.671875,37
0.67578125,19
0.6796875,2
0.68359375,-14
0.6875,-29
0.69140625,-42
0.6953125,-46
0.69921875,-38
0.703125,-22
0.70703125,-10
0.7109375,-8
0.71484375,-18
0.71875,-34
0.72265625,-47
0.7265625,-44
0.73046875,-22
0.734375,11
0.73828125,38
0.7421875,52
0.74609375,49
0.75,36
0.75390625,20
0.7578125,7
0.76171875,3
0.765625,2
0.76953125,3
0.7734375,3
0.77734375,6
0.78125,11
0.78515625,15
0.7890625,15
0.79296875,10
0.796875,1
0.80078125,-9
0.8046875,-14
0.80859375,-13
0.8125,-3
0.81640625,14
0.8203125,35
0.82421875,53
0.828125,67
0.83203125,76
0.8359375,80
0.83984375,77
0.84375,69
0.84765625,62
0.8515625,56
0.85546875,48
0.859375,38
0.86328125,29
0.8671875,22
0.87109375,19
0.875,17
0.87890625,16
0.8828125,14
0.88671875,7
0.890625,-6
0.89453125,-22
0.8984375,-33
0.90234375,-36
0.90625,-31
0.91015625,-20
0.9140625,-5
0.91796875,9
0.921875,19
0.92578125,23
0.9296875,25
0.93359375,25
0.9375,26
0.94140625,27
0.9453125,27
0.94921875,18
0.953125,-2
0.95703125,-25
0.9609375,-43
0.96484375,-51
0.96875,-48
0.97265625,-36
0.9765625,-21
0.98046875,-12
0.984375,-8
0.98828125,-4
0.9921875,6
0.99609375,18
1.0,26
1.00390625,25
1.0078125,20
1.01171875,16
1.015625,14
1.01953125,18
1.0234375,25
1.02734375,31
1.03125,26
1.03515625,9
1.0390625,-12
