Time,O1
0.0,82
0.00390625,81
0.0078125,57
0.01171875,16
0.015625,-30
0.01953125,-67
0.0234375,-85
0.02734375,-83
0.03125,-65
0.03515625,-44
0.0390625,-26
0.04296875,-11
0.046875,1
0.05078125,7
0.0546875,10
0.05859375,14
0.0625,19
0.06640625,26
0.0703125,38
0.07421875,52
0.078125,64
0.08203125,66
0.0859375,55
0.08984375,33
0.09375,9
0.09765625,-15
0.1015625,-37
0.10546875,-60
0.109375,-80
0.11328125,-94
0.1171875,-99
0.12109375,-92
0.125,-74
0.12890625,-48
0.1328125,-22
0.13671875,-2
0.140625,12
0.14453125,28
0.1484375,49
0.15234375,70
0.15625,84
0.16015625,94
0.1640625,98
0.16796875,87
0.171875,63
0.17578125,33
0.1796875,7
0.18359375,-17
0.1875,-36
0.19140625,-44
0.1953125,-43
0.19921875,-44
0.203125,-52
0.20703125,-57
0.2109375,-53
0.21484375,-37
0.21875,-12
0.22265625,20
0.2265625,49
0.23046875,65
0.234375,71
0.23828125,74
0.2421875,79
0.24609375,85
0.25,88
0.25390625,81
0.2578125,62
0.26171875,33
0.265625,3
0.26953125,-21
0.2734375,-38
0.27734375,-49
0.28125,-59
0.28515625,-72
0.2890625,-90
0.29296875,-105
0.296875,-109
0.30078125,-101
0.3046875,-84
0.30859375,-60
0.3125,-27
0.31640625,14
0.3203125,51
0.32421875,82
0.328125,106
0.33203125,118
0.3359375,110
0.33984375,82
0.34375,48
0.34765625,17
0.3515625,-10
0.35546875,-30
0.359375,-42
0.36328125,-47
0.3671875,-51
0.37109375,-59
0.375,-69
0.37890625,-76
0.3828125,-76
0.38671875,-68
0.390625,-58
0.39453125,-49
0.3984375,-44
0.40234375,-44
0.40625,-42
0.41015625,-34
0.4140625,-16
0.41796875,13
0.421875,49
0.42578125,83
0.4296875,103
0.43359375,104
0.4375,89
0.44140625,63
0.4453125,28
0.44921875,-5
0.453125,-27
0.45703125,-41
0.4609375,-57
0.46484375,-78
0.46875,-97
0.47265625,-108
0.4765625,-108
0.48046875,-95
0.484375,-69
0.48828125,-39
0.4921875,-12
0.49609375,10
0.5,27
0.50390625,40
0.5078125,49
0.51171875,58
0.515625,68
0.51953125,74
0.5234375,78
0.52734375,82
0.53125,85
0.53515625,80
0.5390625,65
0.54296875,45
0.546875,23
0.55078125,-3
0.5546875,-26
0.55859375,-36
0.5625,-32
0.56640625,-19
0.5703125,-3
0.57421875,12
0.578125,26
0.58203125,34
0.5859375,37
0.58984375,41
0.59375,46
0.59765625,50
0.6015625,49
0.60546875,49
0.609375,50
0.61328125,51
0.6171875,47
0.62109375,37
0.625,21
0.62890625,-2
0.6328125,-30
0.63671875,-59
0.640625,-84
0.64453125,-98
0.6484375,-104
0.65234375,-101
0.65625,-86
0.66015625,-61
0.6640625,-31
0.66796875,-6
0.671875,11
0.67578125,18
0.6796875,19
0.68359375,24
0.6875,35
0.69140625,51
0.6953125,70
0.69921875,85
0.703125,83
0.70703125,62
0.7109375,31
0.71484375,3
0.71875,-14
0.72265625,-19
0.7265625,-14
0.73046875,-6
0.734375,-3
0.73828125,-11
0.7421875,-25
0.74609375,-39
0.75,-43
0.75390625,-35
0.7578125,-17
0.76171875,3
0.765625,21
0.76953125,33
0.7734375,37
0.77734375,37
0.78125,38
0.78515625,42
0.7890625,43
0.79296875,40
0.796875,32
0.80078125,15
0.8046875,-12
0.80859375,-40
0.8125,-56
0.81640625,-60
0.8203125,-56
0.82421875,-49
0.828125,-42
0.83203125,-42
0.8359375,-50
0.83984375,-57
0.84375,-56
0.84765625,-42
0.8515625,-18
0.85546875,7
0.859375,29
0.86328125,45
0.8671875,52
0.87109375,48
0.875,39
0.87890625,29
0.8828125,22
0.88671875,19
0.890625,20
0.89453125,22
0.8984375,23
0.90234375,20
0.90625,12
0.91015625,-4
0.9140625,-24
0.91796875,-39
0.921875,-43
0.92578125,-34
0.9296875,-11
0.93359375,21
0.9375,49
0.94140625,65
0.9453125,66
0.94921875,60
0.953125,52
0.95703125,47
0.9609375,44
0.96484375,44
0.96875,42
0.97265625,34
0.9765625,23
0.98046875,11
0.984375,-4
0.98828125,-20
0.9921875,-32
0.99609375,-39
1.0,-43
1.00390625,-41
1.0078125,-35
1.01171875,-31
1.015625,-31
1.01953125,-29
1.0234375,-18
1.02734375,2
1.03125,30
1.03515625,60
1.0390625,83
1.04296875,92
1.046875,86
1.05078125,73
1.0546875,60
1.05859375,52
1.0625,46
1.06640625,33
1.0703125,13
1.07421875,-9
1.078125,-24
1.08203125,-31
1.0859375,-32
1.08984375,-30
1.09375,-30
1.09765625,-42
1.1015625,-61
1.10546875,-76
1.109375,-79
1.11328125,-69
1.1171875,-54
1.12109375,-42
1.125,-38
1.12890625,-42
1.1328125,-48
1.13671875,-47
1.140625,-34
1.14453125,-5
1.1484375,29
1.15234375,51
1.15625,47
1.16015625,22
1.1640625,-15
1.16796875,-52
1.171875,-80
1.17578125,-88
1.1796875,-80
1.18359375,-67
1.1875,-58
1.19140625,-53
1.1953125,-53
1.19921875,-51
1.203125,-39
1.20703125,-18
1.2109375,12
1.21484375,45
1.21875,75
1.22265625,96
1.2265625,106
1.23046875,108
1.234375,101
1.23828125,92
1.2421875,85
1.24609375,83
1.25,85
1.25390625,89
1.2578125,90
1.26171875,84
1.265625,68
1.26953125,49
1.2734375,33
1.27734375,25
1.28125,26
1.28515625,31
1.2890625,36
1.29296875,42
1.296875,46
1.30078125,45
1.3046875,38
1.30859375,34
1.3125,36
1.31640625,39
1.3203125,41
1.32421875,42
1.328125,39
1.33203125,26
1.3359375,7
1.33984375,-9
1.34375,-15
1.34765625,-7
1.3515625,10
1.35546875,31
1.359375,50
1.36328125,65
1.3671875,70
1.37109375,62
1.375,42
1.37890625,14
1.3828125,-19
1.38671875,-56
1.390625,-90
1.39453125,-107
1.3984375,-101
1.40234375,-74
1.40625,-34
1.41015625,10
1.4140625,48
1.41796875,72
1.421875,79
1.42578125,69
1.4296875,52
1.43359375,33
1.4375,15
1.44140625,2
1.4453125,-3
1.44921875,2
1.453125,9
1.45703125,6
1.4609375,-9
1.46484375,-27
1.46875,-42
1.47265625,-50
1.4765625,-49
1.48046875,-40
1.484375,-31
1.48828125,-28
1.4921875,-30
1.49609375,-30
1.5,-21
1.50390625,-4
1.5078125,18
1.51171875,40
1.515625,57
1.51953125,69
1.5234375,74
1.52734375,69
1.53125,53
1.53515625,28
1.5390625,1
1.54296875,-19
1.546875,-28
1.55078125,-23
1.5546875,-11
1.55859375,0
1.5625,3
1.56640625,3
1.5703125,1
1.57421875,2
1.578125,4
1.58203125,5
1.5859375,2
1.58984375,-4
1.59375,-4
1.59765625,4
1.6015625,17
1.60546875,31
1.609375,41
1.61328125,44
1.6171875,40
1.62109375,32
1.625,26
1.62890625,27
1.6328125,36
1.63671875,48
1.640625,57
1.64453125,63
1.6484375,65
1.65234375,56
1.65625,33
1.66015625,2
1.6640625,-31
1.66796875,-62
1.671875,-81
1.67578125,-79
1.6796875,-51
1.68359375,-11
1.6875,25
1.69140625,46
1.6953125,48
1.69921875,38
1.703125,22
1.70703125,2
1.7109375,-21
1.71484375,-40
1.71875,-53
1.72265625,-60
1.7265625,-58
1.73046875,-43
1.734375,-23
1.73828125,-13
1.7421875,-18
1.74609375,-30
1.75,-38
1.75390625,-36
1.7578125,-25
1.76171875,-8
1.765625,11
1.76953125,29
1.7734375,42
1.77734375,49
1.78125,49
1.78515625,44
1.7890625,32
1.79296875,17
1.796875,7
1.80078125,13
1.8046875,26
1.80859375,33
1.8125,28
1.81640625,16
1.8203125,3
1.82421875,-11
1.828125,-22
1.83203125,-28
1.8359375,-35
