Time,C3
0.0,-10
0.00390625,-9
0.0078125,-7
0.01171875,-10
0.015625,-19
0.01953125,-35
0.0234375,-55
0.02734375,-74
0.03125,-80
0.03515625,-71
0.0390625,-55
0.04296875,-37
0.046875,-18
0.05078125,-1
0.0546875,9
0.05859375,12
0.0625,14
0.06640625,16
0.0703125,14
0.07421875,9
0.078125,0
0.08203125,-12
0.0859375,-26
0.08984375,-43
0.09375,-60
0.09765625,-72
0.1015625,-79
0.10546875,-83
0.109375,-82
0.11328125,-72
0.1171875,-57
0.12109375,-39
0.125,-19
0.12890625,4
0.1328125,26
0.13671875,49
0.140625,73
0.14453125,97
0.1484375,116
0.15234375,125
0.15625,115
0.16015625,86
0.1640625,48
0.16796875,17
0.171875,1
0.17578125,0
0.1796875,9
0.18359375,20
0.1875,24
0.19140625,22
0.1953125,19
0.19921875,19
0.203125,19
0.20703125,19
0.2109375,19
0.21484375,20
0.21875,27
0.22265625,42
0.2265625,59
0.23046875,64
0.234375,51
0.23828125,25
0.2421875,-2
0.24609375,-20
0.25,-25
0.25390625,-19
0.2578125,-10
0.26171875,-3
0.265625,-2
0.26953125,-8
0.2734375,-16
0.27734375,-19
0.28125,-18
0.28515625,-18
0.2890625,-21
0.29296875,-25
0.296875,-28
0.30078125,-31
0.3046875,-36
0.30859375,-42
0.3125,-43
0.31640625,-38
0.3203125,-28
0.32421875,-13
0.328125,5
0.33203125,22
0.3359375,31
0.33984375,27
0.34375,7
0.34765625,-25
0.3515625,-58
0.35546875,-85
0.359375,-100
0.36328125,-100
0.3671875,-80
0.37109375,-47
0.375,-14
0.37890625,9
0.3828125,21
0.38671875,24
0.390625,21
0.39453125,15
0.3984375,15
0.40234375,21
0.40625,29
0.41015625,30
0.4140625,18
0.41796875,1
0.421875,-13
0.42578125,-20
0.4296875,-16
0.43359375,-1
0.4375,20
0.44140625,41
0.4453125,58
0.44921875,69
0.453125,72
0.45703125,71
0.4609375,69
0.46484375,65
0.46875,58
0.47265625,49
0.4765625,44
0.48046875,49
0.484375,65
0.48828125,87
0.4921875,108
0.49609375,120
0.5,114
0.50390625,88
0.5078125,48
0.51171875,12
0.515625,-5
0.51953125,-5
0.5234375,2
0.52734375,12
0.53125,25
0.53515625,37
0.5390625,45
0.54296875,50
0.546875,55
0.55078125,55
0.5546875,43
0.55859375,23
0.5625,2
0.56640625,-13
0.5703125,-15
0.57421875,-7
0.578125,5
0.58203125,15
0.5859375,20
0.58984375,18
0.59375,9
0.59765625,-2
0.6015625,-11
0.60546875,-16
0.609375,-14
0.61328125,-5
0.6171875,12
0.62109375,33
0.625,50
0.62890625,57
0.6328125,50
0.63671875,35
0.640625,14
0.64453125,-8
0.6484375,-24
0.65234375,-32
0.65625,-30
0.66015625,-16
0.6640625,5
0.66796875,29
0.671875,47
0.67578125,54
0.6796875,46
0.68359375,29
0.6875,9
0.69140625,-9
0.6953125,-22
0.69921875,-29
0.703125,-32
0.70703125,-33
0.7109375,-31
0.71484375,-27
0.71875,-20
0.72265625,-15
0.7265625,-14
0.73046875,-19
0.734375,-30
0.73828125,-44
0.7421875,-54
0.74609375,-53
0.75,-42
0.75390625,-20
0.7578125,6
0.76171875,30
0.765625,42
0.76953125,42
0.7734375,29
0.77734375,7
0.78125,-18
0.78515625,-36
0.7890625,-41
0.79296875,-35
0.796875,-21
0.80078125,-9
0.8046875,-8
0.80859375,-21
0.8125,-46
0.81640625,-66
0.8203125,-70
0.82421875,-56
0.828125,-32
0.83203125,-11
0.8359375,-1
0.83984375,-5
0.84375,-17
0.84765625,-25
0.8515625,-18
0.85546875,2
0.859375,24
0.86328125,37
0.8671875,41
0.87109375,41
0.875,40
0.87890625,43
0.8828125,52
0.88671875,68
0.890625,81
0.89453125,82
0.8984375,68
0.90234375,42
0.90625,12
0.91015625,-10
0.9140625,-17
0.91796875,-11
0.921875,1
0.92578125,10
0.9296875,10
0.93359375,6
0.9375,7
0.94140625,16
0.9453125,28
0.94921875,34
0.953125,25
0.95703125,2
0.9609375,-28
0.96484375,-51
0.96875,-61
0.97265625,-60
0.9765625,-58
0.98046875,-59
0.984375,-61
0.98828125,-58
0.9921875,-46
0.99609375,-29
1.0,-12
1.00390625,-9
1.0078125,-26
1.01171875,-55
1.015625,-84
1.01953125,-100
1.0234375,-95
1.02734375,-74
1.03125,-46
1.03515625,-18
1.0390625,6
1.04296875,27
1.046875,45
1.05078125,58
1.0546875,60
1.05859375,50
1.0625,33
1.06640625,16
1.0703125,3
1.07421875,-1
1.078125,4
1.08203125,12
1.0859375,12
1.08984375,0
1.09375,-16
1.09765625,-29
1.1015625,-37
1.10546875,-39
1.109375,-35
1.11328125,-28
1.1171875,-26
1.12109375,-31
1.125,-41
1.12890625,-43
1.1328125,-33
1.13671875,-14
1.140625,9
1.14453125,30
1.1484375,41
1.15234375,37
1.15625,23
1.16015625,6
1.1640625,-12
1.16796875,-29
1.171875,-44
1.17578125,-55
1.1796875,-60
1.18359375,-50
1.1875,-23
1.19140625,9
1.1953125,34
1.19921875,47
1.203125,48
1.20703125,37
1.2109375,19
1.21484375,3
1.21875,-8
1.22265625,-13
1.2265625,-11
1.23046875,-2
1.234375,10
1.23828125,19
1.2421875,16
1.24609375,-1
1.25,-25
1.25390625,-40
1.2578125,-37
1.26171875,-19
1.265625,6
1.26953125,27
1.2734375,32
1.27734375,21
1.28125,3
1.28515625,-8
1.2890625,-9
1.29296875,-4
1.296875,0
1.30078125,4
1.3046875,3
1.30859375,-2
1.3125,-4
1.31640625,1
1.3203125,12
1.32421875,24
1.328125,35
1.33203125,43
1.3359375,49
1.33984375,51
1.34375,49
1.34765625,41
1.3515625,26
1.35546875,8
1.359375,-6
1.36328125,-13
1.3671875,-12
1.37109375,-6
1.375,2
1.37890625,5
1.3828125,1
1.38671875,-10
1.390625,-18
1.39453125,-19
1.3984375,-12
1.40234375,1
1.40625,16
1.41015625,27
1.4140625,32
1.41796875,29
1.421875,20
1.42578125,7
1.4296875,-6
1.43359375,-19
1.4375,-34
1.44140625,-50
1.4453125,-64
1.44921875,-76
1.453125,-83
1.45703125,-83
1.4609375,-77
1.46484375,-64
1.46875,-44
1.47265625,-21
1.4765625,-1
1.48046875,14
1.484375,24
1.48828125,24
1.4921875,12
1.49609375,-3
1.5,-11
1.50390625,-10
1.5078125,-3
1.51171875,4
1.515625,9
1.51953125,4
1.5234375,-10
1.52734375,-21
1.53125,-18
1.53515625,-1
1.5390625,24
1.54296875,44
1.546875,52
1.55078125,50
1.5546875,41
1.55859375,30
1.5625,24
1.56640625,25
1.5703125,33
1.57421875,44
1.578125,56
1.58203125,70
1.5859375,80
1.58984375,81
1.59375,68
1.59765625,44
1.6015625,17
1.60546875,-1
1.609375,-10
1.61328125,-12
1.6171875,-11
1.62109375,-11
1.625,-16
1.62890625,-24
1.6328125,-30
1.63671875,-33
1.640625,-37
1.64453125,-41
1.6484375,-44
1.65234375,-42
1.65625,-28
1.66015625,-4
1.6640625,25
1.66796875,53
1.671875,74
1.67578125,83
1.6796875,83
1.68359375,76
1.6875,62
1.69140625,44
1.6953125,27
1.69921875,10
1.703125,-11
1.70703125,-28
1.7109375,-30
1.71484375,-18
1.71875,-2
1.72265625,15
1.7265625,36
1.73046875,58
1.734375,74
1.73828125,87
1.7421875,106
1.74609375,126
1.75,139
1.75390625,143
1.7578125,136
1.76171875,116
1.765625,81
1.76953125,31
1.7734375,-25
1.77734375,-77
1.78125,-114
1.78515625,-132
1.7890625,-135
1.79296875,-129
1.796875,-122
1.80078125,-116
1.8046875,-110
1.80859375,-102
1.8125,-92
1.81640625,-79
1.8203125,-56
1.82421875,-24
1.828125,10
1.83203125,43
1.8359375,71
1.83984375,90
1.84375,95
1.84765625,91
1.8515625,85
1.85546875,79
1.859375,70
1.86328125,58
1.8671875,44
1.87109375,31
1.875,19
1.87890625,9
1.8828125,1
1.88671875,2
1.890625,13
1.89453125,31
1.8984375,50
1.90234375,67
1.90625,77
1.91015625,78
1.9140625,73
1.91796875,70
1.921875,73
1.92578125,77
1.9296875,78
1.93359375,72
1.9375,61
1.94140625,51
1.9453125,47
1.94921875,47
1.953125,49
1.95703125,50
1.9609375,44
1.96484375,33
1.96875,19
1.97265625,10
1.9765625,7
1.98046875,11
1.984375,19
1.98828125,27
1.9921875,31
1.99609375,31
2.0,28
2.00390625,24
2.0078125,17
2.01171875,10
2.015625,6
2.01953125,2
2.0234375,-1
2.02734375,-3
2.03125,-2
2.03515625,-3
2.0390625,-9
2.04296875,-21
2.046875,-38
2.05078125,-60
2.0546875,-82
2.05859375,-102
2.0625,-113
2.06640625,-117
2.0703125,-116
2.07421875,-114
2.078125,-109
2.08203125,-105
2.0859375,-99
2.08984375,-84
2.09375,-58
2.09765625,-32
2.1015625,-19
2.10546875,-21
2.109375,-37
2.11328125,-57
2.1171875,-76
2.12109375,-86
2.125,-85
2.12890625,-79
2.1328125,-78
2.13671875,-84
2.140625,-93
2.14453125,-99
2.1484375,-104
2.15234375,-107
2.15625,-105
2.16015625,-100
2.1640625,-95
2.16796875,-92
2.171875,-89
2.17578125,-83
2.1796875,-67
2.18359375,-38
2.1875,-6
2.19140625,13
2.1953125,11
2.19921875,-3
2.203125,-17
2.20703125,-25
