Time,C3
0.0,-261
0.00390625,-283
0.0078125,-302
0.01171875,-314
0.015625,-311
0.01953125,-293
0.0234375,-270
0.02734375,-248
0.03125,-227
0.03515625,-213
0.0390625,-206
0.04296875,-196
0.046875,-180
0.05078125,-166
0.0546875,-165
0.05859375,-176
0.0625,-193
0.06640625,-215
0.0703125,-232
0.07421875,-232
0.078125,-214
0.08203125,-191
0.0859375,-178
0.08984375,-179
0.09375,-189
0.09765625,-201
0.1015625,-211
0.10546875,-217
0.109375,-215
0.11328125,-205
0.1171875,-194
0.12109375,-188
0.125,-185
0.12890625,-177
0.1328125,-168
0.13671875,-161
0.140625,-159
0.14453125,-155
0.1484375,-150
0.15234375,-150
0.15625,-158
0.16015625,-169
0.1640625,-179
0.16796875,-191
0.171875,-207
0.17578125,-219
0.1796875,-225
0.18359375,-223
0.1875,-218
0.19140625,-212
0.1953125,-208
0.19921875,-206
0.203125,-206
0.20703125,-203
0.2109375,-192
0.21484375,-172
0.21875,-146
0.22265625,-124
0.2265625,-109
0.23046875,-101
0.234375,-96
0.23828125,-91
0.2421875,-85
0.24609375,-76
0.25,-66
0.25390625,-56
0.2578125,-52
0.26171875,-50
0.265625,-48
0.26953125,-46
0.2734375,-51
0.27734375,-63
0.28125,-81
0.28515625,-102
0.2890625,-125
0.29296875,-146
0.296875,-152
0.30078125,-143
0.3046875,-124
0.30859375,-104
0.3125,-91
0.31640625,-90
0.3203125,-101
0.32421875,-118
0.328125,-136
0.33203125,-150
0.3359375,-159
0.33984375,-167
0.34375,-176
0.34765625,-185
0.3515625,-189
0.35546875,-186
0.359375,-178
0.36328125,-176
0.3671875,-184
0.37109375,-198
0.375,-214
0.37890625,-226
0.3828125,-227
0.38671875,-209
0.390625,-180
0.39453125,-151
0.3984375,-130
0.40234375,-123
0.40625,-128
0.41015625,-139
0.4140625,-148
0.41796875,-151
0.421875,-145
0.42578125,-133
0.4296875,-121
0.43359375,-118
0.4375,-126
0.44140625,-139
0.4453125,-148
0.44921875,-145
0.453125,-132
0.45703125,-111
0.4609375,-92
0.46484375,-83
0.46875,-89
0.47265625,-105
0.4765625,-121
0.48046875,-131
0.484375,-134
0.48828125,-134
0.4921875,-131
0.49609375,-125
0.5,-120
0.50390625,-116
0.5078125,-111
0.51171875,-106
0.515625,-105
0.51953125,-103
0.5234375,-94
0.52734375,-75
0.53125,-51
0.53515625,-27
0.5390625,-14
0.54296875,-18
0.546875,-41
0.55078125,-73
0.5546875,-94
0.55859375,-98
0.5625,-87
0.56640625,-65
0.5703125,-39
0.57421875,-14
0.578125,3
0.58203125,14
0.5859375,18
0.58984375,14
0.59375,2
0.59765625,-15
0.6015625,-34
0.60546875,-50
0.609375,-58
0.61328125,-61
0.6171875,-61
0.62109375,-61
0.625,-59
0.62890625,-55
0.6328125,-54
0.63671875,-59
0.640625,-66
0.64453125,-70
0.6484375,-69
0.65234375,-62
0.65625,-45
0.66015625,-19
0.6640625,11
0.66796875,37
0.671875,56
0.67578125,64
0.6796875,66
0.68359375,63
0.6875,52
0.69140625,34
0.6953125,15
0.69921875,1
0.703125,-10
0.70703125,-16
0.7109375,-16
0.71484375,-13
0.71875,-11
0.72265625,-11
0.7265625,-11
0.73046875,-16
0.734375,-22
0.73828125,-28
0.7421875,-32
0.74609375,-31
0.75,-18
0.75390625,6
0.7578125,27
0.76171875,40
0.765625,44
0.76953125,45
0.7734375,46
0.77734375,53
0.78125,62
0.78515625,69
0.7890625,69
0.79296875,64
0.796875,58
0.80078125,55
0.8046875,51
0.80859375,44
0.8125,37
0.81640625,31
0.8203125,33
0.82421875,47
0.828125,73
0.83203125,103
0.8359375,128
0.83984375,146
0.84375,159
0.84765625,173
0.8515625,188
0.85546875,204
0.859375,217
0.86328125,225
0.8671875,225
0.87109375,221
0.875,215
0.87890625,212
0.8828125,215
0.88671875,216
0.890625,208
0.89453125,186
0.8984375,155
0.90234375,123
0.90625,97
0.91015625,87
0.9140625,94
0.91796875,112
0.921875,129
0.92578125,137
0.9296875,136
0.93359375,132
0.9375,129
0.94140625,125
0.9453125,120
0.94921875,115
0.953125,111
0.95703125,106
0.9609375,102
0.96484375,102
0.96875,105
0.97265625,102
0.9765625,90
0.98046875,75
0.984375,62
0.98828125,53
0.9921875,49
0.99609375,50
1.0,53
1.00390625,51
1.0078125,45
1.01171875,39
1.015625,37
1.01953125,41
1.0234375,48
1.02734375,54
1.03125,54
1.03515625,49
1.0390625,41
1.04296875,33
1.046875,27
1.05078125,17
1.0546875,5
1.05859375,-5
1.0625,-7
1.06640625,-2
1.0703125,11
1.07421875,27
1.078125,37
1.08203125,33
1.0859375,15
1.08984375,-5
1.09375,-17
1.09765625,-15
1.1015625,0
1.10546875,23
1.109375,43
1.11328125,51
1.1171875,49
1.12109375,50
1.125,63
1.12890625,91
1.1328125,122
1.13671875,142
1.140625,134
1.14453125,100
1.1484375,55
1.15234375,14
1.15625,-10
1.16015625,-13
1.1640625,-2
1.16796875,11
1.171875,23
1.17578125,38
1.1796875,53
1.18359375,64
1.1875,75
1.19140625,87
1.1953125,97
1.19921875,101
1.203125,103
1.20703125,104
1.2109375,102
1.21484375,98
1.21875,93
1.22265625,89
1.2265625,80
1.23046875,67
1.234375,52
1.23828125,46
1.2421875,55
1.24609375,75
1.25,100
1.25390625,119
1.2578125,125
1.26171875,112
1.265625,88
1.26953125,65
1.2734375,50
1.27734375,44
1.28125,46
1.28515625,54
1.2890625,64
1.29296875,73
1.296875,81
1.30078125,88
1.3046875,95
1.30859375,102
1.3125,106
1.31640625,111
1.3203125,119
1.32421875,126
1.328125,126
1.33203125,121
1.3359375,114
1.33984375,106
1.34375,95
1.34765625,86
1.3515625,77
1.35546875,65
1.359375,52
1.36328125,46
1.3671875,52
1.37109375,69
1.375,91
1.37890625,110
1.3828125,115
1.38671875,104
1.390625,80
1.39453125,55
1.3984375,40
1.40234375,37
