Time,C3
0.0,-21
0.00390625,-13
0.0078125,-3
0.01171875,8
0.015625,19
0.01953125,28
0.0234375,30
0.02734375,26
0.03125,14
0.03515625,-4
0.0390625,-25
0.04296875,-43
0.046875,-54
0.05078125,-61
0.0546875,-63
0.05859375,-57
0.0625,-45
0.06640625,-34
0.0703125,-26
0.07421875,-22
0.078125,-19
0.08203125,-20
0.0859375,-24
0.08984375,-29
0.09375,-32
0.09765625,-35
0.1015625,-39
0.10546875,-39
0.109375,-34
0.11328125,-23
0.1171875,-13
0.12109375,-6
0.125,-2
0.12890625,-1
0.1328125,0
0.13671875,1
0.140625,2
0.14453125,4
0.1484375,4
0.15234375,3
0.15625,3
0.16015625,5
0.1640625,6
0.16796875,8
0.171875,11
0.17578125,13
0.1796875,13
0.18359375,10
0.1875,5
0.19140625,0
0.1953125,-2
0.19921875,-1
0.203125,2
0.20703125,5
0.2109375,3
0.21484375,-6
0.21875,-20
0.22265625,-34
0.2265625,-44
0.23046875,-45
0.234375,-40
0.23828125,-32
0.2421875,-23
0.24609375,-17
0.25,-14
0.25390625,-15
0.2578125,-17
0.26171875,-18
0.265625,-18
0.26953125,-18
0.2734375,-19
0.27734375,-22
0.28125,-29
0.28515625,-38
0.2890625,-48
0.29296875,-57
0.296875,-63
0.30078125,-62
0.3046875,-56
0.30859375,-47
0.3125,-38
0.31640625,-29
0.3203125,-23
0.32421875,-20
0.328125,-19
0.33203125,-19
0.3359375,-16
0.33984375,-12
0.34375,-9
0.34765625,-7
0.3515625,-6
0.35546875,-6
0.359375,-8
0.36328125,-10
0.3671875,-11
0.37109375,-14
0.375,-21
0.37890625,-29
0.3828125,-37
0.38671875,-42
0.390625,-45
0.39453125,-43
0.3984375,-38
0.40234375,-31
0.40625,-27
0.41015625,-26
0.4140625,-27
0.41796875,-29
0.421875,-30
0.42578125,-29
0.4296875,-27
0.43359375,-25
0.4375,-25
0.44140625,-27
0.4453125,-28
0.44921875,-27
0.453125,-24
0.45703125,-19
0.4609375,-16
0.46484375,-15
0.46875,-19
0.47265625,-27
0.4765625,-36
0.48046875,-44
0.484375,-50
0.48828125,-53
0.4921875,-55
0.49609375,-54
0.5,-52
0.50390625,-47
0.5078125,-41
0.51171875,-36
0.515625,-34
0.51953125,-35
0.5234375,-38
0.52734375,-41
0.53125,-41
0.53515625,-40
0.5390625,-39
0.54296875,-40
0.546875,-42
0.55078125,-43
0.5546875,-42
0.55859375,-38
0.5625,-33
0.56640625,-29
0.5703125,-28
0.57421875,-31
0.578125,-34
0.58203125,-34
0.5859375,-32
0.58984375,-26
0.59375,-18
0.59765625,-12
0.6015625,-9
0.60546875,-9
0.609375,-10
0.61328125,-10
0.6171875,-7
0.62109375,-2
0.625,5
0.62890625,11
0.6328125,13
0.63671875,14
0.640625,16
0.64453125,19
0.6484375,22
0.65234375,26
0.65625,30
0.66015625,34
0.6640625,36
0.66796875,37
0.671875,38
0.67578125,38
0.6796875,38
0.68359375,37
0.6875,37
0.69140625,36
0.6953125,34
0.69921875,31
0.703125,28
0.70703125,25
0.7109375,22
0.71484375,17
0.71875,10
0.72265625,-1
0.7265625,-13
0.73046875,-22
0.734375,-26
0.73828125,-24
0.7421875,-18
0.74609375,-13
0.75,-9
0.75390625,-9
0.7578125,-8
0.76171875,-7
0.765625,-5
0.76953125,-2
0.7734375,2
0.77734375,6
0.78125,9
0.78515625,13
0.7890625,16
0.79296875,17
0.796875,15
0.80078125,13
0.8046875,11
0.80859375,12
0.8125,14
0.81640625,16
0.8203125,18
0.82421875,16
0.828125,11
0.83203125,4
0.8359375,-4
0.83984375,-11
0.84375,-17
0.84765625,-21
0.8515625,-23
0.85546875,-23
0.859375,-20
0.86328125,-13
0.8671875,-5
0.87109375,3
0.875,9
0.87890625,14
0.8828125,17
0.88671875,19
0.890625,19
0.89453125,20
0.8984375,21
0.90234375,21
0.90625,19
0.91015625,16
0.9140625,14
0.91796875,11
0.921875,8
0.92578125,6
0.9296875,4
0.93359375,2
0.9375,-2
0.94140625,-7
0.9453125,-14
0.94921875,-20
0.953125,-23
0.95703125,-24
0.9609375,-24
0.96484375,-24
0.96875,-24
0.97265625,-26
0.9765625,-31
0.98046875,-37
0.984375,-42
0.98828125,-45
0.9921875,-44
0.99609375,-38
1.0,-29
1.00390625,-21
1.0078125,-15
1.01171875,-12
1.015625,-10
1.01953125,-11
1.0234375,-15
1.02734375,-18
1.03125,-18
1.03515625,-18
1.0390625,-17
1.04296875,-17
1.046875,-17
1.05078125,-20
1.0546875,-26
1.05859375,-29
1.0625,-27
1.06640625,-21
1.0703125,-15
1.07421875,-11
1.078125,-9
1.08203125,-10
1.0859375,-9
1.08984375,-5
1.09375,4
1.09765625,15
1.1015625,27
1.10546875,37
1.109375,45
1.11328125,50
1.1171875,51
1.12109375,47
1.125,36
1.12890625,22
1.1328125,7
1.13671875,-3
1.140625,-7
1.14453125,-4
1.1484375,2
1.15234375,7
1.15625,5
1.16015625,-1
1.1640625,-8
1.16796875,-12
1.171875,-13
1.17578125,-11
1.1796875,-8
1.18359375,-6
1.1875,-7
1.19140625,-7
1.1953125,-3
1.19921875,6
1.203125,17
1.20703125,28
1.2109375,39
1.21484375,47
1.21875,51
1.22265625,52
1.2265625,52
1.23046875,53
1.234375,53
1.23828125,52
1.2421875,49
1.24609375,42
1.25,33
1.25390625,23
1.2578125,17
1.26171875,15
1.265625,13
1.26953125,11
1.2734375,9
1.27734375,7
1.28125,6
1.28515625,7
1.2890625,13
1.29296875,25
1.296875,40
1.30078125,58
1.3046875,78
1.30859375,96
1.3125,107
1.31640625,110
1.3203125,106
1.32421875,97
1.328125,86
1.33203125,73
1.3359375,60
1.33984375,47
1.34375,32
1.34765625,19
1.3515625,10
1.35546875,9
1.359375,15
1.36328125,24
1.3671875,32
1.37109375,35
1.375,35
1.37890625,34
1.3828125,36
1.38671875,40
1.390625,45
1.39453125,46
1.3984375,43
1.40234375,37
1.40625,31
1.41015625,27
1.4140625,25
1.41796875,22
1.421875,17
1.42578125,8
1.4296875,-6
1.43359375,-20
1.4375,-32
1.44140625,-41
1.4453125,-45
1.44921875,-44
1.453125,-38
1.45703125,-29
1.4609375,-18
1.46484375,-8
1.46875,2
1.47265625,12
1.4765625,19
1.48046875,26
1.484375,32
1.48828125,36
1.4921875,39
1.49609375,43
1.5,50
1.50390625,58
1.5078125,62
1.51171875,62
1.515625,57
1.51953125,47
1.5234375,36
1.52734375,26
1.53125,18
1.53515625,12
1.5390625,4
1.54296875,-6
1.546875,-15
1.55078125,-21
1.5546875,-22
1.55859375,-19
1.5625,-16
1.56640625,-14
