Time,C3
0.0,-11
0.00390625,-20
0.0078125,-34
0.01171875,-49
0.015625,-62
0.01953125,-70
0.0234375,-75
0.02734375,-79
0.03125,-84
0.03515625,-89
0.0390625,-92
0.04296875,-94
0.046875,-93
0.05078125,-91
0.0546875,-90
0.05859375,-89
0.0625,-88
0.06640625,-87
0.0703125,-85
0.07421875,-82
0.078125,-78
0.08203125,-75
0.0859375,-71
0.08984375,-69
0.09375,-69
0.09765625,-69
0.1015625,-70
0.10546875,-68
0.109375,-63
0.11328125,-56
0.1171875,-49
0.12109375,-43
0.125,-40
0.12890625,-40
0.1328125,-44
0.13671875,-50
0.140625,-57
0.14453125,-63
0.1484375,-66
0.15234375,-66
0.15625,-61
0.16015625,-53
0.1640625,-43
0.16796875,-34
0.171875,-26
0.17578125,-22
0.1796875,-20
0.18359375,-21
0.1875,-24
0.19140625,-26
0.1953125,-28
0.19921875,-28
0.203125,-27
0.20703125,-26
0.2109375,-26
0.21484375,-25
0.21875,-23
0.22265625,-19
0.2265625,-15
0.23046875,-10
0.234375,-6
0.23828125,-4
0.2421875,-2
0.24609375,-2
0.25,-4
0.25390625,-9
0.2578125,-18
0.26171875,-30
0.265625,-43
0.26953125,-53
0.2734375,-57
0.27734375,-52
0.28125,-40
0.28515625,-25
0.2890625,-8
0.29296875,6
0.296875,15
0.30078125,18
0.3046875,18
0.30859375,16
0.3125,12
0.31640625,8
0.3203125,5
0.32421875,3
0.328125,3
0.33203125,4
0.3359375,5
0.33984375,5
0.34375,5
0.34765625,4
0.3515625,3
0.35546875,3
0.359375,5
0.36328125,6
0.3671875,4
0.37109375,0
0.375,-6
0.37890625,-13
0.3828125,-21
0.38671875,-28
0.390625,-34
0.39453125,-41
0.3984375,-48
0.40234375,-55
0.40625,-62
0.41015625,-66
0.4140625,-68
0.41796875,-66
0.421875,-60
0.42578125,-53
0.4296875,-47
0.43359375,-44
0.4375,-45
0.44140625,-48
0.4453125,-52
0.44921875,-55
0.453125,-55
0.45703125,-52
0.4609375,-47
0.46484375,-42
0.46875,-38
0.47265625,-36
0.4765625,-34
0.48046875,-34
0.484375,-34
0.48828125,-36
0.4921875,-39
0.49609375,-45
0.5,-52
0.50390625,-58
0.5078125,-59
0.51171875,-56
0.515625,-49
0.51953125,-42
0.5234375,-35
0.52734375,-29
0.53125,-25
0.53515625,-21
0.5390625,-18
0.54296875,-16
0.546875,-15
0.55078125,-14
0.5546875,-12
0.55859375,-10
0.5625,-6
0.56640625,-3
0.5703125,-3
0.57421875,-6
0.578125,-13
0.58203125,-21
0.5859375,-29
0.58984375,-37
0.59375,-45
0.59765625,-52
0.6015625,-58
0.60546875,-62
0.609375,-63
0.61328125,-59
0.6171875,-52
0.62109375,-42
0.625,-29
0.62890625,-16
0.6328125,-4
0.63671875,4
0.640625,6
0.64453125,2
0.6484375,-6
0.65234375,-16
0.65625,-26
0.66015625,-35
0.6640625,-42
0.66796875,-46
0.671875,-48
0.67578125,-48
0.6796875,-46
0.68359375,-43
0.6875,-40
0.69140625,-37
0.6953125,-32
0.69921875,-25
0.703125,-16
0.70703125,-6
0.7109375,5
0.71484375,16
0.71875,26
0.72265625,36
0.7265625,45
0.73046875,51
0.734375,52
0.73828125,47
0.7421875,38
0.74609375,27
0.75,16
0.75390625,7
0.7578125,2
0.76171875,1
0.765625,2
0.76953125,2
0.7734375,0
0.77734375,-8
0.78125,-19
0.78515625,-32
0.7890625,-43
0.79296875,-48
